My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
18B,16.499600 us,1,1,0,1,0,0,0,1,1,0,0
08B,16.999600 us,1,1,0,1,0,0,0,1,0,0,0
019,17.499600 us,1,0,0,1,1,0,0,0,0,0,0
062,17.999600 us,0,1,0,0,0,1,1,0,0,0,0
149,18.499600 us,1,0,0,1,0,0,1,0,1,0,0
278,18.999600 us,0,0,0,1,1,1,1,0,0,1,0
379,19.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EA,19.999680 us,0,1,0,1,0,1,1,1,1,1,0
3A1,20.499680 us,1,0,0,0,0,1,0,1,1,1,0
2BA,20.999680 us,0,1,0,1,1,1,0,1,0,1,0
18B,21.499680 us,1,1,0,1,0,0,0,1,1,0,0
08A,21.999760 us,0,1,0,1,0,0,0,1,0,0,0
019,22.499680 us,1,0,0,1,1,0,0,0,0,0,0
061,22.999760 us,1,0,0,0,0,1,1,0,0,0,0
149,23.499680 us,1,0,0,1,0,0,1,0,1,0,0
278,23.999760 us,0,0,0,1,1,1,1,0,0,1,0
379,24.499680 us,1,0,0,1,1,1,1,0,1,1,0
3EA,24.999760 us,0,1,0,1,0,1,1,1,1,1,0
3A1,25.499760 us,1,0,0,0,0,1,0,1,1,1,0
2BA,25.999680 us,0,1,0,1,1,1,0,1,0,1,0
18B,26.499760 us,1,1,0,1,0,0,0,1,1,0,0
08B,26.999760 us,1,1,0,1,0,0,0,1,0,0,0
019,27.499760 us,1,0,0,1,1,0,0,0,0,0,0
062,27.999760 us,0,1,0,0,0,1,1,0,0,0,0
14A,28.499680 us,0,1,0,1,0,0,1,0,1,0,0
277,28.999680 us,1,1,1,0,1,1,1,0,0,1,0
379,29.499760 us,1,0,0,1,1,1,1,0,1,1,0
3EA,29.999840 us,0,1,0,1,0,1,1,1,1,1,0
3A1,30.499760 us,1,0,0,0,0,1,0,1,1,1,0
2BA,30.999760 us,0,1,0,1,1,1,0,1,0,1,0
18C,31.499840 us,0,0,1,1,0,0,0,1,1,0,0
08B,31.999760 us,1,1,0,1,0,0,0,1,0,0,0
018,32.499920 us,0,0,0,1,1,0,0,0,0,0,0
062,32.999840 us,0,1,0,0,0,1,1,0,0,0,0
149,33.499760 us,1,0,0,1,0,0,1,0,1,0,0
278,33.999840 us,0,0,0,1,1,1,1,0,0,1,0
379,34.499840 us,1,0,0,1,1,1,1,0,1,1,0
3EA,34.999920 us,0,1,0,1,0,1,1,1,1,1,0
3A1,35.499920 us,1,0,0,0,0,1,0,1,1,1,0
2BA,35.999840 us,0,1,0,1,1,1,0,1,0,1,0
18B,36.499920 us,1,1,0,1,0,0,0,1,1,0,0
08A,37.000000 us,0,1,0,1,0,0,0,1,0,0,0
019,37.499920 us,1,0,0,1,1,0,0,0,0,0,0
061,38.000000 us,1,0,0,0,0,1,1,0,0,0,0
149,38.499920 us,1,0,0,1,0,0,1,0,1,0,0
278,38.999920 us,0,0,0,1,1,1,1,0,0,1,0
378,39.499920 us,0,0,0,1,1,1,1,0,1,1,0
3EA,39.999920 us,0,1,0,1,0,1,1,1,1,1,0
3A2,40.500000 us,0,1,0,0,0,1,0,1,1,1,0
2B9,40.999920 us,1,0,0,1,1,1,0,1,0,1,0
18B,41.500000 us,1,1,0,1,0,0,0,1,1,0,0
08B,41.999920 us,1,1,0,1,0,0,0,1,0,0,0
019,42.500000 us,1,0,0,1,1,0,0,0,0,0,0
061,43.000000 us,1,0,0,0,0,1,1,0,0,0,0
149,43.499920 us,1,0,0,1,0,0,1,0,1,0,0
278,43.999920 us,0,0,0,1,1,1,1,0,0,1,0
378,44.500000 us,0,0,0,1,1,1,1,0,1,1,0
3EA,44.999920 us,0,1,0,1,0,1,1,1,1,1,0
3A1,45.500000 us,1,0,0,0,0,1,0,1,1,1,0
2BA,45.999920 us,0,1,0,1,1,1,0,1,0,1,0
18B,46.499920 us,1,1,0,1,0,0,0,1,1,0,0
08B,46.999920 us,1,1,0,1,0,0,0,1,0,0,0
019,47.499920 us,1,0,0,1,1,0,0,0,0,0,0
062,47.999920 us,0,1,0,0,0,1,1,0,0,0,0
149,48.499840 us,1,0,0,1,0,0,1,0,1,0,0
277,48.999760 us,1,1,1,0,1,1,1,0,0,1,0
379,49.499840 us,1,0,0,1,1,1,1,0,1,1,0
3EA,49.999840 us,0,1,0,1,0,1,1,1,1,1,0
3A0,50.499840 us,0,0,0,0,0,1,0,1,1,1,0
2BA,50.999680 us,0,1,0,1,1,1,0,1,0,1,0
18B,51.499760 us,1,1,0,1,0,0,0,1,1,0,0
08A,51.999760 us,0,1,0,1,0,0,0,1,0,0,0
019,52.499680 us,1,0,0,1,1,0,0,0,0,0,0
062,52.999680 us,0,1,0,0,0,1,1,0,0,0,0
149,53.499680 us,1,0,0,1,0,0,1,0,1,0,0
278,53.999600 us,0,0,0,1,1,1,1,0,0,1,0
378,54.499680 us,0,0,0,1,1,1,1,0,1,1,0
3EA,54.999680 us,0,1,0,1,0,1,1,1,1,1,0
3A2,55.499680 us,0,1,0,0,0,1,0,1,1,1,0
2BA,55.999680 us,0,1,0,1,1,1,0,1,0,1,0
18B,56.499680 us,1,1,0,1,0,0,0,1,1,0,0
08B,56.999680 us,1,1,0,1,0,0,0,1,0,0,0
019,57.499760 us,1,0,0,1,1,0,0,0,0,0,0
062,57.999680 us,0,1,0,0,0,1,1,0,0,0,0
149,58.499680 us,1,0,0,1,0,0,1,0,1,0,0
278,58.999760 us,0,0,0,1,1,1,1,0,0,1,0
379,59.499680 us,1,0,0,1,1,1,1,0,1,1,0
3EA,59.999760 us,0,1,0,1,0,1,1,1,1,1,0
3A1,60.499760 us,1,0,0,0,0,1,0,1,1,1,0
2BA,60.999760 us,0,1,0,1,1,1,0,1,0,1,0
18B,61.499840 us,1,1,0,1,0,0,0,1,1,0,0
08A,61.999920 us,0,1,0,1,0,0,0,1,0,0,0
019,62.499840 us,1,0,0,1,1,0,0,0,0,0,0
062,62.999840 us,0,1,0,0,0,1,1,0,0,0,0
149,63.499840 us,1,0,0,1,0,0,1,0,1,0,0
278,63.999840 us,0,0,0,1,1,1,1,0,0,1,0
379,64.499760 us,1,0,0,1,1,1,1,0,1,1,0
3EB,64.999760 us,1,1,0,1,0,1,1,1,1,1,0
3A1,65.499840 us,1,0,0,0,0,1,0,1,1,1,0
2B9,65.999680 us,1,0,0,1,1,1,0,1,0,1,0
18A,66.499760 us,0,1,0,1,0,0,0,1,1,0,0
08B,66.999680 us,1,1,0,1,0,0,0,1,0,0,0
018,67.499680 us,0,0,0,1,1,0,0,0,0,0,0
062,67.999600 us,0,1,0,0,0,1,1,0,0,0,0
149,68.499520 us,1,0,0,1,0,0,1,0,1,0,0
278,68.999600 us,0,0,0,1,1,1,1,0,0,1,0
379,69.499520 us,1,0,0,1,1,1,1,0,1,1,0
3EB,69.999520 us,1,1,0,1,0,1,1,1,1,1,0
3A1,70.499680 us,1,0,0,0,0,1,0,1,1,1,0
2BA,70.999600 us,0,1,0,1,1,1,0,1,0,1,0
18B,71.499600 us,1,1,0,1,0,0,0,1,1,0,0
08A,71.999680 us,0,1,0,1,0,0,0,1,0,0,0
01A,72.499680 us,0,1,0,1,1,0,0,0,0,0,0
062,72.999680 us,0,1,0,0,0,1,1,0,0,0,0
149,73.499680 us,1,0,0,1,0,0,1,0,1,0,0
278,73.999760 us,0,0,0,1,1,1,1,0,0,1,0
379,74.499680 us,1,0,0,1,1,1,1,0,1,1,0
3EA,74.999840 us,0,1,0,1,0,1,1,1,1,1,0
3A2,75.499840 us,0,1,0,0,0,1,0,1,1,1,0
2B9,75.999760 us,1,0,0,1,1,1,0,1,0,1,0
18B,76.499840 us,1,1,0,1,0,0,0,1,1,0,0
08A,76.999840 us,0,1,0,1,0,0,0,1,0,0,0
019,77.499760 us,1,0,0,1,1,0,0,0,0,0,0
062,77.999840 us,0,1,0,0,0,1,1,0,0,0,0
149,78.499760 us,1,0,0,1,0,0,1,0,1,0,0
278,78.999760 us,0,0,0,1,1,1,1,0,0,1,0
379,79.499760 us,1,0,0,1,1,1,1,0,1,1,0
3EA,79.999840 us,0,1,0,1,0,1,1,1,1,1,0
3A1,80.499760 us,1,0,0,0,0,1,0,1,1,1,0
2B9,80.999680 us,1,0,0,1,1,1,0,1,0,1,0
18A,81.499760 us,0,1,0,1,0,0,0,1,1,0,0
08B,81.999680 us,1,1,0,1,0,0,0,1,0,0,0
018,82.499760 us,0,0,0,1,1,0,0,0,0,0,0
062,82.999600 us,0,1,0,0,0,1,1,0,0,0,0
149,83.499600 us,1,0,0,1,0,0,1,0,1,0,0
278,83.999600 us,0,0,0,1,1,1,1,0,0,1,0
378,84.499600 us,0,0,0,1,1,1,1,0,1,1,0
3EA,84.999600 us,0,1,0,1,0,1,1,1,1,1,0
3A1,85.499600 us,1,0,0,0,0,1,0,1,1,1,0
2B9,85.999520 us,1,0,0,1,1,1,0,1,0,1,0
18A,86.499680 us,0,1,0,1,0,0,0,1,1,0,0
08A,86.999600 us,0,1,0,1,0,0,0,1,0,0,0
019,87.499600 us,1,0,0,1,1,0,0,0,0,0,0
062,87.999600 us,0,1,0,0,0,1,1,0,0,0,0
14A,88.499600 us,0,1,0,1,0,0,1,0,1,0,0
279,88.999600 us,1,0,0,1,1,1,1,0,0,1,0
379,89.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EA,89.999680 us,0,1,0,1,0,1,1,1,1,1,0
3A1,90.499680 us,1,0,0,0,0,1,0,1,1,1,0
2B9,90.999600 us,1,0,0,1,1,1,0,1,0,1,0
18B,91.499680 us,1,1,0,1,0,0,0,1,1,0,0
08A,91.999680 us,0,1,0,1,0,0,0,1,0,0,0
019,92.499600 us,1,0,0,1,1,0,0,0,0,0,0
062,92.999680 us,0,1,0,0,0,1,1,0,0,0,0
14A,93.499600 us,0,1,0,1,0,0,1,0,1,0,0
278,93.999600 us,0,0,0,1,1,1,1,0,0,1,0
379,94.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EA,94.999680 us,0,1,0,1,0,1,1,1,1,1,0
3A1,95.499680 us,1,0,0,0,0,1,0,1,1,1,0
2B9,95.999680 us,1,0,0,1,1,1,0,1,0,1,0
18B,96.499680 us,1,1,0,1,0,0,0,1,1,0,0
08A,96.999760 us,0,1,0,1,0,0,0,1,0,0,0
01A,97.499680 us,0,1,0,1,1,0,0,0,0,0,0
061,97.999680 us,1,0,0,0,0,1,1,0,0,0,0
149,98.499680 us,1,0,0,1,0,0,1,0,1,0,0
278,98.999600 us,0,0,0,1,1,1,1,0,0,1,0
379,99.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EA,99.999600 us,0,1,0,1,0,1,1,1,1,1,0
3A2,100.499600 us,0,1,0,0,0,1,0,1,1,1,0
2B9,100.999520 us,1,0,0,1,1,1,0,1,0,1,0
18A,101.499600 us,0,1,0,1,0,0,0,1,1,0,0
08A,101.999600 us,0,1,0,1,0,0,0,1,0,0,0
019,102.499440 us,1,0,0,1,1,0,0,0,0,0,0
062,102.999520 us,0,1,0,0,0,1,1,0,0,0,0
14A,103.499440 us,0,1,0,1,0,0,1,0,1,0,0
278,103.999360 us,0,0,0,1,1,1,1,0,0,1,0
379,104.499360 us,1,0,0,1,1,1,1,0,1,1,0
3EA,104.999360 us,0,1,0,1,0,1,1,1,1,1,0
3A1,105.499360 us,1,0,0,0,0,1,0,1,1,1,0
2B9,105.999280 us,1,0,0,1,1,1,0,1,0,1,0
18A,106.499280 us,0,1,0,1,0,0,0,1,1,0,0
08A,106.999280 us,0,1,0,1,0,0,0,1,0,0,0
019,107.499200 us,1,0,0,1,1,0,0,0,0,0,0
062,107.999200 us,0,1,0,0,0,1,1,0,0,0,0
14A,108.499200 us,0,1,0,1,0,0,1,0,1,0,0
279,108.999200 us,1,0,0,1,1,1,1,0,0,1,0
379,109.499200 us,1,0,0,1,1,1,1,0,1,1,0
3EA,109.999200 us,0,1,0,1,0,1,1,1,1,1,0
3A1,110.499280 us,1,0,0,0,0,1,0,1,1,1,0
2B9,110.999200 us,1,0,0,1,1,1,0,1,0,1,0
18A,111.499280 us,0,1,0,1,0,0,0,1,1,0,0
08B,111.999280 us,1,1,0,1,0,0,0,1,0,0,0
018,112.499440 us,0,0,0,1,1,0,0,0,0,0,0
062,112.999360 us,0,1,0,0,0,1,1,0,0,0,0
14A,113.499440 us,0,1,0,1,0,0,1,0,1,0,0
278,113.999440 us,0,0,0,1,1,1,1,0,0,1,0
379,114.499440 us,1,0,0,1,1,1,1,0,1,1,0
3EA,114.999520 us,0,1,0,1,0,1,1,1,1,1,0
3A0,115.499680 us,0,0,0,0,0,1,0,1,1,1,0
2B9,115.999520 us,1,0,0,1,1,1,0,1,0,1,0
18A,116.499680 us,0,1,0,1,0,0,0,1,1,0,0
08A,116.999680 us,0,1,0,1,0,0,0,1,0,0,0
019,117.499680 us,1,0,0,1,1,0,0,0,0,0,0
062,117.999680 us,0,1,0,0,0,1,1,0,0,0,0
14A,118.499680 us,0,1,0,1,0,0,1,0,1,0,0
279,118.999600 us,1,0,0,1,1,1,1,0,0,1,0
379,119.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EA,119.999600 us,0,1,0,1,0,1,1,1,1,1,0
3A1,120.499600 us,1,0,0,0,0,1,0,1,1,1,0
2B9,120.999520 us,1,0,0,1,1,1,0,1,0,1,0
18A,121.499600 us,0,1,0,1,0,0,0,1,1,0,0
08B,121.999520 us,1,1,0,1,0,0,0,1,0,0,0
018,122.499600 us,0,0,0,1,1,0,0,0,0,0,0
063,122.999440 us,1,1,0,0,0,1,1,0,0,0,0
14A,123.499520 us,0,1,0,1,0,0,1,0,1,0,0
279,123.999440 us,1,0,0,1,1,1,1,0,0,1,0
379,124.499440 us,1,0,0,1,1,1,1,0,1,1,0
3EA,124.999520 us,0,1,0,1,0,1,1,1,1,1,0
3A1,125.499520 us,1,0,0,0,0,1,0,1,1,1,0
2B9,125.999440 us,1,0,0,1,1,1,0,1,0,1,0
18A,126.499600 us,0,1,0,1,0,0,0,1,1,0,0
08B,126.999520 us,1,1,0,1,0,0,0,1,0,0,0
018,127.499600 us,0,0,0,1,1,0,0,0,0,0,0
062,127.999520 us,0,1,0,0,0,1,1,0,0,0,0
14A,128.499520 us,0,1,0,1,0,0,1,0,1,0,0
279,128.999520 us,1,0,0,1,1,1,1,0,0,1,0
37A,129.499520 us,0,1,0,1,1,1,1,0,1,1,0
3EA,129.999520 us,0,1,0,1,0,1,1,1,1,1,0
3A0,130.499600 us,0,0,0,0,0,1,0,1,1,1,0
2B9,130.999520 us,1,0,0,1,1,1,0,1,0,1,0
189,131.499600 us,1,0,0,1,0,0,0,1,1,0,0
08B,131.999600 us,1,1,0,1,0,0,0,1,0,0,0
019,132.499680 us,1,0,0,1,1,0,0,0,0,0,0
062,132.999680 us,0,1,0,0,0,1,1,0,0,0,0
14A,133.499680 us,0,1,0,1,0,0,1,0,1,0,0
279,133.999600 us,1,0,0,1,1,1,1,0,0,1,0
379,134.499680 us,1,0,0,1,1,1,1,0,1,1,0
3EA,134.999760 us,0,1,0,1,0,1,1,1,1,1,0
3A1,135.499760 us,1,0,0,0,0,1,0,1,1,1,0
2B9,135.999760 us,1,0,0,1,1,1,0,1,0,1,0
18A,136.499760 us,0,1,0,1,0,0,0,1,1,0,0
08A,136.999760 us,0,1,0,1,0,0,0,1,0,0,0
019,137.499680 us,1,0,0,1,1,0,0,0,0,0,0
063,137.999680 us,1,1,0,0,0,1,1,0,0,0,0
14A,138.499680 us,0,1,0,1,0,0,1,0,1,0,0
279,138.999600 us,1,0,0,1,1,1,1,0,0,1,0
379,139.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EB,139.999520 us,1,1,0,1,0,1,1,1,1,1,0
3A0,140.499600 us,0,0,0,0,0,1,0,1,1,1,0
2B9,140.999360 us,1,0,0,1,1,1,0,1,0,1,0
18A,141.499440 us,0,1,0,1,0,0,0,1,1,0,0
08A,141.999360 us,0,1,0,1,0,0,0,1,0,0,0
019,142.499280 us,1,0,0,1,1,0,0,0,0,0,0
062,142.999200 us,0,1,0,0,0,1,1,0,0,0,0
149,143.499120 us,1,0,0,1,0,0,1,0,1,0,0
279,143.999040 us,1,0,0,1,1,1,1,0,0,1,0
37A,144.499040 us,0,1,0,1,1,1,1,0,1,1,0
3EA,144.999040 us,0,1,0,1,0,1,1,1,1,1,0
3A1,145.499040 us,1,0,0,0,0,1,0,1,1,1,0
2B8,145.998960 us,0,0,0,1,1,1,0,1,0,1,0
18A,146.498960 us,0,1,0,1,0,0,0,1,1,0,0
08A,146.999040 us,0,1,0,1,0,0,0,1,0,0,0
019,147.498960 us,1,0,0,1,1,0,0,0,0,0,0
062,147.998960 us,0,1,0,0,0,1,1,0,0,0,0
14A,148.498960 us,0,1,0,1,0,0,1,0,1,0,0
279,148.998960 us,1,0,0,1,1,1,1,0,0,1,0
379,149.498960 us,1,0,0,1,1,1,1,0,1,1,0
3EB,149.999040 us,1,1,0,1,0,1,1,1,1,1,0
3A1,150.499120 us,1,0,0,0,0,1,0,1,1,1,0
2B9,150.999120 us,1,0,0,1,1,1,0,1,0,1,0
18A,151.499200 us,0,1,0,1,0,0,0,1,1,0,0
08A,151.999280 us,0,1,0,1,0,0,0,1,0,0,0
018,152.499360 us,0,0,0,1,1,0,0,0,0,0,0
062,152.999360 us,0,1,0,0,0,1,1,0,0,0,0
14A,153.499360 us,0,1,0,1,0,0,1,0,1,0,0
278,153.999440 us,0,0,0,1,1,1,1,0,0,1,0
379,154.499440 us,1,0,0,1,1,1,1,0,1,1,0
3EA,154.999520 us,0,1,0,1,0,1,1,1,1,1,0
3A0,155.499600 us,0,0,0,0,0,1,0,1,1,1,0
2B9,155.999440 us,1,0,0,1,1,1,0,1,0,1,0
18A,156.499600 us,0,1,0,1,0,0,0,1,1,0,0
08A,156.999600 us,0,1,0,1,0,0,0,1,0,0,0
019,157.499520 us,1,0,0,1,1,0,0,0,0,0,0
062,157.999600 us,0,1,0,0,0,1,1,0,0,0,0
14A,158.499520 us,0,1,0,1,0,0,1,0,1,0,0
279,158.999520 us,1,0,0,1,1,1,1,0,0,1,0
379,159.499520 us,1,0,0,1,1,1,1,0,1,1,0
3EA,159.999600 us,0,1,0,1,0,1,1,1,1,1,0
3A1,160.499600 us,1,0,0,0,0,1,0,1,1,1,0
2B8,160.999520 us,0,0,0,1,1,1,0,1,0,1,0
18A,161.499600 us,0,1,0,1,0,0,0,1,1,0,0
08A,161.999520 us,0,1,0,1,0,0,0,1,0,0,0
019,162.499520 us,1,0,0,1,1,0,0,0,0,0,0
062,162.999520 us,0,1,0,0,0,1,1,0,0,0,0
14A,163.499520 us,0,1,0,1,0,0,1,0,1,0,0
27A,163.999520 us,0,1,0,1,1,1,1,0,0,1,0
379,164.499520 us,1,0,0,1,1,1,1,0,1,1,0
3EA,164.999520 us,0,1,0,1,0,1,1,1,1,1,0
3A1,165.499600 us,1,0,0,0,0,1,0,1,1,1,0
2B8,165.999520 us,0,0,0,1,1,1,0,1,0,1,0
18A,166.499520 us,0,1,0,1,0,0,0,1,1,0,0
08A,166.999600 us,0,1,0,1,0,0,0,1,0,0,0
019,167.499520 us,1,0,0,1,1,0,0,0,0,0,0
063,167.999520 us,1,1,0,0,0,1,1,0,0,0,0
14A,168.499600 us,0,1,0,1,0,0,1,0,1,0,0
279,168.999520 us,1,0,0,1,1,1,1,0,0,1,0
379,169.499600 us,1,0,0,1,1,1,1,0,1,1,0
3EA,169.999600 us,0,1,0,1,0,1,1,1,1,1,0
3A1,170.499600 us,1,0,0,0,0,1,0,1,1,1,0
2B8,170.999600 us,0,0,0,1,1,1,0,1,0,1,0
189,171.499600 us,1,0,0,1,0,0,0,1,1,0,0
08A,171.999600 us,0,1,0,1,0,0,0,1,0,0,0
019,172.499520 us,1,0,0,1,1,0,0,0,0,0,0
062,172.999600 us,0,1,0,0,0,1,1,0,0,0,0
14B,173.499520 us,1,1,0,1,0,0,1,0,1,0,0
279,173.999520 us,1,0,0,1,1,1,1,0,0,1,0
379,174.499440 us,1,0,0,1,1,1,1,0,1,1,0
3EA,174.999520 us,0,1,0,1,0,1,1,1,1,1,0
3A1,175.499440 us,1,0,0,0,0,1,0,1,1,1,0
2B8,175.999440 us,0,0,0,1,1,1,0,1,0,1,0
189,176.499440 us,1,0,0,1,0,0,0,1,1,0,0
08A,176.999440 us,0,1,0,1,0,0,0,1,0,0,0
019,177.499360 us,1,0,0,1,1,0,0,0,0,0,0
062,177.999440 us,0,1,0,0,0,1,1,0,0,0,0
14A,178.499360 us,0,1,0,1,0,0,1,0,1,0,0
279,178.999360 us,1,0,0,1,1,1,1,0,0,1,0
379,179.499360 us,1,0,0,1,1,1,1,0,1,1,0
3EA,179.999360 us,0,1,0,1,0,1,1,1,1,1,0
3A0,180.499440 us,0,0,0,0,0,1,0,1,1,1,0
2B8,180.999360 us,0,0,0,1,1,1,0,1,0,1,0
189,181.499360 us,1,0,0,1,0,0,0,1,1,0,0
089,181.999360 us,1,0,0,1,0,0,0,1,0,0,0
019,182.499360 us,1,0,0,1,1,0,0,0,0,0,0
062,182.999360 us,0,1,0,0,0,1,1,0,0,0,0
14B,183.499280 us,1,1,0,1,0,0,1,0,1,0,0
279,183.999360 us,1,0,0,1,1,1,1,0,0,1,0
379,184.499360 us,1,0,0,1,1,1,1,0,1,1,0
3EA,184.999360 us,0,1,0,1,0,1,1,1,1,1,0
3A0,185.499440 us,0,0,0,0,0,1,0,1,1,1,0
2B9,185.999280 us,1,0,0,1,1,1,0,1,0,1,0
18A,186.499360 us,0,1,0,1,0,0,0,1,1,0,0
089,186.999360 us,1,0,0,1,0,0,0,1,0,0,0
019,187.499360 us,1,0,0,1,1,0,0,0,0,0,0
063,187.999280 us,1,1,0,0,0,1,1,0,0,0,0
14B,188.499280 us,1,1,0,1,0,0,1,0,1,0,0
279,188.999280 us,1,0,0,1,1,1,1,0,0,1,0
379,189.499280 us,1,0,0,1,1,1,1,0,1,1,0
3EA,189.999360 us,0,1,0,1,0,1,1,1,1,1,0
3A1,190.499360 us,1,0,0,0,0,1,0,1,1,1,0
2B8,190.999360 us,0,0,0,1,1,1,0,1,0,1,0
18A,191.499360 us,0,1,0,1,0,0,0,1,1,0,0
089,191.999360 us,1,0,0,1,0,0,0,1,0,0,0
019,192.499360 us,1,0,0,1,1,0,0,0,0,0,0
063,192.999360 us,1,1,0,0,0,1,1,0,0,0,0
14A,193.499360 us,0,1,0,1,0,0,1,0,1,0,0
279,193.999280 us,1,0,0,1,1,1,1,0,0,1,0
37A,194.499360 us,0,1,0,1,1,1,1,0,1,1,0
3EA,194.999440 us,0,1,0,1,0,1,1,1,1,1,0
3A1,195.499440 us,1,0,0,0,0,1,0,1,1,1,0
2B8,195.999440 us,0,0,0,1,1,1,0,1,0,1,0
189,196.499360 us,1,0,0,1,0,0,0,1,1,0,0
08A,196.999440 us,0,1,0,1,0,0,0,1,0,0,0
019,197.499360 us,1,0,0,1,1,0,0,0,0,0,0
063,197.999360 us,1,1,0,0,0,1,1,0,0,0,0
14A,198.499360 us,0,1,0,1,0,0,1,0,1,0,0
27A,198.999360 us,0,1,0,1,1,1,1,0,0,1,0
379,199.499360 us,1,0,0,1,1,1,1,0,1,1,0
3EA,199.999360 us,0,1,0,1,0,1,1,1,1,1,0
3A0,200.499440 us,0,0,0,0,0,1,0,1,1,1,0
2B8,200.999360 us,0,0,0,1,1,1,0,1,0,1,0
189,201.499360 us,1,0,0,1,0,0,0,1,1,0,0
08A,201.999360 us,0,1,0,1,0,0,0,1,0,0,0
019,202.499360 us,1,0,0,1,1,0,0,0,0,0,0
062,202.999360 us,0,1,0,0,0,1,1,0,0,0,0
14B,203.499280 us,1,1,0,1,0,0,1,0,1,0,0
27A,203.999280 us,0,1,0,1,1,1,1,0,0,1,0
379,204.499280 us,1,0,0,1,1,1,1,0,1,1,0
3EB,204.999360 us,1,1,0,1,0,1,1,1,1,1,0
3A0,205.499440 us,0,0,0,0,0,1,0,1,1,1,0
2B8,205.999280 us,0,0,0,1,1,1,0,1,0,1,0
189,206.499360 us,1,0,0,1,0,0,0,1,1,0,0
089,206.999360 us,1,0,0,1,0,0,0,1,0,0,0
019,207.499360 us,1,0,0,1,1,0,0,0,0,0,0
062,207.999360 us,0,1,0,0,0,1,1,0,0,0,0
14B,208.499280 us,1,1,0,1,0,0,1,0,1,0,0
279,208.999280 us,1,0,0,1,1,1,1,0,0,1,0
379,209.499280 us,1,0,0,1,1,1,1,0,1,1,0
3EA,209.999280 us,0,1,0,1,0,1,1,1,1,1,0
3A0,210.499360 us,0,0,0,0,0,1,0,1,1,1,0
2B9,210.999200 us,1,0,0,1,1,1,0,1,0,1,0
189,211.499360 us,1,0,0,1,0,0,0,1,1,0,0
08A,211.999280 us,0,1,0,1,0,0,0,1,0,0,0
019,212.499280 us,1,0,0,1,1,0,0,0,0,0,0
063,212.999280 us,1,1,0,0,0,1,1,0,0,0,0
14B,213.499200 us,1,1,0,1,0,0,1,0,1,0,0
279,213.999200 us,1,0,0,1,1,1,1,0,0,1,0
379,214.499200 us,1,0,0,1,1,1,1,0,1,1,0
3EA,214.999280 us,0,1,0,1,0,1,1,1,1,1,0
3A1,215.499280 us,1,0,0,0,0,1,0,1,1,1,0
