My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
368,32.000080 us,0,0,0,1,0,1,1,0,1,1,0
260,32.500000 us,0,0,0,0,0,1,1,0,0,1,0
132,32.999920 us,0,1,0,0,1,1,0,0,1,0,0
052,33.500000 us,0,1,0,0,1,0,1,0,0,0,0
016,33.999920 us,0,1,1,0,1,0,0,0,0,0,0
094,34.500000 us,0,0,1,0,1,0,0,1,0,0,0
19B,34.999840 us,1,1,0,1,1,0,0,1,1,0,0
2CA,35.499920 us,0,1,0,1,0,0,1,1,0,1,0
3A8,35.999920 us,0,0,0,1,0,1,0,1,1,1,0
3E5,36.499840 us,1,0,1,0,0,1,1,1,1,1,0
368,37.000000 us,0,0,0,1,0,1,1,0,1,1,0
260,37.500000 us,0,0,0,0,0,1,1,0,0,1,0
132,37.999920 us,0,1,0,0,1,1,0,0,1,0,0
052,38.500000 us,0,1,0,0,1,0,1,0,0,0,0
017,38.999920 us,1,1,1,0,1,0,0,0,0,0,0
093,39.500000 us,1,1,0,0,1,0,0,1,0,0,0
19B,40.000000 us,1,1,0,1,1,0,0,1,1,0,0
2CA,40.500080 us,0,1,0,1,0,0,1,1,0,1,0
3A8,41.000080 us,0,0,0,1,0,1,0,1,1,1,0
3E5,41.500080 us,1,0,1,0,0,1,1,1,1,1,0
368,42.000160 us,0,0,0,1,0,1,1,0,1,1,0
260,42.500240 us,0,0,0,0,0,1,1,0,0,1,0
132,43.000160 us,0,1,0,0,1,1,0,0,1,0,0
052,43.500240 us,0,1,0,0,1,0,1,0,0,0,0
016,44.000240 us,0,1,1,0,1,0,0,0,0,0,0
094,44.500240 us,0,0,1,0,1,0,0,1,0,0,0
19B,45.000160 us,1,1,0,1,1,0,0,1,1,0,0
2CA,45.500240 us,0,1,0,1,0,0,1,1,0,1,0
3A8,46.000240 us,0,0,0,1,0,1,0,1,1,1,0
3E5,46.500160 us,1,0,1,0,0,1,1,1,1,1,0
368,47.000240 us,0,0,0,1,0,1,1,0,1,1,0
260,47.500240 us,0,0,0,0,0,1,1,0,0,1,0
132,48.000080 us,0,1,0,0,1,1,0,0,1,0,0
052,48.500160 us,0,1,0,0,1,0,1,0,0,0,0
016,49.000080 us,0,1,1,0,1,0,0,0,0,0,0
094,49.500080 us,0,0,1,0,1,0,0,1,0,0,0
19B,50.000000 us,1,1,0,1,1,0,0,1,1,0,0
2CA,50.500080 us,0,1,0,1,0,0,1,1,0,1,0
3A8,51.000080 us,0,0,0,1,0,1,0,1,1,1,0
3E4,51.500000 us,0,0,1,0,0,1,1,1,1,1,0
367,52.000000 us,1,1,1,0,0,1,1,0,1,1,0
260,52.500160 us,0,0,0,0,0,1,1,0,0,1,0
132,53.000000 us,0,1,0,0,1,1,0,0,1,0,0
052,53.500080 us,0,1,0,0,1,0,1,0,0,0,0
016,54.000080 us,0,1,1,0,1,0,0,0,0,0,0
094,54.500080 us,0,0,1,0,1,0,0,1,0,0,0
19B,55.000000 us,1,1,0,1,1,0,0,1,1,0,0
2CB,55.500080 us,1,1,0,1,0,0,1,1,0,1,0
3A8,56.000080 us,0,0,0,1,0,1,0,1,1,1,0
3E5,56.500000 us,1,0,1,0,0,1,1,1,1,1,0
368,57.000160 us,0,0,0,1,0,1,1,0,1,1,0
25F,57.500000 us,1,1,1,1,1,0,1,0,0,1,0
131,58.000080 us,1,0,0,0,1,1,0,0,1,0,0
053,58.500080 us,1,1,0,0,1,0,1,0,0,0,0
016,59.000080 us,0,1,1,0,1,0,0,0,0,0,0
094,59.500080 us,0,0,1,0,1,0,0,1,0,0,0
19B,59.999920 us,1,1,0,1,1,0,0,1,1,0,0
2CA,60.500000 us,0,1,0,1,0,0,1,1,0,1,0
3A8,61.000000 us,0,0,0,1,0,1,0,1,1,1,0
3E5,61.499920 us,1,0,1,0,0,1,1,1,1,1,0
367,61.999920 us,1,1,1,0,0,1,1,0,1,1,0
25F,62.499840 us,1,1,1,1,1,0,1,0,0,1,0
131,62.999920 us,1,0,0,0,1,1,0,0,1,0,0
053,63.499840 us,1,1,0,0,1,0,1,0,0,0,0
016,63.999840 us,0,1,1,0,1,0,0,0,0,0,0
094,64.499840 us,0,0,1,0,1,0,0,1,0,0,0
19B,64.999760 us,1,1,0,1,1,0,0,1,1,0,0
2CA,65.499840 us,0,1,0,1,0,0,1,1,0,1,0
3A8,65.999840 us,0,0,0,1,0,1,0,1,1,1,0
3E5,66.499760 us,1,0,1,0,0,1,1,1,1,1,0
367,66.999760 us,1,1,1,0,0,1,1,0,1,1,0
260,67.499920 us,0,0,0,0,0,1,1,0,0,1,0
132,67.999760 us,0,1,0,0,1,1,0,0,1,0,0
052,68.499760 us,0,1,0,0,1,0,1,0,0,0,0
017,68.999760 us,1,1,1,0,1,0,0,0,0,0,0
094,69.499760 us,0,0,1,0,1,0,0,1,0,0,0
19C,69.999680 us,0,0,1,1,1,0,0,1,1,0,0
2CA,70.499680 us,0,1,0,1,0,0,1,1,0,1,0
3A9,70.999680 us,1,0,0,1,0,1,0,1,1,1,0
3E5,71.499680 us,1,0,1,0,0,1,1,1,1,1,0
367,71.999600 us,1,1,1,0,0,1,1,0,1,1,0
25F,72.499600 us,1,1,1,1,1,0,1,0,0,1,0
131,72.999680 us,1,0,0,0,1,1,0,0,1,0,0
053,73.499600 us,1,1,0,0,1,0,1,0,0,0,0
017,73.999600 us,1,1,1,0,1,0,0,0,0,0,0
094,74.499680 us,0,0,1,0,1,0,0,1,0,0,0
19C,74.999680 us,0,0,1,1,1,0,0,1,1,0,0
2CA,75.499680 us,0,1,0,1,0,0,1,1,0,1,0
3A9,75.999680 us,1,0,0,1,0,1,0,1,1,1,0
3E4,76.499760 us,0,0,1,0,0,1,1,1,1,1,0
367,76.999760 us,1,1,1,0,0,1,1,0,1,1,0
25F,77.499840 us,1,1,1,1,1,0,1,0,0,1,0
131,77.999840 us,1,0,0,0,1,1,0,0,1,0,0
053,78.499840 us,1,1,0,0,1,0,1,0,0,0,0
016,78.999920 us,0,1,1,0,1,0,0,0,0,0,0
094,79.500000 us,0,0,1,0,1,0,0,1,0,0,0
19C,80.000000 us,0,0,1,1,1,0,0,1,1,0,0
2CB,80.500000 us,1,1,0,1,0,0,1,1,0,1,0
3A9,81.000080 us,1,0,0,1,0,1,0,1,1,1,0
3E4,81.500080 us,0,0,1,0,0,1,1,1,1,1,0
367,82.000080 us,1,1,1,0,0,1,1,0,1,1,0
260,82.500160 us,0,0,0,0,0,1,1,0,0,1,0
131,83.000080 us,1,0,0,0,1,1,0,0,1,0,0
052,83.500160 us,0,1,0,0,1,0,1,0,0,0,0
017,84.000080 us,1,1,1,0,1,0,0,0,0,0,0
094,84.500240 us,0,0,1,0,1,0,0,1,0,0,0
19C,85.000160 us,0,0,1,1,1,0,0,1,1,0,0
2CB,85.500160 us,1,1,0,1,0,0,1,1,0,1,0
3A9,86.000160 us,1,0,0,1,0,1,0,1,1,1,0
3E4,86.500240 us,0,0,1,0,0,1,1,1,1,1,0
367,87.000160 us,1,1,1,0,0,1,1,0,1,1,0
25F,87.500160 us,1,1,1,1,1,0,1,0,0,1,0
131,88.000160 us,1,0,0,0,1,1,0,0,1,0,0
053,88.500080 us,1,1,0,0,1,0,1,0,0,0,0
017,89.000080 us,1,1,1,0,1,0,0,0,0,0,0
095,89.500000 us,1,0,1,0,1,0,0,1,0,0,0
19C,90.000000 us,0,0,1,1,1,0,0,1,1,0,0
2CB,90.499920 us,1,1,0,1,0,0,1,1,0,1,0
3A9,90.999840 us,1,0,0,1,0,1,0,1,1,1,0
3E4,91.499840 us,0,0,1,0,0,1,1,1,1,1,0
366,91.999760 us,0,1,1,0,0,1,1,0,1,1,0
25F,92.499680 us,1,1,1,1,1,0,1,0,0,1,0
131,92.999760 us,1,0,0,0,1,1,0,0,1,0,0
052,93.499760 us,0,1,0,0,1,0,1,0,0,0,0
017,93.999760 us,1,1,1,0,1,0,0,0,0,0,0
094,94.499840 us,0,0,1,0,1,0,0,1,0,0,0
19D,94.999760 us,1,0,1,1,1,0,0,1,1,0,0
2CB,95.499840 us,1,1,0,1,0,0,1,1,0,1,0
3A9,95.999840 us,1,0,0,1,0,1,0,1,1,1,0
3E5,96.499840 us,1,0,1,0,0,1,1,1,1,1,0
367,96.999840 us,1,1,1,0,0,1,1,0,1,1,0
25F,97.499840 us,1,1,1,1,1,0,1,0,0,1,0
131,97.999840 us,1,0,0,0,1,1,0,0,1,0,0
053,98.499840 us,1,1,0,0,1,0,1,0,0,0,0
016,98.999920 us,0,1,1,0,1,0,0,0,0,0,0
095,99.499840 us,1,0,1,0,1,0,0,1,0,0,0
19C,99.999920 us,0,0,1,1,1,0,0,1,1,0,0
2CB,100.499840 us,1,1,0,1,0,0,1,1,0,1,0
3A9,100.999920 us,1,0,0,1,0,1,0,1,1,1,0
3E4,101.499920 us,0,0,1,0,0,1,1,1,1,1,0
367,101.999840 us,1,1,1,0,0,1,1,0,1,1,0
25F,102.499840 us,1,1,1,1,1,0,1,0,0,1,0
131,102.999920 us,1,0,0,0,1,1,0,0,1,0,0
053,103.499840 us,1,1,0,0,1,0,1,0,0,0,0
017,103.999840 us,1,1,1,0,1,0,0,0,0,0,0
095,104.499840 us,1,0,1,0,1,0,0,1,0,0,0
19D,104.999840 us,1,0,1,1,1,0,0,1,1,0,0
2CB,105.499840 us,1,1,0,1,0,0,1,1,0,1,0
3A9,105.999840 us,1,0,0,1,0,1,0,1,1,1,0
3E4,106.499840 us,0,0,1,0,0,1,1,1,1,1,0
367,106.999760 us,1,1,1,0,0,1,1,0,1,1,0
25E,107.499760 us,0,1,1,1,1,0,1,0,0,1,0
131,107.999760 us,1,0,0,0,1,1,0,0,1,0,0
052,108.499760 us,0,1,0,0,1,0,1,0,0,0,0
016,108.999760 us,0,1,1,0,1,0,0,0,0,0,0
095,109.499680 us,1,0,1,0,1,0,0,1,0,0,0
19C,109.999680 us,0,0,1,1,1,0,0,1,1,0,0
2CB,110.499600 us,1,1,0,1,0,0,1,1,0,1,0
3A9,110.999600 us,1,0,0,1,0,1,0,1,1,1,0
3E5,111.499600 us,1,0,1,0,0,1,1,1,1,1,0
366,111.999600 us,0,1,1,0,0,1,1,0,1,1,0
25E,112.499600 us,0,1,1,1,1,0,1,0,0,1,0
130,112.999600 us,0,0,0,0,1,1,0,0,1,0,0
052,113.499600 us,0,1,0,0,1,0,1,0,0,0,0
016,113.999600 us,0,1,1,0,1,0,0,0,0,0,0
094,114.499600 us,0,0,1,0,1,0,0,1,0,0,0
19D,114.999520 us,1,0,1,1,1,0,0,1,1,0,0
2CB,115.499600 us,1,1,0,1,0,0,1,1,0,1,0
3A9,115.999600 us,1,0,0,1,0,1,0,1,1,1,0
3E4,116.499680 us,0,0,1,0,0,1,1,1,1,1,0
366,116.999680 us,0,1,1,0,0,1,1,0,1,1,0
25E,117.499680 us,0,1,1,1,1,0,1,0,0,1,0
130,117.999680 us,0,0,0,0,1,1,0,0,1,0,0
052,118.499680 us,0,1,0,0,1,0,1,0,0,0,0
016,118.999680 us,0,1,1,0,1,0,0,0,0,0,0
095,119.499680 us,1,0,1,0,1,0,0,1,0,0,0
19D,119.999680 us,1,0,1,1,1,0,0,1,1,0,0
2CB,120.499680 us,1,1,0,1,0,0,1,1,0,1,0
3A9,120.999760 us,1,0,0,1,0,1,0,1,1,1,0
3E4,121.499760 us,0,0,1,0,0,1,1,1,1,1,0
366,121.999760 us,0,1,1,0,0,1,1,0,1,1,0
25E,122.499760 us,0,1,1,1,1,0,1,0,0,1,0
130,122.999840 us,0,0,0,0,1,1,0,0,1,0,0
052,123.499760 us,0,1,0,0,1,0,1,0,0,0,0
016,123.999840 us,0,1,1,0,1,0,0,0,0,0,0
095,124.499840 us,1,0,1,0,1,0,0,1,0,0,0
19D,124.999840 us,1,0,1,1,1,0,0,1,1,0,0
2CB,125.499840 us,1,1,0,1,0,0,1,1,0,1,0
3A9,125.999840 us,1,0,0,1,0,1,0,1,1,1,0
3E4,126.499840 us,0,0,1,0,0,1,1,1,1,1,0
366,126.999840 us,0,1,1,0,0,1,1,0,1,1,0
25E,127.499840 us,0,1,1,1,1,0,1,0,0,1,0
130,127.999920 us,0,0,0,0,1,1,0,0,1,0,0
052,128.499840 us,0,1,0,0,1,0,1,0,0,0,0
016,128.999840 us,0,1,1,0,1,0,0,0,0,0,0
095,129.499840 us,1,0,1,0,1,0,0,1,0,0,0
19D,129.999840 us,1,0,1,1,1,0,0,1,1,0,0
2CB,130.499840 us,1,1,0,1,0,0,1,1,0,1,0
3A9,130.999840 us,1,0,0,1,0,1,0,1,1,1,0
3E4,131.499840 us,0,0,1,0,0,1,1,1,1,1,0
366,131.999760 us,0,1,1,0,0,1,1,0,1,1,0
25E,132.499760 us,0,1,1,1,1,0,1,0,0,1,0
130,132.999840 us,0,0,0,0,1,1,0,0,1,0,0
052,133.499760 us,0,1,0,0,1,0,1,0,0,0,0
016,133.999760 us,0,1,1,0,1,0,0,0,0,0,0
095,134.499680 us,1,0,1,0,1,0,0,1,0,0,0
19D,134.999680 us,1,0,1,1,1,0,0,1,1,0,0
2CC,135.499760 us,0,0,1,1,0,0,1,1,0,1,0
3A9,135.999680 us,1,0,0,1,0,1,0,1,1,1,0
3E5,136.499760 us,1,0,1,0,0,1,1,1,1,1,0
366,136.999760 us,0,1,1,0,0,1,1,0,1,1,0
25E,137.499760 us,0,1,1,1,1,0,1,0,0,1,0
130,137.999840 us,0,0,0,0,1,1,0,0,1,0,0
052,138.499760 us,0,1,0,0,1,0,1,0,0,0,0
016,138.999840 us,0,1,1,0,1,0,0,0,0,0,0
095,139.499760 us,1,0,1,0,1,0,0,1,0,0,0
19D,139.999840 us,1,0,1,1,1,0,0,1,1,0,0
2CB,140.499840 us,1,1,0,1,0,0,1,1,0,1,0
3A9,140.999840 us,1,0,0,1,0,1,0,1,1,1,0
3E4,141.499920 us,0,0,1,0,0,1,1,1,1,1,0
366,141.999920 us,0,1,1,0,0,1,1,0,1,1,0
25E,142.499920 us,0,1,1,1,1,0,1,0,0,1,0
130,142.999920 us,0,0,0,0,1,1,0,0,1,0,0
052,143.499920 us,0,1,0,0,1,0,1,0,0,0,0
016,143.999920 us,0,1,1,0,1,0,0,0,0,0,0
095,144.499840 us,1,0,1,0,1,0,0,1,0,0,0
19D,144.999840 us,1,0,1,1,1,0,0,1,1,0,0
2CC,145.499840 us,0,0,1,1,0,0,1,1,0,1,0
3A9,145.999760 us,1,0,0,1,0,1,0,1,1,1,0
3E5,146.499760 us,1,0,1,0,0,1,1,1,1,1,0
366,146.999760 us,0,1,1,0,0,1,1,0,1,1,0
25E,147.499680 us,0,1,1,1,1,0,1,0,0,1,0
130,147.999680 us,0,0,0,0,1,1,0,0,1,0,0
052,148.499600 us,0,1,0,0,1,0,1,0,0,0,0
016,148.999600 us,0,1,1,0,1,0,0,0,0,0,0
095,149.499520 us,1,0,1,0,1,0,0,1,0,0,0
19D,149.999520 us,1,0,1,1,1,0,0,1,1,0,0
2CB,150.499600 us,1,1,0,1,0,0,1,1,0,1,0
3A9,150.999600 us,1,0,0,1,0,1,0,1,1,1,0
3E4,151.499600 us,0,0,1,0,0,1,1,1,1,1,0
366,151.999600 us,0,1,1,0,0,1,1,0,1,1,0
25D,152.499600 us,1,0,1,1,1,0,1,0,0,1,0
12F,152.999600 us,1,1,1,1,0,1,0,0,1,0,0
052,153.499680 us,0,1,0,0,1,0,1,0,0,0,0
017,153.999600 us,1,1,1,0,1,0,0,0,0,0,0
095,154.499680 us,1,0,1,0,1,0,0,1,0,0,0
19E,154.999680 us,0,1,1,1,1,0,0,1,1,0,0
2CC,155.499680 us,0,0,1,1,0,0,1,1,0,1,0
3AA,155.999680 us,0,1,0,1,0,1,0,1,1,1,0
3E4,156.499760 us,0,0,1,0,0,1,1,1,1,1,0
366,156.999760 us,0,1,1,0,0,1,1,0,1,1,0
25E,157.499760 us,0,1,1,1,1,0,1,0,0,1,0
12F,157.999680 us,1,1,1,1,0,1,0,0,1,0,0
051,158.499760 us,1,0,0,0,1,0,1,0,0,0,0
017,158.999760 us,1,1,1,0,1,0,0,0,0,0,0
095,159.499760 us,1,0,1,0,1,0,0,1,0,0,0
19E,159.999760 us,0,1,1,1,1,0,0,1,1,0,0
2CC,160.499760 us,0,0,1,1,0,0,1,1,0,1,0
3A9,160.999760 us,1,0,0,1,0,1,0,1,1,1,0
3E5,161.499760 us,1,0,1,0,0,1,1,1,1,1,0
365,161.999680 us,1,0,1,0,0,1,1,0,1,1,0
25D,162.499680 us,1,0,1,1,1,0,1,0,0,1,0
130,162.999760 us,0,0,0,0,1,1,0,0,1,0,0
052,163.499680 us,0,1,0,0,1,0,1,0,0,0,0
016,163.999680 us,0,1,1,0,1,0,0,0,0,0,0
095,164.499600 us,1,0,1,0,1,0,0,1,0,0,0
19E,164.999600 us,0,1,1,1,1,0,0,1,1,0,0
2CC,165.499600 us,0,0,1,1,0,0,1,1,0,1,0
3AA,165.999520 us,0,1,0,1,0,1,0,1,1,1,0
3E4,166.499600 us,0,0,1,0,0,1,1,1,1,1,0
366,166.999520 us,0,1,1,0,0,1,1,0,1,1,0
25D,167.499520 us,1,0,1,1,1,0,1,0,0,1,0
12F,167.999520 us,1,1,1,1,0,1,0,0,1,0,0
052,168.499600 us,0,1,0,0,1,0,1,0,0,0,0
017,168.999520 us,1,1,1,0,1,0,0,0,0,0,0
095,169.499600 us,1,0,1,0,1,0,0,1,0,0,0
19E,169.999520 us,0,1,1,1,1,0,0,1,1,0,0
2CC,170.499600 us,0,0,1,1,0,0,1,1,0,1,0
3A9,170.999520 us,1,0,0,1,0,1,0,1,1,1,0
3E4,171.499600 us,0,0,1,0,0,1,1,1,1,1,0
366,171.999600 us,0,1,1,0,0,1,1,0,1,1,0
25D,172.499600 us,1,0,1,1,1,0,1,0,0,1,0
12F,172.999600 us,1,1,1,1,0,1,0,0,1,0,0
052,173.499680 us,0,1,0,0,1,0,1,0,0,0,0
017,173.999680 us,1,1,1,0,1,0,0,0,0,0,0
095,174.499760 us,1,0,1,0,1,0,0,1,0,0,0
19E,174.999680 us,0,1,1,1,1,0,0,1,1,0,0
2CC,175.499760 us,0,0,1,1,0,0,1,1,0,1,0
3AA,175.999760 us,0,1,0,1,0,1,0,1,1,1,0
3E5,176.499760 us,1,0,1,0,0,1,1,1,1,1,0
366,176.999760 us,0,1,1,0,0,1,1,0,1,1,0
25D,177.499760 us,1,0,1,1,1,0,1,0,0,1,0
130,177.999840 us,0,0,0,0,1,1,0,0,1,0,0
051,178.499680 us,1,0,0,0,1,0,1,0,0,0,0
016,178.999760 us,0,1,1,0,1,0,0,0,0,0,0
096,179.499680 us,0,1,1,0,1,0,0,1,0,0,0
19E,179.999680 us,0,1,1,1,1,0,0,1,1,0,0
2CC,180.499680 us,0,0,1,1,0,0,1,1,0,1,0
3AA,180.999600 us,0,1,0,1,0,1,0,1,1,1,0
3E5,181.499600 us,1,0,1,0,0,1,1,1,1,1,0
365,181.999680 us,1,0,1,0,0,1,1,0,1,1,0
25D,182.499600 us,1,0,1,1,1,0,1,0,0,1,0
12F,182.999600 us,1,1,1,1,0,1,0,0,1,0,0
051,183.499680 us,1,0,0,0,1,0,1,0,0,0,0
017,183.999600 us,1,1,1,0,1,0,0,0,0,0,0
095,184.499600 us,1,0,1,0,1,0,0,1,0,0,0
19E,184.999520 us,0,1,1,1,1,0,0,1,1,0,0
2CC,185.499600 us,0,0,1,1,0,0,1,1,0,1,0
3AA,185.999520 us,0,1,0,1,0,1,0,1,1,1,0
3E5,186.499520 us,1,0,1,0,0,1,1,1,1,1,0
365,186.999520 us,1,0,1,0,0,1,1,0,1,1,0
25D,187.499520 us,1,0,1,1,1,0,1,0,0,1,0
12F,187.999520 us,1,1,1,1,0,1,0,0,1,0,0
051,188.499600 us,1,0,0,0,1,0,1,0,0,0,0
017,188.999520 us,1,1,1,0,1,0,0,0,0,0,0
096,189.499600 us,0,1,1,0,1,0,0,1,0,0,0
19E,189.999520 us,0,1,1,1,1,0,0,1,1,0,0
2CC,190.499600 us,0,0,1,1,0,0,1,1,0,1,0
3AA,190.999520 us,0,1,0,1,0,1,0,1,1,1,0
3E4,191.499600 us,0,0,1,0,0,1,1,1,1,1,0
365,191.999520 us,1,0,1,0,0,1,1,0,1,1,0
25D,192.499600 us,1,0,1,1,1,0,1,0,0,1,0
12F,192.999600 us,1,1,1,1,0,1,0,0,1,0,0
051,193.499600 us,1,0,0,0,1,0,1,0,0,0,0
017,193.999520 us,1,1,1,0,1,0,0,0,0,0,0
095,194.499600 us,1,0,1,0,1,0,0,1,0,0,0
19E,194.999520 us,0,1,1,1,1,0,0,1,1,0,0
2CC,195.499600 us,0,0,1,1,0,0,1,1,0,1,0
3AA,195.999520 us,0,1,0,1,0,1,0,1,1,1,0
3E4,196.499520 us,0,0,1,0,0,1,1,1,1,1,0
365,196.999520 us,1,0,1,0,0,1,1,0,1,1,0
25D,197.499520 us,1,0,1,1,1,0,1,0,0,1,0
12F,197.999440 us,1,1,1,1,0,1,0,0,1,0,0
051,198.499440 us,1,0,0,0,1,0,1,0,0,0,0
017,198.999440 us,1,1,1,0,1,0,0,0,0,0,0
096,199.499440 us,0,1,1,0,1,0,0,1,0,0,0
19E,199.999360 us,0,1,1,1,1,0,0,1,1,0,0
2CD,200.499360 us,1,0,1,1,0,0,1,1,0,1,0
3AA,200.999440 us,0,1,0,1,0,1,0,1,1,1,0
3E4,201.499360 us,0,0,1,0,0,1,1,1,1,1,0
365,201.999360 us,1,0,1,0,0,1,1,0,1,1,0
25D,202.499360 us,1,0,1,1,1,0,1,0,0,1,0
12F,202.999360 us,1,1,1,1,0,1,0,0,1,0,0
051,203.499360 us,1,0,0,0,1,0,1,0,0,0,0
018,203.999440 us,0,0,0,1,1,0,0,0,0,0,0
096,204.499360 us,0,1,1,0,1,0,0,1,0,0,0
19E,204.999360 us,0,1,1,1,1,0,0,1,1,0,0
2CD,205.499360 us,1,0,1,1,0,0,1,1,0,1,0
3AA,205.999440 us,0,1,0,1,0,1,0,1,1,1,0
3E4,206.499440 us,0,0,1,0,0,1,1,1,1,1,0
365,206.999440 us,1,0,1,0,0,1,1,0,1,1,0
25C,207.499520 us,0,0,1,1,1,0,1,0,0,1,0
12F,207.999440 us,1,1,1,1,0,1,0,0,1,0,0
050,208.499600 us,0,0,0,0,1,0,1,0,0,0,0
017,208.999440 us,1,1,1,0,1,0,0,0,0,0,0
095,209.499520 us,1,0,1,0,1,0,0,1,0,0,0
19F,209.999440 us,1,1,1,1,1,0,0,1,1,0,0
2CD,210.499520 us,1,0,1,1,0,0,1,1,0,1,0
3A9,210.999520 us,1,0,0,1,0,1,0,1,1,1,0
3E4,211.499520 us,0,0,1,0,0,1,1,1,1,1,0
365,211.999440 us,1,0,1,0,0,1,1,0,1,1,0
25C,212.499520 us,0,0,1,1,1,0,1,0,0,1,0
12E,212.999440 us,0,1,1,1,0,1,0,0,1,0,0
051,213.499440 us,1,0,0,0,1,0,1,0,0,0,0
017,213.999440 us,1,1,1,0,1,0,0,0,0,0,0
096,214.499440 us,0,1,1,0,1,0,0,1,0,0,0
19F,214.999360 us,1,1,1,1,1,0,0,1,1,0,0
2CD,215.499440 us,1,0,1,1,0,0,1,1,0,1,0
3AA,215.999440 us,0,1,0,1,0,1,0,1,1,1,0
