My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
0D5,42.499840 us,1,0,1,0,1,0,1,1,0,0,0
187,42.999920 us,1,1,1,0,0,0,0,1,1,0,0
250,43.500000 us,0,0,0,0,1,0,1,0,0,1,0
309,43.999920 us,1,0,0,1,0,0,0,0,1,1,0
396,44.499920 us,0,1,1,0,1,0,0,1,1,1,0
3E1,45.000000 us,1,0,0,0,0,1,1,1,1,1,0
3DB,45.500000 us,1,1,0,1,1,0,1,1,1,1,0
388,46.000160 us,0,0,0,1,0,0,0,1,1,1,0
2F3,46.500000 us,1,1,0,0,1,1,1,1,0,1,0
237,47.000080 us,1,1,1,0,1,1,0,0,0,1,0
170,47.500080 us,0,0,0,0,1,1,1,0,1,0,0
0C1,48.000000 us,1,0,0,0,0,0,1,1,0,0,0
046,48.500000 us,0,1,1,0,0,0,1,0,0,0,0
014,49.000000 us,0,0,1,0,1,0,0,0,0,0,0
032,49.499920 us,0,1,0,0,1,1,0,0,0,0,0
09B,49.999920 us,1,1,0,1,1,0,0,1,0,0,0
13F,50.499840 us,1,1,1,1,1,1,0,0,1,0,0
204,51.000000 us,0,0,1,0,0,0,0,0,0,1,0
2C5,51.499760 us,1,0,1,0,0,0,1,1,0,1,0
368,51.999840 us,0,0,0,1,0,1,1,0,1,1,0
3CD,52.499760 us,1,0,1,1,0,0,1,1,1,1,0
3E7,52.999760 us,1,1,1,0,0,1,1,1,1,1,0
3B1,53.499840 us,1,0,0,0,1,1,0,1,1,1,0
332,53.999840 us,0,1,0,0,1,1,0,0,1,1,0
282,54.499840 us,0,1,0,0,0,0,0,1,0,1,0
1BA,54.999760 us,0,1,0,1,1,1,0,1,1,0,0
0FE,55.499760 us,0,1,1,1,1,1,1,1,0,0,0
06D,55.999840 us,1,0,1,1,0,1,1,0,0,0,0
01E,56.499840 us,0,1,1,1,1,0,0,0,0,0,0
01D,56.999760 us,1,0,1,1,1,0,0,0,0,0,0
06B,57.499760 us,1,1,0,1,0,1,1,0,0,0,0
0FB,57.999760 us,1,1,0,1,1,1,1,1,0,0,0
1B5,58.499760 us,1,0,1,0,1,1,0,1,1,0,0
27D,58.999760 us,1,0,1,1,1,1,1,0,0,1,0
32F,59.499760 us,1,1,1,1,0,1,0,0,1,1,0
3AE,59.999760 us,0,1,1,1,0,1,0,1,1,1,0
3E6,60.499760 us,0,1,1,0,0,1,1,1,1,1,0
3CF,60.999760 us,1,1,1,1,0,0,1,1,1,1,0
36B,61.499760 us,1,1,0,1,0,1,1,0,1,1,0
2CA,61.999760 us,0,1,0,1,0,0,1,1,0,1,0
209,62.499760 us,1,0,0,1,0,0,0,0,0,1,0
144,62.999760 us,0,0,1,0,0,0,1,0,1,0,0
09F,63.499680 us,1,1,1,1,1,0,0,1,0,0,0
033,63.999760 us,1,1,0,0,1,1,0,0,0,0,0
014,64.499760 us,0,0,1,0,1,0,0,0,0,0,0
045,64.999680 us,1,0,1,0,0,0,1,0,0,0,0
0BD,65.499680 us,1,0,1,1,1,1,0,1,0,0,0
16B,65.999680 us,1,1,0,1,0,1,1,0,1,0,0
232,66.499680 us,0,1,0,0,1,1,0,0,0,1,0
2EF,66.999600 us,1,1,1,1,0,1,1,1,0,1,0
385,67.499680 us,1,0,1,0,0,0,0,1,1,1,0
3D9,67.999600 us,1,0,0,1,1,0,1,1,1,1,0
3E1,68.499680 us,1,0,0,0,0,1,1,1,1,1,0
398,68.999600 us,0,0,0,1,1,0,0,1,1,1,0
30E,69.499600 us,0,1,1,1,0,0,0,0,1,1,0
255,69.999600 us,1,0,1,0,1,0,1,0,0,1,0
18D,70.499600 us,1,0,1,1,0,0,0,1,1,0,0
0D9,70.999600 us,1,0,0,1,1,0,1,1,0,0,0
055,71.499600 us,1,0,1,0,1,0,1,0,0,0,0
017,71.999600 us,1,1,1,0,1,0,0,0,0,0,0
028,72.499680 us,0,0,0,1,0,1,0,0,0,0,0
087,72.999520 us,1,1,1,0,0,0,0,1,0,0,0
123,73.499600 us,1,1,0,0,0,1,0,0,1,0,0
1E4,73.999600 us,0,0,1,0,0,1,1,1,1,0,0
2AA,74.499600 us,0,1,0,1,0,1,0,1,0,1,0
352,74.999600 us,0,1,0,0,1,0,1,0,1,1,0
3C2,75.499680 us,0,1,0,0,0,0,1,1,1,1,0
3E8,75.999680 us,0,0,0,1,0,1,1,1,1,1,0
3BE,76.499680 us,0,1,1,1,1,1,0,1,1,1,0
34A,76.999760 us,0,1,0,1,0,0,1,0,1,1,0
29F,77.499680 us,1,1,1,1,1,0,0,1,0,1,0
1D9,77.999840 us,1,0,0,1,1,0,1,1,1,0,0
11A,78.499840 us,0,1,0,1,1,0,0,0,1,0,0
081,78.999840 us,1,0,0,0,0,0,0,1,0,0,0
025,79.499840 us,1,0,1,0,0,1,0,0,0,0,0
017,79.999840 us,1,1,1,0,1,0,0,0,0,0,0
059,80.499920 us,1,0,0,1,1,0,1,0,0,0,0
0E2,80.999920 us,0,1,0,0,0,1,1,1,0,0,0
197,81.499840 us,1,1,1,0,1,0,0,1,1,0,0
25F,81.999840 us,1,1,1,1,1,0,1,0,0,1,0
316,82.499920 us,0,1,1,0,1,0,0,0,1,1,0
39E,82.999840 us,0,1,1,1,1,0,0,1,1,1,0
3E3,83.499840 us,1,1,0,0,0,1,1,1,1,1,0
3D7,83.999760 us,1,1,1,0,1,0,1,1,1,1,0
37E,84.499840 us,0,1,1,1,1,1,1,0,1,1,0
2E6,84.999840 us,0,1,1,0,0,1,1,1,0,1,0
227,85.499760 us,1,1,1,0,0,1,0,0,0,1,0
161,85.999760 us,1,0,0,0,0,1,1,0,1,0,0
0B5,86.499680 us,1,0,1,0,1,1,0,1,0,0,0
03F,86.999680 us,1,1,1,1,1,1,0,0,0,0,0
013,87.499760 us,1,1,0,0,1,0,0,0,0,0,0
039,87.999680 us,1,0,0,1,1,1,0,0,0,0,0
0A7,88.499600 us,1,1,1,0,0,1,0,1,0,0,0
14E,88.999600 us,0,1,1,1,0,0,1,0,1,0,0
213,89.499600 us,1,1,0,0,1,0,0,0,0,1,0
2D4,89.999600 us,0,0,1,0,1,0,1,1,0,1,0
372,90.499600 us,0,1,0,0,1,1,1,0,1,1,0
3D2,90.999600 us,0,1,0,0,1,0,1,1,1,1,0
3E5,91.499600 us,1,0,1,0,0,1,1,1,1,1,0
3A9,91.999600 us,1,0,0,1,0,1,0,1,1,1,0
326,92.499600 us,0,1,1,0,0,1,0,0,1,1,0
272,92.999600 us,0,1,0,0,1,1,1,0,0,1,0
1AB,93.499600 us,1,1,0,1,0,1,0,1,1,0,0
0F1,93.999600 us,1,0,0,0,1,1,1,1,0,0,0
065,94.499600 us,1,0,1,0,0,1,1,0,0,0,0
01B,94.999600 us,1,1,0,1,1,0,0,0,0,0,0
020,95.499760 us,0,0,0,0,0,1,0,0,0,0,0
074,95.999600 us,0,0,1,0,1,1,1,0,0,0,0
108,96.499680 us,0,0,0,1,0,0,0,0,1,0,0
1C6,96.999600 us,0,1,1,0,0,0,1,1,1,0,0
28C,97.499680 us,0,0,1,1,0,0,0,1,0,1,0
33B,97.999600 us,1,1,0,1,1,1,0,0,1,1,0
3B6,98.499680 us,0,1,1,0,1,1,0,1,1,1,0
3E7,98.999680 us,1,1,1,0,0,1,1,1,1,1,0
3C9,99.499760 us,1,0,0,1,0,0,1,1,1,1,0
35F,99.999680 us,1,1,1,1,1,0,1,0,1,1,0
2BC,100.499760 us,0,0,1,1,1,1,0,1,0,1,0
1F8,100.999760 us,0,0,0,1,1,1,1,1,1,0,0
135,101.499760 us,1,0,1,0,1,1,0,0,1,0,0
094,101.999840 us,0,0,1,0,1,0,0,1,0,0,0
02F,102.499680 us,1,1,1,1,0,1,0,0,0,0,0
014,102.999840 us,0,0,1,0,1,0,0,0,0,0,0
04C,103.499760 us,0,0,1,1,0,0,1,0,0,0,0
0C9,103.999680 us,1,0,0,1,0,0,1,1,0,0,0
17A,104.499680 us,0,1,0,1,1,1,1,0,1,0,0
242,104.999760 us,0,1,0,0,0,0,1,0,0,1,0
2FD,105.499600 us,1,0,1,1,1,1,1,1,0,1,0
38F,105.999680 us,1,1,1,1,0,0,0,1,1,1,0
3DC,106.499680 us,0,0,1,1,1,0,1,1,1,1,0
3DE,106.999600 us,0,1,1,1,1,0,1,1,1,1,0
391,107.499600 us,1,0,0,0,1,0,0,1,1,1,0
2FF,107.999520 us,1,1,1,1,1,1,1,1,0,1,0
245,108.499680 us,1,0,1,0,0,0,1,0,0,1,0
17E,108.999600 us,0,1,1,1,1,1,1,0,1,0,0
0CC,109.499680 us,0,0,1,1,0,0,1,1,0,0,0
04D,109.999600 us,1,0,1,1,0,0,1,0,0,0,0
015,110.499680 us,1,0,1,0,1,0,0,0,0,0,0
02D,110.999680 us,1,0,1,1,0,1,0,0,0,0,0
091,111.499760 us,1,0,0,0,1,0,0,1,0,0,0
132,111.999680 us,0,1,0,0,1,1,0,0,1,0,0
1F3,112.499680 us,1,1,0,0,1,1,1,1,1,0,0
2B9,112.999760 us,1,0,0,1,1,1,0,1,0,1,0
35C,113.499760 us,0,0,1,1,1,0,1,0,1,1,0
3C8,113.999840 us,0,0,0,1,0,0,1,1,1,1,0
3E8,114.499760 us,0,0,0,1,0,1,1,1,1,1,0
3B7,114.999680 us,1,1,1,0,1,1,0,1,1,1,0
33E,115.499760 us,0,1,1,1,1,1,0,0,1,1,0
290,115.999760 us,0,0,0,0,1,0,0,1,0,1,0
1C9,116.499680 us,1,0,0,1,0,0,1,1,1,0,0
10C,116.999680 us,0,0,1,1,0,0,0,0,1,0,0
076,117.499600 us,0,1,1,0,1,1,1,0,0,0,0
021,117.999680 us,1,0,0,0,0,1,0,0,0,0,0
01B,118.499520 us,1,1,0,1,1,0,0,0,0,0,0
062,118.999600 us,0,1,0,0,0,1,1,0,0,0,0
0EF,119.499520 us,1,1,1,1,0,1,1,1,0,0,0
1A7,119.999520 us,1,1,1,0,0,1,0,1,1,0,0
26F,120.499520 us,1,1,1,1,0,1,1,0,0,1,0
324,120.999600 us,0,0,1,0,0,1,0,0,1,1,0
3A7,121.499440 us,1,1,1,0,0,1,0,1,1,1,0
3E5,121.999600 us,1,0,1,0,0,1,1,1,1,1,0
3D2,122.499600 us,0,1,0,0,1,0,1,1,1,1,0
374,122.999600 us,0,0,1,0,1,1,1,0,1,1,0
2D7,123.499520 us,1,1,1,0,1,0,1,1,0,1,0
216,123.999600 us,0,1,1,0,1,0,0,0,0,1,0
151,124.499600 us,1,0,0,0,1,0,1,0,1,0,0
0A9,124.999600 us,1,0,0,1,0,1,0,1,0,0,0
039,125.499600 us,1,0,0,1,1,1,0,0,0,0,0
013,125.999600 us,1,1,0,0,1,0,0,0,0,0,0
03E,126.499600 us,0,1,1,1,1,1,0,0,0,0,0
0B2,126.999600 us,0,1,0,0,1,1,0,1,0,0,0
15D,127.499600 us,1,0,1,1,1,0,1,0,1,0,0
224,127.999680 us,0,0,1,0,0,1,0,0,0,1,0
2E2,128.499600 us,0,1,0,0,0,1,1,1,0,1,0
37C,128.999600 us,0,0,1,1,1,1,1,0,1,1,0
3D6,129.499600 us,0,1,1,0,1,0,1,1,1,1,0
3E3,129.999600 us,1,1,0,0,0,1,1,1,1,1,0
3A1,130.499600 us,1,0,0,0,0,1,0,1,1,1,0
319,130.999600 us,1,0,0,1,1,0,0,0,1,1,0
264,131.499600 us,0,0,1,0,0,1,1,0,0,1,0
19B,131.999520 us,1,1,0,1,1,0,0,1,1,0,0
0E4,132.499680 us,0,0,1,0,0,1,1,1,0,0,0
05C,132.999600 us,0,0,1,1,1,0,1,0,0,0,0
018,133.499680 us,0,0,0,1,1,0,0,0,0,0,0
025,133.999600 us,1,0,1,0,0,1,0,0,0,0,0
07D,134.499600 us,1,0,1,1,1,1,1,0,0,0,0
116,134.999680 us,0,1,1,0,1,0,0,0,1,0,0
1D5,135.499600 us,1,0,1,0,1,0,1,1,1,0,0
29C,135.999680 us,0,0,1,1,1,0,0,1,0,1,0
347,136.499600 us,1,1,1,0,0,0,1,0,1,1,0
3BC,136.999680 us,0,0,1,1,1,1,0,1,1,1,0
3E8,137.499680 us,0,0,0,1,0,1,1,1,1,1,0
3C3,137.999600 us,1,1,0,0,0,0,1,1,1,1,0
354,138.499680 us,0,0,1,0,1,0,1,0,1,1,0
2AD,138.999600 us,1,0,1,1,0,1,0,1,0,1,0
1E7,139.499600 us,1,1,1,0,0,1,1,1,1,0,0
127,139.999600 us,1,1,1,0,0,1,0,0,1,0,0
08A,140.499600 us,0,1,0,1,0,0,0,1,0,0,0
02A,140.999520 us,0,1,0,1,0,1,0,0,0,0,0
016,141.499520 us,0,1,1,0,1,0,0,0,0,0,0
053,141.999440 us,1,1,0,0,1,0,1,0,0,0,0
0D5,142.499440 us,1,0,1,0,1,0,1,1,0,0,0
189,142.999440 us,1,0,0,1,0,0,0,1,1,0,0
251,143.499360 us,1,0,0,0,1,0,1,0,0,1,0
30A,143.999360 us,0,1,0,1,0,0,0,0,1,1,0
397,144.499280 us,1,1,1,0,1,0,0,1,1,1,0
3E1,144.999360 us,1,0,0,0,0,1,1,1,1,1,0
3DA,145.499280 us,0,1,0,1,1,0,1,1,1,1,0
387,145.999360 us,1,1,1,0,0,0,0,1,1,1,0
2F2,146.499280 us,0,1,0,0,1,1,1,1,0,1,0
235,146.999360 us,1,0,1,0,1,1,0,0,0,1,0
16E,147.499360 us,0,1,1,1,0,1,1,0,1,0,0
0C0,147.999440 us,0,0,0,0,0,0,1,1,0,0,0
046,148.499360 us,0,1,1,0,0,0,1,0,0,0,0
013,148.999360 us,1,1,0,0,1,0,0,0,0,0,0
032,149.499440 us,0,1,0,0,1,1,0,0,0,0,0
09D,149.999360 us,1,0,1,1,1,0,0,1,0,0,0
140,150.499440 us,0,0,0,0,0,0,1,0,1,0,0
205,150.999360 us,1,0,1,0,0,0,0,0,0,1,0
2C7,151.499360 us,1,1,1,0,0,0,1,1,0,1,0
368,151.999440 us,0,0,0,1,0,1,1,0,1,1,0
3CD,152.499360 us,1,0,1,1,0,0,1,1,1,1,0
3E7,152.999360 us,1,1,1,0,0,1,1,1,1,1,0
3B0,153.499520 us,0,0,0,0,1,1,0,1,1,1,0
331,153.999440 us,1,0,0,0,1,1,0,0,1,1,0
281,154.499440 us,1,0,0,0,0,0,0,1,0,1,0
1B9,154.999360 us,1,0,0,1,1,1,0,1,1,0,0
0FD,155.499360 us,1,0,1,1,1,1,1,1,0,0,0
06D,155.999440 us,1,0,1,1,0,1,1,0,0,0,0
01E,156.499440 us,0,1,1,1,1,0,0,0,0,0,0
01D,156.999360 us,1,0,1,1,1,0,0,0,0,0,0
06C,157.499440 us,0,0,1,1,0,1,1,0,0,0,0
0FC,157.999360 us,0,0,1,1,1,1,1,1,0,0,0
1B7,158.499360 us,1,1,1,0,1,1,0,1,1,0,0
27E,158.999360 us,0,1,1,1,1,1,1,0,0,1,0
330,159.499440 us,0,0,0,0,1,1,0,0,1,1,0
3AE,159.999360 us,0,1,1,1,0,1,0,1,1,1,0
3E7,160.499360 us,1,1,1,0,0,1,1,1,1,1,0
3CE,160.999360 us,0,1,1,1,0,0,1,1,1,1,0
369,161.499360 us,1,0,0,1,0,1,1,0,1,1,0
2C9,161.999360 us,1,0,0,1,0,0,1,1,0,1,0
207,162.499360 us,1,1,1,0,0,0,0,0,0,1,0
142,162.999440 us,0,1,0,0,0,0,1,0,1,0,0
09E,163.499360 us,0,1,1,1,1,0,0,1,0,0,0
032,163.999440 us,0,1,0,0,1,1,0,0,0,0,0
014,164.499440 us,0,0,1,0,1,0,0,0,0,0,0
045,164.999360 us,1,0,1,0,0,0,1,0,0,0,0
0BE,165.499360 us,0,1,1,1,1,1,0,1,0,0,0
16C,165.999360 us,0,0,1,1,0,1,1,0,1,0,0
233,166.499360 us,1,1,0,0,1,1,0,0,0,1,0
2F0,166.999360 us,0,0,0,0,1,1,1,1,0,1,0
386,167.499360 us,0,1,1,0,0,0,0,1,1,1,0
3DB,167.999280 us,1,1,0,1,1,0,1,1,1,1,0
3E1,168.499360 us,1,0,0,0,0,1,1,1,1,1,0
398,168.999280 us,0,0,0,1,1,0,0,1,1,1,0
30C,169.499280 us,0,0,1,1,0,0,0,0,1,1,0
253,169.999200 us,1,1,0,0,1,0,1,0,0,1,0
18B,170.499280 us,1,1,0,1,0,0,0,1,1,0,0
0D7,170.999280 us,1,1,1,0,1,0,1,1,0,0,0
054,171.499360 us,0,0,1,0,1,0,1,0,0,0,0
017,171.999280 us,1,1,1,0,1,0,0,0,0,0,0
029,172.499440 us,1,0,0,1,0,1,0,0,0,0,0
088,172.999440 us,0,0,0,1,0,0,0,1,0,0,0
125,173.499360 us,1,0,1,0,0,1,0,0,1,0,0
1E5,173.999440 us,1,0,1,0,0,1,1,1,1,0,0
2AB,174.499520 us,1,1,0,1,0,1,0,1,0,1,0
353,174.999520 us,1,1,0,0,1,0,1,0,1,1,0
3C2,175.499600 us,0,1,0,0,0,0,1,1,1,1,0
3E8,175.999600 us,0,0,0,1,0,1,1,1,1,1,0
3BD,176.499600 us,1,0,1,1,1,1,0,1,1,1,0
349,176.999680 us,1,0,0,1,0,0,1,0,1,1,0
29E,177.499680 us,0,1,1,1,1,0,0,1,0,1,0
1D7,177.999680 us,1,1,1,0,1,0,1,1,1,0,0
118,178.499760 us,0,0,0,1,1,0,0,0,1,0,0
080,178.999760 us,0,0,0,0,0,0,0,1,0,0,0
025,179.499600 us,1,0,1,0,0,1,0,0,0,0,0
017,179.999600 us,1,1,1,0,1,0,0,0,0,0,0
05B,180.499600 us,1,1,0,1,1,0,1,0,0,0,0
0E3,180.999600 us,1,1,0,0,0,1,1,1,0,0,0
199,181.499600 us,1,0,0,1,1,0,0,1,1,0,0
261,181.999600 us,1,0,0,0,0,1,1,0,0,1,0
317,182.499440 us,1,1,1,0,1,0,0,0,1,1,0
3A0,182.999600 us,0,0,0,0,0,1,0,1,1,1,0
3E3,183.499440 us,1,1,0,0,0,1,1,1,1,1,0
3D7,183.999440 us,1,1,1,0,1,0,1,1,1,1,0
37D,184.499520 us,1,0,1,1,1,1,1,0,1,1,0
2E4,184.999520 us,0,0,1,0,0,1,1,1,0,1,0
225,185.499440 us,1,0,1,0,0,1,0,0,0,1,0
15E,185.999440 us,0,1,1,1,1,0,1,0,1,0,0
0B3,186.499440 us,1,1,0,0,1,1,0,1,0,0,0
03F,186.999440 us,1,1,1,1,1,1,0,0,0,0,0
013,187.499520 us,1,1,0,0,1,0,0,0,0,0,0
039,187.999440 us,1,0,0,1,1,1,0,0,0,0,0
0A8,188.499520 us,0,0,0,1,0,1,0,1,0,0,0
150,188.999440 us,0,0,0,0,1,0,1,0,1,0,0
215,189.499440 us,1,0,1,0,1,0,0,0,0,1,0
2D5,189.999440 us,1,0,1,0,1,0,1,1,0,1,0
373,190.499440 us,1,1,0,0,1,1,1,0,1,1,0
3D2,190.999520 us,0,1,0,0,1,0,1,1,1,1,0
3E5,191.499440 us,1,0,1,0,0,1,1,1,1,1,0
3A8,191.999520 us,0,0,0,1,0,1,0,1,1,1,0
325,192.499440 us,1,0,1,0,0,1,0,0,1,1,0
271,192.999520 us,1,0,0,0,1,1,1,0,0,1,0
1AA,193.499520 us,0,1,0,1,0,1,0,1,1,0,0
0F0,193.999520 us,0,0,0,0,1,1,1,1,0,0,0
064,194.499520 us,0,0,1,0,0,1,1,0,0,0,0
01A,194.999440 us,0,1,0,1,1,0,0,0,0,0,0
021,195.499440 us,1,0,0,0,0,1,0,0,0,0,0
075,195.999360 us,1,0,1,0,1,1,1,0,0,0,0
10A,196.499440 us,0,1,0,1,0,0,0,0,1,0,0
1C7,196.999360 us,1,1,1,0,0,0,1,1,1,0,0
28E,197.499440 us,0,1,1,1,0,0,0,1,0,1,0
33C,197.999360 us,0,0,1,1,1,1,0,0,1,1,0
3B6,198.499360 us,0,1,1,0,1,1,0,1,1,1,0
3E8,198.999440 us,0,0,0,1,0,1,1,1,1,1,0
3C9,199.499360 us,1,0,0,1,0,0,1,1,1,1,0
35E,199.999360 us,0,1,1,1,1,0,1,0,1,1,0
2BA,200.499360 us,0,1,0,1,1,1,0,1,0,1,0
1F5,200.999280 us,1,0,1,0,1,1,1,1,1,0,0
133,201.499360 us,1,1,0,0,1,1,0,0,1,0,0
093,201.999360 us,1,1,0,0,1,0,0,1,0,0,0
02E,202.499360 us,0,1,1,1,0,1,0,0,0,0,0
015,202.999360 us,1,0,1,0,1,0,0,0,0,0,0
04C,203.499360 us,0,0,1,1,0,0,1,0,0,0,0
0CB,203.999280 us,1,1,0,1,0,0,1,1,0,0,0
17B,204.499280 us,1,1,0,1,1,1,1,0,1,0,0
243,204.999360 us,1,1,0,0,0,0,1,0,0,1,0
2FE,205.499280 us,0,1,1,1,1,1,1,1,0,1,0
38F,205.999360 us,1,1,1,1,0,0,0,1,1,1,0
3DE,206.499360 us,0,1,1,1,1,0,1,1,1,1,0
3DD,206.999280 us,1,0,1,1,1,0,1,1,1,1,0
38F,207.499360 us,1,1,1,1,0,0,0,1,1,1,0
2FE,207.999280 us,0,1,1,1,1,1,1,1,0,1,0
244,208.499440 us,0,0,1,0,0,0,1,0,0,1,0
17C,208.999280 us,0,0,1,1,1,1,1,0,1,0,0
0CA,209.499360 us,0,1,0,1,0,0,1,1,0,0,0
04D,209.999360 us,1,0,1,1,0,0,1,0,0,0,0
015,210.499440 us,1,0,1,0,1,0,0,0,0,0,0
02E,210.999440 us,0,1,1,1,0,1,0,0,0,0,0
093,211.499440 us,1,1,0,0,1,0,0,1,0,0,0
133,211.999440 us,1,1,0,0,1,1,0,0,1,0,0
1F5,212.499440 us,1,0,1,0,1,1,1,1,1,0,0
2BA,212.999440 us,0,1,0,1,1,1,0,1,0,1,0
35D,213.499440 us,1,0,1,1,1,0,1,0,1,1,0
3C9,213.999440 us,1,0,0,1,0,0,1,1,1,1,0
3E7,214.499440 us,1,1,1,0,0,1,1,1,1,1,0
