My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
0BF,75.999680 us,1,1,1,1,1,1,0,1,0,0,0
047,76.499760 us,1,1,1,0,0,0,1,0,0,0,0
019,76.999760 us,1,0,0,1,1,0,0,0,0,0,0
038,77.499840 us,0,0,0,1,1,1,0,0,0,0,0
0A4,77.999760 us,0,0,1,0,0,1,0,1,0,0,0
14A,78.499760 us,0,1,0,1,0,0,1,0,1,0,0
20F,78.999760 us,1,1,1,1,0,0,0,0,0,1,0
2D0,79.499840 us,0,0,0,0,1,0,1,1,0,1,0
370,79.999840 us,0,0,0,0,1,1,1,0,1,1,0
3D3,80.499760 us,1,1,0,0,1,0,1,1,1,1,0
3EB,80.999840 us,1,1,0,1,0,1,1,1,1,1,0
3B1,81.499840 us,1,0,0,0,1,1,0,1,1,1,0
331,81.999840 us,1,0,0,0,1,1,0,0,1,1,0
27F,82.499760 us,1,1,1,1,1,1,1,0,0,1,0
1B7,82.999840 us,1,1,1,0,1,1,0,1,1,0,0
0FD,83.499760 us,1,0,1,1,1,1,1,1,0,0,0
06E,83.999840 us,0,1,1,1,0,1,1,0,0,0,0
021,84.499840 us,1,0,0,0,0,1,0,0,0,0,0
023,84.999760 us,1,1,0,0,0,1,0,0,0,0,0
072,85.499760 us,0,1,0,0,1,1,1,0,0,0,0
105,85.999760 us,1,0,1,0,0,0,0,0,1,0,0
1C1,86.499760 us,1,0,0,0,0,0,1,1,1,0,0
288,86.999840 us,0,0,0,1,0,0,0,1,0,1,0
339,87.499760 us,1,0,0,1,1,1,0,0,1,1,0
3B6,87.999760 us,0,1,1,0,1,1,0,1,1,1,0
3EB,88.499760 us,1,1,0,1,0,1,1,1,1,1,0
3D0,88.999920 us,0,0,0,0,1,0,1,1,1,1,0
36A,89.499840 us,0,1,0,1,0,1,1,0,1,1,0
2C8,89.999840 us,0,0,0,1,0,0,1,1,0,1,0
206,90.499840 us,0,1,1,0,0,0,0,0,0,1,0
141,90.999840 us,1,0,0,0,0,0,1,0,1,0,0
09E,91.499760 us,0,1,1,1,1,0,0,1,0,0,0
034,91.999840 us,0,0,1,0,1,1,0,0,0,0,0
019,92.499840 us,1,0,0,1,1,0,0,0,0,0,0
04B,92.999840 us,1,1,0,1,0,0,1,0,0,0,0
0C6,93.499840 us,0,1,1,0,0,0,1,1,0,0,0
175,93.999840 us,1,0,1,0,1,1,1,0,1,0,0
23D,94.499840 us,1,0,1,1,1,1,0,0,0,1,0
2FA,94.999840 us,0,1,0,1,1,1,1,1,0,1,0
38D,95.499840 us,1,0,1,1,0,0,0,1,1,1,0
3E0,95.999920 us,0,0,0,0,0,1,1,1,1,1,0
3E5,96.499760 us,1,0,1,0,0,1,1,1,1,1,0
399,96.999840 us,1,0,0,1,1,0,0,1,1,1,0
30C,97.499840 us,0,0,1,1,0,0,0,0,1,1,0
252,97.999760 us,0,1,0,0,1,0,1,0,0,1,0
18A,98.499760 us,0,1,0,1,0,0,0,1,1,0,0
0D6,98.999760 us,0,1,1,0,1,0,1,1,0,0,0
055,99.499760 us,1,0,1,0,1,0,1,0,0,0,0
019,99.999760 us,1,0,0,1,1,0,0,0,0,0,0
02E,100.499680 us,0,1,1,1,0,1,0,0,0,0,0
08F,100.999600 us,1,1,1,1,0,0,0,1,0,0,0
12D,101.499600 us,1,0,1,1,0,1,0,0,1,0,0
1EF,101.999520 us,1,1,1,1,0,1,1,1,1,0,0
2B4,102.499600 us,0,0,1,0,1,1,0,1,0,1,0
35A,102.999520 us,0,1,0,1,1,0,1,0,1,1,0
3C9,103.499520 us,1,0,0,1,0,0,1,1,1,1,0
3EC,103.999440 us,0,0,1,1,0,1,1,1,1,1,0
3BF,104.499360 us,1,1,1,1,1,1,0,1,1,1,0
349,104.999520 us,1,0,0,1,0,0,1,0,1,1,0
29C,105.499440 us,0,0,1,1,1,0,0,1,0,1,0
1D5,105.999440 us,1,0,1,0,1,0,1,1,1,0,0
117,106.499440 us,1,1,1,0,1,0,0,0,1,0,0
080,106.999600 us,0,0,0,0,0,0,0,1,0,0,0
028,107.499520 us,0,0,0,1,0,1,0,0,0,0,0
01C,107.999520 us,0,0,1,1,1,0,0,0,0,0,0
061,108.499520 us,1,0,0,0,0,1,1,0,0,0,0
0EB,108.999520 us,1,1,0,1,0,1,1,1,0,0,0
1A2,109.499680 us,0,1,0,0,0,1,0,1,1,0,0
26B,109.999600 us,1,1,0,1,0,1,1,0,0,1,0
320,110.499760 us,0,0,0,0,0,1,0,0,1,1,0
3A7,110.999600 us,1,1,1,0,0,1,0,1,1,1,0
3E9,111.499760 us,1,0,0,1,0,1,1,1,1,1,0
3D9,111.999760 us,1,0,0,1,1,0,1,1,1,1,0
37D,112.499760 us,1,0,1,1,1,1,1,0,1,1,0
2E4,112.999840 us,0,0,1,0,0,1,1,1,0,1,0
224,113.499840 us,0,0,1,0,0,1,0,0,0,1,0
15D,113.999680 us,1,0,1,1,1,0,1,0,1,0,0
0B3,114.499760 us,1,1,0,0,1,1,0,1,0,0,0
041,114.999840 us,1,0,0,0,0,0,1,0,0,0,0
018,115.499760 us,0,0,0,1,1,0,0,0,0,0,0
03E,115.999680 us,0,1,1,1,1,1,0,0,0,0,0
0AF,116.499680 us,1,1,1,1,0,1,0,1,0,0,0
158,116.999680 us,0,0,0,1,1,0,1,0,1,0,0
21F,117.499600 us,1,1,1,1,1,0,0,0,0,1,0
2DE,117.999680 us,0,1,1,1,1,0,1,1,0,1,0
37A,118.499680 us,0,1,0,1,1,1,1,0,1,1,0
3D8,118.999680 us,0,0,0,1,1,0,1,1,1,1,0
3E9,119.499600 us,1,0,0,1,0,1,1,1,1,1,0
3AA,119.999680 us,0,1,0,1,0,1,0,1,1,1,0
324,120.499680 us,0,0,1,0,0,1,0,0,1,1,0
270,120.999680 us,0,0,0,0,1,1,1,0,0,1,0
1A8,121.499680 us,0,0,0,1,0,1,0,1,1,0,0
0EF,121.999600 us,1,1,1,1,0,1,1,1,0,0,0
064,122.499760 us,0,0,1,0,0,1,1,0,0,0,0
01E,122.999600 us,0,1,1,1,1,0,0,0,0,0,0
025,123.499680 us,1,0,1,0,0,1,0,0,0,0,0
07D,123.999600 us,1,0,1,1,1,1,1,0,0,0,0
112,124.499680 us,0,1,0,0,1,0,0,0,1,0,0
1D1,124.999600 us,1,0,0,0,1,0,1,1,1,0,0
297,125.499600 us,1,1,1,0,1,0,0,1,0,1,0
345,125.999600 us,1,0,1,0,0,0,1,0,1,1,0
3BC,126.499600 us,0,0,1,1,1,1,0,1,1,1,0
3EC,126.999600 us,0,0,1,1,0,1,1,1,1,1,0
3CB,127.499600 us,1,1,0,1,0,0,1,1,1,1,0
35E,127.999600 us,0,1,1,1,1,0,1,0,1,1,0
2B9,128.499600 us,1,0,0,1,1,1,0,1,0,1,0
1F4,128.999600 us,0,0,1,0,1,1,1,1,1,0,0
132,129.499680 us,0,1,0,0,1,1,0,0,1,0,0
093,129.999600 us,1,1,0,0,1,0,0,1,0,0,0
02F,130.499680 us,1,1,1,1,0,1,0,0,0,0,0
019,130.999760 us,1,0,0,1,1,0,0,0,0,0,0
053,131.499680 us,1,1,0,0,1,0,1,0,0,0,0
0D2,131.999760 us,0,1,0,0,1,0,1,1,0,0,0
185,132.499760 us,1,0,1,0,0,0,0,1,1,0,0
24D,132.999760 us,1,0,1,1,0,0,1,0,0,1,0
307,133.499760 us,1,1,1,0,0,0,0,0,1,1,0
396,133.999760 us,0,1,1,0,1,0,0,1,1,1,0
3E3,134.499680 us,1,1,0,0,0,1,1,1,1,1,0
3E1,134.999760 us,1,0,0,0,0,1,1,1,1,1,0
390,135.499760 us,0,0,0,0,1,0,0,1,1,1,0
2FE,135.999600 us,0,1,1,1,1,1,1,1,0,1,0
242,136.499760 us,0,1,0,0,0,0,1,0,0,1,0
17B,136.999520 us,1,1,0,1,1,1,1,0,1,0,0
0CA,137.499680 us,0,1,0,1,0,0,1,1,0,0,0
04E,137.999520 us,0,1,1,1,0,0,1,0,0,0,0
018,138.499520 us,0,0,0,1,1,0,0,0,0,0,0
033,138.999440 us,1,1,0,0,1,1,0,0,0,0,0
09A,139.499440 us,0,1,0,1,1,0,0,1,0,0,0
13C,139.999360 us,0,0,1,1,1,1,0,0,1,0,0
1FF,140.499280 us,1,1,1,1,1,1,1,1,1,0,0
2C3,140.999440 us,1,1,0,0,0,0,1,1,0,1,0
366,141.499360 us,0,1,1,0,0,1,1,0,1,1,0
3CF,141.999280 us,1,1,1,1,0,0,1,1,1,1,0
3EC,142.499440 us,0,0,1,1,0,1,1,1,1,1,0
3B8,142.999360 us,0,0,0,1,1,1,0,1,1,1,0
33C,143.499360 us,0,0,1,1,1,1,0,0,1,1,0
28D,143.999440 us,1,0,1,1,0,0,0,1,0,1,0
1C5,144.499440 us,1,0,1,0,0,0,1,1,1,0,0
109,144.999520 us,1,0,0,1,0,0,0,0,1,0,0
075,145.499440 us,1,0,1,0,1,1,1,0,0,0,0
023,145.999600 us,1,1,0,0,0,1,0,0,0,0,0
01F,146.499600 us,1,1,1,1,1,0,0,0,0,0,0
06A,146.999680 us,0,1,0,1,0,1,1,0,0,0,0
0F9,147.499680 us,1,0,0,1,1,1,1,1,0,0,0
1B2,147.999760 us,0,1,0,0,1,1,0,1,1,0,0
27A,148.499760 us,0,1,0,1,1,1,1,0,0,1,0
32D,148.999760 us,1,0,1,1,0,1,0,0,1,1,0
3AE,149.499760 us,0,1,1,1,0,1,0,1,1,1,0
3EA,149.999840 us,0,1,0,1,0,1,1,1,1,1,0
3D5,150.499760 us,1,0,1,0,1,0,1,1,1,1,0
373,150.999840 us,1,1,0,0,1,1,1,0,1,1,0
2D5,151.499760 us,1,0,1,0,1,0,1,1,0,1,0
214,151.999840 us,0,0,1,0,1,0,0,0,0,1,0
14F,152.499680 us,1,1,1,1,0,0,1,0,1,0,0
0A7,152.999680 us,1,1,1,0,0,1,0,1,0,0,0
03A,153.499680 us,0,1,0,1,1,1,0,0,0,0,0
017,153.999600 us,1,1,1,0,1,0,0,0,0,0,0
045,154.499600 us,1,0,1,0,0,0,1,0,0,0,0
0BB,154.999440 us,1,1,0,1,1,1,0,1,0,0,0
167,155.499520 us,1,1,1,0,0,1,1,0,1,0,0
22F,155.999520 us,1,1,1,1,0,1,0,0,0,1,0
2ED,156.499440 us,1,0,1,1,0,1,1,1,0,1,0
384,156.999520 us,0,0,1,0,0,0,0,1,1,1,0
3DC,157.499440 us,0,0,1,1,1,0,1,1,1,1,0
3E7,157.999440 us,1,1,1,0,0,1,1,1,1,1,0
3A1,158.499520 us,1,0,0,0,0,1,0,1,1,1,0
317,158.999360 us,1,1,1,0,1,0,0,0,1,1,0
260,159.499520 us,0,0,0,0,0,1,1,0,0,1,0
198,159.999360 us,0,0,0,1,1,0,0,1,1,0,0
0E2,160.499360 us,0,1,0,0,0,1,1,1,0,0,0
05C,160.999360 us,0,0,1,1,1,0,1,0,0,0,0
01B,161.499360 us,1,1,0,1,1,0,0,0,0,0,0
02A,161.999440 us,0,1,0,1,0,1,0,0,0,0,0
087,162.499360 us,1,1,1,0,0,0,0,1,0,0,0
120,162.999520 us,0,0,0,0,0,1,0,0,1,0,0
1E1,163.499440 us,1,0,0,0,0,1,1,1,1,0,0
2A7,163.999440 us,1,1,1,0,0,1,0,1,0,1,0
351,164.499520 us,1,0,0,0,1,0,1,0,1,1,0
3C3,164.999520 us,1,1,0,0,0,0,1,1,1,1,0
3ED,165.499600 us,1,0,1,1,0,1,1,1,1,1,0
3C5,165.999600 us,1,0,1,0,0,0,1,1,1,1,0
353,166.499600 us,1,1,0,0,1,0,1,0,1,1,0
2AA,166.999680 us,0,1,0,1,0,1,0,1,0,1,0
1E4,167.499680 us,0,0,1,0,0,1,1,1,1,0,0
124,167.999760 us,0,0,1,0,0,1,0,0,1,0,0
088,168.499760 us,0,0,0,1,0,0,0,1,0,0,0
02A,168.999760 us,0,1,0,1,0,1,0,0,0,0,0
01A,169.499760 us,0,1,0,1,1,0,0,0,0,0,0
05A,169.999760 us,0,1,0,1,1,0,1,0,0,0,0
0DF,170.499680 us,1,1,1,1,1,0,1,1,0,0,0
194,170.999760 us,0,0,1,0,1,0,0,1,1,0,0
25C,171.499680 us,0,0,1,1,1,0,1,0,0,1,0
314,171.999680 us,0,0,1,0,1,0,0,0,1,1,0
39F,172.499520 us,1,1,1,1,1,0,0,1,1,1,0
3E7,172.999600 us,1,1,1,0,0,1,1,1,1,1,0
3DD,173.499600 us,1,0,1,1,1,0,1,1,1,1,0
386,173.999600 us,0,1,1,0,0,0,0,1,1,1,0
2F0,174.499520 us,0,0,0,0,1,1,1,1,0,1,0
232,174.999520 us,0,1,0,0,1,1,0,0,0,1,0
16B,175.499440 us,1,1,0,1,0,1,1,0,1,0,0
0BD,175.999440 us,1,0,1,1,1,1,0,1,0,0,0
046,176.499440 us,0,1,1,0,0,0,1,0,0,0,0
018,176.999440 us,0,0,0,1,1,0,0,0,0,0,0
038,177.499360 us,0,0,0,1,1,1,0,0,0,0,0
0A5,177.999360 us,1,0,1,0,0,1,0,1,0,0,0
14B,178.499360 us,1,1,0,1,0,0,1,0,1,0,0
210,178.999520 us,0,0,0,0,1,0,0,0,0,1,0
2D1,179.499440 us,1,0,0,0,1,0,1,1,0,1,0
371,179.999440 us,1,0,0,0,1,1,1,0,1,1,0
3D4,180.499520 us,0,0,1,0,1,0,1,1,1,1,0
3EA,180.999520 us,0,1,0,1,0,1,1,1,1,1,0
3B1,181.499600 us,1,0,0,0,1,1,0,1,1,1,0
330,181.999680 us,0,0,0,0,1,1,0,0,1,1,0
27E,182.499600 us,0,1,1,1,1,1,1,0,0,1,0
1B5,182.999600 us,1,0,1,0,1,1,0,1,1,0,0
0FC,183.499680 us,0,0,1,1,1,1,1,1,0,0,0
06D,183.999600 us,1,0,1,1,0,1,1,0,0,0,0
021,184.499680 us,1,0,0,0,0,1,0,0,0,0,0
023,184.999600 us,1,1,0,0,0,1,0,0,0,0,0
073,185.499520 us,1,1,0,0,1,1,1,0,0,0,0
106,185.999600 us,0,1,1,0,0,0,0,0,1,0,0
1C2,186.499520 us,0,1,0,0,0,0,1,1,1,0,0
28A,186.999520 us,0,1,0,1,0,0,0,1,0,1,0
33A,187.499440 us,0,1,0,1,1,1,0,0,1,1,0
3B6,187.999440 us,0,1,1,0,1,1,0,1,1,1,0
3EB,188.499440 us,1,1,0,1,0,1,1,1,1,1,0
3D0,188.999520 us,0,0,0,0,1,0,1,1,1,1,0
368,189.499360 us,0,0,0,1,0,1,1,0,1,1,0
2C6,189.999360 us,0,1,1,0,0,0,1,1,0,1,0
204,190.499440 us,0,0,1,0,0,0,0,0,0,1,0
140,190.999360 us,0,0,0,0,0,0,1,0,1,0,0
09C,191.499360 us,0,0,1,1,1,0,0,1,0,0,0
033,191.999280 us,1,1,0,0,1,1,0,0,0,0,0
017,192.499360 us,1,1,1,0,1,0,0,0,0,0,0
04C,192.999360 us,0,0,1,1,0,0,1,0,0,0,0
0C8,193.499360 us,0,0,0,1,0,0,1,1,0,0,0
177,193.999200 us,1,1,1,0,1,1,1,0,1,0,0
23E,194.499360 us,0,1,1,1,1,1,0,0,0,1,0
2FB,194.999280 us,1,1,0,1,1,1,1,1,0,1,0
38E,195.499440 us,0,1,1,1,0,0,0,1,1,1,0
3E0,195.999440 us,0,0,0,0,0,1,1,1,1,1,0
3E4,196.499360 us,0,0,1,0,0,1,1,1,1,1,0
399,196.999360 us,1,0,0,1,1,0,0,1,1,1,0
30A,197.499440 us,0,1,0,1,0,0,0,0,1,1,0
250,197.999520 us,0,0,0,0,1,0,1,0,0,1,0
188,198.499520 us,0,0,0,1,0,0,0,1,1,0,0
0D5,198.999440 us,1,0,1,0,1,0,1,1,0,0,0
053,199.499520 us,1,1,0,0,1,0,1,0,0,0,0
01A,199.999600 us,0,1,0,1,1,0,0,0,0,0,0
02F,200.499520 us,1,1,1,1,0,1,0,0,0,0,0
090,200.999680 us,0,0,0,0,1,0,0,1,0,0,0
12F,201.499520 us,1,1,1,1,0,1,0,0,1,0,0
1F0,201.999680 us,0,0,0,0,1,1,1,1,1,0,0
2B6,202.499600 us,0,1,1,0,1,1,0,1,0,1,0
35C,202.999600 us,0,0,1,1,1,0,1,0,1,1,0
3CA,203.499600 us,0,1,0,1,0,0,1,1,1,1,0
3EC,203.999520 us,0,0,1,1,0,1,1,1,1,1,0
3BE,204.499520 us,0,1,1,1,1,1,0,1,1,1,0
348,204.999600 us,0,0,0,1,0,0,1,0,1,1,0
29A,205.499440 us,0,1,0,1,1,0,0,1,0,1,0
1D3,205.999440 us,1,1,0,0,1,0,1,1,1,0,0
116,206.499440 us,0,1,1,0,1,0,0,0,1,0,0
07F,206.999360 us,1,1,1,1,1,1,1,0,0,0,0
026,207.499520 us,0,1,1,0,0,1,0,0,0,0,0
01E,207.999440 us,0,1,1,1,1,0,0,0,0,0,0
062,208.499440 us,0,1,0,0,0,1,1,0,0,0,0
0ED,208.999360 us,1,0,1,1,0,1,1,1,0,0,0
1A4,209.499440 us,0,0,1,0,0,1,0,1,1,0,0
26C,209.999440 us,0,0,1,1,0,1,1,0,0,1,0
322,210.499440 us,0,1,0,0,0,1,0,0,1,1,0
3A8,210.999440 us,0,0,0,1,0,1,0,1,1,1,0
3E9,211.499360 us,1,0,0,1,0,1,1,1,1,1,0
3D9,211.999440 us,1,0,0,1,1,0,1,1,1,1,0
37C,212.499440 us,0,0,1,1,1,1,1,0,1,1,0
2E2,212.999440 us,0,1,0,0,0,1,1,1,0,1,0
222,213.499440 us,0,1,0,0,0,1,0,0,0,1,0
15C,213.999280 us,0,0,1,1,1,0,1,0,1,0,0
0B2,214.499360 us,0,1,0,0,1,1,0,1,0,0,0
