My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
169,17.500320 us,1,0,0,1,0,1,1,0,1,0,0
29A,18.000320 us,0,1,0,1,1,0,0,1,0,1,0
38F,18.500240 us,1,1,1,1,0,0,0,1,1,1,0
3EC,19.000320 us,0,0,1,1,0,1,1,1,1,1,0
38F,19.500240 us,1,1,1,1,0,0,0,1,1,1,0
29A,20.000240 us,0,1,0,1,1,0,0,1,0,1,0
16A,20.500240 us,0,1,0,1,0,1,1,0,1,0,0
074,21.000160 us,0,0,1,0,1,1,1,0,0,0,0
017,21.500160 us,1,1,1,0,1,0,0,0,0,0,0
074,22.000160 us,0,0,1,0,1,1,1,0,0,0,0
169,22.500160 us,1,0,0,1,0,1,1,0,1,0,0
29A,23.000160 us,0,1,0,1,1,0,0,1,0,1,0
38F,23.500080 us,1,1,1,1,0,0,0,1,1,1,0
3ED,24.000160 us,1,0,1,1,0,1,1,1,1,1,0
38F,24.500160 us,1,1,1,1,0,0,0,1,1,1,0
29A,25.000160 us,0,1,0,1,1,0,0,1,0,1,0
16A,25.500160 us,0,1,0,1,0,1,1,0,1,0,0
074,26.000080 us,0,0,1,0,1,1,1,0,0,0,0
016,26.500160 us,0,1,1,0,1,0,0,0,0,0,0
075,27.000080 us,1,0,1,0,1,1,1,0,0,0,0
169,27.500080 us,1,0,0,1,0,1,1,0,1,0,0
29A,28.000080 us,0,1,0,1,1,0,0,1,0,1,0
38F,28.500000 us,1,1,1,1,0,0,0,1,1,1,0
3EC,29.000080 us,0,0,1,1,0,1,1,1,1,1,0
38E,29.500000 us,0,1,1,1,0,0,0,1,1,1,0
29A,30.000000 us,0,1,0,1,1,0,0,1,0,1,0
16A,30.499920 us,0,1,0,1,0,1,1,0,1,0,0
074,30.999920 us,0,0,1,0,1,1,1,0,0,0,0
017,31.499840 us,1,1,1,0,1,0,0,0,0,0,0
074,31.999840 us,0,0,1,0,1,1,1,0,0,0,0
169,32.499840 us,1,0,0,1,0,1,1,0,1,0,0
29A,32.999840 us,0,1,0,1,1,0,0,1,0,1,0
38F,33.499760 us,1,1,1,1,0,0,0,1,1,1,0
3EC,33.999840 us,0,0,1,1,0,1,1,1,1,1,0
38F,34.499840 us,1,1,1,1,0,0,0,1,1,1,0
29A,34.999920 us,0,1,0,1,1,0,0,1,0,1,0
16A,35.499840 us,0,1,0,1,0,1,1,0,1,0,0
074,35.999920 us,0,0,1,0,1,1,1,0,0,0,0
017,36.499920 us,1,1,1,0,1,0,0,0,0,0,0
074,37.000000 us,0,0,1,0,1,1,1,0,0,0,0
16A,37.499920 us,0,1,0,1,0,1,1,0,1,0,0
29A,38.000000 us,0,1,0,1,1,0,0,1,0,1,0
38F,38.500000 us,1,1,1,1,0,0,0,1,1,1,0
3EC,39.000080 us,0,0,1,1,0,1,1,1,1,1,0
38F,39.500000 us,1,1,1,1,0,0,0,1,1,1,0
29A,40.000160 us,0,1,0,1,1,0,0,1,0,1,0
16A,40.500080 us,0,1,0,1,0,1,1,0,1,0,0
074,41.000080 us,0,0,1,0,1,1,1,0,0,0,0
017,41.500080 us,1,1,1,0,1,0,0,0,0,0,0
074,42.000080 us,0,0,1,0,1,1,1,0,0,0,0
169,42.500080 us,1,0,0,1,0,1,1,0,1,0,0
29A,43.000080 us,0,1,0,1,1,0,0,1,0,1,0
38F,43.500000 us,1,1,1,1,0,0,0,1,1,1,0
3EC,44.000080 us,0,0,1,1,0,1,1,1,1,1,0
38F,44.500000 us,1,1,1,1,0,0,0,1,1,1,0
29A,45.000080 us,0,1,0,1,1,0,0,1,0,1,0
169,45.500000 us,1,0,0,1,0,1,1,0,1,0,0
074,46.000080 us,0,0,1,0,1,1,1,0,0,0,0
017,46.500000 us,1,1,1,0,1,0,0,0,0,0,0
074,47.000080 us,0,0,1,0,1,1,1,0,0,0,0
16A,47.500000 us,0,1,0,1,0,1,1,0,1,0,0
29A,48.000000 us,0,1,0,1,1,0,0,1,0,1,0
38F,48.500000 us,1,1,1,1,0,0,0,1,1,1,0
3ED,49.000080 us,1,0,1,1,0,1,1,1,1,1,0
38F,49.500080 us,1,1,1,1,0,0,0,1,1,1,0
29A,50.000160 us,0,1,0,1,1,0,0,1,0,1,0
16A,50.500080 us,0,1,0,1,0,1,1,0,1,0,0
074,51.000160 us,0,0,1,0,1,1,1,0,0,0,0
017,51.500160 us,1,1,1,0,1,0,0,0,0,0,0
074,52.000240 us,0,0,1,0,1,1,1,0,0,0,0
16A,52.500160 us,0,1,0,1,0,1,1,0,1,0,0
29A,53.000240 us,0,1,0,1,1,0,0,1,0,1,0
38F,53.500160 us,1,1,1,1,0,0,0,1,1,1,0
3EC,54.000240 us,0,0,1,1,0,1,1,1,1,1,0
38E,54.500240 us,0,1,1,1,0,0,0,1,1,1,0
29A,55.000240 us,0,1,0,1,1,0,0,1,0,1,0
169,55.500240 us,1,0,0,1,0,1,1,0,1,0,0
074,56.000240 us,0,0,1,0,1,1,1,0,0,0,0
017,56.500160 us,1,1,1,0,1,0,0,0,0,0,0
074,57.000160 us,0,0,1,0,1,1,1,0,0,0,0
16A,57.500080 us,0,1,0,1,0,1,1,0,1,0,0
29A,58.000080 us,0,1,0,1,1,0,0,1,0,1,0
38F,58.500000 us,1,1,1,1,0,0,0,1,1,1,0
3ED,59.000000 us,1,0,1,1,0,1,1,1,1,1,0
38E,59.500000 us,0,1,1,1,0,0,0,1,1,1,0
29A,59.999920 us,0,1,0,1,1,0,0,1,0,1,0
169,60.499840 us,1,0,0,1,0,1,1,0,1,0,0
074,60.999840 us,0,0,1,0,1,1,1,0,0,0,0
017,61.499760 us,1,1,1,0,1,0,0,0,0,0,0
074,61.999840 us,0,0,1,0,1,1,1,0,0,0,0
16A,62.499840 us,0,1,0,1,0,1,1,0,1,0,0
29A,62.999840 us,0,1,0,1,1,0,0,1,0,1,0
38F,63.499760 us,1,1,1,1,0,0,0,1,1,1,0
3ED,63.999760 us,1,0,1,1,0,1,1,1,1,1,0
38F,64.499760 us,1,1,1,1,0,0,0,1,1,1,0
299,64.999840 us,1,0,0,1,1,0,0,1,0,1,0
169,65.499760 us,1,0,0,1,0,1,1,0,1,0,0
074,65.999760 us,0,0,1,0,1,1,1,0,0,0,0
017,66.499760 us,1,1,1,0,1,0,0,0,0,0,0
074,66.999760 us,0,0,1,0,1,1,1,0,0,0,0
16A,67.499760 us,0,1,0,1,0,1,1,0,1,0,0
29A,67.999760 us,0,1,0,1,1,0,0,1,0,1,0
390,68.499760 us,0,0,0,0,1,0,0,1,1,1,0
3EC,68.999760 us,0,0,1,1,0,1,1,1,1,1,0
38F,69.499760 us,1,1,1,1,0,0,0,1,1,1,0
299,69.999760 us,1,0,0,1,1,0,0,1,0,1,0
169,70.499760 us,1,0,0,1,0,1,1,0,1,0,0
074,70.999760 us,0,0,1,0,1,1,1,0,0,0,0
017,71.499760 us,1,1,1,0,1,0,0,0,0,0,0
074,71.999840 us,0,0,1,0,1,1,1,0,0,0,0
16A,72.499760 us,0,1,0,1,0,1,1,0,1,0,0
29B,72.999760 us,1,1,0,1,1,0,0,1,0,1,0
38F,73.499840 us,1,1,1,1,0,0,0,1,1,1,0
3ED,73.999840 us,1,0,1,1,0,1,1,1,1,1,0
38F,74.499840 us,1,1,1,1,0,0,0,1,1,1,0
299,74.999920 us,1,0,0,1,1,0,0,1,0,1,0
169,75.499920 us,1,0,0,1,0,1,1,0,1,0,0
074,75.999920 us,0,0,1,0,1,1,1,0,0,0,0
017,76.499920 us,1,1,1,0,1,0,0,0,0,0,0
074,77.000000 us,0,0,1,0,1,1,1,0,0,0,0
16A,77.500000 us,0,1,0,1,0,1,1,0,1,0,0
29A,78.000000 us,0,1,0,1,1,0,0,1,0,1,0
38F,78.500000 us,1,1,1,1,0,0,0,1,1,1,0
3EC,79.000080 us,0,0,1,1,0,1,1,1,1,1,0
38E,79.500080 us,0,1,1,1,0,0,0,1,1,1,0
299,80.000080 us,1,0,0,1,1,0,0,1,0,1,0
169,80.500000 us,1,0,0,1,0,1,1,0,1,0,0
074,81.000080 us,0,0,1,0,1,1,1,0,0,0,0
017,81.500000 us,1,1,1,0,1,0,0,0,0,0,0
075,82.000000 us,1,0,1,0,1,1,1,0,0,0,0
16A,82.500000 us,0,1,0,1,0,1,1,0,1,0,0
29B,83.000000 us,1,1,0,1,1,0,0,1,0,1,0
38F,83.500000 us,1,1,1,1,0,0,0,1,1,1,0
3EC,84.000080 us,0,0,1,1,0,1,1,1,1,1,0
38E,84.500000 us,0,1,1,1,0,0,0,1,1,1,0
29A,85.000000 us,0,1,0,1,1,0,0,1,0,1,0
169,85.500000 us,1,0,0,1,0,1,1,0,1,0,0
074,86.000000 us,0,0,1,0,1,1,1,0,0,0,0
016,86.500000 us,0,1,1,0,1,0,0,0,0,0,0
075,86.999920 us,1,0,1,0,1,1,1,0,0,0,0
16A,87.500000 us,0,1,0,1,0,1,1,0,1,0,0
29B,87.999920 us,1,1,0,1,1,0,0,1,0,1,0
38F,88.499920 us,1,1,1,1,0,0,0,1,1,1,0
3EC,89.000000 us,0,0,1,1,0,1,1,1,1,1,0
38E,89.499920 us,0,1,1,1,0,0,0,1,1,1,0
299,89.999920 us,1,0,0,1,1,0,0,1,0,1,0
169,90.499920 us,1,0,0,1,0,1,1,0,1,0,0
073,90.999920 us,1,1,0,0,1,1,1,0,0,0,0
017,91.499920 us,1,1,1,0,1,0,0,0,0,0,0
075,91.999920 us,1,0,1,0,1,1,1,0,0,0,0
16B,92.499840 us,1,1,0,1,0,1,1,0,1,0,0
29B,92.999840 us,1,1,0,1,1,0,0,1,0,1,0
38F,93.499840 us,1,1,1,1,0,0,0,1,1,1,0
3EC,93.999920 us,0,0,1,1,0,1,1,1,1,1,0
38E,94.499920 us,0,1,1,1,0,0,0,1,1,1,0
299,94.999840 us,1,0,0,1,1,0,0,1,0,1,0
168,95.499920 us,0,0,0,1,0,1,1,0,1,0,0
074,95.999920 us,0,0,1,0,1,1,1,0,0,0,0
016,96.499920 us,0,1,1,0,1,0,0,0,0,0,0
075,96.999840 us,1,0,1,0,1,1,1,0,0,0,0
16A,97.499920 us,0,1,0,1,0,1,1,0,1,0,0
29B,97.999840 us,1,1,0,1,1,0,0,1,0,1,0
390,98.500000 us,0,0,0,0,1,0,0,1,1,1,0
3EC,98.999920 us,0,0,1,1,0,1,1,1,1,1,0
38E,99.499920 us,0,1,1,1,0,0,0,1,1,1,0
299,99.999920 us,1,0,0,1,1,0,0,1,0,1,0
168,100.499920 us,0,0,0,1,0,1,1,0,1,0,0
074,100.999840 us,0,0,1,0,1,1,1,0,0,0,0
016,101.499920 us,0,1,1,0,1,0,0,0,0,0,0
075,101.999840 us,1,0,1,0,1,1,1,0,0,0,0
16A,102.499840 us,0,1,0,1,0,1,1,0,1,0,0
29B,102.999760 us,1,1,0,1,1,0,0,1,0,1,0
390,103.499840 us,0,0,0,0,1,0,0,1,1,1,0
3EC,103.999760 us,0,0,1,1,0,1,1,1,1,1,0
38E,104.499760 us,0,1,1,1,0,0,0,1,1,1,0
299,104.999760 us,1,0,0,1,1,0,0,1,0,1,0
168,105.499760 us,0,0,0,1,0,1,1,0,1,0,0
074,105.999680 us,0,0,1,0,1,1,1,0,0,0,0
016,106.499680 us,0,1,1,0,1,0,0,0,0,0,0
075,106.999680 us,1,0,1,0,1,1,1,0,0,0,0
16B,107.499680 us,1,1,0,1,0,1,1,0,1,0,0
29B,107.999680 us,1,1,0,1,1,0,0,1,0,1,0
390,108.499760 us,0,0,0,0,1,0,0,1,1,1,0
3EC,108.999680 us,0,0,1,1,0,1,1,1,1,1,0
38E,109.499760 us,0,1,1,1,0,0,0,1,1,1,0
299,109.999760 us,1,0,0,1,1,0,0,1,0,1,0
168,110.499760 us,0,0,0,1,0,1,1,0,1,0,0
073,110.999680 us,1,1,0,0,1,1,1,0,0,0,0
016,111.499840 us,0,1,1,0,1,0,0,0,0,0,0
076,111.999760 us,0,1,1,0,1,1,1,0,0,0,0
16B,112.499840 us,1,1,0,1,0,1,1,0,1,0,0
29B,112.999840 us,1,1,0,1,1,0,0,1,0,1,0
390,113.499920 us,0,0,0,0,1,0,0,1,1,1,0
3EC,113.999840 us,0,0,1,1,0,1,1,1,1,1,0
38E,114.499920 us,0,1,1,1,0,0,0,1,1,1,0
299,114.999840 us,1,0,0,1,1,0,0,1,0,1,0
168,115.499920 us,0,0,0,1,0,1,1,0,1,0,0
073,115.999840 us,1,1,0,0,1,1,1,0,0,0,0
016,116.499920 us,0,1,1,0,1,0,0,0,0,0,0
075,116.999760 us,1,0,1,0,1,1,1,0,0,0,0
16B,117.499760 us,1,1,0,1,0,1,1,0,1,0,0
29B,117.999760 us,1,1,0,1,1,0,0,1,0,1,0
390,118.499840 us,0,0,0,0,1,0,0,1,1,1,0
3EC,118.999760 us,0,0,1,1,0,1,1,1,1,1,0
38E,119.499760 us,0,1,1,1,0,0,0,1,1,1,0
299,119.999760 us,1,0,0,1,1,0,0,1,0,1,0
168,120.499760 us,0,0,0,1,0,1,1,0,1,0,0
073,120.999680 us,1,1,0,0,1,1,1,0,0,0,0
016,121.499840 us,0,1,1,0,1,0,0,0,0,0,0
076,121.999760 us,0,1,1,0,1,1,1,0,0,0,0
16B,122.499840 us,1,1,0,1,0,1,1,0,1,0,0
29B,122.999840 us,1,1,0,1,1,0,0,1,0,1,0
390,123.499920 us,0,0,0,0,1,0,0,1,1,1,0
3EC,123.999840 us,0,0,1,1,0,1,1,1,1,1,0
38E,124.499920 us,0,1,1,1,0,0,0,1,1,1,0
298,125.000000 us,0,0,0,1,1,0,0,1,0,1,0
168,125.499920 us,0,0,0,1,0,1,1,0,1,0,0
073,125.999920 us,1,1,0,0,1,1,1,0,0,0,0
016,126.500000 us,0,1,1,0,1,0,0,0,0,0,0
076,126.999920 us,0,1,1,0,1,1,1,0,0,0,0
16B,127.499920 us,1,1,0,1,0,1,1,0,1,0,0
29B,127.999920 us,1,1,0,1,1,0,0,1,0,1,0
390,128.500000 us,0,0,0,0,1,0,0,1,1,1,0
3EC,128.999840 us,0,0,1,1,0,1,1,1,1,1,0
38E,129.499920 us,0,1,1,1,0,0,0,1,1,1,0
298,129.999920 us,0,0,0,1,1,0,0,1,0,1,0
168,130.499840 us,0,0,0,1,0,1,1,0,1,0,0
073,130.999760 us,1,1,0,0,1,1,1,0,0,0,0
016,131.499840 us,0,1,1,0,1,0,0,0,0,0,0
075,131.999760 us,1,0,1,0,1,1,1,0,0,0,0
16B,132.499760 us,1,1,0,1,0,1,1,0,1,0,0
29C,132.999760 us,0,0,1,1,1,0,0,1,0,1,0
390,133.499840 us,0,0,0,0,1,0,0,1,1,1,0
3EC,133.999760 us,0,0,1,1,0,1,1,1,1,1,0
38F,134.499680 us,1,1,1,1,0,0,0,1,1,1,0
298,134.999840 us,0,0,0,1,1,0,0,1,0,1,0
168,135.499760 us,0,0,0,1,0,1,1,0,1,0,0
073,135.999680 us,1,1,0,0,1,1,1,0,0,0,0
016,136.499840 us,0,1,1,0,1,0,0,0,0,0,0
076,136.999760 us,0,1,1,0,1,1,1,0,0,0,0
16B,137.499760 us,1,1,0,1,0,1,1,0,1,0,0
29C,137.999840 us,0,0,1,1,1,0,0,1,0,1,0
390,138.499840 us,0,0,0,0,1,0,0,1,1,1,0
3ED,138.999760 us,1,0,1,1,0,1,1,1,1,1,0
38E,139.499920 us,0,1,1,1,0,0,0,1,1,1,0
298,139.999920 us,0,0,0,1,1,0,0,1,0,1,0
168,140.499840 us,0,0,0,1,0,1,1,0,1,0,0
073,140.999840 us,1,1,0,0,1,1,1,0,0,0,0
016,141.499920 us,0,1,1,0,1,0,0,0,0,0,0
076,141.999840 us,0,1,1,0,1,1,1,0,0,0,0
16B,142.499840 us,1,1,0,1,0,1,1,0,1,0,0
29B,142.999840 us,1,1,0,1,1,0,0,1,0,1,0
390,143.499920 us,0,0,0,0,1,0,0,1,1,1,0
3EC,143.999840 us,0,0,1,1,0,1,1,1,1,1,0
38E,144.499840 us,0,1,1,1,0,0,0,1,1,1,0
298,144.999840 us,0,0,0,1,1,0,0,1,0,1,0
168,145.499840 us,0,0,0,1,0,1,1,0,1,0,0
073,145.999760 us,1,1,0,0,1,1,1,0,0,0,0
016,146.499920 us,0,1,1,0,1,0,0,0,0,0,0
076,146.999840 us,0,1,1,0,1,1,1,0,0,0,0
16B,147.499840 us,1,1,0,1,0,1,1,0,1,0,0
29C,147.999840 us,0,0,1,1,1,0,0,1,0,1,0
390,148.499920 us,0,0,0,0,1,0,0,1,1,1,0
3EC,148.999840 us,0,0,1,1,0,1,1,1,1,1,0
38E,149.499920 us,0,1,1,1,0,0,0,1,1,1,0
298,149.999920 us,0,0,0,1,1,0,0,1,0,1,0
168,150.499920 us,0,0,0,1,0,1,1,0,1,0,0
073,150.999840 us,1,1,0,0,1,1,1,0,0,0,0
016,151.499920 us,0,1,1,0,1,0,0,0,0,0,0
076,151.999840 us,0,1,1,0,1,1,1,0,0,0,0
16B,152.499760 us,1,1,0,1,0,1,1,0,1,0,0
29C,152.999840 us,0,0,1,1,1,0,0,1,0,1,0
390,153.499840 us,0,0,0,0,1,0,0,1,1,1,0
3EC,153.999680 us,0,0,1,1,0,1,1,1,1,1,0
38E,154.499760 us,0,1,1,1,0,0,0,1,1,1,0
298,154.999760 us,0,0,0,1,1,0,0,1,0,1,0
167,155.499600 us,1,1,1,0,0,1,1,0,1,0,0
072,155.999680 us,0,1,0,0,1,1,1,0,0,0,0
017,156.499600 us,1,1,1,0,1,0,0,0,0,0,0
076,156.999680 us,0,1,1,0,1,1,1,0,0,0,0
16C,157.499680 us,0,0,1,1,0,1,1,0,1,0,0
29C,157.999600 us,0,0,1,1,1,0,0,1,0,1,0
390,158.499680 us,0,0,0,0,1,0,0,1,1,1,0
3ED,158.999520 us,1,0,1,1,0,1,1,1,1,1,0
38E,159.499680 us,0,1,1,1,0,0,0,1,1,1,0
297,159.999600 us,1,1,1,0,1,0,0,1,0,1,0
167,160.499680 us,1,1,1,0,0,1,1,0,1,0,0
073,160.999680 us,1,1,0,0,1,1,1,0,0,0,0
017,161.499680 us,1,1,1,0,1,0,0,0,0,0,0
076,161.999680 us,0,1,1,0,1,1,1,0,0,0,0
16C,162.499680 us,0,0,1,1,0,1,1,0,1,0,0
29C,162.999680 us,0,0,1,1,1,0,0,1,0,1,0
390,163.499680 us,0,0,0,0,1,0,0,1,1,1,0
3ED,163.999600 us,1,0,1,1,0,1,1,1,1,1,0
38E,164.499680 us,0,1,1,1,0,0,0,1,1,1,0
298,164.999680 us,0,0,0,1,1,0,0,1,0,1,0
167,165.499520 us,1,1,1,0,0,1,1,0,1,0,0
072,165.999680 us,0,1,0,0,1,1,1,0,0,0,0
017,166.499600 us,1,1,1,0,1,0,0,0,0,0,0
076,166.999600 us,0,1,1,0,1,1,1,0,0,0,0
16C,167.499600 us,0,0,1,1,0,1,1,0,1,0,0
29C,167.999520 us,0,0,1,1,1,0,0,1,0,1,0
390,168.499600 us,0,0,0,0,1,0,0,1,1,1,0
3ED,168.999440 us,1,0,1,1,0,1,1,1,1,1,0
38E,169.499520 us,0,1,1,1,0,0,0,1,1,1,0
298,169.999520 us,0,0,0,1,1,0,0,1,0,1,0
167,170.499440 us,1,1,1,0,0,1,1,0,1,0,0
072,170.999520 us,0,1,0,0,1,1,1,0,0,0,0
017,171.499440 us,1,1,1,0,1,0,0,0,0,0,0
076,171.999440 us,0,1,1,0,1,1,1,0,0,0,0
16C,172.499520 us,0,0,1,1,0,1,1,0,1,0,0
29C,172.999440 us,0,0,1,1,1,0,0,1,0,1,0
391,173.499520 us,1,0,0,0,1,0,0,1,1,1,0
3ED,173.999440 us,1,0,1,1,0,1,1,1,1,1,0
38D,174.499520 us,1,0,1,1,0,0,0,1,1,1,0
297,174.999520 us,1,1,1,0,1,0,0,1,0,1,0
167,175.499520 us,1,1,1,0,0,1,1,0,1,0,0
073,175.999600 us,1,1,0,0,1,1,1,0,0,0,0
017,176.499600 us,1,1,1,0,1,0,0,0,0,0,0
076,176.999600 us,0,1,1,0,1,1,1,0,0,0,0
16C,177.499680 us,0,0,1,1,0,1,1,0,1,0,0
29C,177.999680 us,0,0,1,1,1,0,0,1,0,1,0
391,178.499680 us,1,0,0,0,1,0,0,1,1,1,0
3EC,178.999760 us,0,0,1,1,0,1,1,1,1,1,0
38D,179.499760 us,1,0,1,1,0,0,0,1,1,1,0
297,179.999760 us,1,1,1,0,1,0,0,1,0,1,0
167,180.499760 us,1,1,1,0,0,1,1,0,1,0,0
073,180.999840 us,1,1,0,0,1,1,1,0,0,0,0
016,181.499840 us,0,1,1,0,1,0,0,0,0,0,0
076,181.999840 us,0,1,1,0,1,1,1,0,0,0,0
16C,182.499840 us,0,0,1,1,0,1,1,0,1,0,0
29D,182.999760 us,1,0,1,1,1,0,0,1,0,1,0
391,183.499840 us,1,0,0,0,1,0,0,1,1,1,0
3EC,183.999840 us,0,0,1,1,0,1,1,1,1,1,0
38D,184.499760 us,1,0,1,1,0,0,0,1,1,1,0
297,184.999760 us,1,1,1,0,1,0,0,1,0,1,0
167,185.499760 us,1,1,1,0,0,1,1,0,1,0,0
073,185.999760 us,1,1,0,0,1,1,1,0,0,0,0
017,186.499680 us,1,1,1,0,1,0,0,0,0,0,0
076,186.999680 us,0,1,1,0,1,1,1,0,0,0,0
16C,187.499680 us,0,0,1,1,0,1,1,0,1,0,0
29D,187.999600 us,1,0,1,1,1,0,0,1,0,1,0
390,188.499680 us,0,0,0,0,1,0,0,1,1,1,0
3EC,188.999600 us,0,0,1,1,0,1,1,1,1,1,0
38D,189.499600 us,1,0,1,1,0,0,0,1,1,1,0
297,189.999600 us,1,1,1,0,1,0,0,1,0,1,0
166,190.499680 us,0,1,1,0,0,1,1,0,1,0,0
073,190.999600 us,1,1,0,0,1,1,1,0,0,0,0
016,191.499680 us,0,1,1,0,1,0,0,0,0,0,0
076,191.999600 us,0,1,1,0,1,1,1,0,0,0,0
16C,192.499680 us,0,0,1,1,0,1,1,0,1,0,0
29D,192.999680 us,1,0,1,1,1,0,0,1,0,1,0
391,193.499680 us,1,0,0,0,1,0,0,1,1,1,0
3EC,193.999680 us,0,0,1,1,0,1,1,1,1,1,0
38D,194.499680 us,1,0,1,1,0,0,0,1,1,1,0
297,194.999680 us,1,1,1,0,1,0,0,1,0,1,0
167,195.499680 us,1,1,1,0,0,1,1,0,1,0,0
072,195.999760 us,0,1,0,0,1,1,1,0,0,0,0
017,196.499680 us,1,1,1,0,1,0,0,0,0,0,0
076,196.999760 us,0,1,1,0,1,1,1,0,0,0,0
16C,197.499680 us,0,0,1,1,0,1,1,0,1,0,0
29D,197.999680 us,1,0,1,1,1,0,0,1,0,1,0
391,198.499760 us,1,0,0,0,1,0,0,1,1,1,0
3EC,198.999680 us,0,0,1,1,0,1,1,1,1,1,0
38D,199.499680 us,1,0,1,1,0,0,0,1,1,1,0
297,199.999680 us,1,1,1,0,1,0,0,1,0,1,0
167,200.499680 us,1,1,1,0,0,1,1,0,1,0,0
073,200.999680 us,1,1,0,0,1,1,1,0,0,0,0
017,201.499680 us,1,1,1,0,1,0,0,0,0,0,0
076,201.999680 us,0,1,1,0,1,1,1,0,0,0,0
16C,202.499680 us,0,0,1,1,0,1,1,0,1,0,0
29C,202.999600 us,0,0,1,1,1,0,0,1,0,1,0
391,203.499600 us,1,0,0,0,1,0,0,1,1,1,0
3EC,203.999600 us,0,0,1,1,0,1,1,1,1,1,0
38D,204.499520 us,1,0,1,1,0,0,0,1,1,1,0
297,204.999440 us,1,1,1,0,1,0,0,1,0,1,0
166,205.499520 us,0,1,1,0,0,1,1,0,1,0,0
072,205.999440 us,0,1,0,0,1,1,1,0,0,0,0
017,206.499360 us,1,1,1,0,1,0,0,0,0,0,0
076,206.999440 us,0,1,1,0,1,1,1,0,0,0,0
16C,207.499360 us,0,0,1,1,0,1,1,0,1,0,0
29D,207.999360 us,1,0,1,1,1,0,0,1,0,1,0
391,208.499440 us,1,0,0,0,1,0,0,1,1,1,0
3EC,208.999360 us,0,0,1,1,0,1,1,1,1,1,0
38D,209.499360 us,1,0,1,1,0,0,0,1,1,1,0
296,209.999440 us,0,1,1,0,1,0,0,1,0,1,0
166,210.499440 us,0,1,1,0,0,1,1,0,1,0,0
072,210.999440 us,0,1,0,0,1,1,1,0,0,0,0
017,211.499440 us,1,1,1,0,1,0,0,0,0,0,0
076,211.999520 us,0,1,1,0,1,1,1,0,0,0,0
16D,212.499600 us,1,0,1,1,0,1,1,0,1,0,0
29D,212.999600 us,1,0,1,1,1,0,0,1,0,1,0
391,213.499680 us,1,0,0,0,1,0,0,1,1,1,0
3EC,213.999680 us,0,0,1,1,0,1,1,1,1,1,0
38D,214.499680 us,1,0,1,1,0,0,0,1,1,1,0
297,214.999760 us,1,1,1,0,1,0,0,1,0,1,0
166,215.499760 us,0,1,1,0,0,1,1,0,1,0,0
072,215.999760 us,0,1,0,0,1,1,1,0,0,0,0
016,216.499840 us,0,1,1,0,1,0,0,0,0,0,0
076,216.999760 us,0,1,1,0,1,1,1,0,0,0,0
16D,217.499760 us,1,0,1,1,0,1,1,0,1,0,0
