My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
31D,195.999360 us,1,0,1,1,1,0,0,0,1,1,0
19D,196.999360 us,1,0,1,1,1,0,0,1,1,0,0
05F,197.999360 us,1,1,1,1,1,0,1,0,0,0,0
026,198.999440 us,0,1,1,0,0,1,0,0,0,0,0
118,199.999440 us,0,0,0,1,1,0,0,0,1,0,0
29E,200.999360 us,0,1,1,1,1,0,0,1,0,1,0
3BE,201.999280 us,0,1,1,1,1,1,0,1,1,1,0
3C6,202.999280 us,0,1,1,0,0,0,1,1,1,1,0
2B0,203.999200 us,0,0,0,0,1,1,0,1,0,1,0
12A,204.999200 us,0,1,0,1,0,1,0,0,1,0,0
02C,205.999200 us,0,0,1,1,0,1,0,0,0,0,0
055,206.999200 us,1,0,1,0,1,0,1,0,0,0,0
18B,207.999280 us,1,1,0,1,0,0,0,1,1,0,0
30C,208.999360 us,0,0,1,1,0,0,0,0,1,1,0
3E3,209.999280 us,1,1,0,0,0,1,1,1,1,1,0
38A,210.999360 us,0,1,0,1,0,0,0,1,1,1,0
238,211.999360 us,0,0,0,1,1,1,0,0,0,1,0
0C2,212.999360 us,0,1,0,0,0,0,1,1,0,0,0
016,213.999360 us,0,1,1,0,1,0,0,0,0,0,0
09E,214.999360 us,0,1,1,1,1,0,0,1,0,0,0
207,215.999280 us,1,1,1,0,0,0,0,0,0,1,0
36A,216.999280 us,0,1,0,1,0,1,1,0,1,1,0
3E9,217.999360 us,1,0,0,1,0,1,1,1,1,1,0
334,218.999360 us,0,0,1,0,1,1,0,0,1,1,0
1BC,219.999360 us,0,0,1,1,1,1,0,1,1,0,0
06F,220.999360 us,1,1,1,1,0,1,1,0,0,0,0
01F,221.999440 us,1,1,1,1,1,0,0,0,0,0,0
0FD,222.999440 us,1,0,1,1,1,1,1,1,0,0,0
281,223.999520 us,1,0,0,0,0,0,0,1,0,1,0
3B1,224.999440 us,1,0,0,0,1,1,0,1,1,1,0
3D1,225.999440 us,1,0,0,0,1,0,1,1,1,1,0
2CC,226.999440 us,0,0,1,1,0,0,1,1,0,1,0
145,227.999360 us,1,0,1,0,0,0,1,0,1,0,0
036,228.999360 us,0,1,1,0,1,1,0,0,0,0,0
047,229.999280 us,1,1,1,0,0,0,1,0,0,0,0
16D,230.999200 us,1,0,1,1,0,1,1,0,1,0,0
2F2,231.999200 us,0,1,0,0,1,1,1,1,0,1,0
3DD,232.999120 us,1,0,1,1,1,0,1,1,1,1,0
39B,233.999120 us,1,1,0,1,1,0,0,1,1,1,0
257,234.999120 us,1,1,1,0,1,0,1,0,0,1,0
0DA,235.999120 us,0,1,0,1,1,0,1,1,0,0,0
018,236.999120 us,0,0,0,1,1,0,0,0,0,0,0
08A,237.999120 us,0,1,0,1,0,0,0,1,0,0,0
1E6,238.999040 us,0,1,1,0,0,1,1,1,1,0,0
355,239.999040 us,1,0,1,0,1,0,1,0,1,1,0
3EB,240.999040 us,1,1,0,1,0,1,1,1,1,1,0
34C,241.999120 us,0,0,1,1,0,0,1,0,1,1,0
1DA,242.999040 us,0,1,0,1,1,0,1,1,1,0,0
082,243.999120 us,0,1,0,0,0,0,0,1,0,0,0
01A,244.999120 us,0,1,0,1,1,0,0,0,0,0,0
0E4,245.999040 us,0,0,1,0,0,1,1,1,0,0,0
263,246.999040 us,1,1,0,0,0,1,1,0,0,1,0
3A2,247.999040 us,0,1,0,0,0,1,0,1,1,1,0
3D9,248.999040 us,1,0,0,1,1,0,1,1,1,1,0
2E8,249.999120 us,0,0,0,1,0,1,1,1,0,1,0
162,250.999120 us,0,1,0,0,0,1,1,0,1,0,0
042,251.999120 us,0,1,0,0,0,0,1,0,0,0,0
03A,252.999120 us,0,1,0,1,1,1,0,0,0,0,0
150,253.999120 us,0,0,0,0,1,0,1,0,1,0,0
2D7,254.999040 us,1,1,1,0,1,0,1,1,0,1,0
3D4,255.999120 us,0,0,1,0,1,0,1,1,1,1,0
3AB,256.999040 us,1,1,0,1,0,1,0,1,1,1,0
275,257.999040 us,1,0,1,0,1,1,1,0,0,1,0
0F3,258.998960 us,1,1,0,0,1,1,1,1,0,0,0
01E,259.999040 us,0,1,1,1,1,0,0,0,0,0,0
077,260.998960 us,1,1,1,0,1,1,1,0,0,0,0
1C8,261.999040 us,0,0,0,1,0,0,1,1,1,0,0
33E,262.998960 us,0,1,1,1,1,1,0,0,1,1,0
3EA,263.999040 us,0,1,0,1,0,1,1,1,1,1,0
362,264.999120 us,0,1,0,0,0,1,1,0,1,1,0
1F9,265.999120 us,1,0,0,1,1,1,1,1,1,0,0
096,266.999200 us,0,1,1,0,1,0,0,1,0,0,0
017,267.999200 us,1,1,1,0,1,0,0,0,0,0,0
0CC,268.999200 us,0,0,1,1,0,0,1,1,0,0,0
245,269.999200 us,1,0,1,0,0,0,1,0,0,1,0
391,270.999120 us,1,0,0,0,1,0,0,1,1,1,0
3E1,271.999040 us,1,0,0,0,0,1,1,1,1,1,0
302,272.999040 us,0,1,0,0,0,0,0,0,1,1,0
180,273.999040 us,0,0,0,0,0,0,0,1,1,0,0
04F,274.998880 us,1,1,1,1,0,0,1,0,0,0,0
02F,275.998960 us,1,1,1,1,0,1,0,0,0,0,0
134,276.998960 us,0,0,1,0,1,1,0,0,1,0,0
2BB,277.998960 us,1,1,0,1,1,1,0,1,0,1,0
3CA,278.999040 us,0,1,0,1,0,0,1,1,1,1,0
3BA,279.999040 us,0,1,0,1,1,1,0,1,1,1,0
293,280.999120 us,1,1,0,0,1,0,0,1,0,1,0
10E,281.999120 us,0,1,1,1,0,0,0,0,1,0,0
024,282.999120 us,0,0,1,0,0,1,0,0,0,0,0
065,283.999120 us,1,0,1,0,0,1,1,0,0,0,0
1AA,284.999120 us,0,1,0,1,0,1,0,1,1,0,0
326,285.999040 us,0,1,1,0,0,1,0,0,1,1,0
3E8,286.999120 us,0,0,0,1,0,1,1,1,1,1,0
376,287.999120 us,0,1,1,0,1,1,1,0,1,1,0
21A,288.999200 us,0,1,0,1,1,0,0,0,0,1,0
0AB,289.999200 us,1,1,0,1,0,1,0,1,0,0,0
016,290.999280 us,0,1,1,0,1,0,0,0,0,0,0
0B4,291.999280 us,0,0,1,0,1,1,0,1,0,0,0
226,292.999280 us,0,1,1,0,0,1,0,0,0,1,0
37E,293.999200 us,0,1,1,1,1,1,1,0,1,1,0
3E6,294.999280 us,0,1,1,0,0,1,1,1,1,1,0
31C,295.999200 us,0,0,1,1,1,0,0,0,1,1,0
19D,296.999120 us,1,0,1,1,1,0,0,1,1,0,0
05E,297.999120 us,0,1,1,1,1,0,1,0,0,0,0
026,298.999120 us,0,1,1,0,0,1,0,0,0,0,0
118,299.999120 us,0,0,0,1,1,0,0,0,1,0,0
29E,300.999040 us,0,1,1,1,1,0,0,1,0,1,0
3BE,301.999040 us,0,1,1,1,1,1,0,1,1,1,0
3C6,302.999040 us,0,1,1,0,0,0,1,1,1,1,0
2B0,303.999040 us,0,0,0,0,1,1,0,1,0,1,0
129,304.999040 us,1,0,0,1,0,1,0,0,1,0,0
02C,305.999040 us,0,0,1,1,0,1,0,0,0,0,0
055,306.998960 us,1,0,1,0,1,0,1,0,0,0,0
18B,307.998960 us,1,1,0,1,0,0,0,1,1,0,0
30D,308.998880 us,1,0,1,1,0,0,0,0,1,1,0
3E3,309.998800 us,1,1,0,0,0,1,1,1,1,1,0
38A,310.998800 us,0,1,0,1,0,0,0,1,1,1,0
238,311.998800 us,0,0,0,1,1,1,0,0,0,1,0
0C2,312.998800 us,0,1,0,0,0,0,1,1,0,0,0
016,313.998800 us,0,1,1,0,1,0,0,0,0,0,0
09E,314.998800 us,0,1,1,1,1,0,0,1,0,0,0
207,315.998880 us,1,1,1,0,0,0,0,0,0,1,0
36A,316.998880 us,0,1,0,1,0,1,1,0,1,1,0
3E9,317.998960 us,1,0,0,1,0,1,1,1,1,1,0
334,318.999040 us,0,0,1,0,1,1,0,0,1,1,0
1BB,319.998960 us,1,1,0,1,1,1,0,1,1,0,0
06F,320.999040 us,1,1,1,1,0,1,1,0,0,0,0
01F,321.999040 us,1,1,1,1,1,0,0,0,0,0,0
0FE,322.999040 us,0,1,1,1,1,1,1,1,0,0,0
281,323.999120 us,1,0,0,0,0,0,0,1,0,1,0
3B1,324.999040 us,1,0,0,0,1,1,0,1,1,1,0
3D1,325.999040 us,1,0,0,0,1,0,1,1,1,1,0
2CC,326.999040 us,0,0,1,1,0,0,1,1,0,1,0
145,327.999040 us,1,0,1,0,0,0,1,0,1,0,0
035,328.999040 us,1,0,1,0,1,1,0,0,0,0,0
047,329.999040 us,1,1,1,0,0,0,1,0,0,0,0
16D,330.999040 us,1,0,1,1,0,1,1,0,1,0,0
2F2,331.999040 us,0,1,0,0,1,1,1,1,0,1,0
3DD,332.998960 us,1,0,1,1,1,0,1,1,1,1,0
39B,333.998880 us,1,1,0,1,1,0,0,1,1,1,0
257,334.998880 us,1,1,1,0,1,0,1,0,0,1,0
0DA,335.998800 us,0,1,0,1,1,0,1,1,0,0,0
018,336.998800 us,0,0,0,1,1,0,0,0,0,0,0
08A,337.998720 us,0,1,0,1,0,0,0,1,0,0,0
1E7,338.998640 us,1,1,1,0,0,1,1,1,1,0,0
355,339.998720 us,1,0,1,0,1,0,1,0,1,1,0
3EB,340.998720 us,1,1,0,1,0,1,1,1,1,1,0
34C,341.998800 us,0,0,1,1,0,0,1,0,1,1,0
1DA,342.998800 us,0,1,0,1,1,0,1,1,1,0,0
082,343.998960 us,0,1,0,0,0,0,0,1,0,0,0
01A,344.998960 us,0,1,0,1,1,0,0,0,0,0,0
0E5,345.999040 us,1,0,1,0,0,1,1,1,0,0,0
263,346.999040 us,1,1,0,0,0,1,1,0,0,1,0
3A2,347.999120 us,0,1,0,0,0,1,0,1,1,1,0
3D9,348.999120 us,1,0,0,1,1,0,1,1,1,1,0
2E8,349.999120 us,0,0,0,1,0,1,1,1,0,1,0
161,350.999120 us,1,0,0,0,0,1,1,0,1,0,0
042,351.999120 us,0,1,0,0,0,0,1,0,0,0,0
03A,352.998960 us,0,1,0,1,1,1,0,0,0,0,0
151,353.998960 us,1,0,0,0,1,0,1,0,1,0,0
2D7,354.998880 us,1,1,1,0,1,0,1,1,0,1,0
3D5,355.998880 us,1,0,1,0,1,0,1,1,1,1,0
3AB,356.998800 us,1,1,0,1,0,1,0,1,1,1,0
275,357.998800 us,1,0,1,0,1,1,1,0,0,1,0
0F3,358.998720 us,1,1,0,0,1,1,1,1,0,0,0
01D,359.998720 us,1,0,1,1,1,0,0,0,0,0,0
076,360.998640 us,0,1,1,0,1,1,1,0,0,0,0
1C8,361.998640 us,0,0,0,1,0,0,1,1,1,0,0
33E,362.998560 us,0,1,1,1,1,1,0,0,1,1,0
3EA,363.998640 us,0,1,0,1,0,1,1,1,1,1,0
362,364.998720 us,0,1,0,0,0,1,1,0,1,1,0
1F8,365.998720 us,0,0,0,1,1,1,1,1,1,0,0
096,366.998720 us,0,1,1,0,1,0,0,1,0,0,0
017,367.998800 us,1,1,1,0,1,0,0,0,0,0,0
0CC,368.998880 us,0,0,1,1,0,0,1,1,0,0,0
245,369.998880 us,1,0,1,0,0,0,1,0,0,1,0
391,370.998880 us,1,0,0,0,1,0,0,1,1,1,0
3E1,371.998880 us,1,0,0,0,0,1,1,1,1,1,0
302,372.998880 us,0,1,0,0,0,0,0,0,1,1,0
17F,373.998800 us,1,1,1,1,1,1,1,0,1,0,0
04F,374.998800 us,1,1,1,1,0,0,1,0,0,0,0
02F,375.998800 us,1,1,1,1,0,1,0,0,0,0,0
135,376.998800 us,1,0,1,0,1,1,0,0,1,0,0
2BB,377.998720 us,1,1,0,1,1,1,0,1,0,1,0
3CB,378.998720 us,1,1,0,1,0,0,1,1,1,1,0
3B9,379.998720 us,1,0,0,1,1,1,0,1,1,1,0
292,380.998800 us,0,1,0,0,1,0,0,1,0,1,0
10E,381.998720 us,0,1,1,1,0,0,0,0,1,0,0
024,382.998800 us,0,0,1,0,0,1,0,0,0,0,0
065,383.998720 us,1,0,1,0,0,1,1,0,0,0,0
1AA,384.998800 us,0,1,0,1,0,1,0,1,1,0,0
326,385.998800 us,0,1,1,0,0,1,0,0,1,1,0
3E8,386.998800 us,0,0,0,1,0,1,1,1,1,1,0
376,387.998800 us,0,1,1,0,1,1,1,0,1,1,0
219,388.998880 us,1,0,0,1,1,0,0,0,0,1,0
0AB,389.998800 us,1,1,0,1,0,1,0,1,0,0,0
016,390.998880 us,0,1,1,0,1,0,0,0,0,0,0
0B4,391.998880 us,0,0,1,0,1,1,0,1,0,0,0
227,392.998880 us,1,1,1,0,0,1,0,0,0,1,0
37E,393.998800 us,0,1,1,1,1,1,1,0,1,1,0
3E6,394.998800 us,0,1,1,0,0,1,1,1,1,1,0
31C,395.998880 us,0,0,1,1,1,0,0,0,1,1,0
19D,396.998800 us,1,0,1,1,1,0,0,1,1,0,0
05E,397.998880 us,0,1,1,1,1,0,1,0,0,0,0
026,398.998880 us,0,1,1,0,0,1,0,0,0,0,0
119,399.998880 us,1,0,0,1,1,0,0,0,1,0,0
29F,400.998800 us,1,1,1,1,1,0,0,1,0,1,0
3BE,401.998880 us,0,1,1,1,1,1,0,1,1,1,0
3C6,402.998880 us,0,1,1,0,0,0,1,1,1,1,0
2B0,403.998800 us,0,0,0,0,1,1,0,1,0,1,0
129,404.998720 us,1,0,0,1,0,1,0,0,1,0,0
02C,405.998720 us,0,0,1,1,0,1,0,0,0,0,0
055,406.998640 us,1,0,1,0,1,0,1,0,0,0,0
18C,407.998640 us,0,0,1,1,0,0,0,1,1,0,0
30D,408.998560 us,1,0,1,1,0,0,0,0,1,1,0
3E3,409.998480 us,1,1,0,0,0,1,1,1,1,1,0
389,410.998560 us,1,0,0,1,0,0,0,1,1,1,0
238,411.998560 us,0,0,0,1,1,1,0,0,0,1,0
0C2,412.998640 us,0,1,0,0,0,0,1,1,0,0,0
016,413.998640 us,0,1,1,0,1,0,0,0,0,0,0
09E,414.998640 us,0,1,1,1,1,0,0,1,0,0,0
208,415.998800 us,0,0,0,1,0,0,0,0,0,1,0
36B,416.998720 us,1,1,0,1,0,1,1,0,1,1,0
3E9,417.998720 us,1,0,0,1,0,1,1,1,1,1,0
334,418.998800 us,0,0,1,0,1,1,0,0,1,1,0
1BB,419.998800 us,1,1,0,1,1,1,0,1,1,0,0
06F,420.998800 us,1,1,1,1,0,1,1,0,0,0,0
01F,421.998800 us,1,1,1,1,1,0,0,0,0,0,0
0FF,422.998720 us,1,1,1,1,1,1,1,1,0,0,0
282,423.998800 us,0,1,0,0,0,0,0,1,0,1,0
3B1,424.998720 us,1,0,0,0,1,1,0,1,1,1,0
3D1,425.998640 us,1,0,0,0,1,0,1,1,1,1,0
2CB,426.998640 us,1,1,0,1,0,0,1,1,0,1,0
145,427.998640 us,1,0,1,0,0,0,1,0,1,0,0
035,428.998640 us,1,0,1,0,1,1,0,0,0,0,0
