My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
3E3,319.999200 us,1,1,0,0,0,1,1,1,1,1,0
303,320.999200 us,1,1,0,0,0,0,0,0,1,1,0
181,321.999120 us,1,0,0,0,0,0,0,1,1,0,0
050,322.999040 us,0,0,0,0,1,0,1,0,0,0,0
030,323.998960 us,0,0,0,0,1,1,0,0,0,0,0
134,324.998880 us,0,0,1,0,1,1,0,0,1,0,0
2BB,325.998800 us,1,1,0,1,1,1,0,1,0,1,0
3CC,326.998800 us,0,0,1,1,0,0,1,1,1,1,0
3BB,327.998800 us,1,1,0,1,1,1,0,1,1,1,0
294,328.998880 us,0,0,1,0,1,0,0,1,0,1,0
10F,329.998880 us,1,1,1,1,0,0,0,0,1,0,0
024,330.999040 us,0,0,1,0,0,1,0,0,0,0,0
066,331.999040 us,0,1,1,0,0,1,1,0,0,0,0
1AB,332.999040 us,1,1,0,1,0,1,0,1,1,0,0
327,333.999040 us,1,1,1,0,0,1,0,0,1,1,0
3E9,334.999040 us,1,0,0,1,0,1,1,1,1,1,0
378,335.999040 us,0,0,0,1,1,1,1,0,1,1,0
21B,336.999040 us,1,1,0,1,1,0,0,0,0,1,0
0AD,337.998960 us,1,0,1,1,0,1,0,1,0,0,0
016,338.998960 us,0,1,1,0,1,0,0,0,0,0,0
0B5,339.998880 us,1,0,1,0,1,1,0,1,0,0,0
227,340.998880 us,1,1,1,0,0,1,0,0,0,1,0
380,341.998880 us,0,0,0,0,0,0,0,1,1,1,0
3E8,342.998800 us,0,0,0,1,0,1,1,1,1,1,0
31D,343.998800 us,1,0,1,1,1,0,0,0,1,1,0
19F,344.998800 us,1,1,1,1,1,0,0,1,1,0,0
05F,345.998880 us,1,1,1,1,1,0,1,0,0,0,0
027,346.998960 us,1,1,1,0,0,1,0,0,0,0,0
11A,347.998960 us,0,1,0,1,1,0,0,0,1,0,0
29F,348.998960 us,1,1,1,1,1,0,0,1,0,1,0
3C0,349.999120 us,0,0,0,0,0,0,1,1,1,1,0
3C8,350.999120 us,0,0,0,1,0,0,1,1,1,1,0
2B0,351.999040 us,0,0,0,0,1,1,0,1,0,1,0
12A,352.999040 us,0,1,0,1,0,1,0,0,1,0,0
02C,353.999040 us,0,0,1,1,0,1,0,0,0,0,0
055,354.998880 us,1,0,1,0,1,0,1,0,0,0,0
18C,355.998880 us,0,0,1,1,0,0,0,1,1,0,0
30E,356.998800 us,0,1,1,1,0,0,0,0,1,1,0
3E5,357.998800 us,1,0,1,0,0,1,1,1,1,1,0
38B,358.998720 us,1,1,0,1,0,0,0,1,1,1,0
239,359.998720 us,1,0,0,1,1,1,0,0,0,1,0
0C4,360.998800 us,0,0,1,0,0,0,1,1,0,0,0
017,361.998720 us,1,1,1,0,1,0,0,0,0,0,0
09F,362.998800 us,1,1,1,1,1,0,0,1,0,0,0
207,363.998880 us,1,1,1,0,0,0,0,0,0,1,0
36C,364.998880 us,0,0,1,1,0,1,1,0,1,1,0
3EB,365.998880 us,1,1,0,1,0,1,1,1,1,1,0
335,366.998880 us,1,0,1,0,1,1,0,0,1,1,0
1BC,367.998800 us,0,0,1,1,1,1,0,1,1,0,0
070,368.998880 us,0,0,0,0,1,1,1,0,0,0,0
021,369.998880 us,1,0,0,0,0,1,0,0,0,0,0
0FF,370.998720 us,1,1,1,1,1,1,1,1,0,0,0
282,371.998880 us,0,1,0,0,0,0,0,1,0,1,0
3B2,372.998720 us,0,1,0,0,1,1,0,1,1,1,0
3D2,373.998720 us,0,1,0,0,1,0,1,1,1,1,0
2CD,374.998720 us,1,0,1,1,0,0,1,1,0,1,0
146,375.998720 us,0,1,1,0,0,0,1,0,1,0,0
036,376.998720 us,0,1,1,0,1,1,0,0,0,0,0
047,377.998800 us,1,1,1,0,0,0,1,0,0,0,0
16F,378.998800 us,1,1,1,1,0,1,1,0,1,0,0
2F4,379.998800 us,0,0,1,0,1,1,1,1,0,1,0
3DE,380.998800 us,0,1,1,1,1,0,1,1,1,1,0
39D,381.998880 us,1,0,1,1,1,0,0,1,1,1,0
258,382.998880 us,0,0,0,1,1,0,1,0,0,1,0
0DC,383.998880 us,0,0,1,1,1,0,1,1,0,0,0
019,384.998880 us,1,0,0,1,1,0,0,0,0,0,0
08B,385.998880 us,1,1,0,1,0,0,0,1,0,0,0
1E8,386.998880 us,0,0,0,1,0,1,1,1,1,0,0
356,387.998800 us,0,1,1,0,1,0,1,0,1,1,0
3EC,388.998800 us,0,0,1,1,0,1,1,1,1,1,0
34D,389.998800 us,1,0,1,1,0,0,1,0,1,1,0
1DC,390.998720 us,0,0,1,1,1,0,1,1,1,0,0
083,391.998640 us,1,1,0,0,0,0,0,1,0,0,0
01B,392.998560 us,1,1,0,1,1,0,0,0,0,0,0
0E6,393.998560 us,0,1,1,0,0,1,1,1,0,0,0
264,394.998560 us,0,0,1,0,0,1,1,0,0,1,0
3A3,395.998560 us,1,1,0,0,0,1,0,1,1,1,0
3DB,396.998560 us,1,1,0,1,1,0,1,1,1,1,0
2E9,397.998640 us,1,0,0,1,0,1,1,1,0,1,0
163,398.998720 us,1,1,0,0,0,1,1,0,1,0,0
042,399.998880 us,0,1,0,0,0,0,1,0,0,0,0
03B,400.998800 us,1,1,0,1,1,1,0,0,0,0,0
152,401.998880 us,0,1,0,0,1,0,1,0,1,0,0
2D8,402.998880 us,0,0,0,1,1,0,1,1,0,1,0
3D6,403.998880 us,0,1,1,0,1,0,1,1,1,1,0
3AD,404.998880 us,1,0,1,1,0,1,0,1,1,1,0
276,405.998800 us,0,1,1,0,1,1,1,0,0,1,0
0F4,406.998800 us,0,0,1,0,1,1,1,1,0,0,0
01E,407.998720 us,0,1,1,1,1,0,0,0,0,0,0
077,408.998560 us,1,1,1,0,1,1,1,0,0,0,0
1CA,409.998640 us,0,1,0,1,0,0,1,1,1,0,0
33F,410.998560 us,1,1,1,1,1,1,0,0,1,1,0
3EC,411.998640 us,0,0,1,1,0,1,1,1,1,1,0
363,412.998560 us,1,1,0,0,0,1,1,0,1,1,0
1FA,413.998640 us,0,1,0,1,1,1,1,1,1,0,0
096,414.998720 us,0,1,1,0,1,0,0,1,0,0,0
017,415.998640 us,1,1,1,0,1,0,0,0,0,0,0
0CD,416.998720 us,1,0,1,1,0,0,1,1,0,0,0
245,417.998720 us,1,0,1,0,0,0,1,0,0,1,0
392,418.998720 us,0,1,0,0,1,0,0,1,1,1,0
3E2,419.998720 us,0,1,0,0,0,1,1,1,1,1,0
303,420.998800 us,1,1,0,0,0,0,0,0,1,1,0
181,421.998800 us,1,0,0,0,0,0,0,1,1,0,0
050,422.998880 us,0,0,0,0,1,0,1,0,0,0,0
030,423.998800 us,0,0,0,0,1,1,0,0,0,0,0
135,424.998720 us,1,0,1,0,1,1,0,0,1,0,0
2BC,425.998720 us,0,0,1,1,1,1,0,1,0,1,0
3CD,426.998720 us,1,0,1,1,0,0,1,1,1,1,0
3BB,427.998640 us,1,1,0,1,1,1,0,1,1,1,0
293,428.998720 us,1,1,0,0,1,0,0,1,0,1,0
