My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
2E1,106.999600 us,1,0,0,0,0,1,1,1,0,1,0
3E6,107.999520 us,0,1,1,0,0,1,1,1,1,1,0
24E,108.999520 us,0,1,1,1,0,0,1,0,0,1,0
04B,109.999440 us,1,1,0,1,0,0,1,0,0,0,0
0A6,110.999440 us,0,1,1,0,0,1,0,1,0,0,0
2E1,111.999360 us,1,0,0,0,0,1,1,1,0,1,0
3E6,112.999280 us,0,1,1,0,0,1,1,1,1,1,0
24E,113.999360 us,0,1,1,1,0,0,1,0,0,1,0
04B,114.999360 us,1,1,0,1,0,0,1,0,0,0,0
0A6,115.999360 us,0,1,1,0,0,1,0,1,0,0,0
2E1,116.999440 us,1,0,0,0,0,1,1,1,0,1,0
3E6,117.999440 us,0,1,1,0,0,1,1,1,1,1,0
24E,118.999520 us,0,1,1,1,0,0,1,0,0,1,0
04B,119.999520 us,1,1,0,1,0,0,1,0,0,0,0
0A6,120.999520 us,0,1,1,0,0,1,0,1,0,0,0
2E2,121.999520 us,0,1,0,0,0,1,1,1,0,1,0
3E6,122.999440 us,0,1,1,0,0,1,1,1,1,1,0
24E,123.999440 us,0,1,1,1,0,0,1,0,0,1,0
04B,124.999440 us,1,1,0,1,0,0,1,0,0,0,0
0A6,125.999440 us,0,1,1,0,0,1,0,1,0,0,0
2E1,126.999440 us,1,0,0,0,0,1,1,1,0,1,0
3E7,127.999360 us,1,1,1,0,0,1,1,1,1,1,0
24E,128.999360 us,0,1,1,1,0,0,1,0,0,1,0
04B,129.999280 us,1,1,0,1,0,0,1,0,0,0,0
0A6,130.999280 us,0,1,1,0,0,1,0,1,0,0,0
2E2,131.999280 us,0,1,0,0,0,1,1,1,0,1,0
3E6,132.999200 us,0,1,1,0,0,1,1,1,1,1,0
24E,133.999200 us,0,1,1,1,0,0,1,0,0,1,0
04B,134.999200 us,1,1,0,1,0,0,1,0,0,0,0
0A6,135.999280 us,0,1,1,0,0,1,0,1,0,0,0
2E2,136.999280 us,0,1,0,0,0,1,1,1,0,1,0
3E6,137.999280 us,0,1,1,0,0,1,1,1,1,1,0
24E,138.999440 us,0,1,1,1,0,0,1,0,0,1,0
04B,139.999440 us,1,1,0,1,0,0,1,0,0,0,0
0A7,140.999440 us,1,1,1,0,0,1,0,1,0,0,0
2E2,141.999520 us,0,1,0,0,0,1,1,1,0,1,0
3E7,142.999440 us,1,1,1,0,0,1,1,1,1,1,0
24D,143.999440 us,1,0,1,1,0,0,1,0,0,1,0
04B,144.999440 us,1,1,0,1,0,0,1,0,0,0,0
0A6,145.999360 us,0,1,1,0,0,1,0,1,0,0,0
2E2,146.999280 us,0,1,0,0,0,1,1,1,0,1,0
3E6,147.999200 us,0,1,1,0,0,1,1,1,1,1,0
24E,148.999200 us,0,1,1,1,0,0,1,0,0,1,0
04B,149.999200 us,1,1,0,1,0,0,1,0,0,0,0
0A7,150.999200 us,1,1,1,0,0,1,0,1,0,0,0
2E2,151.999280 us,0,1,0,0,0,1,1,1,0,1,0
3E6,152.999280 us,0,1,1,0,0,1,1,1,1,1,0
24E,153.999360 us,0,1,1,1,0,0,1,0,0,1,0
04B,154.999440 us,1,1,0,1,0,0,1,0,0,0,0
0A7,155.999440 us,1,1,1,0,0,1,0,1,0,0,0
2E2,156.999520 us,0,1,0,0,0,1,1,1,0,1,0
3E7,157.999520 us,1,1,1,0,0,1,1,1,1,1,0
24D,158.999600 us,1,0,1,1,0,0,1,0,0,1,0
04A,159.999600 us,0,1,0,1,0,0,1,0,0,0,0
0A7,160.999520 us,1,1,1,0,0,1,0,1,0,0,0
2E2,161.999520 us,0,1,0,0,0,1,1,1,0,1,0
3E6,162.999440 us,0,1,1,0,0,1,1,1,1,1,0
24D,163.999440 us,1,0,1,1,0,0,1,0,0,1,0
04B,164.999360 us,1,1,0,1,0,0,1,0,0,0,0
0A7,165.999280 us,1,1,1,0,0,1,0,1,0,0,0
2E2,166.999200 us,0,1,0,0,0,1,1,1,0,1,0
3E7,167.999040 us,1,1,1,0,0,1,1,1,1,1,0
24D,168.999040 us,1,0,1,1,0,0,1,0,0,1,0
04B,169.999040 us,1,1,0,1,0,0,1,0,0,0,0
0A7,170.999040 us,1,1,1,0,0,1,0,1,0,0,0
2E2,171.999120 us,0,1,0,0,0,1,1,1,0,1,0
3E6,172.999040 us,0,1,1,0,0,1,1,1,1,1,0
24D,173.999120 us,1,0,1,1,0,0,1,0,0,1,0
04B,174.999200 us,1,1,0,1,0,0,1,0,0,0,0
0A7,175.999200 us,1,1,1,0,0,1,0,1,0,0,0
2E2,176.999280 us,0,1,0,0,0,1,1,1,0,1,0
3E6,177.999360 us,0,1,1,0,0,1,1,1,1,1,0
24D,178.999440 us,1,0,1,1,0,0,1,0,0,1,0
04B,179.999440 us,1,1,0,1,0,0,1,0,0,0,0
0A7,180.999440 us,1,1,1,0,0,1,0,1,0,0,0
2E2,181.999360 us,0,1,0,0,0,1,1,1,0,1,0
3E6,182.999280 us,0,1,1,0,0,1,1,1,1,1,0
24D,183.999280 us,1,0,1,1,0,0,1,0,0,1,0
04A,184.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A7,185.999120 us,1,1,1,0,0,1,0,1,0,0,0
2E3,186.999120 us,1,1,0,0,0,1,1,1,0,1,0
3E6,187.999120 us,0,1,1,0,0,1,1,1,1,1,0
24D,188.999120 us,1,0,1,1,0,0,1,0,0,1,0
04A,189.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A7,190.999200 us,1,1,1,0,0,1,0,1,0,0,0
2E3,191.999200 us,1,1,0,0,0,1,1,1,0,1,0
3E6,192.999280 us,0,1,1,0,0,1,1,1,1,1,0
24D,193.999280 us,1,0,1,1,0,0,1,0,0,1,0
04A,194.999280 us,0,1,0,1,0,0,1,0,0,0,0
0A7,195.999200 us,1,1,1,0,0,1,0,1,0,0,0
2E3,196.999200 us,1,1,0,0,0,1,1,1,0,1,0
3E6,197.999200 us,0,1,1,0,0,1,1,1,1,1,0
24D,198.999200 us,1,0,1,1,0,0,1,0,0,1,0
04A,199.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A7,200.999040 us,1,1,1,0,0,1,0,1,0,0,0
2E3,201.999120 us,1,1,0,0,0,1,1,1,0,1,0
3E6,202.999040 us,0,1,1,0,0,1,1,1,1,1,0
24C,203.999120 us,0,0,1,1,0,0,1,0,0,1,0
04B,204.999040 us,1,1,0,1,0,0,1,0,0,0,0
0A7,205.999120 us,1,1,1,0,0,1,0,1,0,0,0
2E3,206.999120 us,1,1,0,0,0,1,1,1,0,1,0
3E6,207.999200 us,0,1,1,0,0,1,1,1,1,1,0
24D,208.999200 us,1,0,1,1,0,0,1,0,0,1,0
04A,209.999280 us,0,1,0,1,0,0,1,0,0,0,0
0A7,210.999200 us,1,1,1,0,0,1,0,1,0,0,0
2E3,211.999280 us,1,1,0,0,0,1,1,1,0,1,0
3E6,212.999280 us,0,1,1,0,0,1,1,1,1,1,0
24C,213.999280 us,0,0,1,1,0,0,1,0,0,1,0
04A,214.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A7,215.999200 us,1,1,1,0,0,1,0,1,0,0,0
2E3,216.999120 us,1,1,0,0,0,1,1,1,0,1,0
3E6,217.999120 us,0,1,1,0,0,1,1,1,1,1,0
24C,218.999120 us,0,0,1,1,0,0,1,0,0,1,0
04A,219.999120 us,0,1,0,1,0,0,1,0,0,0,0
0A7,220.999040 us,1,1,1,0,0,1,0,1,0,0,0
2E3,221.999040 us,1,1,0,0,0,1,1,1,0,1,0
3E6,222.999040 us,0,1,1,0,0,1,1,1,1,1,0
24D,223.999040 us,1,0,1,1,0,0,1,0,0,1,0
04A,224.999040 us,0,1,0,1,0,0,1,0,0,0,0
0A7,225.999040 us,1,1,1,0,0,1,0,1,0,0,0
2E3,226.999040 us,1,1,0,0,0,1,1,1,0,1,0
3E6,227.999040 us,0,1,1,0,0,1,1,1,1,1,0
24C,228.999040 us,0,0,1,1,0,0,1,0,0,1,0
04A,229.999040 us,0,1,0,1,0,0,1,0,0,0,0
0A7,230.998960 us,1,1,1,0,0,1,0,1,0,0,0
2E4,231.998960 us,0,0,1,0,0,1,1,1,0,1,0
3E6,232.998960 us,0,1,1,0,0,1,1,1,1,1,0
24C,233.998960 us,0,0,1,1,0,0,1,0,0,1,0
04A,234.998960 us,0,1,0,1,0,0,1,0,0,0,0
0A7,235.998960 us,1,1,1,0,0,1,0,1,0,0,0
2E3,236.999040 us,1,1,0,0,0,1,1,1,0,1,0
3E6,237.999040 us,0,1,1,0,0,1,1,1,1,1,0
24C,238.999200 us,0,0,1,1,0,0,1,0,0,1,0
04A,239.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A8,240.999280 us,0,0,0,1,0,1,0,1,0,0,0
2E4,241.999360 us,0,0,1,0,0,1,1,1,0,1,0
3E6,242.999360 us,0,1,1,0,0,1,1,1,1,1,0
24C,243.999440 us,0,0,1,1,0,0,1,0,0,1,0
04A,244.999440 us,0,1,0,1,0,0,1,0,0,0,0
0A8,245.999440 us,0,0,0,1,0,1,0,1,0,0,0
2E4,246.999360 us,0,0,1,0,0,1,1,1,0,1,0
3E6,247.999280 us,0,1,1,0,0,1,1,1,1,1,0
24C,248.999280 us,0,0,1,1,0,0,1,0,0,1,0
04A,249.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A8,250.999120 us,0,0,0,1,0,1,0,1,0,0,0
2E3,251.999040 us,1,1,0,0,0,1,1,1,0,1,0
3E6,252.998960 us,0,1,1,0,0,1,1,1,1,1,0
24C,253.998880 us,0,0,1,1,0,0,1,0,0,1,0
04A,254.998800 us,0,1,0,1,0,0,1,0,0,0,0
0A8,255.998880 us,0,0,0,1,0,1,0,1,0,0,0
2E4,256.998880 us,0,0,1,0,0,1,1,1,0,1,0
3E5,257.998880 us,1,0,1,0,0,1,1,1,1,1,0
24C,258.998960 us,0,0,1,1,0,0,1,0,0,1,0
04A,259.999040 us,0,1,0,1,0,0,1,0,0,0,0
0A8,260.999120 us,0,0,0,1,0,1,0,1,0,0,0
2E4,261.999040 us,0,0,1,0,0,1,1,1,0,1,0
3E6,262.999040 us,0,1,1,0,0,1,1,1,1,1,0
24C,263.999120 us,0,0,1,1,0,0,1,0,0,1,0
04A,264.999040 us,0,1,0,1,0,0,1,0,0,0,0
0A9,265.998960 us,1,0,0,1,0,1,0,1,0,0,0
2E4,266.998960 us,0,0,1,0,0,1,1,1,0,1,0
3E6,267.998960 us,0,1,1,0,0,1,1,1,1,1,0
24B,268.998960 us,1,1,0,1,0,0,1,0,0,1,0
04A,269.998960 us,0,1,0,1,0,0,1,0,0,0,0
0A8,270.998960 us,0,0,0,1,0,1,0,1,0,0,0
2E4,271.998960 us,0,0,1,0,0,1,1,1,0,1,0
3E6,272.998960 us,0,1,1,0,0,1,1,1,1,1,0
24B,273.998960 us,1,1,0,1,0,0,1,0,0,1,0
04A,274.999040 us,0,1,0,1,0,0,1,0,0,0,0
0A8,275.999040 us,0,0,0,1,0,1,0,1,0,0,0
2E4,276.999040 us,0,0,1,0,0,1,1,1,0,1,0
3E6,277.999040 us,0,1,1,0,0,1,1,1,1,1,0
24B,278.999120 us,1,1,0,1,0,0,1,0,0,1,0
04A,279.999200 us,0,1,0,1,0,0,1,0,0,0,0
0A9,280.999200 us,1,0,0,1,0,1,0,1,0,0,0
2E4,281.999280 us,0,0,1,0,0,1,1,1,0,1,0
3E6,282.999280 us,0,1,1,0,0,1,1,1,1,1,0
24B,283.999280 us,1,1,0,1,0,0,1,0,0,1,0
04A,284.999280 us,0,1,0,1,0,0,1,0,0,0,0
0A8,285.999280 us,0,0,0,1,0,1,0,1,0,0,0
2E4,286.999120 us,0,0,1,0,0,1,1,1,0,1,0
3E6,287.999120 us,0,1,1,0,0,1,1,1,1,1,0
24C,288.999040 us,0,0,1,1,0,0,1,0,0,1,0
049,289.999040 us,1,0,0,1,0,0,1,0,0,0,0
0A8,290.998960 us,0,0,0,1,0,1,0,1,0,0,0
2E4,291.998880 us,0,0,1,0,0,1,1,1,0,1,0
3E5,292.998800 us,1,0,1,0,0,1,1,1,1,1,0
24B,293.998800 us,1,1,0,1,0,0,1,0,0,1,0
04A,294.998720 us,0,1,0,1,0,0,1,0,0,0,0
0A9,295.998720 us,1,0,0,1,0,1,0,1,0,0,0
2E5,296.998720 us,1,0,1,0,0,1,1,1,0,1,0
3E6,297.998720 us,0,1,1,0,0,1,1,1,1,1,0
24B,298.998800 us,1,1,0,1,0,0,1,0,0,1,0
04A,299.998800 us,0,1,0,1,0,0,1,0,0,0,0
0A8,300.998800 us,0,0,0,1,0,1,0,1,0,0,0
2E4,301.998880 us,0,0,1,0,0,1,1,1,0,1,0
3E5,302.998880 us,1,0,1,0,0,1,1,1,1,1,0
24B,303.998880 us,1,1,0,1,0,0,1,0,0,1,0
04A,304.998960 us,0,1,0,1,0,0,1,0,0,0,0
0A9,305.998880 us,1,0,0,1,0,1,0,1,0,0,0
2E4,306.998960 us,0,0,1,0,0,1,1,1,0,1,0
3E6,307.998880 us,0,1,1,0,0,1,1,1,1,1,0
24B,308.998880 us,1,1,0,1,0,0,1,0,0,1,0
049,309.998960 us,1,0,0,1,0,0,1,0,0,0,0
0A9,310.998880 us,1,0,0,1,0,1,0,1,0,0,0
2E4,311.998880 us,0,0,1,0,0,1,1,1,0,1,0
3E6,312.998800 us,0,1,1,0,0,1,1,1,1,1,0
24A,313.998880 us,0,1,0,1,0,0,1,0,0,1,0
049,314.998880 us,1,0,0,1,0,0,1,0,0,0,0
0A9,315.998880 us,1,0,0,1,0,1,0,1,0,0,0
2E5,316.998800 us,1,0,1,0,0,1,1,1,0,1,0
3E6,317.998880 us,0,1,1,0,0,1,1,1,1,1,0
24A,318.998880 us,0,1,0,1,0,0,1,0,0,1,0
04A,319.998880 us,0,1,0,1,0,0,1,0,0,0,0
0A9,320.998880 us,1,0,0,1,0,1,0,1,0,0,0
2E5,321.998880 us,1,0,1,0,0,1,1,1,0,1,0
3E6,322.998960 us,0,1,1,0,0,1,1,1,1,1,0
24A,323.998960 us,0,1,0,1,0,0,1,0,0,1,0
049,324.998960 us,1,0,0,1,0,0,1,0,0,0,0
0A9,325.998960 us,1,0,0,1,0,1,0,1,0,0,0
2E5,326.998880 us,1,0,1,0,0,1,1,1,0,1,0
3E6,327.998880 us,0,1,1,0,0,1,1,1,1,1,0
24A,328.998960 us,0,1,0,1,0,0,1,0,0,1,0
049,329.998880 us,1,0,0,1,0,0,1,0,0,0,0
0A9,330.998800 us,1,0,0,1,0,1,0,1,0,0,0
2E5,331.998800 us,1,0,1,0,0,1,1,1,0,1,0
3E6,332.998720 us,0,1,1,0,0,1,1,1,1,1,0
24A,333.998720 us,0,1,0,1,0,0,1,0,0,1,0
049,334.998640 us,1,0,0,1,0,0,1,0,0,0,0
0A9,335.998640 us,1,0,0,1,0,1,0,1,0,0,0
2E5,336.998640 us,1,0,1,0,0,1,1,1,0,1,0
3E6,337.998640 us,0,1,1,0,0,1,1,1,1,1,0
24A,338.998640 us,0,1,0,1,0,0,1,0,0,1,0
049,339.998720 us,1,0,0,1,0,0,1,0,0,0,0
0A9,340.998640 us,1,0,0,1,0,1,0,1,0,0,0
2E5,341.998640 us,1,0,1,0,0,1,1,1,0,1,0
3E6,342.998720 us,0,1,1,0,0,1,1,1,1,1,0
24A,343.998800 us,0,1,0,1,0,0,1,0,0,1,0
049,344.998800 us,1,0,0,1,0,0,1,0,0,0,0
0A9,345.998800 us,1,0,0,1,0,1,0,1,0,0,0
2E5,346.998880 us,1,0,1,0,0,1,1,1,0,1,0
3E5,347.998880 us,1,0,1,0,0,1,1,1,1,1,0
24A,348.998960 us,0,1,0,1,0,0,1,0,0,1,0
049,349.998880 us,1,0,0,1,0,0,1,0,0,0,0
0AA,350.998880 us,0,1,0,1,0,1,0,1,0,0,0
2E5,351.998880 us,1,0,1,0,0,1,1,1,0,1,0
3E6,352.998880 us,0,1,1,0,0,1,1,1,1,1,0
24A,353.998960 us,0,1,0,1,0,0,1,0,0,1,0
049,354.998880 us,1,0,0,1,0,0,1,0,0,0,0
0A9,355.998800 us,1,0,0,1,0,1,0,1,0,0,0
2E5,356.998720 us,1,0,1,0,0,1,1,1,0,1,0
3E5,357.998720 us,1,0,1,0,0,1,1,1,1,1,0
24A,358.998720 us,0,1,0,1,0,0,1,0,0,1,0
049,359.998720 us,1,0,0,1,0,0,1,0,0,0,0
0AA,360.998640 us,0,1,0,1,0,1,0,1,0,0,0
2E5,361.998640 us,1,0,1,0,0,1,1,1,0,1,0
3E6,362.998720 us,0,1,1,0,0,1,1,1,1,1,0
24A,363.998720 us,0,1,0,1,0,0,1,0,0,1,0
048,364.998800 us,0,0,0,1,0,0,1,0,0,0,0
0A9,365.998800 us,1,0,0,1,0,1,0,1,0,0,0
2E5,366.998800 us,1,0,1,0,0,1,1,1,0,1,0
3E5,367.998800 us,1,0,1,0,0,1,1,1,1,1,0
249,368.998800 us,1,0,0,1,0,0,1,0,0,1,0
049,369.998720 us,1,0,0,1,0,0,1,0,0,0,0
0AA,370.998720 us,0,1,0,1,0,1,0,1,0,0,0
2E6,371.998560 us,0,1,1,0,0,1,1,1,0,1,0
3E5,372.998480 us,1,0,1,0,0,1,1,1,1,1,0
24A,373.998480 us,0,1,0,1,0,0,1,0,0,1,0
049,374.998400 us,1,0,0,1,0,0,1,0,0,0,0
0A9,375.998400 us,1,0,0,1,0,1,0,1,0,0,0
2E6,376.998400 us,0,1,1,0,0,1,1,1,0,1,0
3E6,377.998400 us,0,1,1,0,0,1,1,1,1,1,0
249,378.998480 us,1,0,0,1,0,0,1,0,0,1,0
049,379.998560 us,1,0,0,1,0,0,1,0,0,0,0
0AA,380.998560 us,0,1,0,1,0,1,0,1,0,0,0
2E6,381.998560 us,0,1,1,0,0,1,1,1,0,1,0
3E5,382.998560 us,1,0,1,0,0,1,1,1,1,1,0
249,383.998640 us,1,0,0,1,0,0,1,0,0,1,0
049,384.998640 us,1,0,0,1,0,0,1,0,0,0,0
0AA,385.998640 us,0,1,0,1,0,1,0,1,0,0,0
2E6,386.998640 us,0,1,1,0,0,1,1,1,0,1,0
3E5,387.998720 us,1,0,1,0,0,1,1,1,1,1,0
249,388.998800 us,1,0,0,1,0,0,1,0,0,1,0
049,389.998800 us,1,0,0,1,0,0,1,0,0,0,0
0AA,390.998800 us,0,1,0,1,0,1,0,1,0,0,0
2E6,391.998800 us,0,1,1,0,0,1,1,1,0,1,0
3E6,392.998800 us,0,1,1,0,0,1,1,1,1,1,0
249,393.998800 us,1,0,0,1,0,0,1,0,0,1,0
049,394.998800 us,1,0,0,1,0,0,1,0,0,0,0
0AA,395.998800 us,0,1,0,1,0,1,0,1,0,0,0
2E6,396.998720 us,0,1,1,0,0,1,1,1,0,1,0
3E5,397.998720 us,1,0,1,0,0,1,1,1,1,1,0
249,398.998640 us,1,0,0,1,0,0,1,0,0,1,0
049,399.998640 us,1,0,0,1,0,0,1,0,0,0,0
0AA,400.998560 us,0,1,0,1,0,1,0,1,0,0,0
2E6,401.998560 us,0,1,1,0,0,1,1,1,0,1,0
3E5,402.998640 us,1,0,1,0,0,1,1,1,1,1,0
249,403.998640 us,1,0,0,1,0,0,1,0,0,1,0
049,404.998640 us,1,0,0,1,0,0,1,0,0,0,0
0AA,405.998720 us,0,1,0,1,0,1,0,1,0,0,0
2E6,406.998640 us,0,1,1,0,0,1,1,1,0,1,0
3E6,407.998640 us,0,1,1,0,0,1,1,1,1,1,0
249,408.998640 us,1,0,0,1,0,0,1,0,0,1,0
049,409.998560 us,1,0,0,1,0,0,1,0,0,0,0
0AA,410.998480 us,0,1,0,1,0,1,0,1,0,0,0
2E6,411.998400 us,0,1,1,0,0,1,1,1,0,1,0
3E5,412.998400 us,1,0,1,0,0,1,1,1,1,1,0
249,413.998400 us,1,0,0,1,0,0,1,0,0,1,0
048,414.998400 us,0,0,0,1,0,0,1,0,0,0,0
0AA,415.998320 us,0,1,0,1,0,1,0,1,0,0,0
2E6,416.998320 us,0,1,1,0,0,1,1,1,0,1,0
3E5,417.998320 us,1,0,1,0,0,1,1,1,1,1,0
249,418.998400 us,1,0,0,1,0,0,1,0,0,1,0
049,419.998400 us,1,0,0,1,0,0,1,0,0,0,0
0AA,420.998400 us,0,1,0,1,0,1,0,1,0,0,0
2E6,421.998480 us,0,1,1,0,0,1,1,1,0,1,0
3E5,422.998480 us,1,0,1,0,0,1,1,1,1,1,0
