My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
05B,60.000080 us,1,1,0,1,1,0,1,0,0,0,0
271,61.000080 us,1,0,0,0,1,1,1,0,0,1,0
3E8,62.000000 us,0,0,0,1,0,1,1,1,1,1,0
2BC,62.999920 us,0,0,1,1,1,1,0,1,0,1,0
08A,63.999840 us,0,1,0,1,0,0,0,1,0,0,0
05B,64.999680 us,1,1,0,1,1,0,1,0,0,0,0
270,65.999760 us,0,0,0,0,1,1,1,0,0,1,0
3E7,66.999600 us,1,1,1,0,0,1,1,1,1,1,0
2BC,67.999680 us,0,0,1,1,1,1,0,1,0,1,0
08A,68.999760 us,0,1,0,1,0,0,0,1,0,0,0
05B,69.999680 us,1,1,0,1,1,0,1,0,0,0,0
270,70.999760 us,0,0,0,0,1,1,1,0,0,1,0
3E7,71.999760 us,1,1,1,0,0,1,1,1,1,1,0
2BC,72.999840 us,0,0,1,1,1,1,0,1,0,1,0
08A,73.999840 us,0,1,0,1,0,0,0,1,0,0,0
05B,74.999840 us,1,1,0,1,1,0,1,0,0,0,0
271,75.999840 us,1,0,0,0,1,1,1,0,0,1,0
3E8,76.999840 us,0,0,0,1,0,1,1,1,1,1,0
2BC,77.999760 us,0,0,1,1,1,1,0,1,0,1,0
08A,78.999680 us,0,1,0,1,0,0,0,1,0,0,0
05B,79.999600 us,1,1,0,1,1,0,1,0,0,0,0
271,80.999600 us,1,0,0,0,1,1,1,0,0,1,0
3E7,81.999520 us,1,1,1,0,0,1,1,1,1,1,0
2BC,82.999600 us,0,0,1,1,1,1,0,1,0,1,0
08A,83.999680 us,0,1,0,1,0,0,0,1,0,0,0
05C,84.999600 us,0,0,1,1,1,0,1,0,0,0,0
270,85.999680 us,0,0,0,0,1,1,1,0,0,1,0
3E7,86.999680 us,1,1,1,0,0,1,1,1,1,1,0
2BC,87.999760 us,0,0,1,1,1,1,0,1,0,1,0
08A,88.999840 us,0,1,0,1,0,0,0,1,0,0,0
05C,89.999840 us,0,0,1,1,1,0,1,0,0,0,0
271,90.999840 us,1,0,0,0,1,1,1,0,0,1,0
3E7,91.999840 us,1,1,1,0,0,1,1,1,1,1,0
2BB,92.999840 us,1,1,0,1,1,1,0,1,0,1,0
08A,93.999920 us,0,1,0,1,0,0,0,1,0,0,0
05B,94.999840 us,1,1,0,1,1,0,1,0,0,0,0
271,95.999840 us,1,0,0,0,1,1,1,0,0,1,0
3E7,96.999840 us,1,1,1,0,0,1,1,1,1,1,0
2BB,97.999840 us,1,1,0,1,1,1,0,1,0,1,0
08A,98.999840 us,0,1,0,1,0,0,0,1,0,0,0
05B,99.999760 us,1,1,0,1,1,0,1,0,0,0,0
271,100.999760 us,1,0,0,0,1,1,1,0,0,1,0
3E7,101.999760 us,1,1,1,0,0,1,1,1,1,1,0
2BB,102.999760 us,1,1,0,1,1,1,0,1,0,1,0
08A,103.999760 us,0,1,0,1,0,0,0,1,0,0,0
05B,104.999680 us,1,1,0,1,1,0,1,0,0,0,0
271,105.999760 us,1,0,0,0,1,1,1,0,0,1,0
3E8,106.999760 us,0,0,0,1,0,1,1,1,1,1,0
2BC,107.999760 us,0,0,1,1,1,1,0,1,0,1,0
08A,108.999760 us,0,1,0,1,0,0,0,1,0,0,0
05C,109.999760 us,0,0,1,1,1,0,1,0,0,0,0
271,110.999760 us,1,0,0,0,1,1,1,0,0,1,0
3E8,111.999760 us,0,0,0,1,0,1,1,1,1,1,0
2BB,112.999680 us,1,1,0,1,1,1,0,1,0,1,0
08A,113.999680 us,0,1,0,1,0,0,0,1,0,0,0
05C,114.999680 us,0,0,1,1,1,0,1,0,0,0,0
271,115.999680 us,1,0,0,0,1,1,1,0,0,1,0
3E8,116.999680 us,0,0,0,1,0,1,1,1,1,1,0
2BB,117.999600 us,1,1,0,1,1,1,0,1,0,1,0
08A,118.999600 us,0,1,0,1,0,0,0,1,0,0,0
05C,119.999600 us,0,0,1,1,1,0,1,0,0,0,0
271,120.999600 us,1,0,0,0,1,1,1,0,0,1,0
3E7,121.999600 us,1,1,1,0,0,1,1,1,1,1,0
2BB,122.999600 us,1,1,0,1,1,1,0,1,0,1,0
08A,123.999600 us,0,1,0,1,0,0,0,1,0,0,0
05C,124.999600 us,0,0,1,1,1,0,1,0,0,0,0
272,125.999600 us,0,1,0,0,1,1,1,0,0,1,0
3E8,126.999680 us,0,0,0,1,0,1,1,1,1,1,0
2BB,127.999680 us,1,1,0,1,1,1,0,1,0,1,0
089,128.999680 us,1,0,0,1,0,0,0,1,0,0,0
05C,129.999680 us,0,0,1,1,1,0,1,0,0,0,0
271,130.999680 us,1,0,0,0,1,1,1,0,0,1,0
3E7,131.999680 us,1,1,1,0,0,1,1,1,1,1,0
2BB,132.999600 us,1,1,0,1,1,1,0,1,0,1,0
089,133.999680 us,1,0,0,1,0,0,0,1,0,0,0
05C,134.999600 us,0,0,1,1,1,0,1,0,0,0,0
271,135.999600 us,1,0,0,0,1,1,1,0,0,1,0
3E8,136.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BB,137.999600 us,1,1,0,1,1,1,0,1,0,1,0
08A,138.999680 us,0,1,0,1,0,0,0,1,0,0,0
05C,139.999600 us,0,0,1,1,1,0,1,0,0,0,0
272,140.999600 us,0,1,0,0,1,1,1,0,0,1,0
3E7,141.999520 us,1,1,1,0,0,1,1,1,1,1,0
2BB,142.999520 us,1,1,0,1,1,1,0,1,0,1,0
089,143.999520 us,1,0,0,1,0,0,0,1,0,0,0
05C,144.999520 us,0,0,1,1,1,0,1,0,0,0,0
271,145.999520 us,1,0,0,0,1,1,1,0,0,1,0
3E7,146.999520 us,1,1,1,0,0,1,1,1,1,1,0
2BB,147.999600 us,1,1,0,1,1,1,0,1,0,1,0
089,148.999600 us,1,0,0,1,0,0,0,1,0,0,0
05C,149.999600 us,0,0,1,1,1,0,1,0,0,0,0
272,150.999600 us,0,1,0,0,1,1,1,0,0,1,0
3E8,151.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BB,152.999520 us,1,1,0,1,1,1,0,1,0,1,0
089,153.999600 us,1,0,0,1,0,0,0,1,0,0,0
05C,154.999520 us,0,0,1,1,1,0,1,0,0,0,0
272,155.999440 us,0,1,0,0,1,1,1,0,0,1,0
3E7,156.999440 us,1,1,1,0,0,1,1,1,1,1,0
2BB,157.999440 us,1,1,0,1,1,1,0,1,0,1,0
089,158.999520 us,1,0,0,1,0,0,0,1,0,0,0
05C,159.999520 us,0,0,1,1,1,0,1,0,0,0,0
272,160.999600 us,0,1,0,0,1,1,1,0,0,1,0
3E8,161.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BA,162.999600 us,0,1,0,1,1,1,0,1,0,1,0
089,163.999680 us,1,0,0,1,0,0,0,1,0,0,0
05C,164.999600 us,0,0,1,1,1,0,1,0,0,0,0
272,165.999600 us,0,1,0,0,1,1,1,0,0,1,0
3E8,166.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BA,167.999520 us,0,1,0,1,1,1,0,1,0,1,0
089,168.999520 us,1,0,0,1,0,0,0,1,0,0,0
05C,169.999520 us,0,0,1,1,1,0,1,0,0,0,0
272,170.999520 us,0,1,0,0,1,1,1,0,0,1,0
3E7,171.999520 us,1,1,1,0,0,1,1,1,1,1,0
2BA,172.999520 us,0,1,0,1,1,1,0,1,0,1,0
089,173.999600 us,1,0,0,1,0,0,0,1,0,0,0
05C,174.999600 us,0,0,1,1,1,0,1,0,0,0,0
272,175.999520 us,0,1,0,0,1,1,1,0,0,1,0
3E8,176.999520 us,0,0,0,1,0,1,1,1,1,1,0
2BA,177.999440 us,0,1,0,1,1,1,0,1,0,1,0
089,178.999440 us,1,0,0,1,0,0,0,1,0,0,0
05C,179.999360 us,0,0,1,1,1,0,1,0,0,0,0
272,180.999360 us,0,1,0,0,1,1,1,0,0,1,0
3E7,181.999280 us,1,1,1,0,0,1,1,1,1,1,0
2BA,182.999280 us,0,1,0,1,1,1,0,1,0,1,0
089,183.999360 us,1,0,0,1,0,0,0,1,0,0,0
05D,184.999280 us,1,0,1,1,1,0,1,0,0,0,0
272,185.999360 us,0,1,0,0,1,1,1,0,0,1,0
3E8,186.999360 us,0,0,0,1,0,1,1,1,1,1,0
2BA,187.999360 us,0,1,0,1,1,1,0,1,0,1,0
089,188.999440 us,1,0,0,1,0,0,0,1,0,0,0
05C,189.999520 us,0,0,1,1,1,0,1,0,0,0,0
272,190.999520 us,0,1,0,0,1,1,1,0,0,1,0
3E8,191.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BA,192.999600 us,0,1,0,1,1,1,0,1,0,1,0
089,193.999680 us,1,0,0,1,0,0,0,1,0,0,0
05D,194.999600 us,1,0,1,1,1,0,1,0,0,0,0
273,195.999600 us,1,1,0,0,1,1,1,0,0,1,0
3E8,196.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BA,197.999520 us,0,1,0,1,1,1,0,1,0,1,0
089,198.999520 us,1,0,0,1,0,0,0,1,0,0,0
05D,199.999360 us,1,0,1,1,1,0,1,0,0,0,0
272,200.999360 us,0,1,0,0,1,1,1,0,0,1,0
3E8,201.999360 us,0,0,0,1,0,1,1,1,1,1,0
2BA,202.999280 us,0,1,0,1,1,1,0,1,0,1,0
089,203.999360 us,1,0,0,1,0,0,0,1,0,0,0
05D,204.999360 us,1,0,1,1,1,0,1,0,0,0,0
272,205.999440 us,0,1,0,0,1,1,1,0,0,1,0
3E8,206.999440 us,0,0,0,1,0,1,1,1,1,1,0
2BA,207.999440 us,0,1,0,1,1,1,0,1,0,1,0
089,208.999440 us,1,0,0,1,0,0,0,1,0,0,0
05C,209.999440 us,0,0,1,1,1,0,1,0,0,0,0
273,210.999360 us,1,1,0,0,1,1,1,0,0,1,0
3E8,211.999440 us,0,0,0,1,0,1,1,1,1,1,0
2BA,212.999360 us,0,1,0,1,1,1,0,1,0,1,0
089,213.999360 us,1,0,0,1,0,0,0,1,0,0,0
05C,214.999280 us,0,0,1,1,1,0,1,0,0,0,0
272,215.999280 us,0,1,0,0,1,1,1,0,0,1,0
3E7,216.999280 us,1,1,1,0,0,1,1,1,1,1,0
2BA,217.999360 us,0,1,0,1,1,1,0,1,0,1,0
088,218.999360 us,0,0,0,1,0,0,0,1,0,0,0
05C,219.999280 us,0,0,1,1,1,0,1,0,0,0,0
273,220.999280 us,1,1,0,0,1,1,1,0,0,1,0
3E7,221.999280 us,1,1,1,0,0,1,1,1,1,1,0
2BA,222.999280 us,0,1,0,1,1,1,0,1,0,1,0
088,223.999360 us,0,0,0,1,0,0,0,1,0,0,0
05C,224.999360 us,0,0,1,1,1,0,1,0,0,0,0
273,225.999360 us,1,1,0,0,1,1,1,0,0,1,0
3E7,226.999360 us,1,1,1,0,0,1,1,1,1,1,0
2BA,227.999440 us,0,1,0,1,1,1,0,1,0,1,0
088,228.999520 us,0,0,0,1,0,0,0,1,0,0,0
05D,229.999440 us,1,0,1,1,1,0,1,0,0,0,0
273,230.999520 us,1,1,0,0,1,1,1,0,0,1,0
3E8,231.999600 us,0,0,0,1,0,1,1,1,1,1,0
2BA,232.999520 us,0,1,0,1,1,1,0,1,0,1,0
088,233.999600 us,0,0,0,1,0,0,0,1,0,0,0
05C,234.999440 us,0,0,1,1,1,0,1,0,0,0,0
273,235.999360 us,1,1,0,0,1,1,1,0,0,1,0
3E8,236.999360 us,0,0,0,1,0,1,1,1,1,1,0
2B9,237.999280 us,1,0,0,1,1,1,0,1,0,1,0
088,238.999280 us,0,0,0,1,0,0,0,1,0,0,0
05D,239.999200 us,1,0,1,1,1,0,1,0,0,0,0
273,240.999200 us,1,1,0,0,1,1,1,0,0,1,0
3E8,241.999280 us,0,0,0,1,0,1,1,1,1,1,0
2B9,242.999200 us,1,0,0,1,1,1,0,1,0,1,0
089,243.999200 us,1,0,0,1,0,0,0,1,0,0,0
05D,244.999120 us,1,0,1,1,1,0,1,0,0,0,0
273,245.999040 us,1,1,0,0,1,1,1,0,0,1,0
3E8,246.999040 us,0,0,0,1,0,1,1,1,1,1,0
2BA,247.999040 us,0,1,0,1,1,1,0,1,0,1,0
088,248.999120 us,0,0,0,1,0,0,0,1,0,0,0
05D,249.999120 us,1,0,1,1,1,0,1,0,0,0,0
273,250.999200 us,1,1,0,0,1,1,1,0,0,1,0
3E8,251.999280 us,0,0,0,1,0,1,1,1,1,1,0
2B9,252.999280 us,1,0,0,1,1,1,0,1,0,1,0
088,253.999440 us,0,0,0,1,0,0,0,1,0,0,0
05D,254.999280 us,1,0,1,1,1,0,1,0,0,0,0
273,255.999360 us,1,1,0,0,1,1,1,0,0,1,0
3E8,256.999360 us,0,0,0,1,0,1,1,1,1,1,0
2B9,257.999280 us,1,0,0,1,1,1,0,1,0,1,0
088,258.999440 us,0,0,0,1,0,0,0,1,0,0,0
05D,259.999360 us,1,0,1,1,1,0,1,0,0,0,0
273,260.999440 us,1,1,0,0,1,1,1,0,0,1,0
3E8,261.999520 us,0,0,0,1,0,1,1,1,1,1,0
2B9,262.999440 us,1,0,0,1,1,1,0,1,0,1,0
088,263.999520 us,0,0,0,1,0,0,0,1,0,0,0
05D,264.999360 us,1,0,1,1,1,0,1,0,0,0,0
274,265.999360 us,0,0,1,0,1,1,1,0,0,1,0
3E8,266.999360 us,0,0,0,1,0,1,1,1,1,1,0
2B9,267.999280 us,1,0,0,1,1,1,0,1,0,1,0
088,268.999360 us,0,0,0,1,0,0,0,1,0,0,0
05D,269.999200 us,1,0,1,1,1,0,1,0,0,0,0
274,270.999280 us,0,0,1,0,1,1,1,0,0,1,0
3E8,271.999280 us,0,0,0,1,0,1,1,1,1,1,0
2B9,272.999200 us,1,0,0,1,1,1,0,1,0,1,0
088,273.999280 us,0,0,0,1,0,0,0,1,0,0,0
05D,274.999200 us,1,0,1,1,1,0,1,0,0,0,0
274,275.999200 us,0,0,1,0,1,1,1,0,0,1,0
3E7,276.999120 us,1,1,1,0,0,1,1,1,1,1,0
2B8,277.999200 us,0,0,0,1,1,1,0,1,0,1,0
087,278.999120 us,1,1,1,0,0,0,0,1,0,0,0
05D,279.999120 us,1,0,1,1,1,0,1,0,0,0,0
274,280.999200 us,0,0,1,0,1,1,1,0,0,1,0
3E8,281.999200 us,0,0,0,1,0,1,1,1,1,1,0
2B9,282.999200 us,1,0,0,1,1,1,0,1,0,1,0
087,283.999200 us,1,1,1,0,0,0,0,1,0,0,0
05D,284.999200 us,1,0,1,1,1,0,1,0,0,0,0
274,285.999280 us,0,0,1,0,1,1,1,0,0,1,0
3E8,286.999280 us,0,0,0,1,0,1,1,1,1,1,0
2B8,287.999360 us,0,0,0,1,1,1,0,1,0,1,0
087,288.999280 us,1,1,1,0,0,0,0,1,0,0,0
05D,289.999200 us,1,0,1,1,1,0,1,0,0,0,0
274,290.999200 us,0,0,1,0,1,1,1,0,0,1,0
3E8,291.999120 us,0,0,0,1,0,1,1,1,1,1,0
2B9,292.999040 us,1,0,0,1,1,1,0,1,0,1,0
088,293.999040 us,0,0,0,1,0,0,0,1,0,0,0
05D,294.998960 us,1,0,1,1,1,0,1,0,0,0,0
274,295.999040 us,0,0,1,0,1,1,1,0,0,1,0
3E8,296.999120 us,0,0,0,1,0,1,1,1,1,1,0
2B8,297.999120 us,0,0,0,1,1,1,0,1,0,1,0
088,298.999200 us,0,0,0,1,0,0,0,1,0,0,0
05D,299.999120 us,1,0,1,1,1,0,1,0,0,0,0
274,300.999200 us,0,0,1,0,1,1,1,0,0,1,0
3E8,301.999200 us,0,0,0,1,0,1,1,1,1,1,0
2B8,302.999120 us,0,0,0,1,1,1,0,1,0,1,0
088,303.999120 us,0,0,0,1,0,0,0,1,0,0,0
05D,304.999040 us,1,0,1,1,1,0,1,0,0,0,0
274,305.999040 us,0,0,1,0,1,1,1,0,0,1,0
3E8,306.999040 us,0,0,0,1,0,1,1,1,1,1,0
2B9,307.999040 us,1,0,0,1,1,1,0,1,0,1,0
088,308.999120 us,0,0,0,1,0,0,0,1,0,0,0
05D,309.999040 us,1,0,1,1,1,0,1,0,0,0,0
274,310.999040 us,0,0,1,0,1,1,1,0,0,1,0
3E8,311.999040 us,0,0,0,1,0,1,1,1,1,1,0
2B9,312.999040 us,1,0,0,1,1,1,0,1,0,1,0
087,313.999040 us,1,1,1,0,0,0,0,1,0,0,0
05D,314.999120 us,1,0,1,1,1,0,1,0,0,0,0
275,315.999120 us,1,0,1,0,1,1,1,0,0,1,0
3E8,316.999200 us,0,0,0,1,0,1,1,1,1,1,0
2B8,317.999120 us,0,0,0,1,1,1,0,1,0,1,0
087,318.999120 us,1,1,1,0,0,0,0,1,0,0,0
05D,319.999040 us,1,0,1,1,1,0,1,0,0,0,0
275,320.999040 us,1,0,1,0,1,1,1,0,0,1,0
3E7,321.998960 us,1,1,1,0,0,1,1,1,1,1,0
2B8,322.998960 us,0,0,0,1,1,1,0,1,0,1,0
087,323.998960 us,1,1,1,0,0,0,0,1,0,0,0
05D,324.998960 us,1,0,1,1,1,0,1,0,0,0,0
275,325.998960 us,1,0,1,0,1,1,1,0,0,1,0
3E8,326.999040 us,0,0,0,1,0,1,1,1,1,1,0
2B8,327.999120 us,0,0,0,1,1,1,0,1,0,1,0
088,328.999200 us,0,0,0,1,0,0,0,1,0,0,0
05E,329.999120 us,0,1,1,1,1,0,1,0,0,0,0
274,330.999200 us,0,0,1,0,1,1,1,0,0,1,0
3E8,331.999280 us,0,0,0,1,0,1,1,1,1,1,0
2B8,332.999280 us,0,0,0,1,1,1,0,1,0,1,0
088,333.999360 us,0,0,0,1,0,0,0,1,0,0,0
05E,334.999280 us,0,1,1,1,1,0,1,0,0,0,0
275,335.999200 us,1,0,1,0,1,1,1,0,0,1,0
3E8,336.999200 us,0,0,0,1,0,1,1,1,1,1,0
2B8,337.999120 us,0,0,0,1,1,1,0,1,0,1,0
087,338.999040 us,1,1,1,0,0,0,0,1,0,0,0
05E,339.998960 us,0,1,1,1,1,0,1,0,0,0,0
275,340.998960 us,1,0,1,0,1,1,1,0,0,1,0
3E8,341.998880 us,0,0,0,1,0,1,1,1,1,1,0
2B8,342.998800 us,0,0,0,1,1,1,0,1,0,1,0
087,343.998800 us,1,1,1,0,0,0,0,1,0,0,0
05E,344.998720 us,0,1,1,1,1,0,1,0,0,0,0
275,345.998720 us,1,0,1,0,1,1,1,0,0,1,0
3E8,346.998800 us,0,0,0,1,0,1,1,1,1,1,0
2B8,347.998800 us,0,0,0,1,1,1,0,1,0,1,0
087,348.998800 us,1,1,1,0,0,0,0,1,0,0,0
05D,349.998880 us,1,0,1,1,1,0,1,0,0,0,0
275,350.998960 us,1,0,1,0,1,1,1,0,0,1,0
3E8,351.999040 us,0,0,0,1,0,1,1,1,1,1,0
2B8,352.999040 us,0,0,0,1,1,1,0,1,0,1,0
087,353.999040 us,1,1,1,0,0,0,0,1,0,0,0
05E,354.999040 us,0,1,1,1,1,0,1,0,0,0,0
275,355.998960 us,1,0,1,0,1,1,1,0,0,1,0
3E8,356.998960 us,0,0,0,1,0,1,1,1,1,1,0
2B8,357.998880 us,0,0,0,1,1,1,0,1,0,1,0
087,358.998800 us,1,1,1,0,0,0,0,1,0,0,0
05E,359.998800 us,0,1,1,1,1,0,1,0,0,0,0
275,360.998720 us,1,0,1,0,1,1,1,0,0,1,0
3E8,361.998800 us,0,0,0,1,0,1,1,1,1,1,0
2B7,362.998720 us,1,1,1,0,1,1,0,1,0,1,0
087,363.998800 us,1,1,1,0,0,0,0,1,0,0,0
05E,364.998880 us,0,1,1,1,1,0,1,0,0,0,0
275,365.998880 us,1,0,1,0,1,1,1,0,0,1,0
3E8,366.998960 us,0,0,0,1,0,1,1,1,1,1,0
2B8,367.999040 us,0,0,0,1,1,1,0,1,0,1,0
087,368.999040 us,1,1,1,0,0,0,0,1,0,0,0
05E,369.999040 us,0,1,1,1,1,0,1,0,0,0,0
275,370.999040 us,1,0,1,0,1,1,1,0,0,1,0
3E8,371.999120 us,0,0,0,1,0,1,1,1,1,1,0
2B8,372.999120 us,0,0,0,1,1,1,0,1,0,1,0
087,373.999120 us,1,1,1,0,0,0,0,1,0,0,0
05E,374.999120 us,0,1,1,1,1,0,1,0,0,0,0
275,375.999040 us,1,0,1,0,1,1,1,0,0,1,0
3E8,376.999040 us,0,0,0,1,0,1,1,1,1,1,0
2B7,377.998960 us,1,1,1,0,1,1,0,1,0,1,0
087,378.998960 us,1,1,1,0,0,0,0,1,0,0,0
05E,379.998880 us,0,1,1,1,1,0,1,0,0,0,0
275,380.998880 us,1,0,1,0,1,1,1,0,0,1,0
3E8,381.998880 us,0,0,0,1,0,1,1,1,1,1,0
2B7,382.998800 us,1,1,1,0,1,1,0,1,0,1,0
087,383.998800 us,1,1,1,0,0,0,0,1,0,0,0
05E,384.998800 us,0,1,1,1,1,0,1,0,0,0,0
275,385.998800 us,1,0,1,0,1,1,1,0,0,1,0
3E8,386.998800 us,0,0,0,1,0,1,1,1,1,1,0
2B7,387.998720 us,1,1,1,0,1,1,0,1,0,1,0
087,388.998720 us,1,1,1,0,0,0,0,1,0,0,0
05E,389.998640 us,0,1,1,1,1,0,1,0,0,0,0
275,390.998560 us,1,0,1,0,1,1,1,0,0,1,0
3E8,391.998640 us,0,0,0,1,0,1,1,1,1,1,0
2B7,392.998560 us,1,1,1,0,1,1,0,1,0,1,0
087,393.998720 us,1,1,1,0,0,0,0,1,0,0,0
05E,394.998720 us,0,1,1,1,1,0,1,0,0,0,0
275,395.998800 us,1,0,1,0,1,1,1,0,0,1,0
3E8,396.998880 us,0,0,0,1,0,1,1,1,1,1,0
2B7,397.998800 us,1,1,1,0,1,1,0,1,0,1,0
087,398.998960 us,1,1,1,0,0,0,0,1,0,0,0
05E,399.998960 us,0,1,1,1,1,0,1,0,0,0,0
276,400.998960 us,0,1,1,0,1,1,1,0,0,1,0
3E8,401.999040 us,0,0,0,1,0,1,1,1,1,1,0
2B6,402.999040 us,0,1,1,0,1,1,0,1,0,1,0
087,403.999040 us,1,1,1,0,0,0,0,1,0,0,0
05E,404.998960 us,0,1,1,1,1,0,1,0,0,0,0
276,405.998960 us,0,1,1,0,1,1,1,0,0,1,0
3E8,406.998960 us,0,0,0,1,0,1,1,1,1,1,0
2B7,407.998960 us,1,1,1,0,1,1,0,1,0,1,0
086,408.999040 us,0,1,1,0,0,0,0,1,0,0,0
05E,409.998960 us,0,1,1,1,1,0,1,0,0,0,0
276,410.998960 us,0,1,1,0,1,1,1,0,0,1,0
3E8,411.998960 us,0,0,0,1,0,1,1,1,1,1,0
2B7,412.998880 us,1,1,1,0,1,1,0,1,0,1,0
086,413.998960 us,0,1,1,0,0,0,0,1,0,0,0
05F,414.998800 us,1,1,1,1,1,0,1,0,0,0,0
276,415.998800 us,0,1,1,0,1,1,1,0,0,1,0
3E8,416.998800 us,0,0,0,1,0,1,1,1,1,1,0
2B7,417.998720 us,1,1,1,0,1,1,0,1,0,1,0
086,418.998800 us,0,1,1,0,0,0,0,1,0,0,0
05F,419.998800 us,1,1,1,1,1,0,1,0,0,0,0
276,420.998800 us,0,1,1,0,1,1,1,0,0,1,0
3E8,421.998880 us,0,0,0,1,0,1,1,1,1,1,0
2B6,422.998800 us,0,1,1,0,1,1,0,1,0,1,0
086,423.998880 us,0,1,1,0,0,0,0,1,0,0,0
05E,424.998800 us,0,1,1,1,1,0,1,0,0,0,0
276,425.998720 us,0,1,1,0,1,1,1,0,0,1,0
3E8,426.998640 us,0,0,0,1,0,1,1,1,1,1,0
2B7,427.998560 us,1,1,1,0,1,1,0,1,0,1,0
