My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
198,28.999600 us,0,0,0,1,1,0,0,1,1,0,0
05C,29.999600 us,0,0,1,1,1,0,1,0,0,0,0
02A,30.999600 us,0,1,0,1,0,1,0,0,0,0,0
11F,31.999600 us,1,1,1,1,1,0,0,0,1,0,0
2A5,32.999600 us,1,0,1,0,0,1,0,1,0,1,0
3C3,33.999600 us,1,1,0,0,0,0,1,1,1,1,0
3C5,34.999680 us,1,0,1,0,0,0,1,1,1,1,0
2AB,35.999760 us,1,1,0,1,0,1,0,1,0,1,0
125,36.999760 us,1,0,1,0,0,1,0,0,1,0,0
02B,37.999760 us,1,1,0,1,0,1,0,0,0,0,0
05A,38.999760 us,0,1,0,1,1,0,1,0,0,0,0
193,39.999760 us,1,1,0,0,1,0,0,1,1,0,0
313,40.999760 us,1,1,0,0,1,0,0,0,1,1,0
3E6,41.999680 us,0,1,1,0,0,1,1,1,1,1,0
387,42.999680 us,1,1,1,0,0,0,0,1,1,1,0
233,43.999600 us,1,1,0,0,1,1,0,0,0,1,0
0BE,44.999520 us,0,1,1,1,1,1,0,1,0,0,0
016,45.999440 us,0,1,1,0,1,0,0,0,0,0,0
0A4,46.999440 us,0,0,1,0,0,1,0,1,0,0,0
20F,47.999360 us,1,1,1,1,0,0,0,0,0,1,0
370,48.999360 us,0,0,0,0,1,1,1,0,1,1,0
3EA,49.999360 us,0,1,0,1,0,1,1,1,1,1,0
330,50.999360 us,0,0,0,0,1,1,0,0,1,1,0
1B6,51.999360 us,0,1,1,0,1,1,0,1,1,0,0
06D,52.999360 us,1,0,1,1,0,1,1,0,0,0,0
022,53.999360 us,0,1,0,0,0,1,0,0,0,0,0
105,54.999360 us,1,0,1,0,0,0,0,0,1,0,0
288,55.999360 us,0,0,0,1,0,0,0,1,0,1,0
3B5,56.999280 us,1,0,1,0,1,1,0,1,1,1,0
3D0,57.999360 us,0,0,0,0,1,0,1,1,1,1,0
2C7,58.999280 us,1,1,1,0,0,0,1,1,0,1,0
141,59.999360 us,1,0,0,0,0,0,1,0,1,0,0
034,60.999360 us,0,0,1,0,1,1,0,0,0,0,0
04B,61.999440 us,1,1,0,1,0,0,1,0,0,0,0
175,62.999440 us,1,0,1,0,1,1,1,0,1,0,0
2F9,63.999600 us,1,0,0,1,1,1,1,1,0,1,0
3E0,64.999680 us,0,0,0,0,0,1,1,1,1,1,0
399,65.999680 us,1,0,0,1,1,0,0,1,1,1,0
251,66.999760 us,1,0,0,0,1,0,1,0,0,1,0
0D6,67.999680 us,0,1,1,0,1,0,1,1,0,0,0
019,68.999760 us,1,0,0,1,1,0,0,0,0,0,0
08F,69.999680 us,1,1,1,1,0,0,0,1,0,0,0
1EF,70.999600 us,1,1,1,1,0,1,1,1,1,0,0
35B,71.999520 us,1,1,0,1,1,0,1,0,1,1,0
3EC,72.999520 us,0,0,1,1,0,1,1,1,1,1,0
348,73.999440 us,0,0,0,1,0,0,1,0,1,1,0
1D5,74.999360 us,1,0,1,0,1,0,1,1,1,0,0
07E,75.999360 us,0,1,1,1,1,1,1,0,0,0,0
01C,76.999360 us,0,0,1,1,1,0,0,0,0,0,0
0EB,77.999280 us,1,1,0,1,0,1,1,1,0,0,0
26B,78.999360 us,1,1,0,1,0,1,1,0,0,1,0
3A7,79.999360 us,1,1,1,0,0,1,0,1,1,1,0
3D9,80.999360 us,1,0,0,1,1,0,1,1,1,1,0
2E3,81.999440 us,1,1,0,0,0,1,1,1,0,1,0
15D,82.999440 us,1,0,1,1,1,0,1,0,1,0,0
040,83.999520 us,0,0,0,0,0,0,1,0,0,0,0
03E,84.999440 us,0,1,1,1,1,1,0,0,0,0,0
159,85.999440 us,1,0,0,1,1,0,1,0,1,0,0
2DF,86.999280 us,1,1,1,1,1,0,1,1,0,1,0
3D8,87.999280 us,0,0,0,1,1,0,1,1,1,1,0
3AA,88.999200 us,0,1,0,1,0,1,0,1,1,1,0
26F,89.999120 us,1,1,1,1,0,1,1,0,0,1,0
0EF,90.999040 us,1,1,1,1,0,1,1,1,0,0,0
01D,91.999120 us,1,0,1,1,1,0,0,0,0,0,0
07C,92.999040 us,0,0,1,1,1,1,1,0,0,0,0
1D0,93.999120 us,0,0,0,0,1,0,1,1,1,0,0
345,94.999120 us,1,0,1,0,0,0,1,0,1,1,0
3EC,95.999200 us,0,0,1,1,0,1,1,1,1,1,0
35E,96.999200 us,0,1,1,1,1,0,1,0,1,1,0
1F3,97.999280 us,1,1,0,0,1,1,1,1,1,0,0
092,98.999360 us,0,1,0,0,1,0,0,1,0,0,0
019,99.999440 us,1,0,0,1,1,0,0,0,0,0,0
0D3,100.999440 us,1,1,0,0,1,0,1,1,0,0,0
24D,101.999520 us,1,0,1,1,0,0,1,0,0,1,0
396,102.999600 us,0,1,1,0,1,0,0,1,1,1,0
3E1,103.999600 us,1,0,0,0,0,1,1,1,1,1,0
2FD,104.999600 us,1,0,1,1,1,1,1,1,0,1,0
17A,105.999680 us,0,1,0,1,1,1,1,0,1,0,0
04D,106.999680 us,1,0,1,1,0,0,1,0,0,0,0
033,107.999600 us,1,1,0,0,1,1,0,0,0,0,0
13C,108.999520 us,0,0,1,1,1,1,0,0,1,0,0
2C3,109.999440 us,1,1,0,0,0,0,1,1,0,1,0
3CE,110.999280 us,0,1,1,1,0,0,1,1,1,1,0
3B7,111.999120 us,1,1,1,0,1,1,0,1,1,1,0
28D,112.999040 us,1,0,1,1,0,0,0,1,0,1,0
109,113.999040 us,1,0,0,1,0,0,0,0,1,0,0
023,114.998960 us,1,1,0,0,0,1,0,0,0,0,0
06A,115.998960 us,0,1,0,1,0,1,1,0,0,0,0
1B2,116.999040 us,0,1,0,0,1,1,0,1,1,0,0
32D,117.999040 us,1,0,1,1,0,1,0,0,1,1,0
3E9,118.999120 us,1,0,0,1,0,1,1,1,1,1,0
373,119.999200 us,1,1,0,0,1,1,1,0,1,1,0
213,120.999280 us,1,1,0,0,1,0,0,0,0,1,0
0A8,121.999360 us,0,0,0,1,0,1,0,1,0,0,0
017,122.999360 us,1,1,1,0,1,0,0,0,0,0,0
0BB,123.999360 us,1,1,0,1,1,1,0,1,0,0,0
22E,124.999440 us,0,1,1,1,0,1,0,0,0,1,0
384,125.999520 us,0,0,1,0,0,0,0,1,1,1,0
3E6,126.999440 us,0,1,1,0,0,1,1,1,1,1,0
317,127.999440 us,1,1,1,0,1,0,0,0,1,1,0
197,128.999360 us,1,1,1,0,1,0,0,1,1,0,0
05B,129.999360 us,1,1,0,1,1,0,1,0,0,0,0
02A,130.999440 us,0,1,0,1,0,1,0,0,0,0,0
120,131.999360 us,0,0,0,0,0,1,0,0,1,0,0
2A6,132.999360 us,0,1,1,0,0,1,0,1,0,1,0
3C3,133.999360 us,1,1,0,0,0,0,1,1,1,1,0
3C5,134.999360 us,1,0,1,0,0,0,1,1,1,1,0
2AA,135.999360 us,0,1,0,1,0,1,0,1,0,1,0
124,136.999360 us,0,0,1,0,0,1,0,0,1,0,0
02B,137.999360 us,1,1,0,1,0,1,0,0,0,0,0
05A,138.999360 us,0,1,0,1,1,0,1,0,0,0,0
193,139.999360 us,1,1,0,0,1,0,0,1,1,0,0
314,140.999360 us,0,0,1,0,1,0,0,0,1,1,0
3E6,141.999280 us,0,1,1,0,0,1,1,1,1,1,0
386,142.999280 us,0,1,1,0,0,0,0,1,1,1,0
232,143.999200 us,0,1,0,0,1,1,0,0,0,1,0
0BE,144.999120 us,0,1,1,1,1,1,0,1,0,0,0
017,145.999120 us,1,1,1,0,1,0,0,0,0,0,0
0A5,146.999040 us,1,0,1,0,0,1,0,1,0,0,0
210,147.999120 us,0,0,0,0,1,0,0,0,0,1,0
370,148.999040 us,0,0,0,0,1,1,1,0,1,1,0
3EA,149.999040 us,0,1,0,1,0,1,1,1,1,1,0
330,150.999120 us,0,0,0,0,1,1,0,0,1,1,0
1B6,151.999040 us,0,1,1,0,1,1,0,1,1,0,0
06C,152.999120 us,0,0,1,1,0,1,1,0,0,0,0
022,153.999200 us,0,1,0,0,0,1,0,0,0,0,0
106,154.999200 us,0,1,1,0,0,0,0,0,1,0,0
289,155.999200 us,1,0,0,1,0,0,0,1,0,1,0
3B5,156.999200 us,1,0,1,0,1,1,0,1,1,1,0
3D0,157.999200 us,0,0,0,0,1,0,1,1,1,1,0
2C7,158.999200 us,1,1,1,0,0,0,1,1,0,1,0
140,159.999280 us,0,0,0,0,0,0,1,0,1,0,0
034,160.999200 us,0,0,1,0,1,1,0,0,0,0,0
04B,161.999200 us,1,1,0,1,0,0,1,0,0,0,0
176,162.999200 us,0,1,1,0,1,1,1,0,1,0,0
2FA,163.999280 us,0,1,0,1,1,1,1,1,0,1,0
3E0,164.999360 us,0,0,0,0,0,1,1,1,1,1,0
398,165.999360 us,0,0,0,1,1,0,0,1,1,1,0
250,166.999440 us,0,0,0,0,1,0,1,0,0,1,0
0D5,167.999440 us,1,0,1,0,1,0,1,1,0,0,0
019,168.999440 us,1,0,0,1,1,0,0,0,0,0,0
090,169.999440 us,0,0,0,0,1,0,0,1,0,0,0
1F0,170.999360 us,0,0,0,0,1,1,1,1,1,0,0
35B,171.999280 us,1,1,0,1,1,0,1,0,1,1,0
3EC,172.999200 us,0,0,1,1,0,1,1,1,1,1,0
348,173.999200 us,0,0,0,1,0,0,1,0,1,1,0
1D4,174.999120 us,0,0,1,0,1,0,1,1,1,0,0
07E,175.999120 us,0,1,1,1,1,1,1,0,0,0,0
01C,176.999200 us,0,0,1,1,1,0,0,0,0,0,0
0EC,177.999200 us,0,0,1,1,0,1,1,1,0,0,0
26B,178.999120 us,1,1,0,1,0,1,1,0,0,1,0
3A7,179.999120 us,1,1,1,0,0,1,0,1,1,1,0
3D9,180.999120 us,1,0,0,1,1,0,1,1,1,1,0
2E2,181.999120 us,0,1,0,0,0,1,1,1,0,1,0
15C,182.999120 us,0,0,1,1,1,0,1,0,1,0,0
03F,183.999120 us,1,1,1,1,1,1,0,0,0,0,0
03E,184.999120 us,0,1,1,1,1,1,0,0,0,0,0
159,185.999120 us,1,0,0,1,1,0,1,0,1,0,0
2DF,186.999040 us,1,1,1,1,1,0,1,1,0,1,0
3D8,187.999040 us,0,0,0,1,1,0,1,1,1,1,0
3A9,188.999040 us,1,0,0,1,0,1,0,1,1,1,0
26F,189.999040 us,1,1,1,1,0,1,1,0,0,1,0
0EF,190.999040 us,1,1,1,1,0,1,1,1,0,0,0
01D,191.999040 us,1,0,1,1,1,0,0,0,0,0,0
07C,192.999040 us,0,0,1,1,1,1,1,0,0,0,0
1D1,193.999040 us,1,0,0,0,1,0,1,1,1,0,0
345,194.999040 us,1,0,1,0,0,0,1,0,1,1,0
3EC,195.999120 us,0,0,1,1,0,1,1,1,1,1,0
35E,196.999120 us,0,1,1,1,1,0,1,0,1,1,0
1F3,197.999120 us,1,1,0,0,1,1,1,1,1,0,0
092,198.999120 us,0,1,0,0,1,0,0,1,0,0,0
018,199.999120 us,0,0,0,1,1,0,0,0,0,0,0
0D3,200.998960 us,1,1,0,0,1,0,1,1,0,0,0
24D,201.999040 us,1,0,1,1,0,0,1,0,0,1,0
396,202.998960 us,0,1,1,0,1,0,0,1,1,1,0
3E1,203.999040 us,1,0,0,0,0,1,1,1,1,1,0
2FD,204.998960 us,1,0,1,1,1,1,1,1,0,1,0
17A,205.999040 us,0,1,0,1,1,1,1,0,1,0,0
04C,206.999120 us,0,0,1,1,0,0,1,0,0,0,0
033,207.999040 us,1,1,0,0,1,1,0,0,0,0,0
13D,208.999120 us,1,0,1,1,1,1,0,0,1,0,0
2C3,209.999200 us,1,1,0,0,0,0,1,1,0,1,0
3CF,210.999200 us,1,1,1,1,0,0,1,1,1,1,0
3B6,211.999200 us,0,1,1,0,1,1,0,1,1,1,0
28C,212.999200 us,0,0,1,1,0,0,0,1,0,1,0
109,213.999200 us,1,0,0,1,0,0,0,0,1,0,0
023,214.999120 us,1,1,0,0,0,1,0,0,0,0,0
06B,215.999040 us,1,1,0,1,0,1,1,0,0,0,0
1B3,216.998960 us,1,1,0,0,1,1,0,1,1,0,0
32D,217.998960 us,1,0,1,1,0,1,0,0,1,1,0
3EA,218.998880 us,0,1,0,1,0,1,1,1,1,1,0
373,219.998800 us,1,1,0,0,1,1,1,0,1,1,0
212,220.998880 us,0,1,0,0,1,0,0,0,0,1,0
0A7,221.998800 us,1,1,1,0,0,1,0,1,0,0,0
017,222.998800 us,1,1,1,0,1,0,0,0,0,0,0
0BB,223.998800 us,1,1,0,1,1,1,0,1,0,0,0
22F,224.998800 us,1,1,1,1,0,1,0,0,0,1,0
384,225.998960 us,0,0,1,0,0,0,0,1,1,1,0
3E6,226.998960 us,0,1,1,0,0,1,1,1,1,1,0
317,227.999040 us,1,1,1,0,1,0,0,0,1,1,0
197,228.999120 us,1,1,1,0,1,0,0,1,1,0,0
05B,229.999200 us,1,1,0,1,1,0,1,0,0,0,0
02A,230.999200 us,0,1,0,1,0,1,0,0,0,0,0
121,231.999200 us,1,0,0,0,0,1,0,0,1,0,0
2A7,232.999040 us,1,1,1,0,0,1,0,1,0,1,0
3C3,233.999040 us,1,1,0,0,0,0,1,1,1,1,0
3C4,234.998960 us,0,0,1,0,0,0,1,1,1,1,0
2AA,235.998880 us,0,1,0,1,0,1,0,1,0,1,0
124,236.998800 us,0,0,1,0,0,1,0,0,1,0,0
02B,237.998720 us,1,1,0,1,0,1,0,0,0,0,0
05A,238.998720 us,0,1,0,1,1,0,1,0,0,0,0
194,239.998720 us,0,0,1,0,1,0,0,1,1,0,0
314,240.998720 us,0,0,1,0,1,0,0,0,1,1,0
3E6,241.998800 us,0,1,1,0,0,1,1,1,1,1,0
386,242.998880 us,0,1,1,0,0,0,0,1,1,1,0
231,243.998880 us,1,0,0,0,1,1,0,0,0,1,0
0BD,244.998880 us,1,0,1,1,1,1,0,1,0,0,0
017,245.998960 us,1,1,1,0,1,0,0,0,0,0,0
0A5,246.998960 us,1,0,1,0,0,1,0,1,0,0,0
210,247.999040 us,0,0,0,0,1,0,0,0,0,1,0
371,248.999040 us,1,0,0,0,1,1,1,0,1,1,0
3EA,249.999120 us,0,1,0,1,0,1,1,1,1,1,0
330,250.999120 us,0,0,0,0,1,1,0,0,1,1,0
1B5,251.999120 us,1,0,1,0,1,1,0,1,1,0,0
06C,252.999120 us,0,0,1,1,0,1,1,0,0,0,0
022,253.999040 us,0,1,0,0,0,1,0,0,0,0,0
106,254.998960 us,0,1,1,0,0,0,0,0,1,0,0
28A,255.998800 us,0,1,0,1,0,0,0,1,0,1,0
3B6,256.998720 us,0,1,1,0,1,1,0,1,1,1,0
3D0,257.998640 us,0,0,0,0,1,0,1,1,1,1,0
2C6,258.998560 us,0,1,1,0,0,0,1,1,0,1,0
13F,259.998480 us,1,1,1,1,1,1,0,0,1,0,0
034,260.998560 us,0,0,1,0,1,1,0,0,0,0,0
04C,261.998640 us,0,0,1,1,0,0,1,0,0,0,0
177,262.998640 us,1,1,1,0,1,1,1,0,1,0,0
2FB,263.998720 us,1,1,0,1,1,1,1,1,0,1,0
3E0,264.998800 us,0,0,0,0,0,1,1,1,1,1,0
398,265.998720 us,0,0,0,1,1,0,0,1,1,1,0
24F,266.998720 us,1,1,1,1,0,0,1,0,0,1,0
0D5,267.998800 us,1,0,1,0,1,0,1,1,0,0,0
019,268.998800 us,1,0,0,1,1,0,0,0,0,0,0
090,269.998800 us,0,0,0,0,1,0,0,1,0,0,0
1F0,270.998800 us,0,0,0,0,1,1,1,1,1,0,0
35C,271.998800 us,0,0,1,1,1,0,1,0,1,1,0
3EC,272.998800 us,0,0,1,1,0,1,1,1,1,1,0
347,273.998800 us,1,1,1,0,0,0,1,0,1,1,0
1D4,274.998880 us,0,0,1,0,1,0,1,1,1,0,0
07E,275.998880 us,0,1,1,1,1,1,1,0,0,0,0
01C,276.998960 us,0,0,1,1,1,0,0,0,0,0,0
0EC,277.998960 us,0,0,1,1,0,1,1,1,0,0,0
26C,278.998960 us,0,0,1,1,0,1,1,0,0,1,0
3A7,279.998880 us,1,1,1,0,0,1,0,1,1,1,0
3D9,280.998960 us,1,0,0,1,1,0,1,1,1,1,0
2E2,281.998960 us,0,1,0,0,0,1,1,1,0,1,0
15B,282.998880 us,1,1,0,1,1,0,1,0,1,0,0
03F,283.998960 us,1,1,1,1,1,1,0,0,0,0,0
03E,284.999040 us,0,1,1,1,1,1,0,0,0,0,0
15A,285.999040 us,0,1,0,1,1,0,1,0,1,0,0
2E0,286.999120 us,0,0,0,0,0,1,1,1,0,1,0
3D8,287.999120 us,0,0,0,1,1,0,1,1,1,1,0
3A9,288.999120 us,1,0,0,1,0,1,0,1,1,1,0
26E,289.999040 us,0,1,1,1,0,1,1,0,0,1,0
0EE,290.998960 us,0,1,1,1,0,1,1,1,0,0,0
01D,291.998880 us,1,0,1,1,1,0,0,0,0,0,0
07D,292.998800 us,1,0,1,1,1,1,1,0,0,0,0
1D2,293.998720 us,0,1,0,0,1,0,1,1,1,0,0
346,294.998640 us,0,1,1,0,0,0,1,0,1,1,0
3EC,295.998560 us,0,0,1,1,0,1,1,1,1,1,0
35D,296.998480 us,1,0,1,1,1,0,1,0,1,1,0
1F2,297.998480 us,0,1,0,0,1,1,1,1,1,0,0
091,298.998480 us,1,0,0,0,1,0,0,1,0,0,0
019,299.998560 us,1,0,0,1,1,0,0,0,0,0,0
0D3,300.998560 us,1,1,0,0,1,0,1,1,0,0,0
24E,301.998640 us,0,1,1,1,0,0,1,0,0,1,0
397,302.998640 us,1,1,1,0,1,0,0,1,1,1,0
3E1,303.998640 us,1,0,0,0,0,1,1,1,1,1,0
2FC,304.998640 us,0,0,1,1,1,1,1,1,0,1,0
179,305.998720 us,1,0,0,1,1,1,1,0,1,0,0
04D,306.998720 us,1,0,1,1,0,0,1,0,0,0,0
033,307.998640 us,1,1,0,0,1,1,0,0,0,0,0
13D,308.998640 us,1,0,1,1,1,1,0,0,1,0,0
2C4,309.998720 us,0,0,1,0,0,0,1,1,0,1,0
3CF,310.998640 us,1,1,1,1,0,0,1,1,1,1,0
3B7,311.998640 us,1,1,1,0,1,1,0,1,1,1,0
28B,312.998720 us,1,1,0,1,0,0,0,1,0,1,0
108,313.998720 us,0,0,0,1,0,0,0,0,1,0,0
023,314.998720 us,1,1,0,0,0,1,0,0,0,0,0
06B,315.998720 us,1,1,0,1,0,1,1,0,0,0,0
1B3,316.998800 us,1,1,0,0,1,1,0,1,1,0,0
32E,317.998800 us,0,1,1,1,0,1,0,0,1,1,0
3EA,318.998800 us,0,1,0,1,0,1,1,1,1,1,0
372,319.998800 us,0,1,0,0,1,1,1,0,1,1,0
212,320.998880 us,0,1,0,0,1,0,0,0,0,1,0
0A7,321.998880 us,1,1,1,0,0,1,0,1,0,0,0
017,322.998960 us,1,1,1,0,1,0,0,0,0,0,0
0BC,323.998960 us,0,0,1,1,1,1,0,1,0,0,0
22F,324.998960 us,1,1,1,1,0,1,0,0,0,1,0
385,325.998960 us,1,0,1,0,0,0,0,1,1,1,0
3E6,326.998880 us,0,1,1,0,0,1,1,1,1,1,0
316,327.998880 us,0,1,1,0,1,0,0,0,1,1,0
196,328.998880 us,0,1,1,0,1,0,0,1,1,0,0
05B,329.998800 us,1,1,0,1,1,0,1,0,0,0,0
02A,330.998720 us,0,1,0,1,0,1,0,0,0,0,0
122,331.998720 us,0,1,0,0,0,1,0,0,1,0,0
2A8,332.998640 us,0,0,0,1,0,1,0,1,0,1,0
3C3,333.998560 us,1,1,0,0,0,0,1,1,1,1,0
3C4,334.998560 us,0,0,1,0,0,0,1,1,1,1,0
2A9,335.998560 us,1,0,0,1,0,1,0,1,0,1,0
122,336.998560 us,0,1,0,0,0,1,0,0,1,0,0
02A,337.998560 us,0,1,0,1,0,1,0,0,0,0,0
05B,338.998560 us,1,1,0,1,1,0,1,0,0,0,0
195,339.998560 us,1,0,1,0,1,0,0,1,1,0,0
315,340.998560 us,1,0,1,0,1,0,0,0,1,1,0
3E6,341.998560 us,0,1,1,0,0,1,1,1,1,1,0
386,342.998560 us,0,1,1,0,0,0,0,1,1,1,0
231,343.998480 us,1,0,0,0,1,1,0,0,0,1,0
0BD,344.998480 us,1,0,1,1,1,1,0,1,0,0,0
017,345.998480 us,1,1,1,0,1,0,0,0,0,0,0
0A6,346.998480 us,0,1,1,0,0,1,0,1,0,0,0
211,347.998480 us,1,0,0,0,1,0,0,0,0,1,0
371,348.998400 us,1,0,0,0,1,1,1,0,1,1,0
3EA,349.998480 us,0,1,0,1,0,1,1,1,1,1,0
32F,350.998480 us,1,1,1,1,0,1,0,0,1,1,0
1B4,351.998560 us,0,0,1,0,1,1,0,1,1,0,0
06C,352.998640 us,0,0,1,1,0,1,1,0,0,0,0
022,353.998640 us,0,1,0,0,0,1,0,0,0,0,0
107,354.998640 us,1,1,1,0,0,0,0,0,1,0,0
28A,355.998720 us,0,1,0,1,0,0,0,1,0,1,0
3B7,356.998640 us,1,1,1,0,1,1,0,1,1,1,0
3D0,357.998720 us,0,0,0,0,1,0,1,1,1,1,0
2C5,358.998720 us,1,0,1,0,0,0,1,1,0,1,0
13E,359.998720 us,0,1,1,1,1,1,0,0,1,0,0
033,360.998720 us,1,1,0,0,1,1,0,0,0,0,0
04C,361.998720 us,0,0,1,1,0,0,1,0,0,0,0
178,362.998560 us,0,0,0,1,1,1,1,0,1,0,0
2FB,363.998480 us,1,1,0,1,1,1,1,1,0,1,0
3E0,364.998480 us,0,0,0,0,0,1,1,1,1,1,0
398,365.998400 us,0,0,0,1,1,0,0,1,1,1,0
24F,366.998400 us,1,1,1,1,0,0,1,0,0,1,0
0D4,367.998400 us,0,0,1,0,1,0,1,1,0,0,0
019,368.998480 us,1,0,0,1,1,0,0,0,0,0,0
091,369.998480 us,1,0,0,0,1,0,0,1,0,0,0
1F1,370.998480 us,1,0,0,0,1,1,1,1,1,0,0
35C,371.998560 us,0,0,1,1,1,0,1,0,1,1,0
3EC,372.998560 us,0,0,1,1,0,1,1,1,1,1,0
346,373.998560 us,0,1,1,0,0,0,1,0,1,1,0
1D3,374.998560 us,1,1,0,0,1,0,1,1,1,0,0
07D,375.998640 us,1,0,1,1,1,1,1,0,0,0,0
01C,376.998720 us,0,0,1,1,1,0,0,0,0,0,0
0ED,377.998640 us,1,0,1,1,0,1,1,1,0,0,0
26D,378.998640 us,1,0,1,1,0,1,1,0,0,1,0
3A8,379.998720 us,0,0,0,1,0,1,0,1,1,1,0
3D8,380.998640 us,0,0,0,1,1,0,1,1,1,1,0
2E1,381.998640 us,1,0,0,0,0,1,1,1,0,1,0
15A,382.998640 us,0,1,0,1,1,0,1,0,1,0,0
03F,383.998560 us,1,1,1,1,1,1,0,0,0,0,0
03E,384.998480 us,0,1,1,1,1,1,0,0,0,0,0
15B,385.998400 us,1,1,0,1,1,0,1,0,1,0,0
2E1,386.998400 us,1,0,0,0,0,1,1,1,0,1,0
3D8,387.998400 us,0,0,0,1,1,0,1,1,1,1,0
3A8,388.998400 us,0,0,0,1,0,1,0,1,1,1,0
26D,389.998320 us,1,0,1,1,0,1,1,0,0,1,0
0EE,390.998400 us,0,1,1,1,0,1,1,1,0,0,0
01C,391.998480 us,0,0,1,1,1,0,0,0,0,0,0
07D,392.998480 us,1,0,1,1,1,1,1,0,0,0,0
1D2,393.998560 us,0,1,0,0,1,0,1,1,1,0,0
346,394.998560 us,0,1,1,0,0,0,1,0,1,1,0
3EB,395.998480 us,1,1,0,1,0,1,1,1,1,1,0
35C,396.998480 us,0,0,1,1,1,0,1,0,1,1,0
1F1,397.998480 us,1,0,0,0,1,1,1,1,1,0,0
091,398.998480 us,1,0,0,0,1,0,0,1,0,0,0
019,399.998400 us,1,0,0,1,1,0,0,0,0,0,0
0D4,400.998400 us,0,0,1,0,1,0,1,1,0,0,0
24F,401.998320 us,1,1,1,1,0,0,1,0,0,1,0
397,402.998240 us,1,1,1,0,1,0,0,1,1,1,0
3E0,403.998240 us,0,0,0,0,0,1,1,1,1,1,0
2FB,404.998160 us,1,1,0,1,1,1,1,1,0,1,0
178,405.998320 us,0,0,0,1,1,1,1,0,1,0,0
04C,406.998400 us,0,0,1,1,0,0,1,0,0,0,0
034,407.998480 us,0,0,1,0,1,1,0,0,0,0,0
13E,408.998480 us,0,1,1,1,1,1,0,0,1,0,0
2C5,409.998560 us,1,0,1,0,0,0,1,1,0,1,0
3CF,410.998560 us,1,1,1,1,0,0,1,1,1,1,0
3B6,411.998560 us,0,1,1,0,1,1,0,1,1,1,0
28B,412.998560 us,1,1,0,1,0,0,0,1,0,1,0
107,413.998560 us,1,1,1,0,0,0,0,0,1,0,0
023,414.998560 us,1,1,0,0,0,1,0,0,0,0,0
06C,415.998560 us,0,0,1,1,0,1,1,0,0,0,0
1B4,416.998480 us,0,0,1,0,1,1,0,1,1,0,0
32F,417.998480 us,1,1,1,1,0,1,0,0,1,1,0
3EA,418.998480 us,0,1,0,1,0,1,1,1,1,1,0
372,419.998400 us,0,1,0,0,1,1,1,0,1,1,0
211,420.998400 us,1,0,0,0,1,0,0,0,0,1,0
0A6,421.998400 us,0,1,1,0,0,1,0,1,0,0,0
017,422.998320 us,1,1,1,0,1,0,0,0,0,0,0
0BD,423.998320 us,1,0,1,1,1,1,0,1,0,0,0
230,424.998400 us,0,0,0,0,1,1,0,0,0,1,0
385,425.998320 us,1,0,1,0,0,0,0,1,1,1,0
3E6,426.998320 us,0,1,1,0,0,1,1,1,1,1,0
315,427.998320 us,1,0,1,0,1,0,0,0,1,1,0
