My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
0D0,73.499920 us,0,0,0,0,1,0,1,1,0,0,0
050,74.000000 us,0,0,0,0,1,0,1,0,0,0,0
017,74.499840 us,1,1,1,0,1,0,0,0,0,0,0
02F,74.999920 us,1,1,1,1,0,1,0,0,0,0,0
092,75.499920 us,0,1,0,0,1,0,0,1,0,0,0
132,75.999840 us,0,1,0,0,1,1,0,0,1,0,0
1F4,76.499840 us,0,0,1,0,1,1,1,1,1,0,0
2B9,76.999760 us,1,0,0,1,1,1,0,1,0,1,0
35E,77.499760 us,0,1,1,1,1,0,1,0,1,1,0
3C9,77.999760 us,1,0,0,1,0,0,1,1,1,1,0
3EA,78.499760 us,0,1,0,1,0,1,1,1,1,1,0
3BA,78.999680 us,0,1,0,1,1,1,0,1,1,1,0
342,79.499760 us,0,1,0,0,0,0,1,0,1,1,0
294,79.999600 us,0,0,1,0,1,0,0,1,0,1,0
1CD,80.499600 us,1,0,1,1,0,0,1,1,1,0,0
110,80.999680 us,0,0,0,0,1,0,0,0,1,0,0
07A,81.499600 us,0,1,0,1,1,1,1,0,0,0,0
024,81.999680 us,0,0,1,0,0,1,0,0,0,0,0
01D,82.499520 us,1,0,1,1,1,0,0,0,0,0,0
063,82.999600 us,1,1,0,0,0,1,1,0,0,0,0
0EF,83.499520 us,1,1,1,1,0,1,1,1,0,0,0
1A7,83.999600 us,1,1,1,0,0,1,0,1,1,0,0
270,84.499680 us,0,0,0,0,1,1,1,0,0,1,0
324,84.999600 us,0,0,1,0,0,1,0,0,1,1,0
3A9,85.499600 us,1,0,0,1,0,1,0,1,1,1,0
3E7,85.999600 us,1,1,1,0,0,1,1,1,1,1,0
3D5,86.499600 us,1,0,1,0,1,0,1,1,1,1,0
377,86.999600 us,1,1,1,0,1,1,1,0,1,1,0
2DC,87.499680 us,0,0,1,1,1,0,1,1,0,1,0
21C,87.999680 us,0,0,1,1,1,0,0,0,0,1,0
155,88.499600 us,1,0,1,0,1,0,1,0,1,0,0
0AD,88.999680 us,1,0,1,1,0,1,0,1,0,0,0
03D,89.499680 us,1,0,1,1,1,1,0,0,0,0,0
016,89.999760 us,0,1,1,0,1,0,0,0,0,0,0
040,90.499840 us,0,0,0,0,0,0,1,0,0,0,0
0B3,90.999680 us,1,1,0,0,1,1,0,1,0,0,0
15D,91.499760 us,1,0,1,1,1,0,1,0,1,0,0
224,91.999840 us,0,0,1,0,0,1,0,0,0,1,0
2E3,92.499760 us,1,1,0,0,0,1,1,1,0,1,0
37D,92.999760 us,1,0,1,1,1,1,1,0,1,1,0
3D8,93.499920 us,0,0,0,1,1,0,1,1,1,1,0
3E5,93.999840 us,1,0,1,0,0,1,1,1,1,1,0
3A4,94.499920 us,0,0,1,0,0,1,0,1,1,1,0
31D,94.999840 us,1,0,1,1,1,0,0,0,1,1,0
268,95.499920 us,0,0,0,1,0,1,1,0,0,1,0
19F,95.999760 us,1,1,1,1,1,0,0,1,1,0,0
0E8,96.499920 us,0,0,0,1,0,1,1,1,0,0,0
061,96.999840 us,1,0,0,0,0,1,1,0,0,0,0
01B,97.499760 us,1,1,0,1,1,0,0,0,0,0,0
026,97.999840 us,0,1,1,0,0,1,0,0,0,0,0
07F,98.499680 us,1,1,1,1,1,1,1,0,0,0,0
116,98.999760 us,0,1,1,0,1,0,0,0,1,0,0
1D5,99.499680 us,1,0,1,0,1,0,1,1,1,0,0
29D,99.999680 us,1,0,1,1,1,0,0,1,0,1,0
348,100.499760 us,0,0,0,1,0,0,1,0,1,1,0
3BD,100.999600 us,1,0,1,1,1,1,0,1,1,1,0
3EB,101.499680 us,1,1,0,1,0,1,1,1,1,1,0
3C5,101.999680 us,1,0,1,0,0,0,1,1,1,1,0
358,102.499680 us,0,0,0,1,1,0,1,0,1,1,0
2B1,102.999600 us,1,0,0,0,1,1,0,1,0,1,0
1EB,103.499600 us,1,1,0,1,0,1,1,1,1,0,0
12B,103.999680 us,1,1,0,1,0,1,0,0,1,0,0
08D,104.499680 us,1,0,1,1,0,0,0,1,0,0,0
02D,104.999680 us,1,0,1,1,0,1,0,0,0,0,0
018,105.499760 us,0,0,0,1,1,0,0,0,0,0,0
055,105.999600 us,1,0,1,0,1,0,1,0,0,0,0
0D6,106.499680 us,0,1,1,0,1,0,1,1,0,0,0
18A,106.999680 us,0,1,0,1,0,0,0,1,1,0,0
252,107.499680 us,0,1,0,0,1,0,1,0,0,1,0
30B,107.999680 us,1,1,0,1,0,0,0,0,1,1,0
398,108.499760 us,0,0,0,1,1,0,0,1,1,1,0
3E3,108.999680 us,1,1,0,0,0,1,1,1,1,1,0
3DE,109.499760 us,0,1,1,1,1,0,1,1,1,1,0
38A,109.999840 us,0,1,0,1,0,0,0,1,1,1,0
2F6,110.499760 us,0,1,1,0,1,1,1,1,0,1,0
23A,110.999760 us,0,1,0,1,1,1,0,0,0,1,0
172,111.499760 us,0,1,0,0,1,1,1,0,1,0,0
0C4,111.999840 us,0,0,1,0,0,0,1,1,0,0,0
049,112.499760 us,1,0,0,1,0,0,1,0,0,0,0
016,112.999760 us,0,1,1,0,1,0,0,0,0,0,0
034,113.499760 us,0,0,1,0,1,1,0,0,0,0,0
09D,113.999680 us,1,0,1,1,1,0,0,1,0,0,0
140,114.499840 us,0,0,0,0,0,0,1,0,1,0,0
205,114.999680 us,1,0,1,0,0,0,0,0,0,1,0
2C8,115.499680 us,0,0,0,1,0,0,1,1,0,1,0
369,115.999680 us,1,0,0,1,0,1,1,0,1,1,0
3D0,116.499760 us,0,0,0,0,1,0,1,1,1,1,0
3E9,116.999600 us,1,0,0,1,0,1,1,1,1,1,0
3B3,117.499600 us,1,1,0,0,1,1,0,1,1,1,0
336,117.999680 us,0,1,1,0,1,1,0,0,1,1,0
286,118.499600 us,0,1,1,0,0,0,0,1,0,1,0
1BD,118.999520 us,1,0,1,1,1,1,0,1,1,0,0
102,119.499600 us,0,1,0,0,0,0,0,0,1,0,0
071,119.999440 us,1,0,0,0,1,1,1,0,0,0,0
021,120.499520 us,1,0,0,0,0,1,0,0,0,0,0
01F,120.999440 us,1,1,1,1,1,0,0,0,0,0,0
06C,121.499520 us,0,0,1,1,0,1,1,0,0,0,0
0FD,121.999360 us,1,0,1,1,1,1,1,1,0,0,0
1B6,122.499440 us,0,1,1,0,1,1,0,1,1,0,0
27F,122.999360 us,1,1,1,1,1,1,1,0,0,1,0
330,123.499520 us,0,0,0,0,1,1,0,0,1,1,0
3AF,123.999360 us,1,1,1,1,0,1,0,1,1,1,0
3E9,124.499520 us,1,0,0,1,0,1,1,1,1,1,0
3D1,124.999440 us,1,0,0,0,1,0,1,1,1,1,0
36D,125.499440 us,1,0,1,1,0,1,1,0,1,1,0
2CD,125.999520 us,1,0,1,1,0,0,1,1,0,1,0
20C,126.499600 us,0,0,1,1,0,0,0,0,0,1,0
147,126.999440 us,1,1,1,0,0,0,1,0,1,0,0
0A2,127.499520 us,0,1,0,0,0,1,0,1,0,0,0
036,127.999520 us,0,1,1,0,1,1,0,0,0,0,0
016,128.499520 us,0,1,1,0,1,0,0,0,0,0,0
046,128.999520 us,0,1,1,0,0,0,1,0,0,0,0
0BF,129.499440 us,1,1,1,1,1,1,0,1,0,0,0
16C,129.999600 us,0,0,1,1,0,1,1,0,1,0,0
234,130.499520 us,0,0,1,0,1,1,0,0,0,1,0
2F0,130.999520 us,0,0,0,0,1,1,1,1,0,1,0
387,131.499520 us,1,1,1,0,0,0,0,1,1,1,0
3DC,131.999600 us,0,0,1,1,1,0,1,1,1,1,0
3E3,132.499520 us,1,1,0,0,0,1,1,1,1,1,0
39C,132.999600 us,0,0,1,1,1,0,0,1,1,1,0
310,133.499680 us,0,0,0,0,1,0,0,0,1,1,0
259,133.999600 us,1,0,0,1,1,0,1,0,0,1,0
190,134.499680 us,0,0,0,0,1,0,0,1,1,0,0
0DC,134.999600 us,0,0,1,1,1,0,1,1,0,0,0
057,135.499600 us,1,1,1,0,1,0,1,0,0,0,0
019,135.999680 us,1,0,0,1,1,0,0,0,0,0,0
02B,136.499680 us,1,1,0,1,0,1,0,0,0,0,0
089,136.999760 us,1,0,0,1,0,0,0,1,0,0,0
125,137.499680 us,1,0,1,0,0,1,0,0,1,0,0
1E5,137.999680 us,1,0,1,0,0,1,1,1,1,0,0
2AB,138.499680 us,1,1,0,1,0,1,0,1,0,1,0
354,138.999680 us,0,0,1,0,1,0,1,0,1,1,0
3C3,139.499600 us,1,1,0,0,0,0,1,1,1,1,0
3EA,139.999680 us,0,1,0,1,0,1,1,1,1,1,0
3C1,140.499680 us,1,0,0,0,0,0,1,1,1,1,0
34D,140.999600 us,1,0,1,1,0,0,1,0,1,1,0
2A3,141.499600 us,1,1,0,0,0,1,0,1,0,1,0
1DC,141.999600 us,0,0,1,1,1,0,1,1,1,0,0
11C,142.499600 us,0,0,1,1,1,0,0,0,1,0,0
084,142.999600 us,0,0,1,0,0,0,0,1,0,0,0
029,143.499520 us,1,0,0,1,0,1,0,0,0,0,0
01A,143.999520 us,0,1,0,1,1,0,0,0,0,0,0
05C,144.499520 us,0,0,1,1,1,0,1,0,0,0,0
0E3,144.999440 us,1,1,0,0,0,1,1,1,0,0,0
199,145.499440 us,1,0,0,1,1,0,0,1,1,0,0
261,145.999440 us,1,0,0,0,0,1,1,0,0,1,0
318,146.499440 us,0,0,0,1,1,0,0,0,1,1,0
3A1,146.999360 us,1,0,0,0,0,1,0,1,1,1,0
3E6,147.499360 us,0,1,1,0,0,1,1,1,1,1,0
3DA,147.999360 us,0,1,0,1,1,0,1,1,1,1,0
381,148.499440 us,1,0,0,0,0,0,0,1,1,1,0
2E9,148.999280 us,1,0,0,1,0,1,1,1,0,1,0
22B,149.499360 us,1,1,0,1,0,1,0,0,0,1,0
164,149.999360 us,0,0,1,0,0,1,1,0,1,0,0
0B8,150.499360 us,0,0,0,1,1,1,0,1,0,0,0
042,150.999360 us,0,1,0,0,0,0,1,0,0,0,0
016,151.499360 us,0,1,1,0,1,0,0,0,0,0,0
039,151.999280 us,1,0,0,1,1,1,0,0,0,0,0
0A8,152.499360 us,0,0,0,1,0,1,0,1,0,0,0
14F,152.999280 us,1,1,1,1,0,0,1,0,1,0,0
215,153.499360 us,1,0,1,0,1,0,0,0,0,1,0
2D5,153.999360 us,1,0,1,0,1,0,1,1,0,1,0
373,154.499360 us,1,1,0,0,1,1,1,0,1,1,0
3D4,154.999440 us,0,0,1,0,1,0,1,1,1,1,0
3E8,155.499440 us,0,0,0,1,0,1,1,1,1,1,0
3AC,155.999440 us,0,0,1,1,0,1,0,1,1,1,0
32A,156.499520 us,0,1,0,1,0,1,0,0,1,1,0
276,156.999440 us,0,1,1,0,1,1,1,0,0,1,0
1AE,157.499520 us,0,1,1,1,0,1,0,1,1,0,0
0F4,157.999600 us,0,0,1,0,1,1,1,1,0,0,0
068,158.499600 us,0,0,0,1,0,1,1,0,0,0,0
01E,158.999520 us,0,1,1,1,1,0,0,0,0,0,0
022,159.499680 us,0,1,0,0,0,1,0,0,0,0,0
076,159.999600 us,0,1,1,0,1,1,1,0,0,0,0
10A,160.499600 us,0,1,0,1,0,0,0,0,1,0,0
1C6,160.999600 us,0,1,1,0,0,0,1,1,1,0,0
28F,161.499520 us,1,1,1,1,0,0,0,1,0,1,0
33D,161.999520 us,1,0,1,1,1,1,0,0,1,1,0
3B7,162.499520 us,1,1,1,0,1,1,0,1,1,1,0
3EA,162.999520 us,0,1,0,1,0,1,1,1,1,1,0
3CB,163.499440 us,1,1,0,1,0,0,1,1,1,1,0
363,163.999440 us,1,1,0,0,0,1,1,0,1,1,0
2BF,164.499360 us,1,1,1,1,1,1,0,1,0,1,0
1FA,164.999440 us,0,1,0,1,1,1,1,1,1,0,0
138,165.499440 us,0,0,0,1,1,1,0,0,1,0,0
097,165.999360 us,1,1,1,0,1,0,0,1,0,0,0
031,166.499440 us,1,0,0,0,1,1,0,0,0,0,0
018,166.999440 us,0,0,0,1,1,0,0,0,0,0,0
04E,167.499440 us,0,1,1,1,0,0,1,0,0,0,0
0CB,167.999440 us,1,1,0,1,0,0,1,1,0,0,0
17B,168.499360 us,1,1,0,1,1,1,1,0,1,0,0
243,168.999520 us,1,1,0,0,0,0,1,0,0,1,0
2FE,169.499440 us,0,1,1,1,1,1,1,1,0,1,0
390,169.999520 us,0,0,0,0,1,0,0,1,1,1,0
3DF,170.499440 us,1,1,1,1,1,0,1,1,1,1,0
3E1,170.999600 us,1,0,0,0,0,1,1,1,1,1,0
393,171.499520 us,1,1,0,0,1,0,0,1,1,1,0
303,171.999600 us,1,1,0,0,0,0,0,0,1,1,0
249,172.499520 us,1,0,0,1,0,0,1,0,0,1,0
181,172.999600 us,1,0,0,0,0,0,0,1,1,0,0
0D0,173.499600 us,0,0,0,0,1,0,1,1,0,0,0
050,173.999600 us,0,0,0,0,1,0,1,0,0,0,0
017,174.499520 us,1,1,1,0,1,0,0,0,0,0,0
02E,174.999600 us,0,1,1,1,0,1,0,0,0,0,0
093,175.499600 us,1,1,0,0,1,0,0,1,0,0,0
133,175.999600 us,1,1,0,0,1,1,0,0,1,0,0
1F4,176.499600 us,0,0,1,0,1,1,1,1,1,0,0
2BA,176.999600 us,0,1,0,1,1,1,0,1,0,1,0
35E,177.499600 us,0,1,1,1,1,0,1,0,1,1,0
3CA,177.999680 us,0,1,0,1,0,0,1,1,1,1,0
3EA,178.499600 us,0,1,0,1,0,1,1,1,1,1,0
3BA,178.999600 us,0,1,0,1,1,1,0,1,1,1,0
342,179.499680 us,0,1,0,0,0,0,1,0,1,1,0
294,179.999600 us,0,0,1,0,1,0,0,1,0,1,0
1CC,180.499600 us,0,0,1,1,0,0,1,1,1,0,0
10F,180.999520 us,1,1,1,1,0,0,0,0,1,0,0
079,181.499520 us,1,0,0,1,1,1,1,0,0,0,0
025,181.999600 us,1,0,1,0,0,1,0,0,0,0,0
01C,182.499520 us,0,0,1,1,1,0,0,0,0,0,0
064,182.999520 us,0,0,1,0,0,1,1,0,0,0,0
0F0,183.499520 us,0,0,0,0,1,1,1,1,0,0,0
1A8,183.999520 us,0,0,0,1,0,1,0,1,1,0,0
271,184.499440 us,1,0,0,0,1,1,1,0,0,1,0
325,184.999440 us,1,0,1,0,0,1,0,0,1,1,0
3A8,185.499440 us,0,0,0,1,0,1,0,1,1,1,0
3E8,185.999440 us,0,0,0,1,0,1,1,1,1,1,0
3D6,186.499360 us,0,1,1,0,1,0,1,1,1,1,0
377,186.999360 us,1,1,1,0,1,1,1,0,1,1,0
2DB,187.499360 us,1,1,0,1,1,0,1,1,0,1,0
21B,187.999360 us,1,1,0,1,1,0,0,0,0,1,0
155,188.499360 us,1,0,1,0,1,0,1,0,1,0,0
0AD,188.999280 us,1,0,1,1,0,1,0,1,0,0,0
03C,189.499360 us,0,0,1,1,1,1,0,0,0,0,0
016,189.999280 us,0,1,1,0,1,0,0,0,0,0,0
040,190.499360 us,0,0,0,0,0,0,1,0,0,0,0
0B4,190.999280 us,0,0,1,0,1,1,0,1,0,0,0
15D,191.499280 us,1,0,1,1,1,0,1,0,1,0,0
225,191.999360 us,1,0,1,0,0,1,0,0,0,1,0
2E4,192.499280 us,0,0,1,0,0,1,1,1,0,1,0
37D,192.999280 us,1,0,1,1,1,1,1,0,1,1,0
3D9,193.499360 us,1,0,0,1,1,0,1,1,1,1,0
3E5,193.999360 us,1,0,1,0,0,1,1,1,1,1,0
3A4,194.499360 us,0,0,1,0,0,1,0,1,1,1,0
31D,194.999280 us,1,0,1,1,1,0,0,0,1,1,0
267,195.499360 us,1,1,1,0,0,1,1,0,0,1,0
19E,195.999360 us,0,1,1,1,1,0,0,1,1,0,0
0E8,196.499440 us,0,0,0,1,0,1,1,1,0,0,0
060,196.999440 us,0,0,0,0,0,1,1,0,0,0,0
01B,197.499280 us,1,1,0,1,1,0,0,0,0,0,0
026,197.999360 us,0,1,1,0,0,1,0,0,0,0,0
080,198.499440 us,0,0,0,0,0,0,0,1,0,0,0
118,198.999360 us,0,0,0,1,1,0,0,0,1,0,0
1D5,199.499280 us,1,0,1,0,1,0,1,1,1,0,0
29D,199.999360 us,1,0,1,1,1,0,0,1,0,1,0
349,200.499440 us,1,0,0,1,0,0,1,0,1,1,0
3BD,200.999280 us,1,0,1,1,1,1,0,1,1,1,0
3EB,201.499360 us,1,1,0,1,0,1,1,1,1,1,0
3C6,201.999440 us,0,1,1,0,0,0,1,1,1,1,0
357,202.499280 us,1,1,1,0,1,0,1,0,1,1,0
2B1,202.999360 us,1,0,0,0,1,1,0,1,0,1,0
1EB,203.499360 us,1,1,0,1,0,1,1,1,1,0,0
12A,203.999440 us,0,1,0,1,0,1,0,0,1,0,0
08D,204.499360 us,1,0,1,1,0,0,0,1,0,0,0
02C,204.999440 us,0,0,1,1,0,1,0,0,0,0,0
019,205.499440 us,1,0,0,1,1,0,0,0,0,0,0
054,205.999440 us,0,0,1,0,1,0,1,0,0,0,0
0D7,206.499360 us,1,1,1,0,1,0,1,1,0,0,0
18A,206.999520 us,0,1,0,1,0,0,0,1,1,0,0
252,207.499440 us,0,1,0,0,1,0,1,0,0,1,0
30C,207.999520 us,0,0,1,1,0,0,0,0,1,1,0
399,208.499440 us,1,0,0,1,1,0,0,1,1,1,0
3E3,208.999440 us,1,1,0,0,0,1,1,1,1,1,0
3DD,209.499440 us,1,0,1,1,1,0,1,1,1,1,0
38A,209.999520 us,0,1,0,1,0,0,0,1,1,1,0
2F5,210.499360 us,1,0,1,0,1,1,1,1,0,1,0
239,210.999440 us,1,0,0,1,1,1,0,0,0,1,0
172,211.499360 us,0,1,0,0,1,1,1,0,1,0,0
0C3,211.999360 us,1,1,0,0,0,0,1,1,0,0,0
049,212.499360 us,1,0,0,1,0,0,1,0,0,0,0
017,212.999280 us,1,1,1,0,1,0,0,0,0,0,0
034,213.499360 us,0,0,1,0,1,1,0,0,0,0,0
09E,213.999280 us,0,1,1,1,1,0,0,1,0,0,0
141,214.499360 us,1,0,0,0,0,0,1,0,1,0,0
