My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
34E,35.499920 us,0,1,1,1,0,0,1,0,1,1,0
2A5,36.000000 us,1,0,1,0,0,1,0,1,0,1,0
1DE,36.500000 us,0,1,1,1,1,0,1,1,1,0,0
11F,37.000000 us,1,1,1,1,1,0,0,0,1,0,0
085,37.500080 us,1,0,1,0,0,0,0,1,0,0,0
02A,38.000000 us,0,1,0,1,0,1,0,0,0,0,0
01B,38.500000 us,1,1,0,1,1,0,0,0,0,0,0
05C,39.000000 us,0,0,1,1,1,0,1,0,0,0,0
0E3,39.499920 us,1,1,0,0,0,1,1,1,0,0,0
199,40.000000 us,1,0,0,1,1,0,0,1,1,0,0
261,40.500000 us,1,0,0,0,0,1,1,0,0,1,0
317,40.999920 us,1,1,1,0,1,0,0,0,1,1,0
3A1,41.500000 us,1,0,0,0,0,1,0,1,1,1,0
3E5,42.000000 us,1,0,1,0,0,1,1,1,1,1,0
3DB,42.500000 us,1,1,0,1,1,0,1,1,1,1,0
383,43.000080 us,1,1,0,0,0,0,0,1,1,1,0
2EB,43.500000 us,1,1,0,1,0,1,1,1,0,1,0
22C,44.000000 us,0,0,1,1,0,1,0,0,0,1,0
166,44.499920 us,0,1,1,0,0,1,1,0,1,0,0
0B9,44.999920 us,1,0,0,1,1,1,0,1,0,0,0
043,45.499920 us,1,1,0,0,0,0,1,0,0,0,0
017,45.999840 us,1,1,1,0,1,0,0,0,0,0,0
03A,46.499920 us,0,1,0,1,1,1,0,0,0,0,0
0A8,46.999920 us,0,0,0,1,0,1,0,1,0,0,0
14F,47.499760 us,1,1,1,1,0,0,1,0,1,0,0
214,47.999920 us,0,0,1,0,1,0,0,0,0,1,0
2D5,48.499760 us,1,0,1,0,1,0,1,1,0,1,0
373,48.999760 us,1,1,0,0,1,1,1,0,1,1,0
3D4,49.499840 us,0,0,1,0,1,0,1,1,1,1,0
3E8,49.999760 us,0,0,0,1,0,1,1,1,1,1,0
3AE,50.499760 us,0,1,1,1,0,1,0,1,1,1,0
32C,50.999760 us,0,0,1,1,0,1,0,0,1,1,0
278,51.499680 us,0,0,0,1,1,1,1,0,0,1,0
1B0,51.999680 us,0,0,0,0,1,1,0,1,1,0,0
0F7,52.499600 us,1,1,1,0,1,1,1,1,0,0,0
069,52.999680 us,1,0,0,1,0,1,1,0,0,0,0
020,53.499760 us,0,0,0,0,0,1,0,0,0,0,0
024,53.999680 us,0,0,1,0,0,1,0,0,0,0,0
075,54.499600 us,1,0,1,0,1,1,1,0,0,0,0
10A,54.999680 us,0,1,0,1,0,0,0,0,1,0,0
1C6,55.499600 us,0,1,1,0,0,0,1,1,1,0,0
28D,55.999600 us,1,0,1,1,0,0,0,1,0,1,0
33C,56.499600 us,0,0,1,1,1,1,0,0,1,1,0
3B7,56.999600 us,1,1,1,0,1,1,0,1,1,1,0
3EB,57.499680 us,1,1,0,1,0,1,1,1,1,1,0
3CD,57.999680 us,1,0,1,1,0,0,1,1,1,1,0
364,58.499680 us,0,0,1,0,0,1,1,0,1,1,0
2C1,58.999680 us,1,0,0,0,0,0,1,1,0,1,0
1FD,59.499680 us,1,0,1,1,1,1,1,1,1,0,0
13A,59.999760 us,0,1,0,1,1,1,0,0,1,0,0
09A,60.499760 us,0,1,0,1,1,0,0,1,0,0,0
033,60.999760 us,1,1,0,0,1,1,0,0,0,0,0
017,61.499760 us,1,1,1,0,1,0,0,0,0,0,0
04E,61.999760 us,0,1,1,1,0,0,1,0,0,0,0
0CB,62.499760 us,1,1,0,1,0,0,1,1,0,0,0
17A,62.999760 us,0,1,0,1,1,1,1,0,1,0,0
242,63.499760 us,0,1,0,0,0,0,1,0,0,1,0
2FD,63.999680 us,1,0,1,1,1,1,1,1,0,1,0
390,64.499760 us,0,0,0,0,1,0,0,1,1,1,0
3E0,64.999760 us,0,0,0,0,0,1,1,1,1,1,0
3E3,65.499680 us,1,1,0,0,0,1,1,1,1,1,0
395,65.999680 us,1,0,1,0,1,0,0,1,1,1,0
306,66.499760 us,0,1,1,0,0,0,0,0,1,1,0
24B,66.999680 us,1,1,0,1,0,0,1,0,0,1,0
183,67.499760 us,1,1,0,0,0,0,0,1,1,0,0
0D1,67.999760 us,1,0,0,0,1,0,1,1,0,0,0
051,68.499760 us,1,0,0,0,1,0,1,0,0,0,0
019,68.999760 us,1,0,0,1,1,0,0,0,0,0,0
02F,69.499760 us,1,1,1,1,0,1,0,0,0,0,0
092,69.999840 us,0,1,0,0,1,0,0,1,0,0,0
133,70.499760 us,1,1,0,0,1,1,0,0,1,0,0
1F4,70.999840 us,0,0,1,0,1,1,1,1,1,0,0
2B9,71.499840 us,1,0,0,1,1,1,0,1,0,1,0
35E,71.999840 us,0,1,1,1,1,0,1,0,1,1,0
3CA,72.499920 us,0,1,0,1,0,0,1,1,1,1,0
3EB,72.999840 us,1,1,0,1,0,1,1,1,1,1,0
3BC,73.499920 us,0,0,1,1,1,1,0,1,1,1,0
343,73.999920 us,1,1,0,0,0,0,1,0,1,1,0
296,74.499920 us,0,1,1,0,1,0,0,1,0,1,0
1CF,74.999920 us,1,1,1,1,0,0,1,1,1,0,0
111,75.500000 us,1,0,0,0,1,0,0,0,1,0,0
07C,75.999920 us,0,0,1,1,1,1,1,0,0,0,0
025,76.500000 us,1,0,1,0,0,1,0,0,0,0,0
01D,76.999920 us,1,0,1,1,1,0,0,0,0,0,0
064,77.500000 us,0,0,1,0,0,1,1,0,0,0,0
0EF,77.999840 us,1,1,1,1,0,1,1,1,0,0,0
1A8,78.499920 us,0,0,0,1,0,1,0,1,1,0,0
270,78.999840 us,0,0,0,0,1,1,1,0,0,1,0
324,79.499760 us,0,0,1,0,0,1,0,0,1,1,0
3A9,79.999760 us,1,0,0,1,0,1,0,1,1,1,0
3E9,80.499760 us,1,0,0,1,0,1,1,1,1,1,0
3D7,80.999680 us,1,1,1,0,1,0,1,1,1,1,0
379,81.499680 us,1,0,0,1,1,1,1,0,1,1,0
2DD,81.999600 us,1,0,1,1,1,0,1,1,0,1,0
21D,82.499600 us,1,0,1,1,1,0,0,0,0,1,0
158,82.999600 us,0,0,0,1,1,0,1,0,1,0,0
0AF,83.499520 us,1,1,1,1,0,1,0,1,0,0,0
03D,83.999600 us,1,0,1,1,1,1,0,0,0,0,0
016,84.499600 us,0,1,1,0,1,0,0,0,0,0,0
040,84.999680 us,0,0,0,0,0,0,1,0,0,0,0
0B3,85.499520 us,1,1,0,0,1,1,0,1,0,0,0
15D,85.999600 us,1,0,1,1,1,0,1,0,1,0,0
224,86.499680 us,0,0,1,0,0,1,0,0,0,1,0
2E3,86.999600 us,1,1,0,0,0,1,1,1,0,1,0
37D,87.499680 us,1,0,1,1,1,1,1,0,1,1,0
3D9,87.999760 us,1,0,0,1,1,0,1,1,1,1,0
3E7,88.499760 us,1,1,1,0,0,1,1,1,1,1,0
3A6,88.999840 us,0,1,1,0,0,1,0,1,1,1,0
31F,89.499760 us,1,1,1,1,1,0,0,0,1,1,0
26A,89.999840 us,0,1,0,1,0,1,1,0,0,1,0
1A2,90.499760 us,0,1,0,0,0,1,0,1,1,0,0
0EA,90.999760 us,0,1,0,1,0,1,1,1,0,0,0
060,91.499840 us,0,0,0,0,0,1,1,0,0,0,0
01C,91.999760 us,0,0,1,1,1,0,0,0,0,0,0
026,92.499760 us,0,1,1,0,0,1,0,0,0,0,0
07E,92.999760 us,0,1,1,1,1,1,1,0,0,0,0
116,93.499840 us,0,1,1,0,1,0,0,0,1,0,0
1D5,93.999760 us,1,0,1,0,1,0,1,1,1,0,0
29C,94.499840 us,0,0,1,1,1,0,0,1,0,1,0
348,94.999840 us,0,0,0,1,0,0,1,0,1,1,0
3BE,95.499760 us,0,1,1,1,1,1,0,1,1,1,0
3EC,95.999840 us,0,0,1,1,0,1,1,1,1,1,0
3C8,96.499840 us,0,0,0,1,0,0,1,1,1,1,0
35A,96.999760 us,0,1,0,1,1,0,1,0,1,1,0
2B3,97.499680 us,1,1,0,0,1,1,0,1,0,1,0
1EE,97.999760 us,0,1,1,1,0,1,1,1,1,0,0
12D,98.499680 us,1,0,1,1,0,1,0,0,1,0,0
08F,98.999680 us,1,1,1,1,0,0,0,1,0,0,0
02D,99.499680 us,1,0,1,1,0,1,0,0,0,0,0
019,99.999680 us,1,0,0,1,1,0,0,0,0,0,0
054,100.499600 us,0,0,1,0,1,0,1,0,0,0,0
0D7,100.999600 us,1,1,1,0,1,0,1,1,0,0,0
18A,101.499680 us,0,1,0,1,0,0,0,1,1,0,0
251,101.999600 us,1,0,0,0,1,0,1,0,0,1,0
30B,102.499600 us,1,1,0,1,0,0,0,0,1,1,0
399,102.999600 us,1,0,0,1,1,0,0,1,1,1,0
3E4,103.499680 us,0,0,1,0,0,1,1,1,1,1,0
3DF,103.999600 us,1,1,1,1,1,0,1,1,1,1,0
38D,104.499680 us,1,0,1,1,0,0,0,1,1,1,0
2F8,104.999600 us,0,0,0,1,1,1,1,1,0,1,0
23C,105.499680 us,0,0,1,1,1,1,0,0,0,1,0
174,105.999600 us,0,0,1,0,1,1,1,0,1,0,0
0C6,106.499680 us,0,1,1,0,0,0,1,1,0,0,0
04A,106.999600 us,0,1,0,1,0,0,1,0,0,0,0
017,107.499600 us,1,1,1,0,1,0,0,0,0,0,0
034,107.999680 us,0,0,1,0,1,1,0,0,0,0,0
09D,108.499600 us,1,0,1,1,1,0,0,1,0,0,0
140,108.999760 us,0,0,0,0,0,0,1,0,1,0,0
205,109.499680 us,1,0,1,0,0,0,0,0,0,1,0
2C7,109.999680 us,1,1,1,0,0,0,1,1,0,1,0
369,110.499760 us,1,0,0,1,0,1,1,0,1,1,0
3CF,110.999760 us,1,1,1,1,0,0,1,1,1,1,0
3EB,111.499760 us,1,1,0,1,0,1,1,1,1,1,0
3B4,111.999760 us,0,0,1,0,1,1,0,1,1,1,0
337,112.499680 us,1,1,1,0,1,1,0,0,1,1,0
288,112.999840 us,0,0,0,1,0,0,0,1,0,1,0
1C0,113.499680 us,0,0,0,0,0,0,1,1,1,0,0
104,113.999680 us,0,0,1,0,0,0,0,0,1,0,0
072,114.499600 us,0,1,0,0,1,1,1,0,0,0,0
021,114.999680 us,1,0,0,0,0,1,0,0,0,0,0
020,115.499680 us,0,0,0,0,0,1,0,0,0,0,0
06D,115.999440 us,1,0,1,1,0,1,1,0,0,0,0
0FB,116.499440 us,1,1,0,1,1,1,1,1,0,0,0
1B6,116.999520 us,0,1,1,0,1,1,0,1,1,0,0
27E,117.499440 us,0,1,1,1,1,1,1,0,0,1,0
331,117.999440 us,1,0,0,0,1,1,0,0,1,1,0
3B0,118.499440 us,0,0,0,0,1,1,0,1,1,1,0
3E9,118.999440 us,1,0,0,1,0,1,1,1,1,1,0
3D3,119.499440 us,1,1,0,0,1,0,1,1,1,1,0
36F,119.999440 us,1,1,1,1,0,1,1,0,1,1,0
2CF,120.499520 us,1,1,1,1,0,0,1,1,0,1,0
20E,120.999520 us,0,1,1,1,0,0,0,0,0,1,0
149,121.499520 us,1,0,0,1,0,0,1,0,1,0,0
0A4,121.999520 us,0,0,1,0,0,1,0,1,0,0,0
038,122.499600 us,0,0,0,1,1,1,0,0,0,0,0
016,122.999600 us,0,1,1,0,1,0,0,0,0,0,0
046,123.499600 us,0,1,1,0,0,0,1,0,0,0,0
0BE,123.999520 us,0,1,1,1,1,1,0,1,0,0,0
16C,124.499680 us,0,0,1,1,0,1,1,0,1,0,0
233,124.999600 us,1,1,0,0,1,1,0,0,0,1,0
2F0,125.499680 us,0,0,0,0,1,1,1,1,0,1,0
387,125.999600 us,1,1,1,0,0,0,0,1,1,1,0
3DD,126.499600 us,1,0,1,1,1,0,1,1,1,1,0
3E6,126.999680 us,0,1,1,0,0,1,1,1,1,1,0
39D,127.499600 us,1,0,1,1,1,0,0,1,1,1,0
312,127.999600 us,0,1,0,0,1,0,0,0,1,1,0
25A,128.499520 us,0,1,0,1,1,0,1,0,0,1,0
193,128.999520 us,1,1,0,0,1,0,0,1,1,0,0
0DD,129.499520 us,1,0,1,1,1,0,1,1,0,0,0
059,129.999520 us,1,0,0,1,1,0,1,0,0,0,0
01B,130.499520 us,1,1,0,1,1,0,0,0,0,0,0
02B,130.999440 us,1,1,0,1,0,1,0,0,0,0,0
089,131.499520 us,1,0,0,1,0,0,0,1,0,0,0
125,131.999440 us,1,0,1,0,0,1,0,0,1,0,0
1E5,132.499440 us,1,0,1,0,0,1,1,1,1,0,0
2AB,132.999440 us,1,1,0,1,0,1,0,1,0,1,0
353,133.499440 us,1,1,0,0,1,0,1,0,1,1,0
3C5,133.999520 us,1,0,1,0,0,0,1,1,1,1,0
3EB,134.499440 us,1,1,0,1,0,1,1,1,1,1,0
3C2,134.999520 us,0,1,0,0,0,0,1,1,1,1,0
34E,135.499440 us,0,1,1,1,0,0,1,0,1,1,0
2A5,135.999520 us,1,0,1,0,0,1,0,1,0,1,0
1DE,136.499520 us,0,1,1,1,1,0,1,1,1,0,0
11F,136.999520 us,1,1,1,1,1,0,0,0,1,0,0
084,137.499600 us,0,0,1,0,0,0,0,1,0,0,0
02A,137.999520 us,0,1,0,1,0,1,0,0,0,0,0
01A,138.499520 us,0,1,0,1,1,0,0,0,0,0,0
05C,138.999520 us,0,0,1,1,1,0,1,0,0,0,0
0E3,139.499440 us,1,1,0,0,0,1,1,1,0,0,0
198,139.999520 us,0,0,0,1,1,0,0,1,1,0,0
261,140.499440 us,1,0,0,0,0,1,1,0,0,1,0
317,140.999440 us,1,1,1,0,1,0,0,0,1,1,0
3A1,141.499440 us,1,0,0,0,0,1,0,1,1,1,0
3E5,141.999440 us,1,0,1,0,0,1,1,1,1,1,0
3DB,142.499440 us,1,1,0,1,1,0,1,1,1,1,0
383,142.999520 us,1,1,0,0,0,0,0,1,1,1,0
2EB,143.499440 us,1,1,0,1,0,1,1,1,0,1,0
22D,143.999600 us,1,0,1,1,0,1,0,0,0,1,0
166,144.499600 us,0,1,1,0,0,1,1,0,1,0,0
0BA,144.999600 us,0,1,0,1,1,1,0,1,0,0,0
043,145.499680 us,1,1,0,0,0,0,1,0,0,0,0
016,145.999680 us,0,1,1,0,1,0,0,0,0,0,0
03A,146.499680 us,0,1,0,1,1,1,0,0,0,0,0
0A8,146.999760 us,0,0,0,1,0,1,0,1,0,0,0
14F,147.499680 us,1,1,1,1,0,0,1,0,1,0,0
214,147.999760 us,0,0,1,0,1,0,0,0,0,1,0
2D4,148.499680 us,0,0,1,0,1,0,1,1,0,1,0
373,148.999680 us,1,1,0,0,1,1,1,0,1,1,0
3D5,149.499760 us,1,0,1,0,1,0,1,1,1,1,0
3E9,149.999760 us,1,0,0,1,0,1,1,1,1,1,0
3AD,150.499680 us,1,0,1,1,0,1,0,1,1,1,0
32C,150.999760 us,0,0,1,1,0,1,0,0,1,1,0
278,151.499760 us,0,0,0,1,1,1,1,0,0,1,0
1B1,151.999680 us,1,0,0,0,1,1,0,1,1,0,0
0F7,152.499680 us,1,1,1,0,1,1,1,1,0,0,0
069,152.999760 us,1,0,0,1,0,1,1,0,0,0,0
01F,153.499680 us,1,1,1,1,1,0,0,0,0,0,0
022,153.999760 us,0,1,0,0,0,1,0,0,0,0,0
076,154.499680 us,0,1,1,0,1,1,1,0,0,0,0
109,154.999680 us,1,0,0,1,0,0,0,0,1,0,0
1C6,155.499600 us,0,1,1,0,0,0,1,1,1,0,0
28E,155.999680 us,0,1,1,1,0,0,0,1,0,1,0
33C,156.499600 us,0,0,1,1,1,1,0,0,1,1,0
3B8,156.999680 us,0,0,0,1,1,1,0,1,1,1,0
3EB,157.499600 us,1,1,0,1,0,1,1,1,1,1,0
3CE,157.999680 us,0,1,1,1,0,0,1,1,1,1,0
365,158.499600 us,1,0,1,0,0,1,1,0,1,1,0
2C1,158.999680 us,1,0,0,0,0,0,1,1,0,1,0
1FD,159.499600 us,1,0,1,1,1,1,1,1,1,0,0
13A,159.999680 us,0,1,0,1,1,1,0,0,1,0,0
09A,160.499680 us,0,1,0,1,1,0,0,1,0,0,0
033,160.999600 us,1,1,0,0,1,1,0,0,0,0,0
017,161.499680 us,1,1,1,0,1,0,0,0,0,0,0
04D,161.999680 us,1,0,1,1,0,0,1,0,0,0,0
0CB,162.499680 us,1,1,0,1,0,0,1,1,0,0,0
17A,162.999760 us,0,1,0,1,1,1,1,0,1,0,0
242,163.499760 us,0,1,0,0,0,0,1,0,0,1,0
2FD,163.999680 us,1,0,1,1,1,1,1,1,0,1,0
390,164.499840 us,0,0,0,0,1,0,0,1,1,1,0
3DF,164.999680 us,1,1,1,1,1,0,1,1,1,1,0
3E3,165.499760 us,1,1,0,0,0,1,1,1,1,1,0
394,165.999760 us,0,0,1,0,1,0,0,1,1,1,0
306,166.499760 us,0,1,1,0,0,0,0,0,1,1,0
24B,166.999680 us,1,1,0,1,0,0,1,0,0,1,0
184,167.499680 us,0,0,1,0,0,0,0,1,1,0,0
0D2,167.999600 us,0,1,0,0,1,0,1,1,0,0,0
051,168.499680 us,1,0,0,0,1,0,1,0,0,0,0
019,168.999600 us,1,0,0,1,1,0,0,0,0,0,0
030,169.499680 us,0,0,0,0,1,1,0,0,0,0,0
093,169.999520 us,1,1,0,0,1,0,0,1,0,0,0
132,170.499600 us,0,1,0,0,1,1,0,0,1,0,0
1F4,170.999520 us,0,0,1,0,1,1,1,1,1,0,0
2B9,171.499520 us,1,0,0,1,1,1,0,1,0,1,0
35E,171.999520 us,0,1,1,1,1,0,1,0,1,1,0
3CA,172.499520 us,0,1,0,1,0,0,1,1,1,1,0
3EB,172.999440 us,1,1,0,1,0,1,1,1,1,1,0
3BC,173.499520 us,0,0,1,1,1,1,0,1,1,1,0
343,173.999520 us,1,1,0,0,0,0,1,0,1,1,0
296,174.499440 us,0,1,1,0,1,0,0,1,0,1,0
1CF,174.999440 us,1,1,1,1,0,0,1,1,1,0,0
111,175.499520 us,1,0,0,0,1,0,0,0,1,0,0
07C,175.999440 us,0,0,1,1,1,1,1,0,0,0,0
025,176.499440 us,1,0,1,0,0,1,0,0,0,0,0
01D,176.999440 us,1,0,1,1,1,0,0,0,0,0,0
064,177.499520 us,0,0,1,0,0,1,1,0,0,0,0
0EF,177.999360 us,1,1,1,1,0,1,1,1,0,0,0
1A7,178.499440 us,1,1,1,0,0,1,0,1,1,0,0
26F,178.999360 us,1,1,1,1,0,1,1,0,0,1,0
324,179.499440 us,0,0,1,0,0,1,0,0,1,1,0
3A8,179.999440 us,0,0,0,1,0,1,0,1,1,1,0
3E9,180.499360 us,1,0,0,1,0,1,1,1,1,1,0
3D7,180.999440 us,1,1,1,0,1,0,1,1,1,1,0
379,181.499440 us,1,0,0,1,1,1,1,0,1,1,0
2DD,181.999440 us,1,0,1,1,1,0,1,1,0,1,0
21D,182.499440 us,1,0,1,1,1,0,0,0,0,1,0
157,182.999440 us,1,1,1,0,1,0,1,0,1,0,0
0AF,183.499440 us,1,1,1,1,0,1,0,1,0,0,0
03E,183.999440 us,0,1,1,1,1,1,0,0,0,0,0
016,184.499520 us,0,1,1,0,1,0,0,0,0,0,0
041,184.999440 us,1,0,0,0,0,0,1,0,0,0,0
0B3,185.499360 us,1,1,0,0,1,1,0,1,0,0,0
15D,185.999440 us,1,0,1,1,1,0,1,0,1,0,0
223,186.499440 us,1,1,0,0,0,1,0,0,0,1,0
2E3,186.999360 us,1,1,0,0,0,1,1,1,0,1,0
37D,187.499360 us,1,0,1,1,1,1,1,0,1,1,0
3D9,187.999440 us,1,0,0,1,1,0,1,1,1,1,0
3E7,188.499360 us,1,1,1,0,0,1,1,1,1,1,0
3A6,188.999360 us,0,1,1,0,0,1,0,1,1,1,0
31F,189.499280 us,1,1,1,1,1,0,0,0,1,1,0
26A,189.999360 us,0,1,0,1,0,1,1,0,0,1,0
1A2,190.499280 us,0,1,0,0,0,1,0,1,1,0,0
0EA,190.999280 us,0,1,0,1,0,1,1,1,0,0,0
061,191.499280 us,1,0,0,0,0,1,1,0,0,0,0
01C,191.999280 us,0,0,1,1,1,0,0,0,0,0,0
026,192.499280 us,0,1,1,0,0,1,0,0,0,0,0
07F,192.999280 us,1,1,1,1,1,1,1,0,0,0,0
116,193.499440 us,0,1,1,0,1,0,0,0,1,0,0
1D5,193.999360 us,1,0,1,0,1,0,1,1,1,0,0
29C,194.499520 us,0,0,1,1,1,0,0,1,0,1,0
348,194.999520 us,0,0,0,1,0,0,1,0,1,1,0
3BE,195.499520 us,0,1,1,1,1,1,0,1,1,1,0
3EC,195.999600 us,0,0,1,1,0,1,1,1,1,1,0
3C8,196.499680 us,0,0,0,1,0,0,1,1,1,1,0
35A,196.999600 us,0,1,0,1,1,0,1,0,1,1,0
2B3,197.499600 us,1,1,0,0,1,1,0,1,0,1,0
1EE,197.999680 us,0,1,1,1,0,1,1,1,1,0,0
12D,198.499680 us,1,0,1,1,0,1,0,0,1,0,0
08F,198.999600 us,1,1,1,1,0,0,0,1,0,0,0
02D,199.499600 us,1,0,1,1,0,1,0,0,0,0,0
019,199.999600 us,1,0,0,1,1,0,0,0,0,0,0
054,200.499600 us,0,0,1,0,1,0,1,0,0,0,0
0D6,200.999520 us,0,1,1,0,1,0,1,1,0,0,0
189,201.499520 us,1,0,0,1,0,0,0,1,1,0,0
251,201.999520 us,1,0,0,0,1,0,1,0,0,1,0
30B,202.499520 us,1,1,0,1,0,0,0,0,1,1,0
398,202.999520 us,0,0,0,1,1,0,0,1,1,1,0
3E4,203.499520 us,0,0,1,0,0,1,1,1,1,1,0
3DF,203.999440 us,1,1,1,1,1,0,1,1,1,1,0
38D,204.499520 us,1,0,1,1,0,0,0,1,1,1,0
2F8,204.999520 us,0,0,0,1,1,1,1,1,0,1,0
23C,205.499520 us,0,0,1,1,1,1,0,0,0,1,0
174,205.999440 us,0,0,1,0,1,1,1,0,1,0,0
0C5,206.499440 us,1,0,1,0,0,0,1,1,0,0,0
04A,206.999440 us,0,1,0,1,0,0,1,0,0,0,0
017,207.499360 us,1,1,1,0,1,0,0,0,0,0,0
033,207.999440 us,1,1,0,0,1,1,0,0,0,0,0
09D,208.499360 us,1,0,1,1,1,0,0,1,0,0,0
140,208.999440 us,0,0,0,0,0,0,1,0,1,0,0
205,209.499280 us,1,0,1,0,0,0,0,0,0,1,0
2C7,209.999280 us,1,1,1,0,0,0,1,1,0,1,0
36A,210.499280 us,0,1,0,1,0,1,1,0,1,1,0
3CF,210.999200 us,1,1,1,1,0,0,1,1,1,1,0
3EA,211.499200 us,0,1,0,1,0,1,1,1,1,1,0
3B4,211.999200 us,0,0,1,0,1,1,0,1,1,1,0
338,212.499200 us,0,0,0,1,1,1,0,0,1,1,0
288,212.999200 us,0,0,0,1,0,0,0,1,0,1,0
1C0,213.499200 us,0,0,0,0,0,0,1,1,1,0,0
104,213.999200 us,0,0,1,0,0,0,0,0,1,0,0
072,214.499120 us,0,1,0,0,1,1,1,0,0,0,0
