My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
3E5,100.999360 us,1,0,1,0,0,1,1,1,1,1,0
3B0,101.499440 us,0,0,0,0,1,1,0,1,1,1,0
2D5,101.999360 us,1,0,1,0,1,0,1,1,0,1,0
1A9,102.499360 us,1,0,0,1,0,1,0,1,1,0,0
09D,102.999360 us,1,0,1,1,1,0,0,1,0,0,0
019,103.499440 us,1,0,0,1,1,0,0,0,0,0,0
04F,103.999360 us,1,1,1,1,0,0,1,0,0,0,0
128,104.499440 us,0,0,0,1,0,1,0,0,1,0,0
255,104.999360 us,1,0,1,0,1,0,1,0,0,1,0
360,105.499520 us,0,0,0,0,0,1,1,0,1,1,0
3E4,105.999520 us,0,0,1,0,0,1,1,1,1,1,0
3B0,106.499520 us,0,0,0,0,1,1,0,1,1,1,0
2D6,106.999520 us,0,1,1,0,1,0,1,1,0,1,0
1A9,107.499520 us,1,0,0,1,0,1,0,1,1,0,0
09D,107.999520 us,1,0,1,1,1,0,0,1,0,0,0
019,108.499600 us,1,0,0,1,1,0,0,0,0,0,0
04E,108.999600 us,0,1,1,1,0,0,1,0,0,0,0
128,109.499680 us,0,0,0,1,0,1,0,0,1,0,0
255,109.999600 us,1,0,1,0,1,0,1,0,0,1,0
360,110.499760 us,0,0,0,0,0,1,1,0,1,1,0
3E4,110.999760 us,0,0,1,0,0,1,1,1,1,1,0
3B0,111.499760 us,0,0,0,0,1,1,0,1,1,1,0
2D5,111.999760 us,1,0,1,0,1,0,1,1,0,1,0
1A8,112.499840 us,0,0,0,1,0,1,0,1,1,0,0
09D,112.999840 us,1,0,1,1,1,0,0,1,0,0,0
019,113.499920 us,1,0,0,1,1,0,0,0,0,0,0
04E,113.999840 us,0,1,1,1,0,0,1,0,0,0,0
128,114.499920 us,0,0,0,1,0,1,0,0,1,0,0
255,114.999840 us,1,0,1,0,1,0,1,0,0,1,0
360,115.499920 us,0,0,0,0,0,1,1,0,1,1,0
3E5,115.999840 us,1,0,1,0,0,1,1,1,1,1,0
3B0,116.499920 us,0,0,0,0,1,1,0,1,1,1,0
2D5,116.999840 us,1,0,1,0,1,0,1,1,0,1,0
1A8,117.499920 us,0,0,0,1,0,1,0,1,1,0,0
09D,117.999760 us,1,0,1,1,1,0,0,1,0,0,0
019,118.499840 us,1,0,0,1,1,0,0,0,0,0,0
04E,118.999760 us,0,1,1,1,0,0,1,0,0,0,0
128,119.499760 us,0,0,0,1,0,1,0,0,1,0,0
255,119.999680 us,1,0,1,0,1,0,1,0,0,1,0
360,120.499840 us,0,0,0,0,0,1,1,0,1,1,0
3E4,120.999760 us,0,0,1,0,0,1,1,1,1,1,0
3B0,121.499760 us,0,0,0,0,1,1,0,1,1,1,0
2D5,121.999680 us,1,0,1,0,1,0,1,1,0,1,0
1A8,122.499760 us,0,0,0,1,0,1,0,1,1,0,0
09D,122.999680 us,1,0,1,1,1,0,0,1,0,0,0
018,123.499840 us,0,0,0,1,1,0,0,0,0,0,0
04E,123.999760 us,0,1,1,1,0,0,1,0,0,0,0
128,124.499840 us,0,0,0,1,0,1,0,0,1,0,0
255,124.999760 us,1,0,1,0,1,0,1,0,0,1,0
360,125.499840 us,0,0,0,0,0,1,1,0,1,1,0
3E4,125.999760 us,0,0,1,0,0,1,1,1,1,1,0
3B0,126.499840 us,0,0,0,0,1,1,0,1,1,1,0
2D5,126.999760 us,1,0,1,0,1,0,1,1,0,1,0
1A8,127.499760 us,0,0,0,1,0,1,0,1,1,0,0
09D,127.999680 us,1,0,1,1,1,0,0,1,0,0,0
018,128.499760 us,0,0,0,1,1,0,0,0,0,0,0
04E,128.999600 us,0,1,1,1,0,0,1,0,0,0,0
128,129.499680 us,0,0,0,1,0,1,0,0,1,0,0
255,129.999520 us,1,0,1,0,1,0,1,0,0,1,0
360,130.499600 us,0,0,0,0,0,1,1,0,1,1,0
3E4,130.999520 us,0,0,1,0,0,1,1,1,1,1,0
3B0,131.499520 us,0,0,0,0,1,1,0,1,1,1,0
2D5,131.999360 us,1,0,1,0,1,0,1,1,0,1,0
1A8,132.499440 us,0,0,0,1,0,1,0,1,1,0,0
09D,132.999360 us,1,0,1,1,1,0,0,1,0,0,0
018,133.499440 us,0,0,0,1,1,0,0,0,0,0,0
04E,133.999280 us,0,1,1,1,0,0,1,0,0,0,0
128,134.499280 us,0,0,0,1,0,1,0,0,1,0,0
255,134.999200 us,1,0,1,0,1,0,1,0,0,1,0
360,135.499280 us,0,0,0,0,0,1,1,0,1,1,0
3E5,135.999200 us,1,0,1,0,0,1,1,1,1,1,0
3B0,136.499280 us,0,0,0,0,1,1,0,1,1,1,0
2D5,136.999200 us,1,0,1,0,1,0,1,1,0,1,0
1A8,137.499280 us,0,0,0,1,0,1,0,1,1,0,0
09D,137.999200 us,1,0,1,1,1,0,0,1,0,0,0
019,138.499280 us,1,0,0,1,1,0,0,0,0,0,0
04E,138.999200 us,0,1,1,1,0,0,1,0,0,0,0
128,139.499280 us,0,0,0,1,0,1,0,0,1,0,0
255,139.999120 us,1,0,1,0,1,0,1,0,0,1,0
360,140.499280 us,0,0,0,0,0,1,1,0,1,1,0
3E4,140.999280 us,0,0,1,0,0,1,1,1,1,1,0
3B0,141.499280 us,0,0,0,0,1,1,0,1,1,1,0
2D5,141.999280 us,1,0,1,0,1,0,1,1,0,1,0
1A8,142.499360 us,0,0,0,1,0,1,0,1,1,0,0
09D,142.999280 us,1,0,1,1,1,0,0,1,0,0,0
018,143.499440 us,0,0,0,1,1,0,0,0,0,0,0
04E,143.999360 us,0,1,1,1,0,0,1,0,0,0,0
128,144.499440 us,0,0,0,1,0,1,0,0,1,0,0
255,144.999360 us,1,0,1,0,1,0,1,0,0,1,0
361,145.499520 us,1,0,0,0,0,1,1,0,1,1,0
3E4,145.999520 us,0,0,1,0,0,1,1,1,1,1,0
3AF,146.499440 us,1,1,1,1,0,1,0,1,1,1,0
2D5,146.999520 us,1,0,1,0,1,0,1,1,0,1,0
1A8,147.499600 us,0,0,0,1,0,1,0,1,1,0,0
09E,147.999520 us,0,1,1,1,1,0,0,1,0,0,0
019,148.499600 us,1,0,0,1,1,0,0,0,0,0,0
04F,148.999520 us,1,1,1,1,0,0,1,0,0,0,0
128,149.499600 us,0,0,0,1,0,1,0,0,1,0,0
255,149.999520 us,1,0,1,0,1,0,1,0,0,1,0
361,150.499600 us,1,0,0,0,0,1,1,0,1,1,0
3E4,150.999600 us,0,0,1,0,0,1,1,1,1,1,0
3AF,151.499520 us,1,1,1,1,0,1,0,1,1,1,0
2D5,151.999600 us,1,0,1,0,1,0,1,1,0,1,0
1A8,152.499600 us,0,0,0,1,0,1,0,1,1,0,0
09D,152.999520 us,1,0,1,1,1,0,0,1,0,0,0
019,153.499680 us,1,0,0,1,1,0,0,0,0,0,0
04F,153.999520 us,1,1,1,1,0,0,1,0,0,0,0
129,154.499600 us,1,0,0,1,0,1,0,0,1,0,0
255,154.999600 us,1,0,1,0,1,0,1,0,0,1,0
361,155.499600 us,1,0,0,0,0,1,1,0,1,1,0
3E4,155.999600 us,0,0,1,0,0,1,1,1,1,1,0
3AF,156.499600 us,1,1,1,1,0,1,0,1,1,1,0
2D5,156.999680 us,1,0,1,0,1,0,1,1,0,1,0
1A8,157.499680 us,0,0,0,1,0,1,0,1,1,0,0
09D,157.999600 us,1,0,1,1,1,0,0,1,0,0,0
019,158.499760 us,1,0,0,1,1,0,0,0,0,0,0
04F,158.999680 us,1,1,1,1,0,0,1,0,0,0,0
128,159.499760 us,0,0,0,1,0,1,0,0,1,0,0
255,159.999600 us,1,0,1,0,1,0,1,0,0,1,0
360,160.499760 us,0,0,0,0,0,1,1,0,1,1,0
3E4,160.999680 us,0,0,1,0,0,1,1,1,1,1,0
3B0,161.499760 us,0,0,0,0,1,1,0,1,1,1,0
2D5,161.999680 us,1,0,1,0,1,0,1,1,0,1,0
1A7,162.499680 us,1,1,1,0,0,1,0,1,1,0,0
09D,162.999680 us,1,0,1,1,1,0,0,1,0,0,0
019,163.499680 us,1,0,0,1,1,0,0,0,0,0,0
04F,163.999680 us,1,1,1,1,0,0,1,0,0,0,0
128,164.499760 us,0,0,0,1,0,1,0,0,1,0,0
255,164.999600 us,1,0,1,0,1,0,1,0,0,1,0
361,165.499680 us,1,0,0,0,0,1,1,0,1,1,0
3E4,165.999600 us,0,0,1,0,0,1,1,1,1,1,0
3AF,166.499520 us,1,1,1,1,0,1,0,1,1,1,0
2D5,166.999600 us,1,0,1,0,1,0,1,1,0,1,0
1A8,167.499600 us,0,0,0,1,0,1,0,1,1,0,0
09D,167.999520 us,1,0,1,1,1,0,0,1,0,0,0
019,168.499520 us,1,0,0,1,1,0,0,0,0,0,0
04E,168.999440 us,0,1,1,1,0,0,1,0,0,0,0
128,169.499440 us,0,0,0,1,0,1,0,0,1,0,0
256,169.999360 us,0,1,1,0,1,0,1,0,0,1,0
361,170.499360 us,1,0,0,0,0,1,1,0,1,1,0
3E4,170.999360 us,0,0,1,0,0,1,1,1,1,1,0
3AF,171.499200 us,1,1,1,1,0,1,0,1,1,1,0
2D5,171.999280 us,1,0,1,0,1,0,1,1,0,1,0
1A8,172.499200 us,0,0,0,1,0,1,0,1,1,0,0
09D,172.999120 us,1,0,1,1,1,0,0,1,0,0,0
018,173.499280 us,0,0,0,1,1,0,0,0,0,0,0
04F,173.999120 us,1,1,1,1,0,0,1,0,0,0,0
128,174.499200 us,0,0,0,1,0,1,0,0,1,0,0
255,174.999120 us,1,0,1,0,1,0,1,0,0,1,0
361,175.499200 us,1,0,0,0,0,1,1,0,1,1,0
3E4,175.999200 us,0,0,1,0,0,1,1,1,1,1,0
3AF,176.499120 us,1,1,1,1,0,1,0,1,1,1,0
2D5,176.999200 us,1,0,1,0,1,0,1,1,0,1,0
1A8,177.499280 us,0,0,0,1,0,1,0,1,1,0,0
09D,177.999200 us,1,0,1,1,1,0,0,1,0,0,0
018,178.499360 us,0,0,0,1,1,0,0,0,0,0,0
04E,178.999280 us,0,1,1,1,0,0,1,0,0,0,0
128,179.499360 us,0,0,0,1,0,1,0,0,1,0,0
255,179.999280 us,1,0,1,0,1,0,1,0,0,1,0
361,180.499360 us,1,0,0,0,0,1,1,0,1,1,0
3E4,180.999360 us,0,0,1,0,0,1,1,1,1,1,0
3B0,181.499360 us,0,0,0,0,1,1,0,1,1,1,0
2D5,181.999280 us,1,0,1,0,1,0,1,1,0,1,0
1A7,182.499280 us,1,1,1,0,0,1,0,1,1,0,0
09D,182.999280 us,1,0,1,1,1,0,0,1,0,0,0
019,183.499360 us,1,0,0,1,1,0,0,0,0,0,0
04F,183.999200 us,1,1,1,1,0,0,1,0,0,0,0
128,184.499280 us,0,0,0,1,0,1,0,0,1,0,0
255,184.999120 us,1,0,1,0,1,0,1,0,0,1,0
361,185.499200 us,1,0,0,0,0,1,1,0,1,1,0
3E4,185.999200 us,0,0,1,0,0,1,1,1,1,1,0
3AF,186.499120 us,1,1,1,1,0,1,0,1,1,1,0
2D5,186.999200 us,1,0,1,0,1,0,1,1,0,1,0
1A8,187.499200 us,0,0,0,1,0,1,0,1,1,0,0
09D,187.999120 us,1,0,1,1,1,0,0,1,0,0,0
019,188.499200 us,1,0,0,1,1,0,0,0,0,0,0
04F,188.999200 us,1,1,1,1,0,0,1,0,0,0,0
128,189.499280 us,0,0,0,1,0,1,0,0,1,0,0
256,189.999200 us,0,1,1,0,1,0,1,0,0,1,0
361,190.499280 us,1,0,0,0,0,1,1,0,1,1,0
3E4,190.999280 us,0,0,1,0,0,1,1,1,1,1,0
3AF,191.499280 us,1,1,1,1,0,1,0,1,1,1,0
2D5,191.999360 us,1,0,1,0,1,0,1,1,0,1,0
1A8,192.499360 us,0,0,0,1,0,1,0,1,1,0,0
09C,192.999360 us,0,0,1,1,1,0,0,1,0,0,0
018,193.499440 us,0,0,0,1,1,0,0,0,0,0,0
04E,193.999360 us,0,1,1,1,0,0,1,0,0,0,0
128,194.499440 us,0,0,0,1,0,1,0,0,1,0,0
256,194.999360 us,0,1,1,0,1,0,1,0,0,1,0
361,195.499440 us,1,0,0,0,0,1,1,0,1,1,0
3E4,195.999440 us,0,0,1,0,0,1,1,1,1,1,0
3AF,196.499360 us,1,1,1,1,0,1,0,1,1,1,0
2D4,196.999440 us,0,0,1,0,1,0,1,1,0,1,0
1A7,197.499360 us,1,1,1,0,0,1,0,1,1,0,0
09C,197.999440 us,0,0,1,1,1,0,0,1,0,0,0
019,198.499360 us,1,0,0,1,1,0,0,0,0,0,0
04E,198.999440 us,0,1,1,1,0,0,1,0,0,0,0
129,199.499360 us,1,0,0,1,0,1,0,0,1,0,0
256,199.999360 us,0,1,1,0,1,0,1,0,0,1,0
361,200.499440 us,1,0,0,0,0,1,1,0,1,1,0
3E4,200.999440 us,0,0,1,0,0,1,1,1,1,1,0
3AF,201.499440 us,1,1,1,1,0,1,0,1,1,1,0
2D5,201.999520 us,1,0,1,0,1,0,1,1,0,1,0
1A7,202.499440 us,1,1,1,0,0,1,0,1,1,0,0
09C,202.999520 us,0,0,1,1,1,0,0,1,0,0,0
019,203.499520 us,1,0,0,1,1,0,0,0,0,0,0
04E,203.999520 us,0,1,1,1,0,0,1,0,0,0,0
128,204.499520 us,0,0,0,1,0,1,0,0,1,0,0
256,204.999440 us,0,1,1,0,1,0,1,0,0,1,0
361,205.499440 us,1,0,0,0,0,1,1,0,1,1,0
3E4,205.999440 us,0,0,1,0,0,1,1,1,1,1,0
3AF,206.499360 us,1,1,1,1,0,1,0,1,1,1,0
2D4,206.999440 us,0,0,1,0,1,0,1,1,0,1,0
1A7,207.499280 us,1,1,1,0,0,1,0,1,1,0,0
09C,207.999280 us,0,0,1,1,1,0,0,1,0,0,0
019,208.499200 us,1,0,0,1,1,0,0,0,0,0,0
04E,208.999200 us,0,1,1,1,0,0,1,0,0,0,0
129,209.499120 us,1,0,0,1,0,1,0,0,1,0,0
256,209.999040 us,0,1,1,0,1,0,1,0,0,1,0
361,210.499040 us,1,0,0,0,0,1,1,0,1,1,0
3E4,210.999040 us,0,0,1,0,0,1,1,1,1,1,0
3AF,211.498960 us,1,1,1,1,0,1,0,1,1,1,0
2D4,211.999040 us,0,0,1,0,1,0,1,1,0,1,0
1A7,212.498880 us,1,1,1,0,0,1,0,1,1,0,0
09C,212.999040 us,0,0,1,1,1,0,0,1,0,0,0
019,213.498960 us,1,0,0,1,1,0,0,0,0,0,0
04E,213.999040 us,0,1,1,1,0,0,1,0,0,0,0
129,214.498960 us,1,0,0,1,0,1,0,0,1,0,0
