My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
392,30.999680 us,0,1,0,0,1,0,0,1,1,1,0
3DF,31.499600 us,1,1,1,1,1,0,1,1,1,1,0
3DE,31.999760 us,0,1,1,1,1,0,1,1,1,1,0
38D,32.499760 us,1,0,1,1,0,0,0,1,1,1,0
2FC,32.999680 us,0,0,1,1,1,1,1,1,0,1,0
240,33.499840 us,0,0,0,0,0,0,1,0,0,1,0
17A,33.999680 us,0,1,0,1,1,1,1,0,1,0,0
0C8,34.499840 us,0,0,0,1,0,0,1,1,0,0,0
04C,34.999760 us,0,0,1,1,0,0,1,0,0,0,0
015,35.499760 us,1,0,1,0,1,0,0,0,0,0,0
02F,35.999760 us,1,1,1,1,0,1,0,0,0,0,0
096,36.499840 us,0,1,1,0,1,0,0,1,0,0,0
137,36.999760 us,1,1,1,0,1,1,0,0,1,0,0
1FA,37.499840 us,0,1,0,1,1,1,1,1,1,0,0
2BE,37.999840 us,0,1,1,1,1,1,0,1,0,1,0
362,38.499840 us,0,1,0,0,0,1,1,0,1,1,0
3CB,38.999760 us,1,1,0,1,0,0,1,1,1,1,0
3E9,39.499840 us,1,0,0,1,0,1,1,1,1,1,0
3B5,39.999840 us,1,0,1,0,1,1,0,1,1,1,0
33B,40.499840 us,1,1,0,1,1,1,0,0,1,1,0
28C,40.999840 us,0,0,1,1,0,0,0,1,0,1,0
1C4,41.499840 us,0,0,1,0,0,0,1,1,1,0,0
108,41.999840 us,0,0,0,1,0,0,0,0,1,0,0
074,42.499680 us,0,0,1,0,1,1,1,0,0,0,0
021,42.999760 us,1,0,0,0,0,1,0,0,0,0,0
01C,43.499760 us,0,0,1,1,1,0,0,0,0,0,0
066,43.999680 us,0,1,1,0,0,1,1,0,0,0,0
0F4,44.499680 us,0,0,1,0,1,1,1,1,0,0,0
1AD,44.999680 us,1,0,1,1,0,1,0,1,1,0,0
275,45.499680 us,1,0,1,0,1,1,1,0,0,1,0
328,45.999760 us,0,0,0,1,0,1,0,0,1,1,0
3AA,46.499760 us,0,1,0,1,0,1,0,1,1,1,0
3E7,46.999680 us,1,1,1,0,0,1,1,1,1,1,0
3D2,47.499840 us,0,1,0,0,1,0,1,1,1,1,0
370,47.999840 us,0,0,0,0,1,1,1,0,1,1,0
2D3,48.499760 us,1,1,0,0,1,0,1,1,0,1,0
213,48.999840 us,1,1,0,0,1,0,0,0,0,1,0
14D,49.499840 us,1,0,1,1,0,0,1,0,1,0,0
0A6,49.999840 us,0,1,1,0,0,1,0,1,0,0,0
038,50.499840 us,0,0,0,1,1,1,0,0,0,0,0
014,50.999840 us,0,0,1,0,1,0,0,0,0,0,0
041,51.499840 us,1,0,0,0,0,0,1,0,0,0,0
0B7,51.999760 us,1,1,1,0,1,1,0,1,0,0,0
163,52.499920 us,1,1,0,0,0,1,1,0,1,0,0
22A,52.999920 us,0,1,0,1,0,1,0,0,0,1,0
2E8,53.499920 us,0,0,0,1,0,1,1,1,0,1,0
380,54.000000 us,0,0,0,0,0,0,0,1,1,1,0
3D8,54.499920 us,0,0,0,1,1,0,1,1,1,1,0
3E4,55.000000 us,0,0,1,0,0,1,1,1,1,1,0
39F,55.499920 us,1,1,1,1,1,0,0,1,1,1,0
316,56.000000 us,0,1,1,0,1,0,0,0,1,1,0
25E,56.499920 us,0,1,1,1,1,0,1,0,0,1,0
196,56.999920 us,0,1,1,0,1,0,0,1,1,0,0
0E1,57.499920 us,1,0,0,0,0,1,1,1,0,0,0
05A,57.999840 us,0,1,0,1,1,0,1,0,0,0,0
018,58.499920 us,0,0,0,1,1,0,0,0,0,0,0
027,58.999760 us,1,1,1,0,0,1,0,0,0,0,0
082,59.499840 us,0,1,0,0,0,0,0,1,0,0,0
11D,59.999600 us,1,0,1,1,1,0,0,0,1,0,0
1DB,60.499680 us,1,1,0,1,1,0,1,1,1,0,0
2A2,60.999680 us,0,1,0,0,0,1,0,1,0,1,0
34C,61.499600 us,0,0,1,1,0,0,1,0,1,1,0
3BF,61.999520 us,1,1,1,1,1,1,0,1,1,1,0
3EA,62.499600 us,0,1,0,1,0,1,1,1,1,1,0
3C1,62.999600 us,1,0,0,0,0,0,1,1,1,1,0
351,63.499600 us,1,0,0,0,1,0,1,0,1,1,0
2A9,63.999600 us,1,0,0,1,0,1,0,1,0,1,0
1E2,64.499600 us,0,1,0,0,0,1,1,1,1,0,0
123,64.999600 us,1,1,0,0,0,1,0,0,1,0,0
087,65.499600 us,1,1,1,0,0,0,0,1,0,0,0
029,65.999680 us,1,0,0,1,0,1,0,0,0,0,0
018,66.499680 us,0,0,0,1,1,0,0,0,0,0,0
056,66.999680 us,0,1,1,0,1,0,1,0,0,0,0
0DB,67.499680 us,1,1,0,1,1,0,1,1,0,0,0
18F,67.999760 us,1,1,1,1,0,0,0,1,1,0,0
258,68.499840 us,0,0,0,1,1,0,1,0,0,1,0
310,68.999840 us,0,0,0,0,1,0,0,0,1,1,0
39B,69.499760 us,1,1,0,1,1,0,0,1,1,1,0
3E3,69.999840 us,1,1,0,0,0,1,1,1,1,1,0
3DA,70.499840 us,0,1,0,1,1,0,1,1,1,1,0
384,70.999920 us,0,0,1,0,0,0,0,1,1,1,0
2EE,71.499760 us,0,1,1,1,0,1,1,1,0,1,0
231,71.999840 us,1,0,0,0,1,1,0,0,0,1,0
16A,72.499760 us,0,1,0,1,0,1,1,0,1,0,0
0BC,72.999760 us,0,0,1,1,1,1,0,1,0,0,0
044,73.499840 us,0,0,1,0,0,0,1,0,0,0,0
014,73.999760 us,0,0,1,0,1,0,0,0,0,0,0
035,74.499680 us,1,0,1,0,1,1,0,0,0,0,0
0A1,74.999760 us,1,0,0,0,0,1,0,1,0,0,0
147,75.499600 us,1,1,1,0,0,0,1,0,1,0,0
20B,75.999680 us,1,1,0,1,0,0,0,0,0,1,0
2CD,76.499600 us,1,0,1,1,0,0,1,1,0,1,0
36D,76.999600 us,1,0,1,1,0,1,1,0,1,1,0
3D0,77.499680 us,0,0,0,0,1,0,1,1,1,1,0
3E7,77.999520 us,1,1,1,0,0,1,1,1,1,1,0
3AE,78.499600 us,0,1,1,1,0,1,0,1,1,1,0
32E,78.999600 us,0,1,1,1,0,1,0,0,1,1,0
27C,79.499520 us,0,0,1,1,1,1,1,0,0,1,0
1B5,79.999520 us,1,0,1,0,1,1,0,1,1,0,0
0FA,80.499520 us,0,1,0,1,1,1,1,1,0,0,0
06B,80.999520 us,1,1,0,1,0,1,1,0,0,0,0
01E,81.499520 us,0,1,1,1,1,0,0,0,0,0,0
01F,81.999520 us,1,1,1,1,1,0,0,0,0,0,0
070,82.499600 us,0,0,0,0,1,1,1,0,0,0,0
102,82.999600 us,0,1,0,0,0,0,0,0,1,0,0
1BD,83.499520 us,1,0,1,1,1,1,0,1,1,0,0
285,83.999680 us,1,0,1,0,0,0,0,1,0,1,0
335,84.499600 us,1,0,1,0,1,1,0,0,1,1,0
3B2,84.999680 us,0,1,0,0,1,1,0,1,1,1,0
3E7,85.499680 us,1,1,1,0,0,1,1,1,1,1,0
3CD,85.999840 us,1,0,1,1,0,0,1,1,1,1,0
366,86.499840 us,0,1,1,0,0,1,1,0,1,1,0
2C5,86.999840 us,1,0,1,0,0,0,1,1,0,1,0
203,87.499840 us,1,1,0,0,0,0,0,0,0,1,0
13E,87.999760 us,0,1,1,1,1,1,0,0,1,0,0
09A,88.499840 us,0,1,0,1,1,0,0,1,0,0,0
032,88.999760 us,0,1,0,0,1,1,0,0,0,0,0
015,89.499760 us,1,0,1,0,1,0,0,0,0,0,0
049,89.999680 us,1,0,0,1,0,0,1,0,0,0,0
0C3,90.499680 us,1,1,0,0,0,0,1,1,0,0,0
172,90.999680 us,0,1,0,0,1,1,1,0,1,0,0
239,91.499600 us,1,0,0,1,1,1,0,0,0,1,0
2F6,91.999600 us,0,1,1,0,1,1,1,1,0,1,0
38A,92.499680 us,0,1,0,1,0,0,0,1,1,1,0
3DC,92.999600 us,0,0,1,1,1,0,1,1,1,1,0
3E1,93.499600 us,1,0,0,0,0,1,1,1,1,1,0
396,93.999600 us,0,1,1,0,1,0,0,1,1,1,0
309,94.499600 us,1,0,0,1,0,0,0,0,1,1,0
24F,94.999520 us,1,1,1,1,0,0,1,0,0,1,0
187,95.499520 us,1,1,1,0,0,0,0,1,1,0,0
0D4,95.999600 us,0,0,1,0,1,0,1,1,0,0,0
052,96.499520 us,0,1,0,0,1,0,1,0,0,0,0
017,96.999520 us,1,1,1,0,1,0,0,0,0,0,0
02B,97.499520 us,1,1,0,1,0,1,0,0,0,0,0
08D,97.999520 us,1,0,1,1,0,0,0,1,0,0,0
12B,98.499520 us,1,1,0,1,0,1,0,0,1,0,0
1EB,98.999520 us,1,1,0,1,0,1,1,1,1,0,0
2B1,99.499520 us,1,0,0,0,1,1,0,1,0,1,0
357,99.999520 us,1,1,1,0,1,0,1,0,1,1,0
3C5,100.499520 us,1,0,1,0,0,0,1,1,1,1,0
3E9,100.999520 us,1,0,0,1,0,1,1,1,1,1,0
3BC,101.499520 us,0,0,1,1,1,1,0,1,1,1,0
346,101.999520 us,0,1,1,0,0,0,1,0,1,1,0
29A,102.499520 us,0,1,0,1,1,0,0,1,0,1,0
1D3,102.999520 us,1,1,0,0,1,0,1,1,1,0,0
114,103.499600 us,0,0,1,0,1,0,0,0,1,0,0
07D,103.999520 us,1,0,1,1,1,1,1,0,0,0,0
024,104.499760 us,0,0,1,0,0,1,0,0,0,0,0
01A,104.999600 us,0,1,0,1,1,0,0,0,0,0,0
05E,105.499600 us,0,1,1,1,1,0,1,0,0,0,0
0E7,105.999680 us,1,1,1,0,0,1,1,1,0,0,0
19F,106.499680 us,1,1,1,1,1,0,0,1,1,0,0
267,106.999760 us,1,1,1,0,0,1,1,0,0,1,0
31C,107.499760 us,0,0,1,1,1,0,0,0,1,1,0
3A3,107.999760 us,1,1,0,0,0,1,0,1,1,1,0
3E5,108.499840 us,1,0,1,0,0,1,1,1,1,1,0
3D6,108.999840 us,0,1,1,0,1,0,1,1,1,1,0
37A,109.499840 us,0,1,0,1,1,1,1,0,1,1,0
2E1,109.999920 us,1,0,0,0,0,1,1,1,0,1,0
221,110.499920 us,1,0,0,0,0,1,0,0,0,1,0
15B,110.999840 us,1,1,0,1,1,0,1,0,1,0,0
0B0,111.499920 us,0,0,0,0,1,1,0,1,0,0,0
03E,111.999840 us,0,1,1,1,1,1,0,0,0,0,0
014,112.499920 us,0,0,1,0,1,0,0,0,0,0,0
03B,112.999760 us,1,1,0,1,1,1,0,0,0,0,0
0AC,113.499840 us,0,0,1,1,0,1,0,1,0,0,0
155,113.999680 us,1,0,1,0,1,0,1,0,1,0,0
21B,114.499760 us,1,1,0,1,1,0,0,0,0,1,0
2DA,114.999760 us,0,1,0,1,1,0,1,1,0,1,0
376,115.499680 us,0,1,1,0,1,1,1,0,1,1,0
3D4,115.999760 us,0,0,1,0,1,0,1,1,1,1,0
3E5,116.499680 us,1,0,1,0,0,1,1,1,1,1,0
3A6,116.999680 us,0,1,1,0,0,1,0,1,1,1,0
322,117.499680 us,0,1,0,0,0,1,0,0,1,1,0
26D,117.999600 us,1,0,1,1,0,1,1,0,0,1,0
1A5,118.499600 us,1,0,1,0,0,1,0,1,1,0,0
0ED,118.999600 us,1,0,1,1,0,1,1,1,0,0,0
062,119.499680 us,0,1,0,0,0,1,1,0,0,0,0
01B,119.999520 us,1,1,0,1,1,0,0,0,0,0,0
023,120.499600 us,1,1,0,0,0,1,0,0,0,0,0
079,120.999520 us,1,0,0,1,1,1,1,0,0,0,0
10F,121.499520 us,1,1,1,1,0,0,0,0,1,0,0
1CD,121.999520 us,1,0,1,1,0,0,1,1,1,0,0
294,122.499520 us,0,0,1,0,1,0,0,1,0,1,0
341,122.999520 us,1,0,0,0,0,0,1,0,1,1,0
3B9,123.499520 us,1,0,0,1,1,1,0,1,1,1,0
3E9,123.999520 us,1,0,0,1,0,1,1,1,1,1,0
3C7,124.499520 us,1,1,1,0,0,0,1,1,1,1,0
35B,124.999520 us,1,1,0,1,1,0,1,0,1,1,0
2B6,125.499520 us,0,1,1,0,1,1,0,1,0,1,0
1F1,125.999520 us,1,0,0,0,1,1,1,1,1,0,0
130,126.499520 us,0,0,0,0,1,1,0,0,1,0,0
091,126.999520 us,1,0,0,0,1,0,0,1,0,0,0
02D,127.499440 us,1,0,1,1,0,1,0,0,0,0,0
016,127.999520 us,0,1,1,0,1,0,0,0,0,0,0
04F,128.499440 us,1,1,1,1,0,0,1,0,0,0,0
0CF,128.999440 us,1,1,1,1,0,0,1,1,0,0,0
181,129.499520 us,1,0,0,0,0,0,0,1,1,0,0
249,129.999440 us,1,0,0,1,0,0,1,0,0,1,0
303,130.499440 us,1,1,0,0,0,0,0,0,1,1,0
392,130.999520 us,0,1,0,0,1,0,0,1,1,1,0
3DF,131.499440 us,1,1,1,1,1,0,1,1,1,1,0
3DE,131.999520 us,0,1,1,1,1,0,1,1,1,1,0
38D,132.499520 us,1,0,1,1,0,0,0,1,1,1,0
2FB,132.999440 us,1,1,0,1,1,1,1,1,0,1,0
240,133.499680 us,0,0,0,0,0,0,1,0,0,1,0
178,133.999520 us,0,0,0,1,1,1,1,0,1,0,0
0C7,134.499520 us,1,1,1,0,0,0,1,1,0,0,0
04B,134.999520 us,1,1,0,1,0,0,1,0,0,0,0
016,135.499520 us,0,1,1,0,1,0,0,0,0,0,0
030,135.999600 us,0,0,0,0,1,1,0,0,0,0,0
097,136.499440 us,1,1,1,0,1,0,0,1,0,0,0
138,136.999600 us,0,0,0,1,1,1,0,0,1,0,0
1FB,137.499440 us,1,1,0,1,1,1,1,1,1,0,0
2BF,137.999520 us,1,1,1,1,1,1,0,1,0,1,0
362,138.499600 us,0,1,0,0,0,1,1,0,1,1,0
3CA,138.999520 us,0,1,0,1,0,0,1,1,1,1,0
3E8,139.499520 us,0,0,0,1,0,1,1,1,1,1,0
3B5,139.999440 us,1,0,1,0,1,1,0,1,1,1,0
339,140.499520 us,1,0,0,1,1,1,0,0,1,1,0
28B,140.999520 us,1,1,0,1,0,0,0,1,0,1,0
1C3,141.499440 us,1,1,0,0,0,0,1,1,1,0,0
107,141.999520 us,1,1,1,0,0,0,0,0,1,0,0
074,142.499520 us,0,0,1,0,1,1,1,0,0,0,0
021,142.999520 us,1,0,0,0,0,1,0,0,0,0,0
01C,143.499520 us,0,0,1,1,1,0,0,0,0,0,0
067,143.999440 us,1,1,1,0,0,1,1,0,0,0,0
0F5,144.499440 us,1,0,1,0,1,1,1,1,0,0,0
1AE,144.999520 us,0,1,1,1,0,1,0,1,1,0,0
276,145.499520 us,0,1,1,0,1,1,1,0,0,1,0
329,145.999520 us,1,0,0,1,0,1,0,0,1,1,0
3AB,146.499440 us,1,1,0,1,0,1,0,1,1,1,0
3E7,146.999440 us,1,1,1,0,0,1,1,1,1,1,0
3D1,147.499440 us,1,0,0,0,1,0,1,1,1,1,0
370,147.999440 us,0,0,0,0,1,1,1,0,1,1,0
2D2,148.499360 us,0,1,0,0,1,0,1,1,0,1,0
212,148.999360 us,0,1,0,0,1,0,0,0,0,1,0
14C,149.499280 us,0,0,1,1,0,0,1,0,1,0,0
0A6,149.999280 us,0,1,1,0,0,1,0,1,0,0,0
037,150.499200 us,1,1,1,0,1,1,0,0,0,0,0
014,150.999280 us,0,0,1,0,1,0,0,0,0,0,0
042,151.499280 us,0,1,0,0,0,0,1,0,0,0,0
0B8,151.999200 us,0,0,0,1,1,1,0,1,0,0,0
164,152.499200 us,0,0,1,0,0,1,1,0,1,0,0
22B,152.999200 us,1,1,0,1,0,1,0,0,0,1,0
2E9,153.499280 us,1,0,0,1,0,1,1,1,0,1,0
381,153.999280 us,1,0,0,0,0,0,0,1,1,1,0
3D8,154.499280 us,0,0,0,1,1,0,1,1,1,1,0
3E4,154.999280 us,0,0,1,0,0,1,1,1,1,1,0
39E,155.499280 us,0,1,1,1,1,0,0,1,1,1,0
315,155.999280 us,1,0,1,0,1,0,0,0,1,1,0
25E,156.499280 us,0,1,1,1,1,0,1,0,0,1,0
195,156.999280 us,1,0,1,0,1,0,0,1,1,0,0
0E0,157.499360 us,0,0,0,0,0,1,1,1,0,0,0
05A,157.999280 us,0,1,0,1,1,0,1,0,0,0,0
018,158.499440 us,0,0,0,1,1,0,0,0,0,0,0
027,158.999280 us,1,1,1,0,0,1,0,0,0,0,0
083,159.499440 us,1,1,0,0,0,0,0,1,0,0,0
11D,159.999360 us,1,0,1,1,1,0,0,0,1,0,0
1DC,160.499440 us,0,0,1,1,1,0,1,1,1,0,0
2A3,160.999440 us,1,1,0,0,0,1,0,1,0,1,0
34D,161.499440 us,1,0,1,1,0,0,1,0,1,1,0
3C0,161.999600 us,0,0,0,0,0,0,1,1,1,1,0
3E9,162.499440 us,1,0,0,1,0,1,1,1,1,1,0
3C2,162.999520 us,0,1,0,0,0,0,1,1,1,1,0
350,163.499600 us,0,0,0,0,1,0,1,0,1,1,0
2A8,163.999520 us,0,0,0,1,0,1,0,1,0,1,0
1E2,164.499520 us,0,1,0,0,0,1,1,1,1,0,0
122,164.999600 us,0,1,0,0,0,1,0,0,1,0,0
087,165.499520 us,1,1,1,0,0,0,0,1,0,0,0
028,165.999600 us,0,0,0,1,0,1,0,0,0,0,0
018,166.499520 us,0,0,0,1,1,0,0,0,0,0,0
056,166.999440 us,0,1,1,0,1,0,1,0,0,0,0
0DB,167.499440 us,1,1,0,1,1,0,1,1,0,0,0
190,167.999600 us,0,0,0,0,1,0,0,1,1,0,0
259,168.499440 us,1,0,0,1,1,0,1,0,0,1,0
310,168.999520 us,0,0,0,0,1,0,0,0,1,1,0
39B,169.499360 us,1,1,0,1,1,0,0,1,1,1,0
3E3,169.999440 us,1,1,0,0,0,1,1,1,1,1,0
3DA,170.499440 us,0,1,0,1,1,0,1,1,1,1,0
384,170.999520 us,0,0,1,0,0,0,0,1,1,1,0
2ED,171.499360 us,1,0,1,1,0,1,1,1,0,1,0
230,171.999520 us,0,0,0,0,1,1,0,0,0,1,0
169,172.499360 us,1,0,0,1,0,1,1,0,1,0,0
0BC,172.999440 us,0,0,1,1,1,1,0,1,0,0,0
044,173.499520 us,0,0,1,0,0,0,1,0,0,0,0
015,173.999440 us,1,0,1,0,1,0,0,0,0,0,0
036,174.499520 us,0,1,1,0,1,1,0,0,0,0,0
0A2,174.999600 us,0,1,0,0,0,1,0,1,0,0,0
147,175.499520 us,1,1,1,0,0,0,1,0,1,0,0
20D,175.999600 us,1,0,1,1,0,0,0,0,0,1,0
2CD,176.499600 us,1,0,1,1,0,0,1,1,0,1,0
36D,176.999600 us,1,0,1,1,0,1,1,0,1,1,0
3D0,177.499680 us,0,0,0,0,1,0,1,1,1,1,0
3E7,177.999600 us,1,1,1,0,0,1,1,1,1,1,0
3AE,178.499760 us,0,1,1,1,0,1,0,1,1,1,0
32E,178.999760 us,0,1,1,1,0,1,0,0,1,1,0
27B,179.499680 us,1,1,0,1,1,1,1,0,0,1,0
1B3,179.999680 us,1,1,0,0,1,1,0,1,1,0,0
0FA,180.499680 us,0,1,0,1,1,1,1,1,0,0,0
06A,180.999680 us,0,1,0,1,0,1,1,0,0,0,0
01D,181.499600 us,1,0,1,1,1,0,0,0,0,0,0
01F,181.999600 us,1,1,1,1,1,0,0,0,0,0,0
070,182.499680 us,0,0,0,0,1,1,1,0,0,0,0
103,182.999600 us,1,1,0,0,0,0,0,0,1,0,0
1BE,183.499520 us,0,1,1,1,1,1,0,1,1,0,0
286,183.999600 us,0,1,1,0,0,0,0,1,0,1,0
335,184.499440 us,1,0,1,0,1,1,0,0,1,1,0
3B3,184.999440 us,1,1,0,0,1,1,0,1,1,1,0
3E8,185.499520 us,0,0,0,1,0,1,1,1,1,1,0
3CD,185.999360 us,1,0,1,1,0,0,1,1,1,1,0
366,186.499360 us,0,1,1,0,0,1,1,0,1,1,0
2C4,186.999360 us,0,0,1,0,0,0,1,1,0,1,0
203,187.499360 us,1,1,0,0,0,0,0,0,0,1,0
13D,187.999280 us,1,0,1,1,1,1,0,0,1,0,0
09A,188.499360 us,0,1,0,1,1,0,0,1,0,0,0
032,188.999280 us,0,1,0,0,1,1,0,0,0,0,0
015,189.499200 us,1,0,1,0,1,0,0,0,0,0,0
049,189.999280 us,1,0,0,1,0,0,1,0,0,0,0
0C5,190.499200 us,1,0,1,0,0,0,1,1,0,0,0
173,190.999120 us,1,1,0,0,1,1,1,0,1,0,0
23A,191.499200 us,0,1,0,1,1,1,0,0,0,1,0
2F6,191.999200 us,0,1,1,0,1,1,1,1,0,1,0
38A,192.499200 us,0,1,0,1,0,0,0,1,1,1,0
3DC,192.999200 us,0,0,1,1,1,0,1,1,1,1,0
3E1,193.499200 us,1,0,0,0,0,1,1,1,1,1,0
396,193.999200 us,0,1,1,0,1,0,0,1,1,1,0
308,194.499280 us,0,0,0,1,0,0,0,0,1,1,0
24E,194.999200 us,0,1,1,1,0,0,1,0,0,1,0
186,195.499280 us,0,1,1,0,0,0,0,1,1,0,0
0D3,195.999200 us,1,1,0,0,1,0,1,1,0,0,0
051,196.499360 us,1,0,0,0,1,0,1,0,0,0,0
017,196.999280 us,1,1,1,0,1,0,0,0,0,0,0
02B,197.499360 us,1,1,0,1,0,1,0,0,0,0,0
08D,197.999360 us,1,0,1,1,0,0,0,1,0,0,0
12B,198.499360 us,1,1,0,1,0,1,0,0,1,0,0
1EC,198.999360 us,0,0,1,1,0,1,1,1,1,0,0
2B1,199.499360 us,1,0,0,0,1,1,0,1,0,1,0
358,199.999440 us,0,0,0,1,1,0,1,0,1,1,0
3C6,200.499440 us,0,1,1,0,0,0,1,1,1,1,0
3E9,200.999440 us,1,0,0,1,0,1,1,1,1,1,0
3BB,201.499360 us,1,1,0,1,1,1,0,1,1,1,0
345,201.999520 us,1,0,1,0,0,0,1,0,1,1,0
299,202.499440 us,1,0,0,1,1,0,0,1,0,1,0
1D2,202.999440 us,0,1,0,0,1,0,1,1,1,0,0
114,203.499440 us,0,0,1,0,1,0,0,0,1,0,0
07C,203.999360 us,0,0,1,1,1,1,1,0,0,0,0
024,204.499440 us,0,0,1,0,0,1,0,0,0,0,0
01A,204.999360 us,0,1,0,1,1,0,0,0,0,0,0
05F,205.499280 us,1,1,1,1,1,0,1,0,0,0,0
0E8,205.999440 us,0,0,0,1,0,1,1,1,0,0,0
1A0,206.499360 us,0,0,0,0,0,1,0,1,1,0,0
268,206.999360 us,0,0,0,1,0,1,1,0,0,1,0
31E,207.499280 us,0,1,1,1,1,0,0,0,1,1,0
3A4,207.999360 us,0,0,1,0,0,1,0,1,1,1,0
3E5,208.499280 us,1,0,1,0,0,1,1,1,1,1,0
3D6,208.999360 us,0,1,1,0,1,0,1,1,1,1,0
37A,209.499360 us,0,1,0,1,1,1,1,0,1,1,0
2E0,209.999360 us,0,0,0,0,0,1,1,1,0,1,0
221,210.499280 us,1,0,0,0,0,1,0,0,0,1,0
15A,210.999280 us,0,1,0,1,1,0,1,0,1,0,0
0B0,211.499360 us,0,0,0,0,1,1,0,1,0,0,0
03D,211.999200 us,1,0,1,1,1,1,0,0,0,0,0
014,212.499360 us,0,0,1,0,1,0,0,0,0,0,0
03C,212.999280 us,0,0,1,1,1,1,0,0,0,0,0
0AD,213.499280 us,1,0,1,1,0,1,0,1,0,0,0
156,213.999280 us,0,1,1,0,1,0,1,0,1,0,0
21C,214.499360 us,0,0,1,1,1,0,0,0,0,1,0
