My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
2AC,54.999600 us,0,0,1,1,0,1,0,1,0,1,0
3EC,55.999520 us,0,0,1,1,0,1,1,1,1,1,0
288,56.999600 us,0,0,0,1,0,0,0,1,0,1,0
069,57.999600 us,1,0,0,1,0,1,1,0,0,0,0
080,58.999680 us,0,0,0,0,0,0,0,1,0,0,0
2AC,59.999680 us,0,0,1,1,0,1,0,1,0,1,0
3EC,60.999760 us,0,0,1,1,0,1,1,1,1,1,0
288,61.999840 us,0,0,0,1,0,0,0,1,0,1,0
069,62.999840 us,1,0,0,1,0,1,1,0,0,0,0
080,63.999920 us,0,0,0,0,0,0,0,1,0,0,0
2AC,64.999840 us,0,0,1,1,0,1,0,1,0,1,0
3EC,65.999840 us,0,0,1,1,0,1,1,1,1,1,0
288,66.999840 us,0,0,0,1,0,0,0,1,0,1,0
069,67.999760 us,1,0,0,1,0,1,1,0,0,0,0
07F,68.999760 us,1,1,1,1,1,1,1,0,0,0,0
2AC,69.999760 us,0,0,1,1,0,1,0,1,0,1,0
3EC,70.999760 us,0,0,1,1,0,1,1,1,1,1,0
287,71.999760 us,1,1,1,0,0,0,0,1,0,1,0
069,72.999760 us,1,0,0,1,0,1,1,0,0,0,0
07F,73.999680 us,1,1,1,1,1,1,1,0,0,0,0
2AC,74.999760 us,0,0,1,1,0,1,0,1,0,1,0
3EC,75.999760 us,0,0,1,1,0,1,1,1,1,1,0
288,76.999840 us,0,0,0,1,0,0,0,1,0,1,0
069,77.999840 us,1,0,0,1,0,1,1,0,0,0,0
080,78.999920 us,0,0,0,0,0,0,0,1,0,0,0
2AC,79.999840 us,0,0,1,1,0,1,0,1,0,1,0
3EC,80.999760 us,0,0,1,1,0,1,1,1,1,1,0
287,81.999760 us,1,1,1,0,0,0,0,1,0,1,0
069,82.999760 us,1,0,0,1,0,1,1,0,0,0,0
080,83.999760 us,0,0,0,0,0,0,0,1,0,0,0
2AC,84.999600 us,0,0,1,1,0,1,0,1,0,1,0
3EC,85.999520 us,0,0,1,1,0,1,1,1,1,1,0
288,86.999520 us,0,0,0,1,0,0,0,1,0,1,0
069,87.999360 us,1,0,0,1,0,1,1,0,0,0,0
080,88.999440 us,0,0,0,0,0,0,0,1,0,0,0
2AC,89.999280 us,0,0,1,1,0,1,0,1,0,1,0
3EC,90.999360 us,0,0,1,1,0,1,1,1,1,1,0
287,91.999360 us,1,1,1,0,0,0,0,1,0,1,0
069,92.999440 us,1,0,0,1,0,1,1,0,0,0,0
07F,93.999440 us,1,1,1,1,1,1,1,0,0,0,0
2AC,94.999600 us,0,0,1,1,0,1,0,1,0,1,0
3EC,95.999600 us,0,0,1,1,0,1,1,1,1,1,0
287,96.999600 us,1,1,1,0,0,0,0,1,0,1,0
069,97.999680 us,1,0,0,1,0,1,1,0,0,0,0
080,98.999760 us,0,0,0,0,0,0,0,1,0,0,0
2AC,99.999680 us,0,0,1,1,0,1,0,1,0,1,0
3EC,100.999680 us,0,0,1,1,0,1,1,1,1,1,0
287,101.999680 us,1,1,1,0,0,0,0,1,0,1,0
069,102.999600 us,1,0,0,1,0,1,1,0,0,0,0
080,103.999680 us,0,0,0,0,0,0,0,1,0,0,0
2AC,104.999600 us,0,0,1,1,0,1,0,1,0,1,0
3EC,105.999600 us,0,0,1,1,0,1,1,1,1,1,0
287,106.999600 us,1,1,1,0,0,0,0,1,0,1,0
069,107.999680 us,1,0,0,1,0,1,1,0,0,0,0
081,108.999680 us,1,0,0,0,0,0,0,1,0,0,0
2AC,109.999680 us,0,0,1,1,0,1,0,1,0,1,0
3EC,110.999760 us,0,0,1,1,0,1,1,1,1,1,0
287,111.999760 us,1,1,1,0,0,0,0,1,0,1,0
069,112.999760 us,1,0,0,1,0,1,1,0,0,0,0
080,113.999920 us,0,0,0,0,0,0,0,1,0,0,0
2AD,114.999760 us,1,0,1,1,0,1,0,1,0,1,0
3EC,115.999760 us,0,0,1,1,0,1,1,1,1,1,0
287,116.999680 us,1,1,1,0,0,0,0,1,0,1,0
069,117.999680 us,1,0,0,1,0,1,1,0,0,0,0
080,118.999760 us,0,0,0,0,0,0,0,1,0,0,0
2AC,119.999600 us,0,0,1,1,0,1,0,1,0,1,0
3EC,120.999680 us,0,0,1,1,0,1,1,1,1,1,0
287,121.999680 us,1,1,1,0,0,0,0,1,0,1,0
069,122.999680 us,1,0,0,1,0,1,1,0,0,0,0
081,123.999760 us,1,0,0,0,0,0,0,1,0,0,0
2AC,124.999680 us,0,0,1,1,0,1,0,1,0,1,0
3EC,125.999760 us,0,0,1,1,0,1,1,1,1,1,0
287,126.999760 us,1,1,1,0,0,0,0,1,0,1,0
069,127.999760 us,1,0,0,1,0,1,1,0,0,0,0
080,128.999760 us,0,0,0,0,0,0,0,1,0,0,0
2AC,129.999600 us,0,0,1,1,0,1,0,1,0,1,0
3EC,130.999520 us,0,0,1,1,0,1,1,1,1,1,0
287,131.999520 us,1,1,1,0,0,0,0,1,0,1,0
069,132.999440 us,1,0,0,1,0,1,1,0,0,0,0
080,133.999520 us,0,0,0,0,0,0,0,1,0,0,0
2AC,134.999360 us,0,0,1,1,0,1,0,1,0,1,0
3EC,135.999440 us,0,0,1,1,0,1,1,1,1,1,0
287,136.999360 us,1,1,1,0,0,0,0,1,0,1,0
069,137.999440 us,1,0,0,1,0,1,1,0,0,0,0
080,138.999520 us,0,0,0,0,0,0,0,1,0,0,0
2AC,139.999520 us,0,0,1,1,0,1,0,1,0,1,0
3EC,140.999520 us,0,0,1,1,0,1,1,1,1,1,0
287,141.999520 us,1,1,1,0,0,0,0,1,0,1,0
069,142.999600 us,1,0,0,1,0,1,1,0,0,0,0
080,143.999680 us,0,0,0,0,0,0,0,1,0,0,0
2AD,144.999600 us,1,0,1,1,0,1,0,1,0,1,0
3EC,145.999600 us,0,0,1,1,0,1,1,1,1,1,0
287,146.999600 us,1,1,1,0,0,0,0,1,0,1,0
069,147.999600 us,1,0,0,1,0,1,1,0,0,0,0
080,148.999680 us,0,0,0,0,0,0,0,1,0,0,0
2AD,149.999520 us,1,0,1,1,0,1,0,1,0,1,0
3EC,150.999520 us,0,0,1,1,0,1,1,1,1,1,0
287,151.999440 us,1,1,1,0,0,0,0,1,0,1,0
069,152.999440 us,1,0,0,1,0,1,1,0,0,0,0
081,153.999440 us,1,0,0,0,0,0,0,1,0,0,0
2AD,154.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,155.999440 us,0,0,1,1,0,1,1,1,1,1,0
287,156.999440 us,1,1,1,0,0,0,0,1,0,1,0
069,157.999520 us,1,0,0,1,0,1,1,0,0,0,0
080,158.999600 us,0,0,0,0,0,0,0,1,0,0,0
2AD,159.999600 us,1,0,1,1,0,1,0,1,0,1,0
3EC,160.999600 us,0,0,1,1,0,1,1,1,1,1,0
287,161.999600 us,1,1,1,0,0,0,0,1,0,1,0
069,162.999680 us,1,0,0,1,0,1,1,0,0,0,0
081,163.999680 us,1,0,0,0,0,0,0,1,0,0,0
2AD,164.999600 us,1,0,1,1,0,1,0,1,0,1,0
3EC,165.999600 us,0,0,1,1,0,1,1,1,1,1,0
287,166.999600 us,1,1,1,0,0,0,0,1,0,1,0
069,167.999520 us,1,0,0,1,0,1,1,0,0,0,0
080,168.999520 us,0,0,0,0,0,0,0,1,0,0,0
2AD,169.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,170.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,171.999280 us,0,1,1,0,0,0,0,1,0,1,0
069,172.999200 us,1,0,0,1,0,1,1,0,0,0,0
081,173.999200 us,1,0,0,0,0,0,0,1,0,0,0
2AD,174.999120 us,1,0,1,1,0,1,0,1,0,1,0
3EC,175.999200 us,0,0,1,1,0,1,1,1,1,1,0
286,176.999280 us,0,1,1,0,0,0,0,1,0,1,0
069,177.999280 us,1,0,0,1,0,1,1,0,0,0,0
080,178.999440 us,0,0,0,0,0,0,0,1,0,0,0
2AD,179.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,180.999520 us,0,0,1,1,0,1,1,1,1,1,0
286,181.999600 us,0,1,1,0,0,0,0,1,0,1,0
069,182.999520 us,1,0,0,1,0,1,1,0,0,0,0
080,183.999600 us,0,0,0,0,0,0,0,1,0,0,0
2AD,184.999520 us,1,0,1,1,0,1,0,1,0,1,0
3EC,185.999440 us,0,0,1,1,0,1,1,1,1,1,0
286,186.999440 us,0,1,1,0,0,0,0,1,0,1,0
069,187.999360 us,1,0,0,1,0,1,1,0,0,0,0
081,188.999440 us,1,0,0,0,0,0,0,1,0,0,0
2AD,189.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,190.999360 us,0,0,1,1,0,1,1,1,1,1,0
286,191.999360 us,0,1,1,0,0,0,0,1,0,1,0
069,192.999360 us,1,0,0,1,0,1,1,0,0,0,0
081,193.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AD,194.999280 us,1,0,1,1,0,1,0,1,0,1,0
3EC,195.999360 us,0,0,1,1,0,1,1,1,1,1,0
287,196.999360 us,1,1,1,0,0,0,0,1,0,1,0
069,197.999360 us,1,0,0,1,0,1,1,0,0,0,0
081,198.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AD,199.999280 us,1,0,1,1,0,1,0,1,0,1,0
3EC,200.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,201.999280 us,0,1,1,0,0,0,0,1,0,1,0
069,202.999280 us,1,0,0,1,0,1,1,0,0,0,0
081,203.999280 us,1,0,0,0,0,0,0,1,0,0,0
2AD,204.999200 us,1,0,1,1,0,1,0,1,0,1,0
3EC,205.999200 us,0,0,1,1,0,1,1,1,1,1,0
286,206.999280 us,0,1,1,0,0,0,0,1,0,1,0
069,207.999280 us,1,0,0,1,0,1,1,0,0,0,0
080,208.999360 us,0,0,0,0,0,0,0,1,0,0,0
2AD,209.999280 us,1,0,1,1,0,1,0,1,0,1,0
3EC,210.999360 us,0,0,1,1,0,1,1,1,1,1,0
286,211.999360 us,0,1,1,0,0,0,0,1,0,1,0
069,212.999360 us,1,0,0,1,0,1,1,0,0,0,0
080,213.999440 us,0,0,0,0,0,0,0,1,0,0,0
2AD,214.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,215.999360 us,0,0,1,1,0,1,1,1,1,1,0
286,216.999360 us,0,1,1,0,0,0,0,1,0,1,0
068,217.999360 us,0,0,0,1,0,1,1,0,0,0,0
081,218.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AD,219.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EB,220.999360 us,1,1,0,1,0,1,1,1,1,1,0
286,221.999360 us,0,1,1,0,0,0,0,1,0,1,0
069,222.999360 us,1,0,0,1,0,1,1,0,0,0,0
081,223.999440 us,1,0,0,0,0,0,0,1,0,0,0
2AD,224.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,225.999440 us,0,0,1,1,0,1,1,1,1,1,0
286,226.999440 us,0,1,1,0,0,0,0,1,0,1,0
069,227.999520 us,1,0,0,1,0,1,1,0,0,0,0
081,228.999520 us,1,0,0,0,0,0,0,1,0,0,0
2AD,229.999520 us,1,0,1,1,0,1,0,1,0,1,0
3EC,230.999600 us,0,0,1,1,0,1,1,1,1,1,0
286,231.999600 us,0,1,1,0,0,0,0,1,0,1,0
069,232.999600 us,1,0,0,1,0,1,1,0,0,0,0
081,233.999600 us,1,0,0,0,0,0,0,1,0,0,0
2AD,234.999520 us,1,0,1,1,0,1,0,1,0,1,0
3EC,235.999520 us,0,0,1,1,0,1,1,1,1,1,0
286,236.999440 us,0,1,1,0,0,0,0,1,0,1,0
069,237.999360 us,1,0,0,1,0,1,1,0,0,0,0
081,238.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AD,239.999280 us,1,0,1,1,0,1,0,1,0,1,0
3EC,240.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,241.999280 us,0,1,1,0,0,0,0,1,0,1,0
069,242.999280 us,1,0,0,1,0,1,1,0,0,0,0
081,243.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AD,244.999360 us,1,0,1,1,0,1,0,1,0,1,0
3EC,245.999360 us,0,0,1,1,0,1,1,1,1,1,0
286,246.999360 us,0,1,1,0,0,0,0,1,0,1,0
068,247.999360 us,0,0,0,1,0,1,1,0,0,0,0
081,248.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AD,249.999280 us,1,0,1,1,0,1,0,1,0,1,0
3EC,250.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,251.999280 us,0,1,1,0,0,0,0,1,0,1,0
069,252.999200 us,1,0,0,1,0,1,1,0,0,0,0
081,253.999200 us,1,0,0,0,0,0,0,1,0,0,0
2AD,254.999120 us,1,0,1,1,0,1,0,1,0,1,0
3EC,255.999120 us,0,0,1,1,0,1,1,1,1,1,0
286,256.999120 us,0,1,1,0,0,0,0,1,0,1,0
068,257.999120 us,0,0,0,1,0,1,1,0,0,0,0
081,258.999040 us,1,0,0,0,0,0,0,1,0,0,0
2AD,259.998960 us,1,0,1,1,0,1,0,1,0,1,0
3EC,260.998960 us,0,0,1,1,0,1,1,1,1,1,0
286,261.998960 us,0,1,1,0,0,0,0,1,0,1,0
068,262.998960 us,0,0,0,1,0,1,1,0,0,0,0
081,263.998960 us,1,0,0,0,0,0,0,1,0,0,0
2AD,264.998960 us,1,0,1,1,0,1,0,1,0,1,0
3EC,265.999040 us,0,0,1,1,0,1,1,1,1,1,0
286,266.999120 us,0,1,1,0,0,0,0,1,0,1,0
068,267.999200 us,0,0,0,1,0,1,1,0,0,0,0
081,268.999280 us,1,0,0,0,0,0,0,1,0,0,0
2AD,269.999200 us,1,0,1,1,0,1,0,1,0,1,0
3EC,270.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,271.999360 us,0,1,1,0,0,0,0,1,0,1,0
069,272.999280 us,1,0,0,1,0,1,1,0,0,0,0
081,273.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AE,274.999280 us,0,1,1,1,0,1,0,1,0,1,0
3EC,275.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,276.999200 us,0,1,1,0,0,0,0,1,0,1,0
069,277.999200 us,1,0,0,1,0,1,1,0,0,0,0
081,278.999200 us,1,0,0,0,0,0,0,1,0,0,0
2AD,279.999120 us,1,0,1,1,0,1,0,1,0,1,0
3EC,280.999200 us,0,0,1,1,0,1,1,1,1,1,0
286,281.999200 us,0,1,1,0,0,0,0,1,0,1,0
069,282.999200 us,1,0,0,1,0,1,1,0,0,0,0
081,283.999280 us,1,0,0,0,0,0,0,1,0,0,0
2AD,284.999280 us,1,0,1,1,0,1,0,1,0,1,0
3EC,285.999360 us,0,0,1,1,0,1,1,1,1,1,0
286,286.999360 us,0,1,1,0,0,0,0,1,0,1,0
069,287.999360 us,1,0,0,1,0,1,1,0,0,0,0
081,288.999360 us,1,0,0,0,0,0,0,1,0,0,0
2AE,289.999280 us,0,1,1,1,0,1,0,1,0,1,0
3EC,290.999280 us,0,0,1,1,0,1,1,1,1,1,0
286,291.999200 us,0,1,1,0,0,0,0,1,0,1,0
068,292.999200 us,0,0,0,1,0,1,1,0,0,0,0
081,293.999200 us,1,0,0,0,0,0,0,1,0,0,0
2AE,294.999120 us,0,1,1,1,0,1,0,1,0,1,0
3EC,295.999120 us,0,0,1,1,0,1,1,1,1,1,0
286,296.999120 us,0,1,1,0,0,0,0,1,0,1,0
068,297.999040 us,0,0,0,1,0,1,1,0,0,0,0
081,298.999040 us,1,0,0,0,0,0,0,1,0,0,0
2AE,299.998960 us,0,1,1,1,0,1,0,1,0,1,0
3EC,300.998960 us,0,0,1,1,0,1,1,1,1,1,0
286,301.998960 us,0,1,1,0,0,0,0,1,0,1,0
068,302.998960 us,0,0,0,1,0,1,1,0,0,0,0
081,303.998960 us,1,0,0,0,0,0,0,1,0,0,0
2AE,304.998960 us,0,1,1,1,0,1,0,1,0,1,0
3EC,305.999040 us,0,0,1,1,0,1,1,1,1,1,0
286,306.999040 us,0,1,1,0,0,0,0,1,0,1,0
068,307.999040 us,0,0,0,1,0,1,1,0,0,0,0
081,308.999040 us,1,0,0,0,0,0,0,1,0,0,0
2AE,309.999040 us,0,1,1,1,0,1,0,1,0,1,0
3EC,310.999040 us,0,0,1,1,0,1,1,1,1,1,0
286,311.998960 us,0,1,1,0,0,0,0,1,0,1,0
068,312.999040 us,0,0,0,1,0,1,1,0,0,0,0
081,313.999040 us,1,0,0,0,0,0,0,1,0,0,0
2AD,314.998960 us,1,0,1,1,0,1,0,1,0,1,0
3EC,315.999040 us,0,0,1,1,0,1,1,1,1,1,0
285,316.999120 us,1,0,1,0,0,0,0,1,0,1,0
068,317.999120 us,0,0,0,1,0,1,1,0,0,0,0
081,318.999120 us,1,0,0,0,0,0,0,1,0,0,0
2AE,319.999120 us,0,1,1,1,0,1,0,1,0,1,0
3EB,320.999120 us,1,1,0,1,0,1,1,1,1,1,0
286,321.999200 us,0,1,1,0,0,0,0,1,0,1,0
068,322.999200 us,0,0,0,1,0,1,1,0,0,0,0
081,323.999200 us,1,0,0,0,0,0,0,1,0,0,0
2AE,324.999120 us,0,1,1,1,0,1,0,1,0,1,0
3EC,325.999120 us,0,0,1,1,0,1,1,1,1,1,0
285,326.999120 us,1,0,1,0,0,0,0,1,0,1,0
068,327.999120 us,0,0,0,1,0,1,1,0,0,0,0
082,328.999120 us,0,1,0,0,0,0,0,1,0,0,0
2AE,329.999040 us,0,1,1,1,0,1,0,1,0,1,0
3EC,330.999040 us,0,0,1,1,0,1,1,1,1,1,0
285,331.999040 us,1,0,1,0,0,0,0,1,0,1,0
068,332.998960 us,0,0,0,1,0,1,1,0,0,0,0
081,333.998960 us,1,0,0,0,0,0,0,1,0,0,0
2AE,334.998880 us,0,1,1,1,0,1,0,1,0,1,0
3EC,335.998880 us,0,0,1,1,0,1,1,1,1,1,0
285,336.998880 us,1,0,1,0,0,0,0,1,0,1,0
068,337.998880 us,0,0,0,1,0,1,1,0,0,0,0
081,338.998880 us,1,0,0,0,0,0,0,1,0,0,0
2AE,339.998880 us,0,1,1,1,0,1,0,1,0,1,0
3EC,340.998880 us,0,0,1,1,0,1,1,1,1,1,0
286,341.998880 us,0,1,1,0,0,0,0,1,0,1,0
068,342.998880 us,0,0,0,1,0,1,1,0,0,0,0
081,343.998960 us,1,0,0,0,0,0,0,1,0,0,0
2AE,344.998880 us,0,1,1,1,0,1,0,1,0,1,0
3EC,345.998960 us,0,0,1,1,0,1,1,1,1,1,0
286,346.998960 us,0,1,1,0,0,0,0,1,0,1,0
068,347.999040 us,0,0,0,1,0,1,1,0,0,0,0
081,348.999120 us,1,0,0,0,0,0,0,1,0,0,0
2AE,349.999040 us,0,1,1,1,0,1,0,1,0,1,0
3EC,350.999120 us,0,0,1,1,0,1,1,1,1,1,0
285,351.999120 us,1,0,1,0,0,0,0,1,0,1,0
068,352.999200 us,0,0,0,1,0,1,1,0,0,0,0
082,353.999200 us,0,1,0,0,0,0,0,1,0,0,0
2AE,354.999120 us,0,1,1,1,0,1,0,1,0,1,0
3EC,355.999120 us,0,0,1,1,0,1,1,1,1,1,0
285,356.999120 us,1,0,1,0,0,0,0,1,0,1,0
068,357.999200 us,0,0,0,1,0,1,1,0,0,0,0
081,358.999200 us,1,0,0,0,0,0,0,1,0,0,0
2AE,359.999200 us,0,1,1,1,0,1,0,1,0,1,0
3EC,360.999200 us,0,0,1,1,0,1,1,1,1,1,0
285,361.999200 us,1,0,1,0,0,0,0,1,0,1,0
068,362.999200 us,0,0,0,1,0,1,1,0,0,0,0
081,363.999120 us,1,0,0,0,0,0,0,1,0,0,0
2AE,364.998960 us,0,1,1,1,0,1,0,1,0,1,0
3EC,365.998960 us,0,0,1,1,0,1,1,1,1,1,0
285,366.998880 us,1,0,1,0,0,0,0,1,0,1,0
068,367.998880 us,0,0,0,1,0,1,1,0,0,0,0
081,368.998880 us,1,0,0,0,0,0,0,1,0,0,0
2AE,369.998880 us,0,1,1,1,0,1,0,1,0,1,0
3EC,370.998960 us,0,0,1,1,0,1,1,1,1,1,0
285,371.999040 us,1,0,1,0,0,0,0,1,0,1,0
068,372.999120 us,0,0,0,1,0,1,1,0,0,0,0
081,373.999120 us,1,0,0,0,0,0,0,1,0,0,0
2AE,374.999120 us,0,1,1,1,0,1,0,1,0,1,0
3EC,375.999120 us,0,0,1,1,0,1,1,1,1,1,0
286,376.999120 us,0,1,1,0,0,0,0,1,0,1,0
068,377.999120 us,0,0,0,1,0,1,1,0,0,0,0
082,378.999040 us,0,1,0,0,0,0,0,1,0,0,0
2AE,379.998960 us,0,1,1,1,0,1,0,1,0,1,0
3EC,380.998880 us,0,0,1,1,0,1,1,1,1,1,0
285,381.998800 us,1,0,1,0,0,0,0,1,0,1,0
068,382.998800 us,0,0,0,1,0,1,1,0,0,0,0
082,383.998800 us,0,1,0,0,0,0,0,1,0,0,0
2AE,384.998640 us,0,1,1,1,0,1,0,1,0,1,0
3EC,385.998640 us,0,0,1,1,0,1,1,1,1,1,0
286,386.998640 us,0,1,1,0,0,0,0,1,0,1,0
068,387.998640 us,0,0,0,1,0,1,1,0,0,0,0
081,388.998720 us,1,0,0,0,0,0,0,1,0,0,0
2AE,389.998640 us,0,1,1,1,0,1,0,1,0,1,0
3EC,390.998720 us,0,0,1,1,0,1,1,1,1,1,0
285,391.998880 us,1,0,1,0,0,0,0,1,0,1,0
068,392.998960 us,0,0,0,1,0,1,1,0,0,0,0
082,393.999040 us,0,1,0,0,0,0,0,1,0,0,0
2AE,394.999040 us,0,1,1,1,0,1,0,1,0,1,0
3EC,395.999120 us,0,0,1,1,0,1,1,1,1,1,0
285,396.999120 us,1,0,1,0,0,0,0,1,0,1,0
068,397.999120 us,0,0,0,1,0,1,1,0,0,0,0
082,398.999120 us,0,1,0,0,0,0,0,1,0,0,0
2AF,399.999040 us,1,1,1,1,0,1,0,1,0,1,0
3EC,400.999040 us,0,0,1,1,0,1,1,1,1,1,0
285,401.998960 us,1,0,1,0,0,0,0,1,0,1,0
068,402.998960 us,0,0,0,1,0,1,1,0,0,0,0
082,403.998880 us,0,1,0,0,0,0,0,1,0,0,0
2AE,404.998880 us,0,1,1,1,0,1,0,1,0,1,0
3EC,405.998880 us,0,0,1,1,0,1,1,1,1,1,0
285,406.998880 us,1,0,1,0,0,0,0,1,0,1,0
068,407.998880 us,0,0,0,1,0,1,1,0,0,0,0
081,408.998880 us,1,0,0,0,0,0,0,1,0,0,0
2AE,409.998880 us,0,1,1,1,0,1,0,1,0,1,0
3EC,410.998880 us,0,0,1,1,0,1,1,1,1,1,0
285,411.998960 us,1,0,1,0,0,0,0,1,0,1,0
068,412.998960 us,0,0,0,1,0,1,1,0,0,0,0
082,413.998960 us,0,1,0,0,0,0,0,1,0,0,0
2AF,414.998880 us,1,1,1,1,0,1,0,1,0,1,0
3EC,415.998960 us,0,0,1,1,0,1,1,1,1,1,0
285,416.998880 us,1,0,1,0,0,0,0,1,0,1,0
068,417.998880 us,0,0,0,1,0,1,1,0,0,0,0
082,418.998800 us,0,1,0,0,0,0,0,1,0,0,0
2AF,419.998640 us,1,1,1,1,0,1,0,1,0,1,0
3EC,420.998640 us,0,0,1,1,0,1,1,1,1,1,0
285,421.998560 us,1,0,1,0,0,0,0,1,0,1,0
068,422.998640 us,0,0,0,1,0,1,1,0,0,0,0
082,423.998640 us,0,1,0,0,0,0,0,1,0,0,0
2AE,424.998560 us,0,1,1,1,0,1,0,1,0,1,0
3EB,425.998640 us,1,1,0,1,0,1,1,1,1,1,0
285,426.998640 us,1,0,1,0,0,0,0,1,0,1,0
068,427.998720 us,0,0,0,1,0,1,1,0,0,0,0
082,428.998720 us,0,1,0,0,0,0,0,1,0,0,0
2AF,429.998720 us,1,1,1,1,0,1,0,1,0,1,0
3EC,430.998800 us,0,0,1,1,0,1,1,1,1,1,0
