My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
378,58.000000 us,0,0,0,1,1,1,1,0,1,1,0
147,58.999920 us,1,1,1,0,0,0,1,0,1,0,0
013,59.999920 us,1,1,0,0,1,0,0,0,0,0,0
183,60.999840 us,1,1,0,0,0,0,0,1,1,0,0
39D,61.999760 us,1,0,1,1,1,0,0,1,1,1,0
378,62.999760 us,0,0,0,1,1,1,1,0,1,1,0
148,63.999760 us,0,0,0,1,0,0,1,0,1,0,0
013,64.999760 us,1,1,0,0,1,0,0,0,0,0,0
183,65.999760 us,1,1,0,0,0,0,0,1,1,0,0
39D,66.999760 us,1,0,1,1,1,0,0,1,1,1,0
378,67.999760 us,0,0,0,1,1,1,1,0,1,1,0
148,68.999840 us,0,0,0,1,0,0,1,0,1,0,0
013,69.999840 us,1,1,0,0,1,0,0,0,0,0,0
183,70.999920 us,1,1,0,0,0,0,0,1,1,0,0
39D,71.999920 us,1,0,1,1,1,0,0,1,1,1,0
378,72.999920 us,0,0,0,1,1,1,1,0,1,1,0
148,74.000000 us,0,0,0,1,0,0,1,0,1,0,0
013,74.999920 us,1,1,0,0,1,0,0,0,0,0,0
183,75.999920 us,1,1,0,0,0,0,0,1,1,0,0
39D,76.999920 us,1,0,1,1,1,0,0,1,1,1,0
378,77.999920 us,0,0,0,1,1,1,1,0,1,1,0
148,78.999920 us,0,0,0,1,0,0,1,0,1,0,0
013,79.999840 us,1,1,0,0,1,0,0,0,0,0,0
183,80.999840 us,1,1,0,0,0,0,0,1,1,0,0
39D,81.999760 us,1,0,1,1,1,0,0,1,1,1,0
379,82.999840 us,1,0,0,1,1,1,1,0,1,1,0
149,83.999920 us,1,0,0,1,0,0,1,0,1,0,0
013,85.000000 us,1,1,0,0,1,0,0,0,0,0,0
183,86.000000 us,1,1,0,0,0,0,0,1,1,0,0
39C,87.000080 us,0,0,1,1,1,0,0,1,1,1,0
378,88.000160 us,0,0,0,1,1,1,1,0,1,1,0
148,89.000240 us,0,0,0,1,0,0,1,0,1,0,0
013,90.000160 us,1,1,0,0,1,0,0,0,0,0,0
183,91.000160 us,1,1,0,0,0,0,0,1,1,0,0
39D,92.000080 us,1,0,1,1,1,0,0,1,1,1,0
378,93.000080 us,0,0,0,1,1,1,1,0,1,1,0
148,94.000080 us,0,0,0,1,0,0,1,0,1,0,0
013,94.999920 us,1,1,0,0,1,0,0,0,0,0,0
182,95.999840 us,0,1,0,0,0,0,0,1,1,0,0
39C,96.999760 us,0,0,1,1,1,0,0,1,1,1,0
379,97.999680 us,1,0,0,1,1,1,1,0,1,1,0
148,98.999760 us,0,0,0,1,0,0,1,0,1,0,0
013,99.999680 us,1,1,0,0,1,0,0,0,0,0,0
182,100.999760 us,0,1,0,0,0,0,0,1,1,0,0
39C,101.999760 us,0,0,1,1,1,0,0,1,1,1,0
379,102.999760 us,1,0,0,1,1,1,1,0,1,1,0
148,103.999840 us,0,0,0,1,0,0,1,0,1,0,0
013,104.999760 us,1,1,0,0,1,0,0,0,0,0,0
182,105.999840 us,0,1,0,0,0,0,0,1,1,0,0
39C,106.999760 us,0,0,1,1,1,0,0,1,1,1,0
379,107.999680 us,1,0,0,1,1,1,1,0,1,1,0
149,108.999680 us,1,0,0,1,0,0,1,0,1,0,0
013,109.999600 us,1,1,0,0,1,0,0,0,0,0,0
182,110.999600 us,0,1,0,0,0,0,0,1,1,0,0
39C,111.999520 us,0,0,1,1,1,0,0,1,1,1,0
379,112.999520 us,1,0,0,1,1,1,1,0,1,1,0
149,113.999520 us,1,0,0,1,0,0,1,0,1,0,0
013,114.999600 us,1,1,0,0,1,0,0,0,0,0,0
181,115.999600 us,1,0,0,0,0,0,0,1,1,0,0
39C,116.999600 us,0,0,1,1,1,0,0,1,1,1,0
379,117.999680 us,1,0,0,1,1,1,1,0,1,1,0
149,118.999760 us,1,0,0,1,0,0,1,0,1,0,0
013,119.999760 us,1,1,0,0,1,0,0,0,0,0,0
182,120.999840 us,0,1,0,0,0,0,0,1,1,0,0
39C,121.999840 us,0,0,1,1,1,0,0,1,1,1,0
379,122.999840 us,1,0,0,1,1,1,1,0,1,1,0
149,123.999920 us,1,0,0,1,0,0,1,0,1,0,0
013,124.999920 us,1,1,0,0,1,0,0,0,0,0,0
181,125.999920 us,1,0,0,0,0,0,0,1,1,0,0
39C,126.999840 us,0,0,1,1,1,0,0,1,1,1,0
37A,127.999840 us,0,1,0,1,1,1,1,0,1,1,0
149,128.999920 us,1,0,0,1,0,0,1,0,1,0,0
013,129.999920 us,1,1,0,0,1,0,0,0,0,0,0
181,130.999920 us,1,0,0,0,0,0,0,1,1,0,0
39C,131.999920 us,0,0,1,1,1,0,0,1,1,1,0
37A,132.999920 us,0,1,0,1,1,1,1,0,1,1,0
149,133.999920 us,1,0,0,1,0,0,1,0,1,0,0
013,134.999920 us,1,1,0,0,1,0,0,0,0,0,0
181,135.999920 us,1,0,0,0,0,0,0,1,1,0,0
39B,136.999840 us,1,1,0,1,1,0,0,1,1,1,0
379,137.999840 us,1,0,0,1,1,1,1,0,1,1,0
149,138.999920 us,1,0,0,1,0,0,1,0,1,0,0
013,139.999840 us,1,1,0,0,1,0,0,0,0,0,0
181,140.999840 us,1,0,0,0,0,0,0,1,1,0,0
39C,141.999760 us,0,0,1,1,1,0,0,1,1,1,0
37A,142.999680 us,0,1,0,1,1,1,1,0,1,1,0
14A,143.999680 us,0,1,0,1,0,0,1,0,1,0,0
013,144.999600 us,1,1,0,0,1,0,0,0,0,0,0
181,145.999600 us,1,0,0,0,0,0,0,1,1,0,0
39C,146.999440 us,0,0,1,1,1,0,0,1,1,1,0
37A,147.999440 us,0,1,0,1,1,1,1,0,1,1,0
14A,148.999440 us,0,1,0,1,0,0,1,0,1,0,0
013,149.999440 us,1,1,0,0,1,0,0,0,0,0,0
181,150.999520 us,1,0,0,0,0,0,0,1,1,0,0
39B,151.999520 us,1,1,0,1,1,0,0,1,1,1,0
37A,152.999680 us,0,1,0,1,1,1,1,0,1,1,0
14A,153.999760 us,0,1,0,1,0,0,1,0,1,0,0
013,154.999760 us,1,1,0,0,1,0,0,0,0,0,0
181,155.999840 us,1,0,0,0,0,0,0,1,1,0,0
39B,156.999760 us,1,1,0,1,1,0,0,1,1,1,0
37A,157.999840 us,0,1,0,1,1,1,1,0,1,1,0
14A,158.999840 us,0,1,0,1,0,0,1,0,1,0,0
013,159.999840 us,1,1,0,0,1,0,0,0,0,0,0
181,160.999840 us,1,0,0,0,0,0,0,1,1,0,0
39B,161.999760 us,1,1,0,1,1,0,0,1,1,1,0
37A,162.999760 us,0,1,0,1,1,1,1,0,1,1,0
14A,163.999760 us,0,1,0,1,0,0,1,0,1,0,0
013,164.999680 us,1,1,0,0,1,0,0,0,0,0,0
181,165.999680 us,1,0,0,0,0,0,0,1,1,0,0
39C,166.999680 us,0,0,1,1,1,0,0,1,1,1,0
37A,167.999680 us,0,1,0,1,1,1,1,0,1,1,0
14A,168.999760 us,0,1,0,1,0,0,1,0,1,0,0
013,169.999680 us,1,1,0,0,1,0,0,0,0,0,0
180,170.999760 us,0,0,0,0,0,0,0,1,1,0,0
39B,171.999600 us,1,1,0,1,1,0,0,1,1,1,0
37A,172.999600 us,0,1,0,1,1,1,1,0,1,1,0
14B,173.999600 us,1,1,0,1,0,0,1,0,1,0,0
013,174.999600 us,1,1,0,0,1,0,0,0,0,0,0
181,175.999600 us,1,0,0,0,0,0,0,1,1,0,0
39B,176.999600 us,1,1,0,1,1,0,0,1,1,1,0
37A,177.999600 us,0,1,0,1,1,1,1,0,1,1,0
14A,178.999600 us,0,1,0,1,0,0,1,0,1,0,0
013,179.999520 us,1,1,0,0,1,0,0,0,0,0,0
17F,180.999440 us,1,1,1,1,1,1,1,0,1,0,0
39B,181.999440 us,1,1,0,1,1,0,0,1,1,1,0
37B,182.999440 us,1,1,0,1,1,1,1,0,1,1,0
14B,183.999440 us,1,1,0,1,0,0,1,0,1,0,0
013,184.999440 us,1,1,0,0,1,0,0,0,0,0,0
17F,185.999360 us,1,1,1,1,1,1,1,0,1,0,0
39B,186.999520 us,1,1,0,1,1,0,0,1,1,1,0
37A,187.999520 us,0,1,0,1,1,1,1,0,1,1,0
14B,188.999600 us,1,1,0,1,0,0,1,0,1,0,0
013,189.999680 us,1,1,0,0,1,0,0,0,0,0,0
17F,190.999600 us,1,1,1,1,1,1,1,0,1,0,0
39B,191.999680 us,1,1,0,1,1,0,0,1,1,1,0
37A,192.999680 us,0,1,0,1,1,1,1,0,1,1,0
14B,193.999680 us,1,1,0,1,0,0,1,0,1,0,0
012,194.999760 us,0,1,0,0,1,0,0,0,0,0,0
17F,195.999680 us,1,1,1,1,1,1,1,0,1,0,0
39B,196.999680 us,1,1,0,1,1,0,0,1,1,1,0
37B,197.999680 us,1,1,0,1,1,1,1,0,1,1,0
14B,198.999680 us,1,1,0,1,0,0,1,0,1,0,0
013,199.999600 us,1,1,0,0,1,0,0,0,0,0,0
17F,200.999520 us,1,1,1,1,1,1,1,0,1,0,0
39B,201.999520 us,1,1,0,1,1,0,0,1,1,1,0
37B,202.999520 us,1,1,0,1,1,1,1,0,1,1,0
14B,203.999600 us,1,1,0,1,0,0,1,0,1,0,0
013,204.999600 us,1,1,0,0,1,0,0,0,0,0,0
17F,205.999600 us,1,1,1,1,1,1,1,0,1,0,0
39B,206.999600 us,1,1,0,1,1,0,0,1,1,1,0
37B,207.999600 us,1,1,0,1,1,1,1,0,1,1,0
14C,208.999680 us,0,0,1,1,0,0,1,0,1,0,0
013,209.999600 us,1,1,0,0,1,0,0,0,0,0,0
17F,210.999520 us,1,1,1,1,1,1,1,0,1,0,0
39B,211.999520 us,1,1,0,1,1,0,0,1,1,1,0
37B,212.999520 us,1,1,0,1,1,1,1,0,1,1,0
14C,213.999600 us,0,0,1,1,0,0,1,0,1,0,0
013,214.999520 us,1,1,0,0,1,0,0,0,0,0,0
17F,215.999520 us,1,1,1,1,1,1,1,0,1,0,0
39B,216.999600 us,1,1,0,1,1,0,0,1,1,1,0
37B,217.999520 us,1,1,0,1,1,1,1,0,1,1,0
14C,218.999600 us,0,0,1,1,0,0,1,0,1,0,0
013,219.999520 us,1,1,0,0,1,0,0,0,0,0,0
17E,220.999520 us,0,1,1,1,1,1,1,0,1,0,0
39A,221.999520 us,0,1,0,1,1,0,0,1,1,1,0
37B,222.999520 us,1,1,0,1,1,1,1,0,1,1,0
14C,223.999600 us,0,0,1,1,0,0,1,0,1,0,0
013,224.999520 us,1,1,0,0,1,0,0,0,0,0,0
17E,225.999520 us,0,1,1,1,1,1,1,0,1,0,0
39B,226.999520 us,1,1,0,1,1,0,0,1,1,1,0
37C,227.999520 us,0,0,1,1,1,1,1,0,1,1,0
14C,228.999520 us,0,0,1,1,0,0,1,0,1,0,0
013,229.999440 us,1,1,0,0,1,0,0,0,0,0,0
17E,230.999440 us,0,1,1,1,1,1,1,0,1,0,0
39A,231.999440 us,0,1,0,1,1,0,0,1,1,1,0
37B,232.999440 us,1,1,0,1,1,1,1,0,1,1,0
14C,233.999520 us,0,0,1,1,0,0,1,0,1,0,0
013,234.999520 us,1,1,0,0,1,0,0,0,0,0,0
17E,235.999520 us,0,1,1,1,1,1,1,0,1,0,0
39A,236.999520 us,0,1,0,1,1,0,0,1,1,1,0
37B,237.999440 us,1,1,0,1,1,1,1,0,1,1,0
14C,238.999520 us,0,0,1,1,0,0,1,0,1,0,0
013,239.999440 us,1,1,0,0,1,0,0,0,0,0,0
17E,240.999440 us,0,1,1,1,1,1,1,0,1,0,0
39A,241.999440 us,0,1,0,1,1,0,0,1,1,1,0
37B,242.999360 us,1,1,0,1,1,1,1,0,1,1,0
14C,243.999440 us,0,0,1,1,0,0,1,0,1,0,0
013,244.999440 us,1,1,0,0,1,0,0,0,0,0,0
17E,245.999440 us,0,1,1,1,1,1,1,0,1,0,0
39A,246.999520 us,0,1,0,1,1,0,0,1,1,1,0
37C,247.999440 us,0,0,1,1,1,1,1,0,1,1,0
14D,248.999440 us,1,0,1,1,0,0,1,0,1,0,0
013,249.999440 us,1,1,0,0,1,0,0,0,0,0,0
17E,250.999360 us,0,1,1,1,1,1,1,0,1,0,0
39A,251.999360 us,0,1,0,1,1,0,0,1,1,1,0
37B,252.999280 us,1,1,0,1,1,1,1,0,1,1,0
14D,253.999360 us,1,0,1,1,0,0,1,0,1,0,0
013,254.999360 us,1,1,0,0,1,0,0,0,0,0,0
17E,255.999280 us,0,1,1,1,1,1,1,0,1,0,0
39A,256.999360 us,0,1,0,1,1,0,0,1,1,1,0
37C,257.999360 us,0,0,1,1,1,1,1,0,1,1,0
14D,258.999440 us,1,0,1,1,0,0,1,0,1,0,0
013,259.999520 us,1,1,0,0,1,0,0,0,0,0,0
17E,260.999440 us,0,1,1,1,1,1,1,0,1,0,0
39A,261.999440 us,0,1,0,1,1,0,0,1,1,1,0
37B,262.999360 us,1,1,0,1,1,1,1,0,1,1,0
14D,263.999360 us,1,0,1,1,0,0,1,0,1,0,0
013,264.999280 us,1,1,0,0,1,0,0,0,0,0,0
17D,265.999200 us,1,0,1,1,1,1,1,0,1,0,0
39A,266.999280 us,0,1,0,1,1,0,0,1,1,1,0
37C,267.999200 us,0,0,1,1,1,1,1,0,1,1,0
14D,268.999280 us,1,0,1,1,0,0,1,0,1,0,0
013,269.999200 us,1,1,0,0,1,0,0,0,0,0,0
17D,270.999200 us,1,0,1,1,1,1,1,0,1,0,0
39A,271.999200 us,0,1,0,1,1,0,0,1,1,1,0
37C,272.999200 us,0,0,1,1,1,1,1,0,1,1,0
14D,273.999280 us,1,0,1,1,0,0,1,0,1,0,0
013,274.999360 us,1,1,0,0,1,0,0,0,0,0,0
17D,275.999360 us,1,0,1,1,1,1,1,0,1,0,0
39A,276.999360 us,0,1,0,1,1,0,0,1,1,1,0
37C,277.999440 us,0,0,1,1,1,1,1,0,1,1,0
14D,278.999440 us,1,0,1,1,0,0,1,0,1,0,0
013,279.999440 us,1,1,0,0,1,0,0,0,0,0,0
17D,280.999440 us,1,0,1,1,1,1,1,0,1,0,0
399,281.999440 us,1,0,0,1,1,0,0,1,1,1,0
37C,282.999440 us,0,0,1,1,1,1,1,0,1,1,0
14E,283.999440 us,0,1,1,1,0,0,1,0,1,0,0
013,284.999440 us,1,1,0,0,1,0,0,0,0,0,0
17D,285.999440 us,1,0,1,1,1,1,1,0,1,0,0
39A,286.999440 us,0,1,0,1,1,0,0,1,1,1,0
37C,287.999360 us,0,0,1,1,1,1,1,0,1,1,0
14E,288.999360 us,0,1,1,1,0,0,1,0,1,0,0
013,289.999360 us,1,1,0,0,1,0,0,0,0,0,0
17D,290.999280 us,1,0,1,1,1,1,1,0,1,0,0
399,291.999360 us,1,0,0,1,1,0,0,1,1,1,0
37C,292.999360 us,0,0,1,1,1,1,1,0,1,1,0
14E,293.999360 us,0,1,1,1,0,0,1,0,1,0,0
012,294.999360 us,0,1,0,0,1,0,0,0,0,0,0
17D,295.999360 us,1,0,1,1,1,1,1,0,1,0,0
399,296.999360 us,1,0,0,1,1,0,0,1,1,1,0
37D,297.999360 us,1,0,1,1,1,1,1,0,1,1,0
14E,298.999360 us,0,1,1,1,0,0,1,0,1,0,0
012,299.999360 us,0,1,0,0,1,0,0,0,0,0,0
17C,300.999360 us,0,0,1,1,1,1,1,0,1,0,0
399,301.999360 us,1,0,0,1,1,0,0,1,1,1,0
37C,302.999360 us,0,0,1,1,1,1,1,0,1,1,0
14E,303.999360 us,0,1,1,1,0,0,1,0,1,0,0
012,304.999360 us,0,1,0,0,1,0,0,0,0,0,0
17C,305.999280 us,0,0,1,1,1,1,1,0,1,0,0
399,306.999200 us,1,0,0,1,1,0,0,1,1,1,0
37D,307.999120 us,1,0,1,1,1,1,1,0,1,1,0
14E,308.999120 us,0,1,1,1,0,0,1,0,1,0,0
013,309.999120 us,1,1,0,0,1,0,0,0,0,0,0
17C,310.999040 us,0,0,1,1,1,1,1,0,1,0,0
399,311.999040 us,1,0,0,1,1,0,0,1,1,1,0
37D,312.999040 us,1,0,1,1,1,1,1,0,1,1,0
14F,313.999040 us,1,1,1,1,0,0,1,0,1,0,0
013,314.999120 us,1,1,0,0,1,0,0,0,0,0,0
17C,315.999120 us,0,0,1,1,1,1,1,0,1,0,0
399,316.999120 us,1,0,0,1,1,0,0,1,1,1,0
37D,317.999200 us,1,0,1,1,1,1,1,0,1,1,0
14E,318.999280 us,0,1,1,1,0,0,1,0,1,0,0
012,319.999360 us,0,1,0,0,1,0,0,0,0,0,0
17C,320.999360 us,0,0,1,1,1,1,1,0,1,0,0
399,321.999440 us,1,0,0,1,1,0,0,1,1,1,0
37C,322.999360 us,0,0,1,1,1,1,1,0,1,1,0
14E,323.999360 us,0,1,1,1,0,0,1,0,1,0,0
013,324.999360 us,1,1,0,0,1,0,0,0,0,0,0
17B,325.999200 us,1,1,0,1,1,1,1,0,1,0,0
399,326.999200 us,1,0,0,1,1,0,0,1,1,1,0
37D,327.999120 us,1,0,1,1,1,1,1,0,1,1,0
14F,328.999120 us,1,1,1,1,0,0,1,0,1,0,0
013,329.999200 us,1,1,0,0,1,0,0,0,0,0,0
17B,330.999120 us,1,1,0,1,1,1,1,0,1,0,0
399,331.999200 us,1,0,0,1,1,0,0,1,1,1,0
37D,332.999200 us,1,0,1,1,1,1,1,0,1,1,0
14F,333.999200 us,1,1,1,1,0,0,1,0,1,0,0
013,334.999280 us,1,1,0,0,1,0,0,0,0,0,0
17B,335.999200 us,1,1,0,1,1,1,1,0,1,0,0
399,336.999280 us,1,0,0,1,1,0,0,1,1,1,0
37D,337.999280 us,1,0,1,1,1,1,1,0,1,1,0
14F,338.999360 us,1,1,1,1,0,0,1,0,1,0,0
013,339.999360 us,1,1,0,0,1,0,0,0,0,0,0
17B,340.999360 us,1,1,0,1,1,1,1,0,1,0,0
399,341.999360 us,1,0,0,1,1,0,0,1,1,1,0
37D,342.999280 us,1,0,1,1,1,1,1,0,1,1,0
14F,343.999200 us,1,1,1,1,0,0,1,0,1,0,0
012,344.999200 us,0,1,0,0,1,0,0,0,0,0,0
17B,345.999040 us,1,1,0,1,1,1,1,0,1,0,0
398,346.999040 us,0,0,0,1,1,0,0,1,1,1,0
37D,347.998960 us,1,0,1,1,1,1,1,0,1,1,0
14F,348.998960 us,1,1,1,1,0,0,1,0,1,0,0
013,349.998960 us,1,1,0,0,1,0,0,0,0,0,0
17B,350.998880 us,1,1,0,1,1,1,1,0,1,0,0
398,351.998960 us,0,0,0,1,1,0,0,1,1,1,0
37D,352.998880 us,1,0,1,1,1,1,1,0,1,1,0
14F,353.998960 us,1,1,1,1,0,0,1,0,1,0,0
013,354.999040 us,1,1,0,0,1,0,0,0,0,0,0
17B,355.999040 us,1,1,0,1,1,1,1,0,1,0,0
399,356.999120 us,1,0,0,1,1,0,0,1,1,1,0
37D,357.999200 us,1,0,1,1,1,1,1,0,1,1,0
150,358.999280 us,0,0,0,0,1,0,1,0,1,0,0
012,359.999280 us,0,1,0,0,1,0,0,0,0,0,0
17B,360.999280 us,1,1,0,1,1,1,1,0,1,0,0
398,361.999360 us,0,0,0,1,1,0,0,1,1,1,0
37D,362.999280 us,1,0,1,1,1,1,1,0,1,1,0
14F,363.999280 us,1,1,1,1,0,0,1,0,1,0,0
013,364.999280 us,1,1,0,0,1,0,0,0,0,0,0
17B,365.999200 us,1,1,0,1,1,1,1,0,1,0,0
398,366.999280 us,0,0,0,1,1,0,0,1,1,1,0
37E,367.999120 us,0,1,1,1,1,1,1,0,1,1,0
150,368.999200 us,0,0,0,0,1,0,1,0,1,0,0
012,369.999120 us,0,1,0,0,1,0,0,0,0,0,0
17A,370.999040 us,0,1,0,1,1,1,1,0,1,0,0
398,371.999040 us,0,0,0,1,1,0,0,1,1,1,0
37E,372.999040 us,0,1,1,1,1,1,1,0,1,1,0
150,373.999040 us,0,0,0,0,1,0,1,0,1,0,0
013,374.998960 us,1,1,0,0,1,0,0,0,0,0,0
17A,375.998960 us,0,1,0,1,1,1,1,0,1,0,0
398,376.998960 us,0,0,0,1,1,0,0,1,1,1,0
37E,377.998880 us,0,1,1,1,1,1,1,0,1,1,0
150,378.998960 us,0,0,0,0,1,0,1,0,1,0,0
012,379.998880 us,0,1,0,0,1,0,0,0,0,0,0
17A,380.998880 us,0,1,0,1,1,1,1,0,1,0,0
398,381.998960 us,0,0,0,1,1,0,0,1,1,1,0
37E,382.998960 us,0,1,1,1,1,1,1,0,1,1,0
150,383.999040 us,0,0,0,0,1,0,1,0,1,0,0
013,384.999040 us,1,1,0,0,1,0,0,0,0,0,0
17A,385.999040 us,0,1,0,1,1,1,1,0,1,0,0
398,386.999120 us,0,0,0,1,1,0,0,1,1,1,0
37D,387.999120 us,1,0,1,1,1,1,1,0,1,1,0
150,388.999200 us,0,0,0,0,1,0,1,0,1,0,0
012,389.999120 us,0,1,0,0,1,0,0,0,0,0,0
17A,390.999040 us,0,1,0,1,1,1,1,0,1,0,0
398,391.999040 us,0,0,0,1,1,0,0,1,1,1,0
37E,392.998960 us,0,1,1,1,1,1,1,0,1,1,0
150,393.998960 us,0,0,0,0,1,0,1,0,1,0,0
013,394.998880 us,1,1,0,0,1,0,0,0,0,0,0
17A,395.998800 us,0,1,0,1,1,1,1,0,1,0,0
397,396.998800 us,1,1,1,0,1,0,0,1,1,1,0
37E,397.998800 us,0,1,1,1,1,1,1,0,1,1,0
150,398.998960 us,0,0,0,0,1,0,1,0,1,0,0
013,399.998960 us,1,1,0,0,1,0,0,0,0,0,0
17A,400.998960 us,0,1,0,1,1,1,1,0,1,0,0
398,401.999040 us,0,0,0,1,1,0,0,1,1,1,0
37E,402.999040 us,0,1,1,1,1,1,1,0,1,1,0
151,403.999200 us,1,0,0,0,1,0,1,0,1,0,0
013,404.999200 us,1,1,0,0,1,0,0,0,0,0,0
179,405.999200 us,1,0,0,1,1,1,1,0,1,0,0
398,406.999200 us,0,0,0,1,1,0,0,1,1,1,0
37E,407.999120 us,0,1,1,1,1,1,1,0,1,1,0
150,408.999200 us,0,0,0,0,1,0,1,0,1,0,0
013,409.999120 us,1,1,0,0,1,0,0,0,0,0,0
179,410.999040 us,1,0,0,1,1,1,1,0,1,0,0
398,411.999040 us,0,0,0,1,1,0,0,1,1,1,0
37F,412.998880 us,1,1,1,1,1,1,1,0,1,1,0
151,413.998960 us,1,0,0,0,1,0,1,0,1,0,0
013,414.998880 us,1,1,0,0,1,0,0,0,0,0,0
179,415.998800 us,1,0,0,1,1,1,1,0,1,0,0
397,416.998800 us,1,1,1,0,1,0,0,1,1,1,0
37E,417.998800 us,0,1,1,1,1,1,1,0,1,1,0
151,418.998800 us,1,0,0,0,1,0,1,0,1,0,0
012,419.998800 us,0,1,0,0,1,0,0,0,0,0,0
179,420.998800 us,1,0,0,1,1,1,1,0,1,0,0
398,421.998880 us,0,0,0,1,1,0,0,1,1,1,0
37F,422.998800 us,1,1,1,1,1,1,1,0,1,1,0
151,423.998880 us,1,0,0,0,1,0,1,0,1,0,0
012,424.998960 us,0,1,0,0,1,0,0,0,0,0,0
179,425.998880 us,1,0,0,1,1,1,1,0,1,0,0
397,426.998960 us,1,1,1,0,1,0,0,1,1,1,0
37F,427.998960 us,1,1,1,1,1,1,1,0,1,1,0
151,428.999040 us,1,0,0,0,1,0,1,0,1,0,0
012,429.999040 us,0,1,0,0,1,0,0,0,0,0,0
179,430.998960 us,1,0,0,1,1,1,1,0,1,0,0
397,431.998960 us,1,1,1,0,1,0,0,1,1,1,0
37F,432.998880 us,1,1,1,1,1,1,1,0,1,1,0
151,433.998960 us,1,0,0,0,1,0,1,0,1,0,0
012,434.998960 us,0,1,0,0,1,0,0,0,0,0,0
179,435.998880 us,1,0,0,1,1,1,1,0,1,0,0
