My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
21F,161.999440 us,1,1,1,1,1,0,0,0,0,1,0
37B,162.999520 us,1,1,0,1,1,1,1,0,1,1,0
3E8,163.999520 us,0,0,0,1,0,1,1,1,1,1,0
323,164.999600 us,1,1,0,0,0,1,0,0,1,1,0
1A6,165.999600 us,0,1,1,0,0,1,0,1,1,0,0
063,166.999600 us,1,1,0,0,0,1,1,0,0,0,0
025,167.999600 us,1,0,1,0,0,1,0,0,0,0,0
113,168.999520 us,1,1,0,0,1,0,0,0,1,0,0
298,169.999520 us,0,0,0,1,1,0,0,1,0,1,0
3BC,170.999440 us,0,0,1,1,1,1,0,1,1,1,0
3CA,171.999440 us,0,1,0,1,0,0,1,1,1,1,0
2B7,172.999360 us,1,1,1,0,1,1,0,1,0,1,0
130,173.999440 us,0,0,0,0,1,1,0,0,1,0,0
02E,174.999360 us,0,1,1,1,0,1,0,0,0,0,0
052,175.999360 us,0,1,0,0,1,0,1,0,0,0,0
185,176.999280 us,1,0,1,0,0,0,0,1,1,0,0
307,177.999200 us,1,1,1,0,0,0,0,0,1,1,0
3E3,178.999120 us,1,1,0,0,0,1,1,1,1,1,0
38F,179.999040 us,1,1,1,1,0,0,0,1,1,1,0
240,180.999120 us,0,0,0,0,0,0,1,0,0,1,0
0C8,181.999040 us,0,0,0,1,0,0,1,1,0,0,0
017,182.999040 us,1,1,1,0,1,0,0,0,0,0,0
09A,183.999120 us,0,1,0,1,1,0,0,1,0,0,0
1FE,184.999120 us,0,1,1,1,1,1,1,1,1,0,0
366,185.999200 us,0,1,1,0,0,1,1,0,1,1,0
3EB,186.999200 us,1,1,0,1,0,1,1,1,1,1,0
33B,187.999280 us,1,1,0,1,1,1,0,0,1,1,0
1C4,188.999360 us,0,0,1,0,0,0,1,1,1,0,0
074,189.999360 us,0,0,1,0,1,1,1,0,0,0,0
01F,190.999360 us,1,1,1,1,1,0,0,0,0,0,0
0F8,191.999440 us,0,0,0,1,1,1,1,1,0,0,0
27B,192.999360 us,1,1,0,1,1,1,1,0,0,1,0
3AF,193.999440 us,1,1,1,1,0,1,0,1,1,1,0
3D4,194.999440 us,0,0,1,0,1,0,1,1,1,1,0
2D3,195.999440 us,1,1,0,0,1,0,1,1,0,1,0
14D,196.999440 us,1,0,1,1,0,0,1,0,1,0,0
039,197.999440 us,1,0,0,1,1,1,0,0,0,0,0
044,198.999520 us,0,0,1,0,0,0,1,0,0,0,0
168,199.999440 us,0,0,0,1,0,1,1,0,1,0,0
2ED,200.999440 us,1,0,1,1,0,1,1,1,0,1,0
3DC,201.999440 us,0,0,1,1,1,0,1,1,1,1,0
3A0,202.999520 us,0,0,0,0,0,1,0,1,1,1,0
25E,203.999440 us,0,1,1,1,1,0,1,0,0,1,0
0E1,204.999440 us,1,0,0,0,0,1,1,1,0,0,0
01A,205.999440 us,0,1,0,1,1,0,0,0,0,0,0
085,206.999440 us,1,0,1,0,0,0,0,1,0,0,0
1E1,207.999360 us,1,0,0,0,0,1,1,1,1,0,0
350,208.999440 us,0,0,0,0,1,0,1,0,1,1,0
3EC,209.999360 us,0,0,1,1,0,1,1,1,1,1,0
352,210.999360 us,0,1,0,0,1,0,1,0,1,1,0
1E3,211.999360 us,1,1,0,0,0,1,1,1,1,0,0
087,212.999360 us,1,1,1,0,0,0,0,1,0,0,0
01A,213.999360 us,0,1,0,1,1,0,0,0,0,0,0
0DF,214.999280 us,1,1,1,1,1,0,1,1,0,0,0
25D,215.999280 us,1,0,1,1,1,0,1,0,0,1,0
39F,216.999280 us,1,1,1,1,1,0,0,1,1,1,0
3DD,217.999280 us,1,0,1,1,1,0,1,1,1,1,0
2EF,218.999200 us,1,1,1,1,0,1,1,1,0,1,0
16A,219.999280 us,0,1,0,1,0,1,1,0,1,0,0
045,220.999280 us,1,0,1,0,0,0,1,0,0,0,0
038,221.999280 us,0,0,0,1,1,1,0,0,0,0,0
14B,222.999200 us,1,1,0,1,0,0,1,0,1,0,0
2D2,223.999200 us,0,1,0,0,1,0,1,1,0,1,0
3D4,224.999200 us,0,0,1,0,1,0,1,1,1,1,0
3B0,225.999200 us,0,0,0,0,1,1,0,1,1,1,0
27C,226.999200 us,0,0,1,1,1,1,1,0,0,1,0
0FA,227.999120 us,0,1,0,1,1,1,1,1,0,0,0
01F,228.999120 us,1,1,1,1,1,0,0,0,0,0,0
073,229.999120 us,1,1,0,0,1,1,1,0,0,0,0
1C2,230.999200 us,0,1,0,0,0,0,1,1,1,0,0
339,231.999120 us,1,0,0,1,1,1,0,0,1,1,0
3EB,232.999120 us,1,1,0,1,0,1,1,1,1,1,0
368,233.999120 us,0,0,0,1,0,1,1,0,1,1,0
203,234.999120 us,1,1,0,0,0,0,0,0,0,1,0
09B,235.999040 us,1,1,0,1,1,0,0,1,0,0,0
017,236.999040 us,1,1,1,0,1,0,0,0,0,0,0
0C7,237.999120 us,1,1,1,0,0,0,1,1,0,0,0
23E,238.999120 us,0,1,1,1,1,1,0,0,0,1,0
38E,239.999120 us,0,1,1,1,0,0,0,1,1,1,0
3E3,240.999120 us,1,1,0,0,0,1,1,1,1,1,0
309,241.999120 us,1,0,0,1,0,0,0,0,1,1,0
188,242.999120 us,0,0,0,1,0,0,0,1,1,0,0
053,243.999040 us,1,1,0,0,1,0,1,0,0,0,0
02E,244.999120 us,0,1,1,1,0,1,0,0,0,0,0
12F,245.999120 us,1,1,1,1,0,1,0,0,1,0,0
2B5,246.999200 us,1,0,1,0,1,1,0,1,0,1,0
3C9,247.999200 us,1,0,0,1,0,0,1,1,1,1,0
3BD,248.999280 us,1,0,1,1,1,1,0,1,1,1,0
29A,249.999280 us,0,1,0,1,1,0,0,1,0,1,0
115,250.999280 us,1,0,1,0,1,0,0,0,1,0,0
025,251.999360 us,1,0,1,0,0,1,0,0,0,0,0
062,252.999360 us,0,1,0,0,0,1,1,0,0,0,0
1A4,253.999360 us,0,0,1,0,0,1,0,1,1,0,0
321,254.999360 us,1,0,0,0,0,1,0,0,1,1,0
3E8,255.999440 us,0,0,0,1,0,1,1,1,1,1,0
37C,256.999360 us,0,0,1,1,1,1,1,0,1,1,0
221,257.999360 us,1,0,0,0,0,1,0,0,0,1,0
0B1,258.999280 us,1,0,0,0,1,1,0,1,0,0,0
016,259.999280 us,0,1,1,0,1,0,0,0,0,0,0
0B0,260.999280 us,0,0,0,0,1,1,0,1,0,0,0
21F,261.999200 us,1,1,1,1,1,0,0,0,0,1,0
37B,262.999280 us,1,1,0,1,1,1,1,0,1,1,0
3E8,263.999360 us,0,0,0,1,0,1,1,1,1,1,0
323,264.999360 us,1,1,0,0,0,1,0,0,1,1,0
1A5,265.999360 us,1,0,1,0,0,1,0,1,1,0,0
063,266.999360 us,1,1,0,0,0,1,1,0,0,0,0
025,267.999280 us,1,0,1,0,0,1,0,0,0,0,0
113,268.999200 us,1,1,0,0,1,0,0,0,1,0,0
298,269.999040 us,0,0,0,1,1,0,0,1,0,1,0
3BD,270.998880 us,1,0,1,1,1,1,0,1,1,1,0
3CA,271.998880 us,0,1,0,1,0,0,1,1,1,1,0
2B7,272.998800 us,1,1,1,0,1,1,0,1,0,1,0
130,273.998800 us,0,0,0,0,1,1,0,0,1,0,0
02E,274.998800 us,0,1,1,1,0,1,0,0,0,0,0
052,275.998880 us,0,1,0,0,1,0,1,0,0,0,0
185,276.998880 us,1,0,1,0,0,0,0,1,1,0,0
308,277.998960 us,0,0,0,1,0,0,0,0,1,1,0
3E2,278.998960 us,0,1,0,0,0,1,1,1,1,1,0
38F,279.998960 us,1,1,1,1,0,0,0,1,1,1,0
240,280.999120 us,0,0,0,0,0,0,1,0,0,1,0
0C8,281.999120 us,0,0,0,1,0,0,1,1,0,0,0
017,282.999040 us,1,1,1,0,1,0,0,0,0,0,0
09A,283.999120 us,0,1,0,1,1,0,0,1,0,0,0
201,284.999200 us,1,0,0,0,0,0,0,0,0,1,0
367,285.999120 us,1,1,1,0,0,1,1,0,1,1,0
3EB,286.999200 us,1,1,0,1,0,1,1,1,1,1,0
33A,287.999200 us,0,1,0,1,1,1,0,0,1,1,0
1C4,288.999280 us,0,0,1,0,0,0,1,1,1,0,0
074,289.999280 us,0,0,1,0,1,1,1,0,0,0,0
01E,290.999280 us,0,1,1,1,1,0,0,0,0,0,0
0F9,291.999280 us,1,0,0,1,1,1,1,1,0,0,0
27B,292.999280 us,1,1,0,1,1,1,1,0,0,1,0
3AF,293.999280 us,1,1,1,1,0,1,0,1,1,1,0
3D4,294.999280 us,0,0,1,0,1,0,1,1,1,1,0
2D3,295.999200 us,1,1,0,0,1,0,1,1,0,1,0
14D,296.999200 us,1,0,1,1,0,0,1,0,1,0,0
038,297.999120 us,0,0,0,1,1,1,0,0,0,0,0
044,298.999120 us,0,0,1,0,0,0,1,0,0,0,0
168,299.999040 us,0,0,0,1,0,1,1,0,1,0,0
2ED,300.998960 us,1,0,1,1,0,1,1,1,0,1,0
3DC,301.998880 us,0,0,1,1,1,0,1,1,1,1,0
3A0,302.998880 us,0,0,0,0,0,1,0,1,1,1,0
25E,303.998800 us,0,1,1,1,1,0,1,0,0,1,0
0E1,304.998720 us,1,0,0,0,0,1,1,1,0,0,0
01A,305.998720 us,0,1,0,1,1,0,0,0,0,0,0
086,306.998720 us,0,1,1,0,0,0,0,1,0,0,0
1E1,307.998640 us,1,0,0,0,0,1,1,1,1,0,0
350,308.998720 us,0,0,0,0,1,0,1,0,1,1,0
3EC,309.998720 us,0,0,1,1,0,1,1,1,1,1,0
351,310.998800 us,1,0,0,0,1,0,1,0,1,1,0
1E2,311.998880 us,0,1,0,0,0,1,1,1,1,0,0
087,312.998960 us,1,1,1,0,0,0,0,1,0,0,0
01A,313.998960 us,0,1,0,1,1,0,0,0,0,0,0
0DF,314.998960 us,1,1,1,1,1,0,1,1,0,0,0
25D,315.999040 us,1,0,1,1,1,0,1,0,0,1,0
39F,316.999040 us,1,1,1,1,1,0,0,1,1,1,0
3DC,317.999040 us,0,0,1,1,1,0,1,1,1,1,0
2EE,318.999040 us,0,1,1,1,0,1,1,1,0,1,0
169,319.999040 us,1,0,0,1,0,1,1,0,1,0,0
045,320.999040 us,1,0,1,0,0,0,1,0,0,0,0
038,321.999040 us,0,0,0,1,1,1,0,0,0,0,0
14B,322.999040 us,1,1,0,1,0,0,1,0,1,0,0
2D2,323.999120 us,0,1,0,0,1,0,1,1,0,1,0
3D3,324.999040 us,1,1,0,0,1,0,1,1,1,1,0
3AF,325.999120 us,1,1,1,1,0,1,0,1,1,1,0
27C,326.999120 us,0,0,1,1,1,1,1,0,0,1,0
0FA,327.999120 us,0,1,0,1,1,1,1,1,0,0,0
01E,328.999120 us,0,1,1,1,1,0,0,0,0,0,0
073,329.999040 us,1,1,0,0,1,1,1,0,0,0,0
1C2,330.999040 us,0,1,0,0,0,0,1,1,1,0,0
33A,331.998960 us,0,1,0,1,1,1,0,0,1,1,0
3EB,332.998960 us,1,1,0,1,0,1,1,1,1,1,0
368,333.999040 us,0,0,0,1,0,1,1,0,1,1,0
202,334.999040 us,0,1,0,0,0,0,0,0,0,1,0
09B,335.998960 us,1,1,0,1,1,0,0,1,0,0,0
017,336.998960 us,1,1,1,0,1,0,0,0,0,0,0
0C7,337.998960 us,1,1,1,0,0,0,1,1,0,0,0
23E,338.998960 us,0,1,1,1,1,1,0,0,0,1,0
38E,339.998960 us,0,1,1,1,0,0,0,1,1,1,0
3E3,340.998960 us,1,1,0,0,0,1,1,1,1,1,0
309,341.998960 us,1,0,0,1,0,0,0,0,1,1,0
187,342.998960 us,1,1,1,0,0,0,0,1,1,0,0
053,343.998960 us,1,1,0,0,1,0,1,0,0,0,0
02E,344.998960 us,0,1,1,1,0,1,0,0,0,0,0
12F,345.998960 us,1,1,1,1,0,1,0,0,1,0,0
2B5,346.998880 us,1,0,1,0,1,1,0,1,0,1,0
3C9,347.998880 us,1,0,0,1,0,0,1,1,1,1,0
3BD,348.998800 us,1,0,1,1,1,1,0,1,1,1,0
29A,349.998880 us,0,1,0,1,1,0,0,1,0,1,0
114,350.998880 us,0,0,1,0,1,0,0,0,1,0,0
025,351.998800 us,1,0,1,0,0,1,0,0,0,0,0
062,352.998880 us,0,1,0,0,0,1,1,0,0,0,0
1A4,353.998880 us,0,0,1,0,0,1,0,1,1,0,0
322,354.998880 us,0,1,0,0,0,1,0,0,1,1,0
3E8,355.998880 us,0,0,0,1,0,1,1,1,1,1,0
37B,356.998880 us,1,1,0,1,1,1,1,0,1,1,0
221,357.998960 us,1,0,0,0,0,1,0,0,0,1,0
0B0,358.998880 us,0,0,0,0,1,1,0,1,0,0,0
016,359.998880 us,0,1,1,0,1,0,0,0,0,0,0
0B0,360.998880 us,0,0,0,0,1,1,0,1,0,0,0
220,361.998880 us,0,0,0,0,0,1,0,0,0,1,0
37B,362.998800 us,1,1,0,1,1,1,1,0,1,1,0
3E8,363.998880 us,0,0,0,1,0,1,1,1,1,1,0
322,364.998960 us,0,1,0,0,0,1,0,0,1,1,0
1A5,365.998960 us,1,0,1,0,0,1,0,1,1,0,0
062,366.999040 us,0,1,0,0,0,1,1,0,0,0,0
025,367.998960 us,1,0,1,0,0,1,0,0,0,0,0
114,368.999040 us,0,0,1,0,1,0,0,0,1,0,0
299,369.999040 us,1,0,0,1,1,0,0,1,0,1,0
3BD,370.998960 us,1,0,1,1,1,1,0,1,1,1,0
3CA,371.998960 us,0,1,0,1,0,0,1,1,1,1,0
2B7,372.998960 us,1,1,1,0,1,1,0,1,0,1,0
130,373.998960 us,0,0,0,0,1,1,0,0,1,0,0
02E,374.998960 us,0,1,1,1,0,1,0,0,0,0,0
052,375.998960 us,0,1,0,0,1,0,1,0,0,0,0
186,376.998960 us,0,1,1,0,0,0,0,1,1,0,0
308,377.999040 us,0,0,0,1,0,0,0,0,1,1,0
3E3,378.999040 us,1,1,0,0,0,1,1,1,1,1,0
38F,379.999040 us,1,1,1,1,0,0,0,1,1,1,0
240,380.999120 us,0,0,0,0,0,0,1,0,0,1,0
0C8,381.999040 us,0,0,0,1,0,0,1,1,0,0,0
017,382.998880 us,1,1,1,0,1,0,0,0,0,0,0
09A,383.998880 us,0,1,0,1,1,0,0,1,0,0,0
201,384.998800 us,1,0,0,0,0,0,0,0,0,1,0
367,385.998640 us,1,1,1,0,0,1,1,0,1,1,0
3EB,386.998560 us,1,1,0,1,0,1,1,1,1,1,0
33A,387.998480 us,0,1,0,1,1,1,0,0,1,1,0
1C3,388.998480 us,1,1,0,0,0,0,1,1,1,0,0
073,389.998400 us,1,1,0,0,1,1,1,0,0,0,0
01E,390.998400 us,0,1,1,1,1,0,0,0,0,0,0
0F9,391.998480 us,1,0,0,1,1,1,1,1,0,0,0
27B,392.998560 us,1,1,0,1,1,1,1,0,0,1,0
3AF,393.998560 us,1,1,1,1,0,1,0,1,1,1,0
3D3,394.998640 us,1,1,0,0,1,0,1,1,1,1,0
2D3,395.998720 us,1,1,0,0,1,0,1,1,0,1,0
14C,396.998800 us,0,0,1,1,0,0,1,0,1,0,0
038,397.998800 us,0,0,0,1,1,1,0,0,0,0,0
044,398.998880 us,0,0,1,0,0,0,1,0,0,0,0
169,399.998720 us,1,0,0,1,0,1,1,0,1,0,0
2ED,400.998720 us,1,0,1,1,0,1,1,1,0,1,0
3DC,401.998720 us,0,0,1,1,1,0,1,1,1,1,0
3A0,402.998720 us,0,0,0,0,0,1,0,1,1,1,0
25D,403.998560 us,1,0,1,1,1,0,1,0,0,1,0
0E0,404.998640 us,0,0,0,0,0,1,1,1,0,0,0
01A,405.998560 us,0,1,0,1,1,0,0,0,0,0,0
086,406.998560 us,0,1,1,0,0,0,0,1,0,0,0
1E1,407.998560 us,1,0,0,0,0,1,1,1,1,0,0
351,408.998640 us,1,0,0,0,1,0,1,0,1,1,0
3EB,409.998640 us,1,1,0,1,0,1,1,1,1,1,0
351,410.998800 us,1,0,0,0,1,0,1,0,1,1,0
1E2,411.998880 us,0,1,0,0,0,1,1,1,1,0,0
087,412.998960 us,1,1,1,0,0,0,0,1,0,0,0
019,413.999040 us,1,0,0,1,1,0,0,0,0,0,0
0DF,414.998960 us,1,1,1,1,1,0,1,1,0,0,0
25D,415.999040 us,1,0,1,1,1,0,1,0,0,1,0
3A0,416.999040 us,0,0,0,0,0,1,0,1,1,1,0
3DC,417.998880 us,0,0,1,1,1,0,1,1,1,1,0
2EE,418.998800 us,0,1,1,1,0,1,1,1,0,1,0
169,419.998720 us,1,0,0,1,0,1,1,0,1,0,0
044,420.998720 us,0,0,1,0,0,0,1,0,0,0,0
038,421.998640 us,0,0,0,1,1,1,0,0,0,0,0
14C,422.998560 us,0,0,1,1,0,0,1,0,1,0,0
2D2,423.998480 us,0,1,0,0,1,0,1,1,0,1,0
3D4,424.998480 us,0,0,1,0,1,0,1,1,1,1,0
3AF,425.998480 us,1,1,1,1,0,1,0,1,1,1,0
27C,426.998560 us,0,0,1,1,1,1,1,0,0,1,0
0F9,427.998640 us,1,0,0,1,1,1,1,1,0,0,0
01E,428.998720 us,0,1,1,1,1,0,0,0,0,0,0
