My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
04E,34.000000 us,0,1,1,1,0,0,1,0,0,0,0
014,34.500000 us,0,0,1,0,1,0,0,0,0,0,0
02C,34.999920 us,0,0,1,1,0,1,0,0,0,0,0
08F,35.499840 us,1,1,1,1,0,0,0,1,0,0,0
12E,35.999840 us,0,1,1,1,0,1,0,0,1,0,0
1F0,36.499840 us,0,0,0,0,1,1,1,1,1,0,0
2B5,36.999760 us,1,0,1,0,1,1,0,1,0,1,0
35B,37.499760 us,1,1,0,1,1,0,1,0,1,1,0
3C7,37.999840 us,1,1,1,0,0,0,1,1,1,1,0
3E8,38.499840 us,0,0,0,1,0,1,1,1,1,1,0
3B9,38.999840 us,1,0,0,1,1,1,0,1,1,1,0
341,39.499920 us,1,0,0,0,0,0,1,0,1,1,0
294,39.999920 us,0,0,1,0,1,0,0,1,0,1,0
1CC,40.499920 us,0,0,1,1,0,0,1,1,1,0,0
10F,40.999920 us,1,1,1,1,0,0,0,0,1,0,0
077,41.500000 us,1,1,1,0,1,1,1,0,0,0,0
022,42.000160 us,0,1,0,0,0,1,0,0,0,0,0
01A,42.500080 us,0,1,0,1,1,0,0,0,0,0,0
060,43.000160 us,0,0,0,0,0,1,1,0,0,0,0
0EC,43.500160 us,0,0,1,1,0,1,1,1,0,0,0
1A3,44.000160 us,1,1,0,0,0,1,0,1,1,0,0
26C,44.500240 us,0,0,1,1,0,1,1,0,0,1,0
321,45.000160 us,1,0,0,0,0,1,0,0,1,1,0
3A6,45.500160 us,0,1,1,0,0,1,0,1,1,1,0
3E5,46.000160 us,1,0,1,0,0,1,1,1,1,1,0
3D4,46.500160 us,0,0,1,0,1,0,1,1,1,1,0
376,47.000080 us,0,1,1,0,1,1,1,0,1,1,0
2DB,47.500080 us,1,1,0,1,1,0,1,1,0,1,0
21B,48.000080 us,1,1,0,1,1,0,0,0,0,1,0
154,48.500080 us,0,0,1,0,1,0,1,0,1,0,0
0AC,49.000000 us,0,0,1,1,0,1,0,1,0,0,0
03A,49.499920 us,0,1,0,1,1,1,0,0,0,0,0
013,49.999920 us,1,1,0,0,1,0,0,0,0,0,0
03C,50.499920 us,0,0,1,1,1,1,0,0,0,0,0
0AF,50.999840 us,1,1,1,1,0,1,0,1,0,0,0
159,51.499920 us,1,0,0,1,1,0,1,0,1,0,0
220,51.999920 us,0,0,0,0,0,1,0,0,0,1,0
2DF,52.499680 us,1,1,1,1,1,0,1,1,0,1,0
37A,52.999840 us,0,1,0,1,1,1,1,0,1,1,0
3D5,53.499840 us,1,0,1,0,1,0,1,1,1,1,0
3E4,53.999840 us,0,0,1,0,0,1,1,1,1,1,0
3A3,54.499840 us,1,1,0,0,0,1,0,1,1,1,0
31D,54.999840 us,1,0,1,1,1,0,0,0,1,1,0
267,55.499840 us,1,1,1,0,0,1,1,0,0,1,0
19E,55.999840 us,0,1,1,1,1,0,0,1,1,0,0
0E7,56.499840 us,1,1,1,0,0,1,1,1,0,0,0
05D,56.999840 us,1,0,1,1,1,0,1,0,0,0,0
019,57.499920 us,1,0,0,1,1,0,0,0,0,0,0
023,57.999840 us,1,1,0,0,0,1,0,0,0,0,0
07B,58.499760 us,1,1,0,1,1,1,1,0,0,0,0
112,58.999920 us,0,1,0,0,1,0,0,0,1,0,0
1D1,59.499840 us,1,0,0,0,1,0,1,1,1,0,0
299,59.999840 us,1,0,0,1,1,0,0,1,0,1,0
345,60.499840 us,1,0,1,0,0,0,1,0,1,1,0
3BB,60.999840 us,1,1,0,1,1,1,0,1,1,1,0
3E9,61.499920 us,1,0,0,1,0,1,1,1,1,1,0
3C5,61.999920 us,1,0,1,0,0,0,1,1,1,1,0
357,62.499840 us,1,1,1,0,1,0,1,0,1,1,0
2B0,63.000000 us,0,0,0,0,1,1,0,1,0,1,0
1EB,63.499840 us,1,1,0,1,0,1,1,1,1,0,0
129,64.000000 us,1,0,0,1,0,1,0,0,1,0,0
08C,64.499920 us,0,0,1,1,0,0,0,1,0,0,0
02A,64.999920 us,0,1,0,1,0,1,0,0,0,0,0
015,65.499920 us,1,0,1,0,1,0,0,0,0,0,0
051,65.999920 us,1,0,0,0,1,0,1,0,0,0,0
0D2,66.499920 us,0,1,0,0,1,0,1,1,0,0,0
185,66.999920 us,1,0,1,0,0,0,0,1,1,0,0
24E,67.499920 us,0,1,1,1,0,0,1,0,0,1,0
308,68.000000 us,0,0,0,1,0,0,0,0,1,1,0
395,68.499920 us,1,0,1,0,1,0,0,1,1,1,0
3E1,69.000000 us,1,0,0,0,0,1,1,1,1,1,0
3DC,69.500000 us,0,0,1,1,1,0,1,1,1,1,0
38A,70.000000 us,0,1,0,1,0,0,0,1,1,1,0
2F6,70.499920 us,0,1,1,0,1,1,1,1,0,1,0
239,70.999920 us,1,0,0,1,1,1,0,0,0,1,0
171,71.499920 us,1,0,0,0,1,1,1,0,1,0,0
0C2,71.999920 us,0,1,0,0,0,0,1,1,0,0,0
047,72.499840 us,1,1,1,0,0,0,1,0,0,0,0
013,72.999840 us,1,1,0,0,1,0,0,0,0,0,0
031,73.499840 us,1,0,0,0,1,1,0,0,0,0,0
099,73.999840 us,1,0,0,1,1,0,0,1,0,0,0
13D,74.499840 us,1,0,1,1,1,1,0,0,1,0,0
201,74.999920 us,1,0,0,0,0,0,0,0,0,1,0
2C4,75.499840 us,0,0,1,0,0,0,1,1,0,1,0
366,75.999840 us,0,1,1,0,0,1,1,0,1,1,0
3CD,76.499840 us,1,0,1,1,0,0,1,1,1,1,0
3E8,76.999920 us,0,0,0,1,0,1,1,1,1,1,0
3B2,77.499840 us,0,1,0,0,1,1,0,1,1,1,0
335,77.999840 us,1,0,1,0,1,1,0,0,1,1,0
285,78.499920 us,1,0,1,0,0,0,0,1,0,1,0
1BC,78.999920 us,0,0,1,1,1,1,0,1,1,0,0
101,79.500000 us,1,0,0,0,0,0,0,0,1,0,0
06F,79.999920 us,1,1,1,1,0,1,1,0,0,0,0
01D,80.500000 us,1,0,1,1,1,0,0,0,0,0,0
01C,81.000080 us,0,0,1,1,1,0,0,0,0,0,0
069,81.500000 us,1,0,0,1,0,1,1,0,0,0,0
0F8,82.000000 us,0,0,0,1,1,1,1,1,0,0,0
1B3,82.500000 us,1,1,0,0,1,1,0,1,1,0,0
27B,83.000000 us,1,1,0,1,1,1,1,0,0,1,0
32D,83.500000 us,1,0,1,1,0,1,0,0,1,1,0
3AD,84.000000 us,1,0,1,1,0,1,0,1,1,1,0
3E6,84.500000 us,0,1,1,0,0,1,1,1,1,1,0
3CF,84.999920 us,1,1,1,1,0,0,1,1,1,1,0
36D,85.499920 us,1,0,1,1,0,1,1,0,1,1,0
2CD,85.999920 us,1,0,1,1,0,0,1,1,0,1,0
20C,86.499920 us,0,0,1,1,0,0,0,0,0,1,0
146,86.999760 us,0,1,1,0,0,0,1,0,1,0,0
0A0,87.499840 us,0,0,0,0,0,1,0,1,0,0,0
034,87.999680 us,0,0,1,0,1,1,0,0,0,0,0
013,88.499680 us,1,1,0,0,1,0,0,0,0,0,0
043,88.999680 us,1,1,0,0,0,0,1,0,0,0,0
0BB,89.499600 us,1,1,0,1,1,1,0,1,0,0,0
168,89.999600 us,0,0,0,1,0,1,1,0,1,0,0
22F,90.499520 us,1,1,1,1,0,1,0,0,0,1,0
2ED,90.999520 us,1,0,1,1,0,1,1,1,0,1,0
384,91.499600 us,0,0,1,0,0,0,0,1,1,1,0
3DA,91.999440 us,0,1,0,1,1,0,1,1,1,1,0
3E3,92.499520 us,1,1,0,0,0,1,1,1,1,1,0
39B,92.999520 us,1,1,0,1,1,0,0,1,1,1,0
310,93.499600 us,0,0,0,0,1,0,0,0,1,1,0
258,93.999520 us,0,0,0,1,1,0,1,0,0,1,0
18F,94.499520 us,1,1,1,1,0,0,0,1,1,0,0
0DA,94.999600 us,0,1,0,1,1,0,1,1,0,0,0
056,95.499600 us,0,1,1,0,1,0,1,0,0,0,0
016,95.999680 us,0,1,1,0,1,0,0,0,0,0,0
027,96.499600 us,1,1,1,0,0,1,0,0,0,0,0
085,96.999680 us,1,0,1,0,0,0,0,1,0,0,0
121,97.499680 us,1,0,0,0,0,1,0,0,1,0,0
1E1,97.999760 us,1,0,0,0,0,1,1,1,1,0,0
2A8,98.499760 us,0,0,0,1,0,1,0,1,0,1,0
350,98.999760 us,0,0,0,0,1,0,1,0,1,1,0
3C2,99.499760 us,0,1,0,0,0,0,1,1,1,1,0
3E9,99.999760 us,1,0,0,1,0,1,1,1,1,1,0
3C0,100.499840 us,0,0,0,0,0,0,1,1,1,1,0
34C,100.999760 us,0,0,1,1,0,0,1,0,1,1,0
2A2,101.499760 us,0,1,0,0,0,1,0,1,0,1,0
1DB,101.999680 us,1,1,0,1,1,0,1,1,1,0,0
11B,102.499680 us,1,1,0,1,1,0,0,0,1,0,0
082,102.999760 us,0,1,0,0,0,0,0,1,0,0,0
026,103.499680 us,0,1,1,0,0,1,0,0,0,0,0
016,103.999680 us,0,1,1,0,1,0,0,0,0,0,0
058,104.499680 us,0,0,0,1,1,0,1,0,0,0,0
0DE,104.999600 us,0,1,1,1,1,0,1,1,0,0,0
194,105.499680 us,0,0,1,0,1,0,0,1,1,0,0
25D,105.999600 us,1,0,1,1,1,0,1,0,0,1,0
315,106.499680 us,1,0,1,0,1,0,0,0,1,1,0
39D,106.999680 us,1,0,1,1,1,0,0,1,1,1,0
3E3,107.499760 us,1,1,0,0,0,1,1,1,1,1,0
3D8,107.999840 us,0,0,0,1,1,0,1,1,1,1,0
381,108.499840 us,1,0,0,0,0,0,0,1,1,1,0
2E8,108.999840 us,0,0,0,1,0,1,1,1,0,1,0
22A,109.499840 us,0,1,0,1,0,1,0,0,0,1,0
162,109.999920 us,0,1,0,0,0,1,1,0,1,0,0
0B6,110.499920 us,0,1,1,0,1,1,0,1,0,0,0
040,111.000080 us,0,0,0,0,0,0,1,0,0,0,0
013,111.499920 us,1,1,0,0,1,0,0,0,0,0,0
036,112.000000 us,0,1,1,0,1,1,0,0,0,0,0
0A4,112.500000 us,0,0,1,0,0,1,0,1,0,0,0
14B,112.999920 us,1,1,0,1,0,0,1,0,1,0,0
211,113.500000 us,1,0,0,0,1,0,0,0,0,1,0
2D2,114.000000 us,0,1,0,0,1,0,1,1,0,1,0
370,114.500000 us,0,0,0,0,1,1,1,0,1,1,0
3D2,115.000000 us,0,1,0,0,1,0,1,1,1,1,0
3E7,115.499920 us,1,1,1,0,0,1,1,1,1,1,0
3AB,116.000000 us,1,1,0,1,0,1,0,1,1,1,0
329,116.500000 us,1,0,0,1,0,1,0,0,1,1,0
275,116.999920 us,1,0,1,0,1,1,1,0,0,1,0
1AD,117.499920 us,1,0,1,1,0,1,0,1,1,0,0
0F3,117.999920 us,1,1,0,0,1,1,1,1,0,0,0
065,118.499920 us,1,0,1,0,0,1,1,0,0,0,0
01C,118.999920 us,0,0,1,1,1,0,0,0,0,0,0
01F,119.499840 us,1,1,1,1,1,0,0,0,0,0,0
072,119.999920 us,0,1,0,0,1,1,1,0,0,0,0
106,120.499920 us,0,1,1,0,0,0,0,0,1,0,0
1C3,120.999840 us,1,1,0,0,0,0,1,1,1,0,0
28B,121.499840 us,1,1,0,1,0,0,0,1,0,1,0
339,121.999840 us,1,0,0,1,1,1,0,0,1,1,0
3B4,122.499840 us,0,0,1,0,1,1,0,1,1,1,0
3E8,122.999840 us,0,0,0,1,0,1,1,1,1,1,0
3CB,123.499760 us,1,1,0,1,0,0,1,1,1,1,0
362,123.999840 us,0,1,0,0,0,1,1,0,1,1,0
2BE,124.499680 us,0,1,1,1,1,1,0,1,0,1,0
1FA,124.999760 us,0,1,0,1,1,1,1,1,1,0,0
137,125.499680 us,1,1,1,0,1,1,0,0,1,0,0
095,125.999680 us,1,0,1,0,1,0,0,1,0,0,0
02F,126.499600 us,1,1,1,1,0,1,0,0,0,0,0
014,126.999680 us,0,0,1,0,1,0,0,0,0,0,0
04A,127.499600 us,0,1,0,1,0,0,1,0,0,0,0
0C6,127.999600 us,0,1,1,0,0,0,1,1,0,0,0
177,128.499520 us,1,1,1,0,1,1,1,0,1,0,0
23F,128.999600 us,1,1,1,1,1,1,0,0,0,1,0
2FA,129.499680 us,0,1,0,1,1,1,1,1,0,1,0
38D,129.999600 us,1,0,1,1,0,0,0,1,1,1,0
3DD,130.499600 us,1,0,1,1,1,0,1,1,1,1,0
3DF,130.999600 us,1,1,1,1,1,0,1,1,1,1,0
392,131.499680 us,0,1,0,0,1,0,0,1,1,1,0
303,131.999600 us,1,1,0,0,0,0,0,0,1,1,0
249,132.499600 us,1,0,0,1,0,0,1,0,0,1,0
180,132.999600 us,0,0,0,0,0,0,0,1,1,0,0
0CE,133.499440 us,0,1,1,1,0,0,1,1,0,0,0
04D,133.999520 us,1,0,1,1,0,0,1,0,0,0,0
015,134.499440 us,1,0,1,0,1,0,0,0,0,0,0
02B,134.999440 us,1,1,0,1,0,1,0,0,0,0,0
08F,135.499440 us,1,1,1,1,0,0,0,1,0,0,0
12F,135.999440 us,1,1,1,1,0,1,0,0,1,0,0
1F0,136.499520 us,0,0,0,0,1,1,1,1,1,0,0
2B6,136.999440 us,0,1,1,0,1,1,0,1,0,1,0
35B,137.499440 us,1,1,0,1,1,0,1,0,1,1,0
3C7,137.999520 us,1,1,1,0,0,0,1,1,1,1,0
3E8,138.499600 us,0,0,0,1,0,1,1,1,1,1,0
3B9,138.999520 us,1,0,0,1,1,1,0,1,1,1,0
341,139.499600 us,1,0,0,0,0,0,1,0,1,1,0
293,139.999520 us,1,1,0,0,1,0,0,1,0,1,0
1CB,140.499600 us,1,1,0,1,0,0,1,1,1,0,0
10E,140.999680 us,0,1,1,1,0,0,0,0,1,0,0
078,141.499600 us,0,0,0,1,1,1,1,0,0,0,0
021,141.999680 us,1,0,0,0,0,1,0,0,0,0,0
01A,142.499680 us,0,1,0,1,1,0,0,0,0,0,0
060,142.999760 us,0,0,0,0,0,1,1,0,0,0,0
0EC,143.499680 us,0,0,1,1,0,1,1,1,0,0,0
1A4,143.999760 us,0,0,1,0,0,1,0,1,1,0,0
26D,144.499680 us,1,0,1,1,0,1,1,0,0,1,0
322,144.999760 us,0,1,0,0,0,1,0,0,1,1,0
3A6,145.499760 us,0,1,1,0,0,1,0,1,1,1,0
3E5,145.999760 us,1,0,1,0,0,1,1,1,1,1,0
3D4,146.499840 us,0,0,1,0,1,0,1,1,1,1,0
376,146.999840 us,0,1,1,0,1,1,1,0,1,1,0
2DA,147.499920 us,0,1,0,1,1,0,1,1,0,1,0
21A,147.999920 us,0,1,0,1,1,0,0,0,0,1,0
153,148.499920 us,1,1,0,0,1,0,1,0,1,0,0
0AB,148.999920 us,1,1,0,1,0,1,0,1,0,0,0
03A,149.500000 us,0,1,0,1,1,1,0,0,0,0,0
013,149.999920 us,1,1,0,0,1,0,0,0,0,0,0
03C,150.499920 us,0,0,1,1,1,1,0,0,0,0,0
0AF,150.999920 us,1,1,1,1,0,1,0,1,0,0,0
159,151.499920 us,1,0,0,1,1,0,1,0,1,0,0
221,152.000000 us,1,0,0,0,0,1,0,0,0,1,0
2E0,152.499920 us,0,0,0,0,0,1,1,1,0,1,0
37B,152.999840 us,1,1,0,1,1,1,1,0,1,1,0
3D7,153.499920 us,1,1,1,0,1,0,1,1,1,1,0
3E4,153.999920 us,0,0,1,0,0,1,1,1,1,1,0
3A3,154.499840 us,1,1,0,0,0,1,0,1,1,1,0
31C,154.999840 us,0,0,1,1,1,0,0,0,1,1,0
267,155.499760 us,1,1,1,0,0,1,1,0,0,1,0
19E,155.999760 us,0,1,1,1,1,0,0,1,1,0,0
0E7,156.499760 us,1,1,1,0,0,1,1,1,0,0,0
05D,156.999760 us,1,0,1,1,1,0,1,0,0,0,0
019,157.499760 us,1,0,0,1,1,0,0,0,0,0,0
024,157.999680 us,0,0,1,0,0,1,0,0,0,0,0
07B,158.499520 us,1,1,0,1,1,1,1,0,0,0,0
113,158.999600 us,1,1,0,0,1,0,0,0,1,0,0
1D2,159.499600 us,0,1,0,0,1,0,1,1,1,0,0
299,159.999520 us,1,0,0,1,1,0,0,1,0,1,0
345,160.499440 us,1,0,1,0,0,0,1,0,1,1,0
3BB,160.999360 us,1,1,0,1,1,1,0,1,1,1,0
3E9,161.499440 us,1,0,0,1,0,1,1,1,1,1,0
3C5,161.999360 us,1,0,1,0,0,0,1,1,1,1,0
357,162.499360 us,1,1,1,0,1,0,1,0,1,1,0
2B0,162.999440 us,0,0,0,0,1,1,0,1,0,1,0
1EA,163.499360 us,0,1,0,1,0,1,1,1,1,0,0
129,163.999360 us,1,0,0,1,0,1,0,0,1,0,0
08B,164.499360 us,1,1,0,1,0,0,0,1,0,0,0
02A,164.999440 us,0,1,0,1,0,1,0,0,0,0,0
015,165.499360 us,1,0,1,0,1,0,0,0,0,0,0
051,165.999440 us,1,0,0,0,1,0,1,0,0,0,0
0D3,166.499440 us,1,1,0,0,1,0,1,1,0,0,0
186,166.999520 us,0,1,1,0,0,0,0,1,1,0,0
24F,167.499440 us,1,1,1,1,0,0,1,0,0,1,0
308,167.999600 us,0,0,0,1,0,0,0,0,1,1,0
395,168.499440 us,1,0,1,0,1,0,0,1,1,1,0
3E1,168.999520 us,1,0,0,0,0,1,1,1,1,1,0
3DC,169.499520 us,0,0,1,1,1,0,1,1,1,1,0
389,169.999520 us,1,0,0,1,0,0,0,1,1,1,0
2F5,170.499520 us,1,0,1,0,1,1,1,1,0,1,0
239,170.999520 us,1,0,0,1,1,1,0,0,0,1,0
171,171.499520 us,1,0,0,0,1,1,1,0,1,0,0
0C2,171.999520 us,0,1,0,0,0,0,1,1,0,0,0
047,172.499360 us,1,1,1,0,0,0,1,0,0,0,0
013,172.999440 us,1,1,0,0,1,0,0,0,0,0,0
031,173.499440 us,1,0,0,0,1,1,0,0,0,0,0
09A,173.999360 us,0,1,0,1,1,0,0,1,0,0,0
13D,174.499280 us,1,0,1,1,1,1,0,0,1,0,0
202,174.999360 us,0,1,0,0,0,0,0,0,0,1,0
2C4,175.499280 us,0,0,1,0,0,0,1,1,0,1,0
367,175.999200 us,1,1,1,0,0,1,1,0,1,1,0
3CD,176.499280 us,1,0,1,1,0,0,1,1,1,1,0
3E7,176.999280 us,1,1,1,0,0,1,1,1,1,1,0
3B2,177.499280 us,0,1,0,0,1,1,0,1,1,1,0
334,177.999360 us,0,0,1,0,1,1,0,0,1,1,0
284,178.499360 us,0,0,1,0,0,0,0,1,0,1,0
1BC,178.999360 us,0,0,1,1,1,1,0,1,1,0,0
100,179.499520 us,0,0,0,0,0,0,0,0,1,0,0
06F,179.999360 us,1,1,1,1,0,1,1,0,0,0,0
01D,180.499520 us,1,0,1,1,1,0,0,0,0,0,0
01C,180.999520 us,0,0,1,1,1,0,0,0,0,0,0
06A,181.499520 us,0,1,0,1,0,1,1,0,0,0,0
0F8,181.999600 us,0,0,0,1,1,1,1,1,0,0,0
1B3,182.499600 us,1,1,0,0,1,1,0,1,1,0,0
27B,182.999600 us,1,1,0,1,1,1,1,0,0,1,0
32E,183.499680 us,0,1,1,1,0,1,0,0,1,1,0
3AD,183.999680 us,1,0,1,1,0,1,0,1,1,1,0
3E7,184.499680 us,1,1,1,0,0,1,1,1,1,1,0
3D0,184.999760 us,0,0,0,0,1,0,1,1,1,1,0
36C,185.499760 us,0,0,1,1,0,1,1,0,1,1,0
2CD,185.999760 us,1,0,1,1,0,0,1,1,0,1,0
20B,186.499760 us,1,1,0,1,0,0,0,0,0,1,0
145,186.999760 us,1,0,1,0,0,0,1,0,1,0,0
0A0,187.499840 us,0,0,0,0,0,1,0,1,0,0,0
034,187.999760 us,0,0,1,0,1,1,0,0,0,0,0
012,188.499760 us,0,1,0,0,1,0,0,0,0,0,0
043,188.999680 us,1,1,0,0,0,0,1,0,0,0,0
0BB,189.499600 us,1,1,0,1,1,1,0,1,0,0,0
168,189.999680 us,0,0,0,1,0,1,1,0,1,0,0
230,190.499600 us,0,0,0,0,1,1,0,0,0,1,0
2EE,190.999520 us,0,1,1,1,0,1,1,1,0,1,0
384,191.499520 us,0,0,1,0,0,0,0,1,1,1,0
3DA,191.999440 us,0,1,0,1,1,0,1,1,1,1,0
3E3,192.499440 us,1,1,0,0,0,1,1,1,1,1,0
39B,192.999360 us,1,1,0,1,1,0,0,1,1,1,0
30F,193.499440 us,1,1,1,1,0,0,0,0,1,1,0
257,193.999360 us,1,1,1,0,1,0,1,0,0,1,0
18E,194.499440 us,0,1,1,1,0,0,0,1,1,0,0
0DA,194.999440 us,0,1,0,1,1,0,1,1,0,0,0
055,195.499360 us,1,0,1,0,1,0,1,0,0,0,0
016,195.999440 us,0,1,1,0,1,0,0,0,0,0,0
028,196.499440 us,0,0,0,1,0,1,0,0,0,0,0
085,196.999440 us,1,0,1,0,0,0,0,1,0,0,0
121,197.499440 us,1,0,0,0,0,1,0,0,1,0,0
1E2,197.999440 us,0,1,0,0,0,1,1,1,1,0,0
2A8,198.499520 us,0,0,0,1,0,1,0,1,0,1,0
351,198.999440 us,1,0,0,0,1,0,1,0,1,1,0
3C2,199.499520 us,0,1,0,0,0,0,1,1,1,1,0
3E8,199.999520 us,0,0,0,1,0,1,1,1,1,1,0
3BF,200.499440 us,1,1,1,1,1,1,0,1,1,1,0
34C,200.999680 us,0,0,1,1,0,0,1,0,1,1,0
2A2,201.499600 us,0,1,0,0,0,1,0,1,0,1,0
1DB,201.999520 us,1,1,0,1,1,0,1,1,1,0,0
11A,202.499680 us,0,1,0,1,1,0,0,0,1,0,0
082,202.999680 us,0,1,0,0,0,0,0,1,0,0,0
025,203.499600 us,1,0,1,0,0,1,0,0,0,0,0
016,203.999600 us,0,1,1,0,1,0,0,0,0,0,0
059,204.499600 us,1,0,0,1,1,0,1,0,0,0,0
0DF,204.999520 us,1,1,1,1,1,0,1,1,0,0,0
195,205.499600 us,1,0,1,0,1,0,0,1,1,0,0
25E,205.999600 us,0,1,1,1,1,0,1,0,0,1,0
315,206.499600 us,1,0,1,0,1,0,0,0,1,1,0
39E,206.999520 us,0,1,1,1,1,0,0,1,1,1,0
3E3,207.499600 us,1,1,0,0,0,1,1,1,1,1,0
3D8,207.999600 us,0,0,0,1,1,0,1,1,1,1,0
380,208.499680 us,0,0,0,0,0,0,0,1,1,1,0
2E8,208.999520 us,0,0,0,1,0,1,1,1,0,1,0
22A,209.499520 us,0,1,0,1,0,1,0,0,0,1,0
162,209.999600 us,0,1,0,0,0,1,1,0,1,0,0
0B6,210.499520 us,0,1,1,0,1,1,0,1,0,0,0
03F,210.999520 us,1,1,1,1,1,1,0,0,0,0,0
012,211.499680 us,0,1,0,0,1,0,0,0,0,0,0
037,211.999520 us,1,1,1,0,1,1,0,0,0,0,0
0A4,212.499680 us,0,0,1,0,0,1,0,1,0,0,0
14C,212.999520 us,0,0,1,1,0,0,1,0,1,0,0
211,213.499520 us,1,0,0,0,1,0,0,0,0,1,0
2D3,213.999520 us,1,1,0,0,1,0,1,1,0,1,0
371,214.499520 us,1,0,0,0,1,1,1,0,1,1,0
