My Bus 1,Time,My Bus 1[0],My Bus 1[1],My Bus 1[2],My Bus 1[3],My Bus 1[4],My Bus 1[5],My Bus 1[6],My Bus 1[7],My Bus 1[8],My Bus 1[9],My Bus 1[10]
31D,27.999840 us,1,0,1,1,1,0,0,0,1,1,0
1A0,28.999920 us,0,0,0,0,0,1,0,1,1,0,0
05E,29.999760 us,0,1,1,1,1,0,1,0,0,0,0
023,30.999840 us,1,1,0,0,0,1,0,0,0,0,0
112,31.999840 us,0,1,0,0,1,0,0,0,1,0,0
297,32.999840 us,1,1,1,0,1,0,0,1,0,1,0
3BA,33.999920 us,0,1,0,1,1,1,0,1,1,1,0
3C6,35.000000 us,0,1,1,0,0,0,1,1,1,1,0
2B1,35.999920 us,1,0,0,0,1,1,0,1,0,1,0
12A,36.999920 us,0,1,0,1,0,1,0,0,1,0,0
02B,37.999920 us,1,1,0,1,0,1,0,0,0,0,0
050,38.999920 us,0,0,0,0,1,0,1,0,0,0,0
185,39.999840 us,1,0,1,0,0,0,0,1,1,0,0
306,40.999760 us,0,1,1,0,0,0,0,0,1,1,0
3E0,41.999760 us,0,0,0,0,0,1,1,1,1,1,0
38A,42.999680 us,0,1,0,1,0,0,0,1,1,1,0
23A,43.999680 us,0,1,0,1,1,1,0,0,0,1,0
0C3,44.999680 us,1,1,0,0,0,0,1,1,0,0,0
014,45.999760 us,0,0,1,0,1,0,0,0,0,0,0
099,46.999680 us,1,0,0,1,1,0,0,1,0,0,0
1FF,47.999680 us,1,1,1,1,1,1,1,1,1,0,0
365,48.999760 us,1,0,1,0,0,1,1,0,1,1,0
3E7,49.999680 us,1,1,1,0,0,1,1,1,1,1,0
335,50.999680 us,1,0,1,0,1,1,0,0,1,1,0
1BE,51.999600 us,0,1,1,1,1,1,0,1,1,0,0
06F,52.999600 us,1,1,1,1,0,1,1,0,0,0,0
01C,53.999680 us,0,0,1,1,1,0,0,0,0,0,0
0F8,54.999680 us,0,0,0,1,1,1,1,1,0,0,0
27A,55.999680 us,0,1,0,1,1,1,1,0,0,1,0
3AD,56.999680 us,1,0,1,1,0,1,0,1,1,1,0
3D0,57.999760 us,0,0,0,0,1,0,1,1,1,1,0
2CD,58.999760 us,1,0,1,1,0,0,1,1,0,1,0
146,59.999760 us,0,1,1,0,0,0,1,0,1,0,0
035,60.999760 us,1,0,1,0,1,1,0,0,0,0,0
043,61.999840 us,1,1,0,0,0,0,1,0,0,0,0
168,62.999840 us,0,0,0,1,0,1,1,0,1,0,0
2ED,63.999760 us,1,0,1,1,0,1,1,1,0,1,0
3D9,64.999760 us,1,0,0,1,1,0,1,1,1,1,0
39B,65.999760 us,1,1,0,1,1,0,0,1,1,1,0
258,66.999760 us,0,0,0,1,1,0,1,0,0,1,0
0DB,67.999680 us,1,1,0,1,1,0,1,1,0,0,0
016,68.999760 us,0,1,1,0,1,0,0,0,0,0,0
085,69.999760 us,1,0,1,0,0,0,0,1,0,0,0
1E1,70.999760 us,1,0,0,0,0,1,1,1,1,0,0
34F,71.999760 us,1,1,1,1,0,0,1,0,1,1,0
3E8,72.999760 us,0,0,0,1,0,1,1,1,1,1,0
34C,73.999760 us,0,0,1,1,0,0,1,0,1,1,0
1DC,74.999680 us,0,0,1,1,1,0,1,1,1,0,0
082,75.999680 us,0,1,0,0,0,0,0,1,0,0,0
017,76.999520 us,1,1,1,0,1,0,0,0,0,0,0
0DF,77.999520 us,1,1,1,1,1,0,1,1,0,0,0
25C,78.999520 us,0,0,1,1,1,0,1,0,0,1,0
39D,79.999520 us,1,0,1,1,1,0,0,1,1,1,0
3D8,80.999600 us,0,0,0,1,1,0,1,1,1,1,0
2E8,81.999600 us,0,0,0,1,0,1,1,1,0,1,0
163,82.999600 us,1,1,0,0,0,1,1,0,1,0,0
040,83.999760 us,0,0,0,0,0,0,1,0,0,0,0
036,84.999680 us,0,1,1,0,1,1,0,0,0,0,0
14B,85.999760 us,1,1,0,1,0,0,1,0,1,0,0
2D1,86.999760 us,1,0,0,0,1,0,1,1,0,1,0
3D1,87.999680 us,1,0,0,0,1,0,1,1,1,1,0
3AB,88.999680 us,1,1,0,1,0,1,0,1,1,1,0
276,89.999600 us,0,1,1,0,1,1,1,0,0,1,0
0F4,90.999600 us,0,0,1,0,1,1,1,1,0,0,0
01B,91.999520 us,1,1,0,1,1,0,0,0,0,0,0
072,92.999520 us,0,1,0,0,1,1,1,0,0,0,0
1C2,93.999520 us,0,1,0,0,0,0,1,1,1,0,0
339,94.999600 us,1,0,0,1,1,1,0,0,1,1,0
3E8,95.999680 us,0,0,0,1,0,1,1,1,1,1,0
362,96.999680 us,0,1,0,0,0,1,1,0,1,1,0
1FA,97.999760 us,0,1,0,1,1,1,1,1,1,0,0
096,98.999840 us,0,1,1,0,1,0,0,1,0,0,0
014,99.999840 us,0,0,1,0,1,0,0,0,0,0,0
0C7,100.999760 us,1,1,1,0,0,0,1,1,0,0,0
23E,101.999760 us,0,1,1,1,1,1,0,0,0,1,0
38C,102.999760 us,0,0,1,1,0,0,0,1,1,1,0
3DF,103.999600 us,1,1,1,1,1,0,1,1,1,1,0
303,104.999600 us,1,1,0,0,0,0,0,0,1,1,0
181,105.999600 us,1,0,0,0,0,0,0,1,1,0,0
04E,106.999520 us,0,1,1,1,0,0,1,0,0,0,0
02C,107.999520 us,0,0,1,1,0,1,0,0,0,0,0
12E,108.999520 us,0,1,1,1,0,1,0,0,1,0,0
2B5,109.999520 us,1,0,1,0,1,1,0,1,0,1,0
3C7,110.999600 us,1,1,1,0,0,0,1,1,1,1,0
3B9,111.999600 us,1,0,0,1,1,1,0,1,1,1,0
293,112.999680 us,1,1,0,0,1,0,0,1,0,1,0
10F,113.999680 us,1,1,1,1,0,0,0,0,1,0,0
022,114.999680 us,0,1,0,0,0,1,0,0,0,0,0
061,115.999680 us,1,0,0,0,0,1,1,0,0,0,0
1A4,116.999680 us,0,0,1,0,0,1,0,1,1,0,0
321,117.999680 us,1,0,0,0,0,1,0,0,1,1,0
3E5,118.999680 us,1,0,1,0,0,1,1,1,1,1,0
376,119.999760 us,0,1,1,0,1,1,1,0,1,1,0
21A,120.999760 us,0,1,0,1,1,0,0,0,0,1,0
0AC,121.999760 us,0,0,1,1,0,1,0,1,0,0,0
013,122.999680 us,1,1,0,0,1,0,0,0,0,0,0
0AF,123.999600 us,1,1,1,1,0,1,0,1,0,0,0
220,124.999680 us,0,0,0,0,0,1,0,0,0,1,0
37A,125.999520 us,0,1,0,1,1,1,1,0,1,1,0
3E4,126.999520 us,0,0,1,0,0,1,1,1,1,1,0
31C,127.999520 us,0,0,1,1,1,0,0,0,1,1,0
19E,128.999440 us,0,1,1,1,1,0,0,1,1,0,0
05E,129.999440 us,0,1,1,1,1,0,1,0,0,0,0
023,130.999360 us,1,1,0,0,0,1,0,0,0,0,0
113,131.999360 us,1,1,0,0,1,0,0,0,1,0,0
299,132.999440 us,1,0,0,1,1,0,0,1,0,1,0
3BB,133.999440 us,1,1,0,1,1,1,0,1,1,1,0
3C5,134.999520 us,1,0,1,0,0,0,1,1,1,1,0
2B0,135.999520 us,0,0,0,0,1,1,0,1,0,1,0
12A,136.999600 us,0,1,0,1,0,1,0,0,1,0,0
02A,137.999600 us,0,1,0,1,0,1,0,0,0,0,0
051,138.999600 us,1,0,0,0,1,0,1,0,0,0,0
186,139.999680 us,0,1,1,0,0,0,0,1,1,0,0
308,140.999680 us,0,0,0,1,0,0,0,0,1,1,0
3E0,141.999600 us,0,0,0,0,0,1,1,1,1,1,0
389,142.999600 us,1,0,0,1,0,0,0,1,1,1,0
239,143.999600 us,1,0,0,1,1,1,0,0,0,1,0
0C2,144.999600 us,0,1,0,0,0,0,1,1,0,0,0
013,145.999600 us,1,1,0,0,1,0,0,0,0,0,0
09A,146.999600 us,0,1,0,1,1,0,0,1,0,0,0
202,147.999600 us,0,1,0,0,0,0,0,0,0,1,0
366,148.999520 us,0,1,1,0,0,1,1,0,1,1,0
3E7,149.999440 us,1,1,1,0,0,1,1,1,1,1,0
334,150.999520 us,0,0,1,0,1,1,0,0,1,1,0
1BC,151.999440 us,0,0,1,1,1,1,0,1,1,0,0
06E,152.999440 us,0,1,1,1,0,1,1,0,0,0,0
01C,153.999440 us,0,0,1,1,1,0,0,0,0,0,0
0F9,154.999360 us,1,0,0,1,1,1,1,1,0,0,0
27B,155.999360 us,1,1,0,1,1,1,1,0,0,1,0
3AD,156.999440 us,1,0,1,1,0,1,0,1,1,1,0
3CF,157.999440 us,1,1,1,1,0,0,1,1,1,1,0
2CC,158.999440 us,0,0,1,1,0,0,1,1,0,1,0
146,159.999440 us,0,1,1,0,0,0,1,0,1,0,0
034,160.999440 us,0,0,1,0,1,1,0,0,0,0,0
043,161.999440 us,1,1,0,0,0,0,1,0,0,0,0
169,162.999440 us,1,0,0,1,0,1,1,0,1,0,0
2ED,163.999360 us,1,0,1,1,0,1,1,1,0,1,0
3D9,164.999360 us,1,0,0,1,1,0,1,1,1,1,0
39A,165.999360 us,0,1,0,1,1,0,0,1,1,1,0
257,166.999360 us,1,1,1,0,1,0,1,0,0,1,0
0DA,167.999360 us,0,1,0,1,1,0,1,1,0,0,0
016,168.999360 us,0,1,1,0,1,0,0,0,0,0,0
086,169.999360 us,0,1,1,0,0,0,0,1,0,0,0
1E2,170.999360 us,0,1,0,0,0,1,1,1,1,0,0
350,171.999360 us,0,0,0,0,1,0,1,0,1,1,0
3E8,172.999360 us,0,0,0,1,0,1,1,1,1,1,0
34B,173.999360 us,1,1,0,1,0,0,1,0,1,1,0
1DB,174.999360 us,1,1,0,1,1,0,1,1,1,0,0
081,175.999440 us,1,0,0,0,0,0,0,1,0,0,0
017,176.999360 us,1,1,1,0,1,0,0,0,0,0,0
0DF,177.999360 us,1,1,1,1,1,0,1,1,0,0,0
25D,178.999440 us,1,0,1,1,1,0,1,0,0,1,0
39E,179.999440 us,0,1,1,1,1,0,0,1,1,1,0
3D8,180.999440 us,0,0,0,1,1,0,1,1,1,1,0
2E8,181.999440 us,0,0,0,1,0,1,1,1,0,1,0
162,182.999440 us,0,1,0,0,0,1,1,0,1,0,0
040,183.999520 us,0,0,0,0,0,0,1,0,0,0,0
036,184.999440 us,0,1,1,0,1,1,0,0,0,0,0
14C,185.999520 us,0,0,1,1,0,0,1,0,1,0,0
2D2,186.999440 us,0,1,0,0,1,0,1,1,0,1,0
3D1,187.999440 us,1,0,0,0,1,0,1,1,1,1,0
3AA,188.999440 us,0,1,0,1,0,1,0,1,1,1,0
274,189.999440 us,0,0,1,0,1,1,1,0,0,1,0
0F3,190.999440 us,1,1,0,0,1,1,1,1,0,0,0
01B,191.999440 us,1,1,0,1,1,0,0,0,0,0,0
072,192.999440 us,0,1,0,0,1,1,1,0,0,0,0
1C4,193.999440 us,0,0,1,0,0,0,1,1,1,0,0
339,194.999360 us,1,0,0,1,1,1,0,0,1,1,0
3E8,195.999360 us,0,0,0,1,0,1,1,1,1,1,0
361,196.999360 us,1,0,0,0,0,1,1,0,1,1,0
1F9,197.999360 us,1,0,0,1,1,1,1,1,1,0,0
095,198.999360 us,1,0,1,0,1,0,0,1,0,0,0
014,199.999440 us,0,0,1,0,1,0,0,0,0,0,0
0C7,200.999360 us,1,1,1,0,0,0,1,1,0,0,0
240,201.999440 us,0,0,0,0,0,0,1,0,0,1,0
38D,202.999360 us,1,0,1,1,0,0,0,1,1,1,0
3DF,203.999360 us,1,1,1,1,1,0,1,1,1,1,0
302,204.999440 us,0,1,0,0,0,0,0,0,1,1,0
17F,205.999360 us,1,1,1,1,1,1,1,0,1,0,0
04E,206.999360 us,0,1,1,1,0,0,1,0,0,0,0
02C,207.999360 us,0,0,1,1,0,1,0,0,0,0,0
130,208.999360 us,0,0,0,0,1,1,0,0,1,0,0
2B6,209.999280 us,0,1,1,0,1,1,0,1,0,1,0
3C7,210.999280 us,1,1,1,0,0,0,1,1,1,1,0
3B8,211.999360 us,0,0,0,1,1,1,0,1,1,1,0
292,212.999360 us,0,1,0,0,1,0,0,1,0,1,0
10E,213.999360 us,0,1,1,1,0,0,0,0,1,0,0
021,214.999440 us,1,0,0,0,0,1,0,0,0,0,0
061,215.999440 us,1,0,0,0,0,1,1,0,0,0,0
1A5,216.999440 us,1,0,1,0,0,1,0,1,1,0,0
322,217.999440 us,0,1,0,0,0,1,0,0,1,1,0
3E5,218.999360 us,1,0,1,0,0,1,1,1,1,1,0
375,219.999360 us,1,0,1,0,1,1,1,0,1,1,0
219,220.999360 us,1,0,0,1,1,0,0,0,0,1,0
0AB,221.999200 us,1,1,0,1,0,1,0,1,0,0,0
013,222.999200 us,1,1,0,0,1,0,0,0,0,0,0
0B0,223.999200 us,0,0,0,0,1,1,0,1,0,0,0
221,224.999200 us,1,0,0,0,0,1,0,0,0,1,0
37A,225.999200 us,0,1,0,1,1,1,1,0,1,1,0
3E4,226.999200 us,0,0,1,0,0,1,1,1,1,1,0
31B,227.999200 us,1,1,0,1,1,0,0,0,1,1,0
19D,228.999200 us,1,0,1,1,1,0,0,1,1,0,0
05C,229.999280 us,0,0,1,1,1,0,1,0,0,0,0
023,230.999200 us,1,1,0,0,0,1,0,0,0,0,0
114,231.999280 us,0,0,1,0,1,0,0,0,1,0,0
29A,232.999200 us,0,1,0,1,1,0,0,1,0,1,0
3BB,233.999200 us,1,1,0,1,1,1,0,1,1,1,0
3C5,234.999280 us,1,0,1,0,0,0,1,1,1,1,0
2AF,235.999280 us,1,1,1,1,0,1,0,1,0,1,0
128,236.999440 us,0,0,0,1,0,1,0,0,1,0,0
029,237.999360 us,1,0,0,1,0,1,0,0,0,0,0
052,238.999440 us,0,1,0,0,1,0,1,0,0,0,0
187,239.999440 us,1,1,1,0,0,0,0,1,1,0,0
309,240.999440 us,1,0,0,1,0,0,0,0,1,1,0
3E0,241.999440 us,0,0,0,0,0,1,1,1,1,1,0
388,242.999440 us,0,0,0,1,0,0,0,1,1,1,0
237,243.999360 us,1,1,1,0,1,1,0,0,0,1,0
0C1,244.999440 us,1,0,0,0,0,0,1,1,0,0,0
013,245.999360 us,1,1,0,0,1,0,0,0,0,0,0
09B,246.999280 us,1,1,0,1,1,0,0,1,0,0,0
203,247.999280 us,1,1,0,0,0,0,0,0,0,1,0
367,248.999200 us,1,1,1,0,0,1,1,0,1,1,0
3E7,249.999200 us,1,1,1,0,0,1,1,1,1,1,0
333,250.999200 us,1,1,0,0,1,1,0,0,1,1,0
1BB,251.999120 us,1,1,0,1,1,1,0,1,1,0,0
06E,252.999120 us,0,1,1,1,0,1,1,0,0,0,0
01C,253.999120 us,0,0,1,1,1,0,0,0,0,0,0
0FA,254.999040 us,0,1,0,1,1,1,1,1,0,0,0
27C,255.999040 us,0,0,1,1,1,1,1,0,0,1,0
3AE,256.999040 us,0,1,1,1,0,1,0,1,1,1,0
3CF,257.999040 us,1,1,1,1,0,0,1,1,1,1,0
2CB,258.999040 us,1,1,0,1,0,0,1,1,0,1,0
144,259.999120 us,0,0,1,0,0,0,1,0,1,0,0
033,260.999120 us,1,1,0,0,1,1,0,0,0,0,0
043,261.999200 us,1,1,0,0,0,0,1,0,0,0,0
16A,262.999280 us,0,1,0,1,0,1,1,0,1,0,0
2EE,263.999360 us,0,1,1,1,0,1,1,1,0,1,0
3DA,264.999360 us,0,1,0,1,1,0,1,1,1,1,0
39A,265.999360 us,0,1,0,1,1,0,0,1,1,1,0
255,266.999360 us,1,0,1,0,1,0,1,0,0,1,0
0D9,267.999360 us,1,0,0,1,1,0,1,1,0,0,0
016,268.999280 us,0,1,1,0,1,0,0,0,0,0,0
086,269.999200 us,0,1,1,0,0,0,0,1,0,0,0
1E3,270.999120 us,1,1,0,0,0,1,1,1,1,0,0
351,271.999120 us,1,0,0,0,1,0,1,0,1,1,0
3E8,272.999120 us,0,0,0,1,0,1,1,1,1,1,0
34B,273.999040 us,1,1,0,1,0,0,1,0,1,1,0
1DA,274.999040 us,0,1,0,1,1,0,1,1,1,0,0
080,275.999120 us,0,0,0,0,0,0,0,1,0,0,0
017,276.999040 us,1,1,1,0,1,0,0,0,0,0,0
0E1,277.999200 us,1,0,0,0,0,1,1,1,0,0,0
25E,278.999200 us,0,1,1,1,1,0,1,0,0,1,0
39E,279.999200 us,0,1,1,1,1,0,0,1,1,1,0
3D8,280.999280 us,0,0,0,1,1,0,1,1,1,1,0
2E6,281.999200 us,0,1,1,0,0,1,1,1,0,1,0
161,282.999280 us,1,0,0,0,0,1,1,0,1,0,0
040,283.999280 us,0,0,0,0,0,0,1,0,0,0,0
037,284.999120 us,1,1,1,0,1,1,0,0,0,0,0
14D,285.999040 us,1,0,1,1,0,0,1,0,1,0,0
2D4,286.999040 us,0,0,1,0,1,0,1,1,0,1,0
3D2,287.998960 us,0,1,0,0,1,0,1,1,1,1,0
3AA,288.998960 us,0,1,0,1,0,1,0,1,1,1,0
274,289.998880 us,0,0,1,0,1,1,1,0,0,1,0
0F2,290.998880 us,0,1,0,0,1,1,1,1,0,0,0
01B,291.998880 us,1,1,0,1,1,0,0,0,0,0,0
073,292.998880 us,1,1,0,0,1,1,1,0,0,0,0
1C5,293.998880 us,1,0,1,0,0,0,1,1,1,0,0
33B,294.998880 us,1,1,0,1,1,1,0,0,1,1,0
3E8,295.998880 us,0,0,0,1,0,1,1,1,1,1,0
361,296.998880 us,1,0,0,0,0,1,1,0,1,1,0
1F8,297.998800 us,0,0,0,1,1,1,1,1,1,0,0
094,298.998880 us,0,0,1,0,1,0,0,1,0,0,0
014,299.998880 us,0,0,1,0,1,0,0,0,0,0,0
0C8,300.998960 us,0,0,0,1,0,0,1,1,0,0,0
241,301.998960 us,1,0,0,0,0,0,1,0,0,1,0
38E,302.998960 us,0,1,1,1,0,0,0,1,1,1,0
3DE,303.999040 us,0,1,1,1,1,0,1,1,1,1,0
301,304.999120 us,1,0,0,0,0,0,0,0,1,1,0
17E,305.999120 us,0,1,1,1,1,1,1,0,1,0,0
04D,306.999200 us,1,0,1,1,0,0,1,0,0,0,0
02C,307.999200 us,0,0,1,1,0,1,0,0,0,0,0
131,308.999120 us,1,0,0,0,1,1,0,0,1,0,0
2B8,309.999120 us,0,0,0,1,1,1,0,1,0,1,0
3C8,310.999040 us,0,0,0,1,0,0,1,1,1,1,0
3B8,311.998880 us,0,0,0,1,1,1,0,1,1,1,0
291,312.998880 us,1,0,0,0,1,0,0,1,0,1,0
10D,313.998800 us,1,0,1,1,0,0,0,0,1,0,0
021,314.998880 us,1,0,0,0,0,1,0,0,0,0,0
062,315.998880 us,0,1,0,0,0,1,1,0,0,0,0
1A6,316.998880 us,0,1,1,0,0,1,0,1,1,0,0
323,317.999040 us,1,1,0,0,0,1,0,0,1,1,0
3E5,318.999040 us,1,0,1,0,0,1,1,1,1,1,0
374,319.999120 us,0,0,1,0,1,1,1,0,1,1,0
218,320.999200 us,0,0,0,1,1,0,0,0,0,1,0
0AA,321.999120 us,0,1,0,1,0,1,0,1,0,0,0
013,322.999120 us,1,1,0,0,1,0,0,0,0,0,0
0B1,323.999120 us,1,0,0,0,1,1,0,1,0,0,0
223,324.999120 us,1,1,0,0,0,1,0,0,0,1,0
37B,325.999120 us,1,1,0,1,1,1,1,0,1,1,0
3E4,326.999200 us,0,0,1,0,0,1,1,1,1,1,0
31A,327.999120 us,0,1,0,1,1,0,0,0,1,1,0
19C,328.999120 us,0,0,1,1,1,0,0,1,1,0,0
05C,329.999120 us,0,0,1,1,1,0,1,0,0,0,0
024,330.999120 us,0,0,1,0,0,1,0,0,0,0,0
115,331.998960 us,1,0,1,0,1,0,0,0,1,0,0
29B,332.998880 us,1,1,0,1,1,0,0,1,0,1,0
3BC,333.998800 us,0,0,1,1,1,1,0,1,1,1,0
3C4,334.998800 us,0,0,1,0,0,0,1,1,1,1,0
2AE,335.998720 us,0,1,1,1,0,1,0,1,0,1,0
127,336.998720 us,1,1,1,0,0,1,0,0,1,0,0
029,337.998800 us,1,0,0,1,0,1,0,0,0,0,0
052,338.998880 us,0,1,0,0,1,0,1,0,0,0,0
188,339.998960 us,0,0,0,1,0,0,0,1,1,0,0
30A,340.999040 us,0,1,0,1,0,0,0,0,1,1,0
3E0,341.999200 us,0,0,0,0,0,1,1,1,1,1,0
387,342.999200 us,1,1,1,0,0,0,0,1,1,1,0
236,343.999280 us,0,1,1,0,1,1,0,0,0,1,0
0C0,344.999440 us,0,0,0,0,0,0,1,1,0,0,0
013,345.999360 us,1,1,0,0,1,0,0,0,0,0,0
09B,346.999280 us,1,1,0,1,1,0,0,1,0,0,0
204,347.999280 us,0,0,1,0,0,0,0,0,0,1,0
367,348.999120 us,1,1,1,0,0,1,1,0,1,1,0
3E7,349.999040 us,1,1,1,0,0,1,1,1,1,1,0
332,350.998960 us,0,1,0,0,1,1,0,0,1,1,0
1BA,351.998880 us,0,1,0,1,1,1,0,1,1,0,0
06D,352.998880 us,1,0,1,1,0,1,1,0,0,0,0
01D,353.998800 us,1,0,1,1,1,0,0,0,0,0,0
0FB,354.998800 us,1,1,0,1,1,1,1,1,0,0,0
27D,355.998800 us,1,0,1,1,1,1,1,0,0,1,0
3AF,356.998800 us,1,1,1,1,0,1,0,1,1,1,0
3CF,357.998800 us,1,1,1,1,0,0,1,1,1,1,0
2CA,358.998880 us,0,1,0,1,0,0,1,1,0,1,0
143,359.998880 us,1,1,0,0,0,0,1,0,1,0,0
033,360.998880 us,1,1,0,0,1,1,0,0,0,0,0
044,361.998960 us,0,0,1,0,0,0,1,0,0,0,0
16B,362.998880 us,1,1,0,1,0,1,1,0,1,0,0
2F0,363.998880 us,0,0,0,0,1,1,1,1,0,1,0
3DB,364.998880 us,1,1,0,1,1,0,1,1,1,1,0
399,365.998880 us,1,0,0,1,1,0,0,1,1,1,0
254,366.998880 us,0,0,1,0,1,0,1,0,0,1,0
0D8,367.998800 us,0,0,0,1,1,0,1,1,0,0,0
016,368.998800 us,0,1,1,0,1,0,0,0,0,0,0
087,369.998800 us,1,1,1,0,0,0,0,1,0,0,0
1E4,370.998880 us,0,0,1,0,0,1,1,1,1,0,0
352,371.998880 us,0,1,0,0,1,0,1,0,1,1,0
3E8,372.998880 us,0,0,0,1,0,1,1,1,1,1,0
34A,373.998880 us,0,1,0,1,0,0,1,0,1,1,0
1D8,374.998960 us,0,0,0,1,1,0,1,1,1,0,0
080,375.999040 us,0,0,0,0,0,0,0,1,0,0,0
017,376.998960 us,1,1,1,0,1,0,0,0,0,0,0
0E2,377.999040 us,0,1,0,0,0,1,1,1,0,0,0
260,378.999040 us,0,0,0,0,0,1,1,0,0,1,0
39F,379.998960 us,1,1,1,1,1,0,0,1,1,1,0
3D7,380.999040 us,1,1,1,0,1,0,1,1,1,1,0
2E5,381.999040 us,1,0,1,0,0,1,1,1,0,1,0
160,382.999040 us,0,0,0,0,0,1,1,0,1,0,0
03F,383.998880 us,1,1,1,1,1,1,0,0,0,0,0
037,384.998880 us,1,1,1,0,1,1,0,0,0,0,0
14F,385.998800 us,1,1,1,1,0,0,1,0,1,0,0
2D5,386.998720 us,1,0,1,0,1,0,1,1,0,1,0
3D3,387.998720 us,1,1,0,0,1,0,1,1,1,1,0
3A9,388.998640 us,1,0,0,1,0,1,0,1,1,1,0
272,389.998640 us,0,1,0,0,1,1,1,0,0,1,0
0F1,390.998640 us,1,0,0,0,1,1,1,1,0,0,0
01A,391.998640 us,0,1,0,1,1,0,0,0,0,0,0
074,392.998640 us,0,0,1,0,1,1,1,0,0,0,0
1C6,393.998720 us,0,1,1,0,0,0,1,1,1,0,0
33B,394.998720 us,1,1,0,1,1,1,0,0,1,1,0
3E8,395.998880 us,0,0,0,1,0,1,1,1,1,1,0
360,396.998880 us,0,0,0,0,0,1,1,0,1,1,0
1F7,397.998800 us,1,1,1,0,1,1,1,1,1,0,0
093,398.998880 us,1,1,0,0,1,0,0,1,0,0,0
014,399.998880 us,0,0,1,0,1,0,0,0,0,0,0
0CA,400.998880 us,0,1,0,1,0,0,1,1,0,0,0
242,401.998880 us,0,1,0,0,0,0,1,0,0,1,0
38E,402.998800 us,0,1,1,1,0,0,0,1,1,1,0
3DE,403.998800 us,0,1,1,1,1,0,1,1,1,1,0
300,404.998880 us,0,0,0,0,0,0,0,0,1,1,0
17D,405.998800 us,1,0,1,1,1,1,1,0,1,0,0
04D,406.998800 us,1,0,1,1,0,0,1,0,0,0,0
02D,407.998800 us,1,0,1,1,0,1,0,0,0,0,0
132,408.998720 us,0,1,0,0,1,1,0,0,1,0,0
2B9,409.998640 us,1,0,0,1,1,1,0,1,0,1,0
3C8,410.998720 us,0,0,0,1,0,0,1,1,1,1,0
3B7,411.998560 us,1,1,1,0,1,1,0,1,1,1,0
290,412.998720 us,0,0,0,0,1,0,0,1,0,1,0
10B,413.998640 us,1,1,0,1,0,0,0,0,1,0,0
021,414.998640 us,1,0,0,0,0,1,0,0,0,0,0
063,415.998560 us,1,1,0,0,0,1,1,0,0,0,0
1A8,416.998560 us,0,0,0,1,0,1,0,1,1,0,0
324,417.998560 us,0,0,1,0,0,1,0,0,1,1,0
3E5,418.998480 us,1,0,1,0,0,1,1,1,1,1,0
374,419.998480 us,0,0,1,0,1,1,1,0,1,1,0
216,420.998560 us,0,1,1,0,1,0,0,0,0,1,0
0A9,421.998480 us,1,0,0,1,0,1,0,1,0,0,0
013,422.998560 us,1,1,0,0,1,0,0,0,0,0,0
0B2,423.998560 us,0,1,0,0,1,1,0,1,0,0,0
224,424.998560 us,0,0,1,0,0,1,0,0,0,1,0
37C,425.998480 us,0,0,1,1,1,1,1,0,1,1,0
3E3,426.998560 us,1,1,0,0,0,1,1,1,1,1,0
319,427.998560 us,1,0,0,1,1,0,0,0,1,1,0
19A,428.998640 us,0,1,0,1,1,0,0,1,1,0,0
05B,429.998560 us,1,1,0,1,1,0,1,0,0,0,0
